din	от
pagube	увреждане
pagube	щети
pagube	повреда
pagube	вреди
pagube	повреди
pagube	щети
pagube	обезщетение
pagube	вреди
pagube	обезщетения
coral	корал
coral	корали
carroll	керъл
ferm	твърда
ferm	фирма
ferm	твърдо
ferm	твърд
leigh	лий
minime	минимален
minime	минимално
minime	минимална
minime	минимум
minime	минимални
minime	минимално
minime	минимална
minime	минимален
mesopotamia	месопотамия
adrese	адреси
adrese	адресите
struguri	гроздова
struguri	грозде
struguri	грозде
tulpina	сорт
tulpina	щам
planificare	планиране
magie	магии
magie	вълшебство
magie	магия
ultra	ултра
villon	вийон
finanțarea	финансиране
finanțarea	финансиране
forbes	форбс
christie	кристи
jeffrey	джефри
holland	холандия
holland	холанд
gate	портата
gate	порта
cooperarea	съдействие
cooperarea	сътрудничество
nicaragua	никарагуа
nicaragua	никарагуа
creare	създаване
creare	създайте
creare	създаване
creare	създаването
burundi	бурунди
îngrijire	грижи
îngrijire	грижа
verificat	потвърдено
verificat	проверено
verificat	проверен
verificat	проверена
verificat	проверени
verificat	проверено
verificat	проверен
verificat	проверени
verificat	проверих
premiere	премиерата
premiere	премиера
premiere	премиери
pasaje	пасажи
pasaje	проходи
grădinile	гардънс
grădinile	градините
grădinile	градини
citată	посочено
iordania	джордън
iordania	йордан
iordania	йордания
iordania	джордан
bacterii	бактерия
bacterii	бактерии
frédéric	фредерик
cumpărată	купена
cumpărată	купени
cumpărată	закупени
cumpărată	купен
cumpărată	купена
cumpărată	купих
cumpărată	купил
cumpărată	купен
tactică	тактики
tactică	тактика
tactică	тактика
tactică	тактическо
tactică	тактическа
tactică	тактически
lutz	лъц
clopot	бел
clopot	камбана
clopot	звънче
clopot	звънец
weekend	уикенд
consumului	потребление
consumului	консумация
corner	ъгъл
corner	ъгъла
antonia	антония
atacată	атакуван
atacată	атакувани
atacată	нападната
atacată	нападнат
filiale	филиали
guido	гуидо
bethlen	бетлен
învierea	възкресението
învierea	възкресение
ignorat	игнорира
orizontal	хоризонтално
orizontal	хоризонтални
orizontal	хоризонтално
orizontal	хоризонтален
orizontal	хоризонтална
dușmani	врагове
dușmani	враговете
comunică	общуват
comunică	общуване
întindere	разтягане
arabii	арабите
arabii	араби
basilica	базиликата
acorduri	споразумения
acorduri	струни
voyager	вояджър
yuan	юан
rdg	гдр
legați	завързана
legați	привързани
fantezie	фантазия
fantezie	фантазии
fantezie	фантазията
fantezie	луксозно
văduvă	вдовец
văduvă	вдовица
văduvă	вдовицата
văduvă	вдовица
cena	сена
cena	cena
cyrus	сайръс
milă	съжаление
milă	жалост
milă	жалко
milă	жал
milă	мърси
milă	милосърдие
milă	милост
milă	майл
milă	километър
milă	миля
reprezentativă	представителна
reprezentativă	представителен
reprezentativă	представително
reprezentativă	представителни
reprezentativă	представител
varese	варезе
lunară	месечна
lunară	месечно
lunară	месечни
lunară	месечен
neolitic	неолитна
claire	клеър
pompei	помпей
pompei	помпей
surpriză	изненада
core	ядро
