категорија	categoría
утврдување	determinan
утврдување	han
ограничени	limitado
ограничени	limitada
џовани	giovanni
онлајн	en
онлајн	liña
марсеј	marsella
учењето	estudando
учењето	estudar
учењето	aprender
учењето	aprendizaxe
учењето	aprendendo
учењето	a
специјална	especial
специјална	especiais
чувствува	sinto
чувствува	sentimos
чувствува	se
чувствува	sente
чувствува	séntese
чувствува	sinte
чувствува	ben
чувствува	que
офицери	oficiais
офицери	os
офицери	seus
офицери	policías
практично	practicamente
ниско	pouco
ниско	baixo
ниско	baixa
ниско	baixas
ниско	baixos
лиценца	licencia
изложби	exposicións
домашните	doméstica
домашните	caseira
живеалиште	do
живеалиште	hábitat
гледачи	espectadores
гледачи	audiencia
независен	independente
бактерии	xermes
бактерии	as
бактерии	bacterias
аудио	audio
сигнали	sinais
искуства	as
искуства	experiencias
предлогот	proposta
предлогот	proposición
свеста	conciencia
свеста	cognición
определен	decidido
определен	con
способни	capaz
палестина	palestina
зачувување	aforrando
зачувување	salvar
зачувување	aforro
зачувување	aforraban
зачувување	salvar
зачувување	aforrar
зачувување	salvalo
железница	tren
источни	orientais
источни	oriental
источни	este
локации	lugares
уништени	destruídos
уништени	destruíron
уништени	destruído
уништени	con
уништени	destruírono
уништени	destruír
спаси	salvar
спаси	aforrar
спаси	salvalo
спаси	se
спаси	salvado
спаси	a
спаси	salvou
спаси	salvei
спаси	salvaches
колеги	colegas
колеги	compañeiros
пожар	lume
пожар	fogo
хотел	hotel
позитивен	positivo
позитивен	positiva
претставување	representación
рејтинг	cualificación
зависно	dependentes
зависно	depende
вклучи	moitos
вклучи	de
дејства	as
дејства	accións
услуга	favor
услуга	servizo
услуга	de
лабораторија	laboratorio
лабораторија	laboratorio
лабораторија	no
хитови	golpea
хитови	a
хитови	toca
наставата	ensinar
наставата	ensino
наставата	ensinanza
феномен	fenómeno
активна	activa
активна	a
активна	activo
активна	activos
активна	activas
активна	militante
молекули	moléculas
свест	conciencia
свест	cognición
свест	consciencia
свест	a
свест	conciencia
свест	da
расправа	discusión
расправа	debate
рекорди	discos
патува	viaxando
пристапот	acceso
пристапот	aos
тон	ton
спомени	lembranzas
спомени	recordos
изразување	expresión
полна	chea
полна	cheo
полна	completo
лорд	señor
лорд	deus
лорд	lord
порт	porto
дрвја	árbores
дрвја	das
оставајќи	deixar
оставајќи	marcho
оставајќи	marchar
одговорни	responsable
одговорни	responsables
одговорни	responsábeis
одговорни	responsábel
одлично	xenial
одлично	gran
одлично	grande
одлично	grandes
одлично	excelentes
одлично	excelente
одлично	de
видливи	visible
видливи	visibles
чиста	limpa
чиста	limpo
чиста	limpar
чиста	puro
чиста	pura
чиста	puros
пуштен	liberado
пуштен	liberados
пуштен	editaron
брз	rápido
брз	velocidade
моменти	momentos
моменти	momento
моменти	intres
генетски	xenética
генетски	xenéticas
генетски	xenéticos
генетски	xenético
воспостави	establecer
воспостави	estabelecer
именувани	chamado
именувани	chámase
именувани	se
именувани	nome
именувани	chamada
есен	caída
есен	outono
есен	caer
негативни	negativo
јужни	do
јужни	sur
звуци	soa
звуци	parece
звуци	sons
