oli	бе
festival	фестивала
festival	фестивал
festival	фестивалът
nimekiri	списък
baltic	балтийско
malli	шаблон
punkt	точка
html	html
var	var
var	вар
funktsioon	функция
funktsioon	длъжност
funktsioon	функциониране
funktsioon	функции
kaardi	карта
kaardi	картичка
vaimu	дух
vaimu	призрак
mare	кобила
kala	риби
kala	фиш
kala	риба
süüdi	виновни
süüdi	виновна
süüdi	виновен
programm	програмата
programm	програма
programm	програма
kitarrist	китарист
pildid	изображения
pildid	образи
pildid	снимки
pildid	картинки
pildid	картини
vennad	братя
vennad	братя
tunnustatud	признати
tunnustatud	призната
tunnustatud	разпознат
tunnustatud	признато
tunnustatud	признат
tunnustatud	призната
tunnustatud	признати
tunnustatud	признато
tunnustatud	признат
tunnustatud	призната
tunnustatud	признати
tunnustatud	разпознат
tunnustatud	признат
tähendus	смисъл
tähendus	значения
põhjus	причина
probleemi	проблем
suletud	затворен
suletud	затворена
suletud	затворено
suletud	затворени
boris	борис
meremaa	зеландия
felix	феликс
jürgen	юрген
tõlge	превод
sarnased	подобно
sarnased	подобен
sarnased	сходен
sarnased	подобна
sarnased	подобни
mhz	mhz
olulised	важно
olulised	важен
olulised	важни
olulised	важна
loode	зародиш
loode	фетуса
loode	зародиш
loode	северозападна
loode	северозапад
uno	уно
tekkisid	възникнали
asutaja	създател
asutaja	основателят
asutaja	основател
seepärast	затуй
seepärast	следователно
nõus	съгласна
nõus	съгласен
nõus	приеми
nõus	приемете
nõus	приемам
uuringud	проучвания
uuringud	разследвания
uuringud	разследване
uuringud	изследвания
uuringud	проучване
uuringud	проучвания
uuringud	изследване
uuringud	изследвания
uuringud	изследвания
uuringud	проучвания
kirjeldatud	описани
kirjeldatud	описано
kirjeldatud	описана
kirjeldatud	описан
õigused	права
õigused	привилегии
õigused	разрешения
õigused	права
äärmiselt	изключително
äärmiselt	извънредно
pinus	pinus
sõltumatu	независима
sõltumatu	независими
sõltumatu	независим
sõltumatu	несвързано
sõltumatu	несвързани
afganistani	афганистан
afganistani	афганистан
võimeline	способно
võimeline	способен
võimeline	способна
võimeline	способни
ühine	съвместния
ühine	джойнт
ühine	съвместни
ühine	съвместно
ühine	съвместна
ühine	съвместен
ühine	присъединяване
osaline	частична
osaline	частични
osaline	частичен
osaline	частично
üheksa	nine
üheksa	девет
jones	джонс
jones	джоунс
nähtud	забелязано
nähtud	забелязан
nähtud	забелязани
nähtud	забелязана
rio	рио
samuel	самюъл
samuel	самуел
samuel	самюел
tamme	дъб
tamme	оук
www	www
png	png
vokaal	вокал
vokaal	гласните
kehtib	валидна
kehtib	валидни
kehtib	валиден
kehtib	валидно
ajas	времето
ajas	време
kuninglik	роял
kuninglik	кралско
kuninglik	кралска
kuninglik	royal
kuninglik	кралски
pdf	pdf
kuberner	управител
kuberner	губернатор
pariis	парис
pariis	париж
xvi	xvi
jack	вале
jack	джак
graafik	графика
graafik	графиката
reaktsioon	реакция
muidu	иначе
tähe	звезден
tähe	звезда
sakslased	германци
sakslased	немци
sakslased	германците
minister	министър
seade	устройство
seade	устройството
seade	апарати
seade	апарат
seade	апаратура
varssavi	варшава
puidust	дървен
puidust	дърва
puidust	дървесина
puidust	дървени
puidust	дърво
sõber	приятелка
sõber	приятелю
sõber	приятел
guinea	гвинея
trummid	барабаните
trummid	барабани
pavel	павел
ajastu	епоха
ajastu	ерата
ajastu	ера
ajutine	временна
ajutine	временни
ajutine	временен
ajutine	временно
ajutine	временни
tapa	убий
looma	животното
looma	животно
looma	животни
looma	животинска
looma	животински
vasakul	ляво
vasakul	ляв
vasakul	наляво
per	пер
registreeritud	регистриран
registreeritud	регистрирана
registreeritud	регистрирано
registreeritud	регистрирани
populaarne	популярно
populaarne	популярен
populaarne	популярна
populaarne	популярни
king	крал
king	кинг
king	кралят
king	цар
king	краля
king	обувки
king	обувка
king	обувката
langeb	фолс
langeb	пада
paistab	изглежда
element	точка
element	елемент
element	артикул
element	елемент
loomine	създаване
loomine	създаването
anu	ану
täielik	пълна
täielik	пълно
täielik	завършен
täielik	пълен
täielik	завършено
täielik	пълна
täielik	пълни
täielik	пълен
täielik	пълно
seisund	статус
seisund	състояние
seisund	положение
seisund	статут
seisund	състояние
seisund	състоянието
seisund	условие
tähendas	означаваше
slovakkia	словашки
slovakkia	словакия
napoli	неапол
napoli	неаполитански
taim	растение
taim	растителна
taim	завод
ülesanne	задача
ülesanne	задачата
sõjalise	военно
sõjalise	военен
