και	и
αργά	медленно
αργά	медленный
αργά	медленно
αργά	потихоньку
εκδήλωση	мероприятие
εκδήλωση	событие
αύγουστος	августа
αύγουστος	август
καθηγητές	преподаватели
καθηγητές	профессора
καθηγητές	профессоров
καθηγητές	учителя
καθηγητές	преподаватели
καθηγητές	учителей
καθηγητές	преподавателей
τοπίο	пейзажи
τοπίο	ландшафт
τοπίο	ландшафта
τοπίο	пейзаж
επιτέθηκε	атаковали
επιτέθηκε	атаковал
επιτέθηκε	напали
κανόνας	правило
ιερός	святое
ιερός	священное
ιερός	священная
ιερός	священный
ιερός	священной
όγκο	объём
όγκο	объем
όγκο	громкость
ξεχωριστά	отдельно
ξεχωριστά	раздельно
ξεχωριστά	отдельная
ξεχωριστά	отделить
ξεχωριστά	отдельный
ξεχωριστά	отдельное
μουσικούς	музыкантов
μουσικούς	музыканты
άγνωστη	неизвестное
άγνωστη	неизвестный
άγνωστη	неизвестно
άγνωστη	неизвестная
άγνωστη	неизвестен
κατάλληλη	соответствующих
κατάλληλη	уместно
κατάλληλη	подходящих
κατάλληλη	подходящий
κατάλληλη	подходящее
κατάλληλη	подходит
κατάλληλη	подходящие
εξώφυλλο	обложки
εξώφυλλο	прикрытие
εξώφυλλο	обложка
εξώφυλλο	обложку
εξώφυλλο	покрытия
σχεδιασμός	планирование
σχεδιασμός	design
σχεδιασμός	конструкция
σχεδιασμός	проектирование
σχεδιασμός	дизайн
ναυτικών	моряки
ναυτικών	моряков
ναυτικών	моряки
ναυτικών	моряков
ανθρώπινο	человеческое
ανθρώπινο	человеческая
ανθρώπινο	человек
ανθρώπινο	человека
τζόουνς	джонс
αντόνιο	антонио
αδέλφια	братья
αδέλφια	brothers
σουδάν	судане
σουδάν	судан
εύρος	дальность
εύρος	диапазон
θρησκευτικές	религиозное
θρησκευτικές	религиозный
θρησκευτικές	религиозная
θρησκευτικές	религиозных
ευρεία	широкая
ευρεία	широкие
ευρεία	широкой
ευρεία	широкий
υποστηρικτές	поддерживающие
υποστηρικτές	сторонники
υποστηρικτές	сторонников
λατρεία	культ
λατρεία	поклонение
λατρεία	поклоняться
