और	그리고
कदम	단계
साथी	동반자
साथी	동행자
साथी	파트너
ऊपरी	윗쪽
ऊपरी	상위
ऊपरी	대소문자
ऊपरी	대문자
आशा	희망
नौ	아홉
रचित	작곡
रचित	자작곡
शिक्षण	교육
शिक्षण	교사
शिक्षण	가르침
ऊँचाई	고도
ऊँचाई	고도
ऊँचाई	높이
ऊँचाई	키는
आकर्षण	카리스마
आकर्षण	매력
आकर्षण	관광지
आकर्षण	명소
सर्वेक्षण	설문조사
सर्वेक्षण	설문조사
सर्वेक्षण	측량
हद	낭비
हद	한계
हद	제한
मुहम्मद	무하마드
मुहम्मद	무함마드
स्टूडियो	스튜디오
राज्यपाल	주지사
रोगियों	환자
रोगियों	환자들
राजाओं	킹스
पुस्तकालय	라이브러리
पुस्तकालय	도서관
पुस्तकालय	라이브러리
पुस्तकालय	도서관
बॉलीवुड	발리우드
सिनेमा	시네마
सिनेमा	영화
प्राणी	애니멀
प्राणी	동물
प्राणी	동물학
प्राणी	생명체
प्राणी	생물
अंग्रेजों	브리티시
अंग्रेजों	영국인
अंग्रेजों	영국
कर्मचारी	직원
कर्मचारी	직원
कर्मचारी	직원들
कर्मचारी	노동자
कर्मचारी	근로자
काले	검은색
काले	검정
काले	검정색
काले	블랙
मंच	플랫폼
मंच	포럼
प्रेरणा	동기
प्रेरणा	동기부여
प्रेरणा	영감
प्रेरणा	영감을
तीसरा	세번째
तीसरा	셋째
चलती	이사
चलती	움직임
तुरंत	즉시
कृत्रिम	인조
कृत्रिम	인공
फिल्में	영화
यात्री	승객
यात्री	여객
यात्री	승객
चार्ल्स	샤를
चार्ल्स	찰스
प्रगति	진행
विद्वान	학자
जहाज	선박
बचपन	어릴적
बचपन	어린시절
बातचीत	대화
बातचीत	상호작용
केंद्रित	가운데
केंद्रित	가운데
केंद्रित	중심있는
तारीख़	날짜
तारीख़	데이트
नर	남성
नर	수컷
संकट	위기
रोगों	질병
संगठनों	조직
संगठनों	단체
बाबा	바바
फ्रेंच	프랑스
फ्रेंच	프랑스어
फ्रेंच	프렌치
फ्रेंच	프랑스인
पंजाबी	펀자브어
पंजाबी	펀자브
वीर	용감한
वीर	영웅
उपयोगकर्ता	사용자
उपयोगकर्ता	사용자
बिल	윌리엄
ग्रैंड	그랜드
निर्देशित	감독
प्रोटीन	단백질
प्रोटीन	단백질
हास्य	유머
हास्य	코미디
हास्य	희극
हास्य	코메디
हास्य	희극인
हास्य	코미디언
हास्य	희극
ग्राहक	고객
ग्राहक	고객
ग्राहक	클라이언트
तृतीय	세번째
तृतीय	셋째
तिथि	날짜
तिथि	데이트
खाते	계좌
खाते	계정
खाड़ी	베이
तरल	수분
तरल	수액
तरल	액체
तरल	액체
तरल	리퀴드
संबद्ध	소속
संबद्ध	제휴
संबद्ध	제휴
संबद्ध	연관
दौरे	투어
दौरे	관광
दौरे	둘러보기
दौरे	구경
दौरे	여행
संयोजन	합성
संयोजन	작곡
संयोजन	조합
संयोजन	통합
निदेशक	디렉터
निदेशक	감독
सामान	물건
सामान	수하물
किला	포트리스
किला	요새
किला	포트
किला	요새
मंगल	마스
मंगल	화성
अन्तर्राष्ट्रीय	국제
अन्तर्राष्ट्रीय	인터내셔널
थोड़ा	약간
शुल्क	요금
शुल्क	수수료
शुल्क	수수료
लोगो	로고
माह	개월
सलाह	충고
सलाह	조언
सलाह	충고
सलाह	조언
आहार	다이어트
स्वामित्व	소유
गिरजाघर	성당
गिरजाघर	대성당
गिरजाघर	교회
पीढ़ी	세대
गृह	집에
गृह	고향
गृह	집으로
गृह	가정
छवि	그림
छवि	이미지
छवि	그림
छवि	이미지
पुष्टि	확정
पुष्टि	확인됨
पुष्टि	확인
कलाकारों	음악가
कलाकारों	예술가
कलाकारों	아티스트
कलाकारों	아티스트가
यूनिवर्सिटी	대학교
यूनिवर्सिटी	대학
जातियों	경주
जातियों	인종
वित्त	재무
वित्त	재정
वित्त	금융
तीर्थ	순례
तीर्थ	순례지
मध्यम	미디엄
मध्यम	미디어
मध्यम	중간
मध्यम	적당히
द्रव	수분
द्रव	수액
द्रव	액체
द्रव	액체
द्रव	리퀴드
अनुरोध	요청
अनुरोध	요청
अनुरोध	요청하기
जोर	강조
संभावित	가능성
संभावित	잠재력
संभावित	퍼텐셜
संभावित	잠재
संभावित	잠재적
संभावित	가능한
संभावित	가능
हमारी	우리의
विपणन	마케팅
मूल्यांकन	평가
मूल्यांकन	측정
वाक्य	문장
वाक्य	문장
डाटा	자료
डाटा	데이터
अनुरूप	닿소리
अनुरूप	fit
ध्वज	배너
ध्वज	현수
ध्वज	깃발
ध्वज	국기
ध्वज	플래그
ध्वज	플래그
ध्वज	깃발
ध्वज	배너
ध्वज	룩셈부르크
पुल	브리지스
पुल	다리
पुल	브리지
पुल	브릿지
पुल	다리
पुल	브리지
डाल	깁스
डाल	캐스트
डाल	캐스팅
निकाल	추방
फीट	발발
बहन	언니
बहन	여동생
बहन	언니
बहन	누나
हल	해결책
हल	솔루션
मास	미사
मास	매스
मास	대량
मास	질량
पॉल	파울로스
पॉल	파울로
पॉल	바울
पॉल	파울
तारों	항성
तारों	항성
तारों	스타
अधिकारों	권리
साक्षात्कार	인터뷰
साक्षात्कार	면접
साक्षात्कार	인터뷰
सेवाएं	서비스
काउंटी	카우보이
बीमा	보험
सुबह	아침
सुबह	모닝
मानचित्र	지도
मानचित्र	지도
खर्च	지출
खर्च	비용
खर्च	지출
खर्च	지출
जातियाँ	커뮤니티
जातियाँ	공동체
हाई	높음
हाई	하이
मालिक	주인
मालिक	소유자
जंगल	정글
पैर	발발
पैर	발발
पैर	다리
पैर	다리
कोरिया	한국
कोरिया	코리아
बालक	아이유
चुनावों	선거
बीबीसी	bbc
सैनिकों	군인
सैनिकों	병사
सैनिकों	군대
सेवन	섭취
मौलिक	원본
मौलिक	오리지널
मौलिक	기본
मौलिक	기초
मौलिक	베이직
अमरीकी	아메리칸
अमरीकी	미국인
बेटे	아들들
बेटे	아들
कोर्ट	법정
कोर्ट	재판소
कोर्ट	법원
निर्देश	방향
