மற்றும்	そして
வம்சம்	王朝
கொஞ்சம்	わずか
வாரியம்	ボード
தாக்குதல்கள்	攻撃
அசல்	オリジナル
சுவிட்சர்லாந்து	スイス
கண்டிப்பாக	シュア
கொலம்பியா	コロンビア
கொலம்பியா	コロンビア
மத்தேயு	マシュー
இந்தோனேசியா	インドネシア
நாளும்	day
நாளும்	一日
பொறி	マシン
பொறி	マシーン
பொறி	機械
பொறி	エンジン
பொறி	トラップ
தேடல்	検索
எலிசபெத்	エリザベス
நன்மை	給付
நன்மை	利益
நன்மை	良い
நன்மை	グッド
அமில	酸性
பிணைப்பு	束縛
பிணைப்பு	バウンド
சட்டத்தை	法律
சட்டத்தை	法学
உயர்வு	ハイキング
உயர்வு	上昇
மையங்கள்	カフェ
கருப்பை	子宮
கருப்பை	子宮
மாநகராட்சி	コーポレーション
ஆயுதங்கள்	武器
ஆயுதங்கள்	兵器
பராமரிப்பு	メンテナンス
பராமரிப்பு	整備
ஞாயிறு	太陽
ஞாயிறு	sun
ஞாயிறு	日曜日
கண்கள்	アイズ
சகோதரி	sis
சகோதரி	姉妹
சகோதரி	シスター
பணியாளர்	社員
பணியாளர்	職員
விழாக்கள்	祭事
விழாக்கள்	祭り
முக்கோணம்	翻訳
முக்கோணம்	トライアングル
முக்கோணம்	三角形
இணைக்கிறது	接続
கணம்	moment
கணம்	瞬間
கணம்	モーメント
சிறிதளவு	あまり
அனுபவம்	経験
அனுபவம்	エクスペリエンス
அனுபவம்	体験
அனுபவம்	経験
கோரி	コリ
கோரி	コーリー
கோரி	コーリー
இயக்கங்கள்	演算
இயக்கங்கள்	オペレーション
இயக்கங்கள்	操作
உடை	ドレス
உடை	ドレッシング
டாலர்கள்	ドル
மற்றவர்கள்	他の
மற்றவர்கள்	その他
ஸ்பெயின்	スペイン
நோக்கியா	ノキア
அக்னி	アグニ
பாடலை	歌曲
பாடலை	ソング
நடுத்தர	ミディアム
நடுத்தர	メディア
ஹோட்டல்	ホテル
வடிவவியல்	ジオメトリ
வடிவவியல்	図形
நீக்கம்	スポット
பழுப்பு	褐色
பழுப்பு	茶色
பழுப்பு	ブラウン
பழுப்பு	焼き
பழுப்பு	火傷
பழுப்பு	やけど
பழுப்பு	burn
பழுப்பு	灰色
பழுப்பு	グレイ
பழுப்பு	グレー
பழுப்பு	灰色
பழுப்பு	グレイ
பழுப்பு	グレー
நாட்களுக்கு	日数
பழக்கம்	習慣
அழகான	美しい
அழகான	ビューティフル
அழகான	素敵
இணையாக	パラレル
இணையாக	並列
நடப்பு	現在
நடப்பு	現在
நடப்பு	present
நடப்பு	プレゼント
இறையியல்	神学
நெட்வொர்க்	ネットワーク
பக்கத்தை	ページ
வளாகத்தில்	キャンパス
கோரிக்கை	請求
கோரிக்கை	リクエスト
காலி	空っぽ
ஆலன்	アレン
ஆலன்	アラン
ஆலன்	アラン
யோகம்	ヨガ
மூலங்கள்	ソース
மூலங்கள்	出典
மூலங்கள்	リソース
மூலங்கள்	資源
வீழ்ச்சி	敗北
வீழ்ச்சி	落ちる
வீழ்ச்சி	落下
தொழிலில்	業界
தொழிலில்	産業
கொடுக்கப்பட்ட	与えられた
சொந்தமான	パーソナル
சொந்தமான	個人
வாழ	ライブ
வாழ	生きる
முன்னோடி	パイオニア
பிறர்	他の
பிறர்	その他
அப்பால்	ビヨンド
தேர்ச்சி	合格
எண்ணற்ற	多数
கண்டறியப்பட்டது	検知
அமைப்புகளில்	セッティング
அமைப்புகளில்	設定
துடுப்பாட்டம்	クリケット
துடுப்பாட்டம்	コオロギ
பாட்டு	歌曲
பாட்டு	ソング
பாடும்	歌う
ஜாவா	java
நாணயங்கள்	硬貨
நாணயங்கள்	コイン
ஹார்ட்	ハート
ஆடு	ヤギ
அம்மா	マミー
அம்மா	ママ
அம்மா	おかあさん
அம்மா	母親
படகு	ラフティング
படகு	ボート
தொழில்துறை	業界
தொழில்துறை	産業
தொழில்துறை	工業
கூற்று	表現
கூற்று	expression
கூற்று	ステートメント
கூற்று	声明
ஒப்புதல்	同意
ஒப்புதல்	承諾
ஒப்புதல்	承認
ஒப்புதல்	承認
சக	同僚
டென்னிஸ்	テニス
மணல்	砂塵
இடை	ウエスト
நுட்பம்	テクスチャー
நுட்பம்	テクスチャ
நுட்பம்	テクスチャー
நுட்பம்	テクスチャ
நுட்பம்	正確性
நுட்பம்	精度
கவலை	不安
கவலை	心配
கவலை	心配
கவலை	関心事
இலைகள்	葉っぱ
உலா	ツアー
உலா	散策
பாலை	牛乳
பாலை	ミルク
ரேடியோ	ラジオ
லூயிஸ்	ルイス
லூயிஸ்	ルイ
லூயிஸ்	ルイス
செயற்பாடுகள்	演算
செயற்பாடுகள்	オペレーション
செயற்பாடுகள்	操作
செயற்பாடுகள்	アクティビティ
செயற்பாடுகள்	活動
செயற்பாடுகள்	関数
எண்ணம்	思考
வாஷிங்டன்	ワシントン
புள்ளியியல்	統計
செயல்கள்	アクション
காம்	com
சாரா	サラ
சாரா	sara
நிலநடுக்கம்	地震
நன்று	良い
நன்று	グッド
நன்று	まあ
எண்ணி	カウンタ
எண்ணி	カウンター
எண்ணி	番号
எண்ணி	数値
எண்ணி	ナンバー
அட்லாண்டிக்	アトランティック
அட்லாண்டிக்	大西洋
ஜெமினி	ジェミニ
கணவர்	ダンナ
கணவர்	ダンナ
கணவர்	主人
கணவர்	旦那
வளங்கள்	リソース
வளங்கள்	資源
நடிப்பு	演技
பணியாளர்கள்	社員
பணியாளர்கள்	スタッフ
பொழுதுபோக்கு	趣味
பாடம்	教訓
பாடம்	レッスン
பாடம்	授業
பாடம்	チュートリアル
தற்காலிக	キャッシュ
பெருக்கல்	乗算
பெருக்கல்	乗法
பெருக்கல்	倍数
பெருக்கல்	複数
படையெடுப்பு	侵略
படையெடுப்பு	侵攻
வத்திக்கான்	バチカン
வாய்ப்புகள்	機会
ஓசோன்	オゾン
மறைந்து	隠し
மறைந்து	消える
வட்டி	利子
வட்டி	利息
வாடிக்கையாளர்	カスタマー
வாடிக்கையாளர்	顧客
