zijn	jo
cesare	cesare
mixed	sumaišyti
vaardigheid	įgūdžiai
olsson	olsson
spelletjes	žaidimų
spelletjes	žaidimai
stallen	arklides
paulista	paulista
vervoerder	vežėjas
vervoerder	vežėjas
théâtre	théâtre
reservoir	tvenkinys
reservoir	rezervuaras
coruña	coruña
verkennen	nagrinėti
verkennen	tyrinėti
bloom	žydi
erika	erika
ronaldo	ronaldo
bollen	svogūnėliai
andriessen	andriessen
epidemie	epidemija
melville	melvilio
tactische	taktinis
speculatie	spekuliacija
speculatie	spekuliacijos
geërfd	paveldėjo
dubia	dubia
toegangspoort	vartai
mercy	pasigailėjimo
tumor	auglys
tumor	navikas
tumor	naviko
vreselijk	siaubingai
vreselijk	siaubinga
vreselijk	baisiai
vreselijk	siaubingai
vreselijk	baisiai
vreselijk	baisios
vreselijk	siaubinga
vreselijk	siaubingas
winden	vėjai
voices	balsų
aziz	aziz
fataal	mirtini
fataal	mirtina
fataal	mirtinų
wolga	volgos
brigades	brigadų
antony	antonijus
agrippa	agripa
meningsverschillen	nesutarimų
bugs	vabalai
amazone	amazon
ask	klausti
ask	paprašyti
touring	ekskursijų
melody	melodija
saab	saab
dispar	dispar
ontkent	neigia
mask	kauke
mask	kaukė
pia	pia
aanvallers	puolėjai
reguleren	reguliuoti
chin	chin
uitschakelen	išjungti
geiten	ožkų
geiten	ožkos
geiten	ožkų
geiten	ožys
shock	šokas
percelen	sklypų
percelen	sklypų
percelen	sklypai
wolkenkrabber	dangoraižis
livius	livius
snake	gyvatės
snake	gyvate
snake	gyvatė
constitutie	konstitucija
choreograaf	choreografas
gegarandeerd	faktais
blaadjes	žiedlapiai
voorspelling	prognozė
voorspelling	prognozuoja
slimme	protinga
slimme	protingas
slimme	protingi
natuursteen	akmens
dumont	dumont
nazionale	nazionale
hakken	chop
eoceen	eocene
dio	dio
intelligente	protingas
intelligente	protingos
gecontroleerde	kontroliuojamų
gecontroleerde	kontroliuojami
gecontroleerde	kontroliuojama
commentator	komentatorius
baton	baton
harnas	šarvus
harnas	šarvai
quincy	quincy
iphone	iphone
imam	imam
mercurius	gyvsidabris
mercurius	gyvsidabrio
hook	kablys
adriatische	adrijos
dumas	diuma
lastiger	sunkiau
lastiger	stipriau
zimmermann	zimmermann
oraal	žodžiu
encycliek	enciklika
amélie	amélie
kruiser	kreiseris
glucose	gliukozė
avonden	vakarais
amiga	amiga
sentai	sentai
iberisch	iberijos
gordel	diržo
gordel	diržas
pine	pušų
bouterse	bouterse
legenden	legendos
mustafa	mustafa
roemenen	rumunai
meesterwerk	šedevras
hangende	kol
acid	rūgštis
mehmet	mehmet
brock	brokas
cerf	cerf
gore	gore
tsv	tsv
lazarus	lazarus
mais	kukurūzai
mais	kukurūzų
lippen	lūpų
lippen	lūpos
jiří	jiří
aanvaring	susidūrimas
aanvaring	susidūrimo
douane	muitinė
douane	muitinės
neven	pusbroliai
neven	sūnėnai
udo	udo
omschrijft	apibrėžia
scores	balai
carré	carré
shan	shan
judge	teisėjas
draken	dragon
draken	drakonai
versiering	dekoravimas
eenhoorn	unicorn
preken	pamokslų
preken	preke
vermindert	sumažėja
arbitrage	arbitražo
arbitrage	arbitražo
gdańsk	gdansko
mina	mina
aandeelhouder	akcininkas
injectie	injekcijos
injectie	injekcija
dias	dias
kepler	kepler
prešov	prešovo
gerd	gerd
macro	makro
nevel	rūko
nevel	ūkas
versneld	akceleracijos
morse	morzės
paradox	paradoksas
hechten	siūti
vidal	vidal
gerda	gerda
oplosbaarheid	tirpumas
gezellig	smagu
gezellig	smagiai
gezellig	linksma
gezellig	linksmai
viert	švenčia
goedkopere	pigiau
dietz	dietz
steelt	vagia
ribeiro	ribeiro
reilly	reilly
gymnastiek	gimnastika
barbarossa	barbarosa
sacramento	sakramentas
geëist	reikalavo
variabel	kintamasis
terughoudend	nenori
megan	megan
onbruikbaar	bevertis
onbruikbaar	beprasmiška
aantoonbaar	aptikta
beschermende	apsauginis
fabrice	fabrice
melchior	melchior
dynastieën	dinastijų
tractie	traukos
minh	minh
arsenaal	arsenal
dynamiek	dinamiška
dynamiek	dinaminis
dynamiek	dinaminė
afwijzing	atsisakymas
afwijzing	atmetimas
afwijzing	atmetimo
kippen	višta
kippen	vištiena
kippen	vištos
kippen	vištienos
kippen	viščiukai
kippen	vištos
kippen	viščiukų
symposium	simpoziumas
verdedigt	gina
vlieg	skristi
besefte	realizuotas
relativiteitstheorie	reliatyvumo
pols	pulsas
pols	impulso
optiek	optika
explosief	sprogmenys
explosief	sprogmenų
explosief	sprogstamosios
sutton	sutton
wederzijds	abipusiai
warenhuis	sandėlis
warenhuis	sandėliai
warenhuis	sandėlio
granaten	granatos
gerestaureerde	atkurtas
gerestaureerde	atkuriama
gerestaureerde	atkurta
bijt	bite
bijt	kanda
hip	hip
hip	klubas
hip	klubo
diepere	giliau
dief	vagis
theodosius	teodosijus
valentino	valentino
eert	pagyrimu
ses	ses
herbst	herbst
laevis	siūlvaisė
sediment	nuosėdų
sediment	nuosėdos
sediment	nuosėdas
complicaties	komplikacijų
complicaties	komplikacijos
perceel	kreivės
perceel	sklypas
battista	battista
fotografen	fotografai
worth	verta
fregat	fregata
swan	gulbė
goa	goa
dilemma	dilema
veerboot	keltų
veerboot	keltu
ruis	triukšmo
ruis	triukšmas
topologie	topologijos
negro	paneigti
realisatie	realizavimo
kamtsjatka	kamčiatkos
opgevuld	užpildyta
opgevuld	įdaryti
deborah	debora
kruisingen	hibridų
kruisingen	hibridai
vruchtbaarheid	vaisingumo
gutenberg	gutenbergo
rodgers	rodgers
naxos	naksas
filiaal	dukterinė
filiaal	filialas
filiaal	šaka
kudde	pulkas
kudde	pulko
kudde	banda
marcin	martynas
crocidura	kirstukas
antisemitisme	antisemitizmas
bemande	pilotuojami
fed	teikė
guerra	guerra
dudley	dudley
geïmporteerd	importuota
geïmporteerd	importuoti
geïmporteerd	importuojamas
geïmporteerd	importuojama
rossum	rossum
haase	haase
ping	ping
edvard	edvard
oceanen	vandenynų
oceanen	vandenynai
iván	iván
tamara	tamara
bremer	bremer
pons	pons
meubilair	baldai
goiás	gojasas
porselein	porceliano
nieren	inkstai
nieren	inkstai
activeren	aktyvuoti
activeren	suaktyvinti
activeren	aktyvinti
activeren	aktyvuojamas
huilen	verkti
huilen	verkia
rolls	ritiniai
vliegend	skrenda
vliegend	skraidyti
mayo	majas
tout	tout
léger	léger
fulham	fulham
slagschip	kovinį
modesta	modesta
techno	techno
zevenkamp	septynkovė
ret	ret
bondskanselier	kancleris
zuivering	valymo
rochefort	rochefort
kelders	rūsiuose
kelders	rūsius
kang	kang
janus	janus
bibliothecaris	bibliotekininkas
kruidachtige	žolinės
doherty	doherty
flamengo	flamengo
patriot	patriotas
himmler	himmler
vijfkamp	penkiakovė
vizier	vizier
vizier	antveidis
schweiz	schweiz
obscurus	obscurus
visualeditor	visualeditor
cunha	cunha
holte	ertmėje
caledonië	kaledonija
vossen	lapė
vossen	lapės
horace	horacijus
ambulance	greitąją
carr	carr
basten	basten
kiki	kiki
dok	doc
vander	vander
zombie	zombių
explosieve	sprogmenys
explosieve	sprogmenų
explosieve	sprogstamosios
garth	garth
kiruna	kiruna
hindoeïsme	hinduizmas
omzeilen	aplenkia
omzeilen	apeiti
sla	salotų
sla	salotos
altona	altona
grootheid	didybės
waasland	waasland
canadezen	kanadiečiai
murat	murat
dagbladen	laikraščiai
klaver	kryžių
aanschaf	pirkimas
aanschaf	pirkti
aanschaf	pirkimo
fdp	fdp
ari	ari
schroef	propelerio
schroef	velniop
rcd	rcd
trillingen	vibracijos
trillingen	vibracija
trillingen	vibracijos
trillingen	vibracija
opwarming	šildymo
dome	kupolu
anneke	anneke
rubén	rubén
binaire	dvejetainis
evolutionaire	evoliucinė
giants	milžinai
fenomenen	reiškinius
ios	ios
harmonische	darnią
mile	konfliktas
mile	mylios
spijkers	nagus
spijkers	nagai
ingangen	įrašai
eskader	squadron
vaartuig	laivas
vaartuig	indas
satire	satyra
rondo	rondo
nagels	nagus
nagels	nagai
basketball	krepšinio
rituele	ritualas
marcello	marcello
gonzalo	gonzalo
handelde	prekiavo
handelde	veikė
premie	priemoka
premie	priemokos
premie	smūgį
cycloon	ciklono
dieu	dieu
jezuïet	jėzuitų
lombard	lombard
scheuren	ašara
krijger	karys
annemarie	annemarie
huisdier	pet
huisdier	augintiniai
berge	berge
maiden	maiden
indochina	indokinija
braga	braga
bever	bebras
valleien	slėniai
gabriela	gabriela
demonstranten	demonstrantus
demonstranten	protestuotojus
demonstranten	protestuotojus
vernieuwingen	naujovės
boeg	lanko
arrangementen	susitarimai
substantie	medžiaga
cement	cementas
cement	cemento
milde	lengvu
milde	lengvas
barack	barack
weiden	pievų
weiden	pievos
weiden	ganykla
josep	josep
monty	monty
dorpelingen	kaimiečiai
yen	jenų
kus	bučinys
nicolai	nicolai
geïnformeerd	informuoti
králové	kralovė
thebe	tebe
californische	kalifornija
californische	kalifornijoje
californische	kalifornijos
kubus	kubą
schenkt	paimami
behoudt	konservai
farmaceutische	farmacijos
pigment	pigmentas
preußen	preußen
vruchtbaar	derlingos
vruchtbaar	vaisingą
calcutta	kalkutos
trentino	trentino
magazijn	sandėlis
magazijn	sandėliai
magazijn	sandėlio
bystrica	bystrica
nijhoff	nijhoff
chevalier	chevalier
elton	eltonas
transvaal	transvalio
valerius	valerius
tas	maišas
tas	prekės
tres	tres
schotten	škotų
heteropoda	heteropoda
ventura	ventura
pastor	pastorius
verspreidt	plinta
chia	chia
dogma	dogma
albany	albany
gorilla	gorila
parlementsleden	parlamentarai
beklimmen	lipti
technologieën	technologijos
technologieën	technologijų
workshop	seminaras
oxfordshire	oksfordšyras
gino	gino
merry	linksmų
waterloop	vandentakio
angers	angers
euler	eulerio
bezochte	lankėsi
hess	hess
cordillera	kordiljeros
container	konteineris
getto	geto
diaz	diaz
pils	lager
baird	baird
wonden	žaizdos
sungai	sungai
schwabe	schwabe
tibetanen	tibetiečiai
kammen	šukos
mozaïek	mozaikos
umberto	umberto
ongelijke	netolygus
ongelijke	nevienodas
siegel	siegel
fotograferen	photography
fotograferen	fotografijos
fotograferen	fotografija
fotograferen	nuotrauka
barrière	kliūtis
barrière	barjerą
barrière	barjeras
uitstel	atidėjimas
jäger	jäger
kussen	bučinys
kussen	pagalve
kussen	pagalvės
kussen	pagalvė
kussen	pagalvėlės
harriet	harieta
locke	lokas
standing	nuolatinio
zwangere	nėščia
bones	kaulai
amfitheater	amfiteatras
fabricage	gamyba
fabricage	gamyba
pakhuis	sandėlis
pakhuis	sandėliai
pakhuis	sandėlio
gilmour	gilmour
farrell	farrell
dapperheid	drąsa
brazzaville	brazavilis
enclave	anklavas
efficiëntie	veiksmingumas
tsjaikovski	čaikovskis
containers	konteineriai
#efefef	#efefef
kamerijk	kambrė
parkeerplaats	stovėjimo
livre	livre
collegae	kolegos
gewaardeerde	gerbiamas
bourgeois	buržuazinių
béla	béla
rahman	rahman
zegels	antspaudus
zegels	ruonių
baseball	kamuoliukas
baseball	beisbolo
voltaire	voltaire
weiß	weiß
caravan	priekabos
caravan	priekabų
caravan	priekaba
vida	vida
aangehaalde	kotiruojamos
bombardier	bombardier
bevoorrading	atsargų
wrocław	wrocław
bud	bud
lelijke	baisi
lelijke	bjaurus
beringen	beringen
wikibooks	vikiknygos
vertolking	išaiškinimas
vertolking	aiškinimo
vertolking	aiškinimas
vertolking	aiškinant
waarschuwde	gavybos
kaartjes	bilietai
kaartjes	bilietus
kaartjes	bilietų
grafstenen	antkapiai
capitol	kapitolijaus
levensmiddelen	maistas
shelley	shelley
clube	clube
homoseksueel	homoseksualus
homoseksueel	gėjai
homoseksueel	gėjų
homoseksueel	gėjus
gideon	gideon
pijnlijke	skausmingas
pijnlijke	skausminga
dyck	dyck
absurd	absurdiška
absurd	absurdas
soon	greit
soon	greitai
scythris	scythris
voortgang	progresavimo
voortgang	išgyvenamumas
nectar	nektaras
intertoto	intertoto
overwonnen	užkariavo
handvest	chartija
handvest	chartiją
weinigen	keletą
ilir	ilir
ornatus	ornatus
timo	timo
openheid	viešumas
openheid	atvirumas
openheid	atvirumą
openheid	atvirumo
bam	bam
nokia	nokia
ongelukkige	nesiseka
ongelukkige	gaila
stack	krauti
dominantie	dominavimo
dominantie	dominavimo
dwergmineermotten	nepticulidae
crimson	crimson
rangschikking	perspektyvas
lim	lim
arbeider	darbininkas
arbeider	darbuotojas
ranch	rančą
arroyo	arroyo
antigua	antigva
aankopen	pirkimai
aankopen	pirkimas
aankopen	pirkimo
knox	noksas
zeep	muilo
zeep	muilas
tieners	paaugliai
sponsors	rėmėjų
sponsors	rėmėjai
doorlopende	nuolat
ministeries	ministerijų
ministeries	ministerijos
hamme	hamme
verantwoordelijkheden	atsakomybė
verantwoordelijkheden	pareigos
harz	harcas
storing	gedimas
gelijkenissen	panašumų
cromwell	cromwell
luchtwegen	airways
gekookt	virti
gekookt	virtos
gekookt	kraujospūdį
cantor	cantor
onschuld	nekaltumo
stadions	stadionuose
catch	sugavimo
punjab	pendžabo
olof	olof
ecm	ecm
archiveren	archyvavimo
kaye	kaye
pijnlijk	skauda
pijnlijk	skausmingas
pijnlijk	skausminga
heiden	pagonių
fulda	fulda
cody	kodi
koeman	koeman
versieringen	dekoracijos
incompleet	išsamūs
kapitalisme	kapitalizmas
bode	bode
russo	russo
fantastische	fantastika
fantastische	naujiena
fantastische	fantastiškas
netten	tinklai
nomenclatuur	nomenklatūros
nomenclatuur	nomenklatūra
gijzelaars	įkaitus
bleu	bleu
moren	maurai
glanzend	blizgus
gregor	gregor
voelden	veltinio
schulte	schulte
manor	dvaras
swansea	swansea
rolstoel	vežimėlio
aguilar	aguilar
achtervolgd	vaidenasi
verpleegkundige	slaugytoja
archibald	archibald
monogram	monograma
beroemdheden	įžymybių
beroemdheden	įžymybių
bedevaart	piligrimų
turbine	turbina
hermitage	hermitage
esthetische	estetinės
civiel	civilinė
civiel	civilinės
civiel	civilinis
civiel	civilių
snowboarden	snieglenčių
trondheim	trondheimas
kledij	apranga
kledij	aprangos
kledij	drabužiai
kledij	drabužių
kledij	apranga
kledij	drabužius
kledij	drabužiai
schmitt	schmitt
vin	fin
vin	vin
quintana	quintana
nikita	nikita
koraal	koralų
gertrude	gertrude
etnisch	etninės
aphrodite	afrodite
wes	wes
weiland	ganykla
weiland	pieva
geperst	suspausti
dienaar	tarnas
dienaar	tarnautojas
theologen	teologų
inbreuk	pažeidimas
inbreuk	pažeidimo
lightning	žaibas
lightning	žaibo
conferenties	konferencijos
conferenties	konferencija
conferenties	konferencijų
stigmella	stigmella
rabat	rabato
fallax	fallax
beginners	žemiausio
sato	sato
evacuatie	evakuacijos
evacuatie	evakuoti
evacuatie	evakuacija
kirgizië	kirgizija
freiherr	freiheras
magnesium	magnis
magnesium	magnio
nikki	nike
bello	bello
banská	banská
knippen	šukuosena
knippen	pjovimo
knippen	taupymo
hezbollah	hezbollah
reëel	tikras
invitational	invitational
messen	peilius
messen	peiliai
messen	peiliukai
heverlee	heverlee
loper	bėgikė
visigoten	vestgotai
potentie	stiprumas
carlisle	carlisle
zongen	dainavo
trajanus	trajanas
aaa	aaa
minneapolis	mineapolio
argus	argus
schurk	rogue
marcellus	marcellus
hanau	hanau
cgi	cgi
senna	sena
automaat	auto
automaat	automatinė
espanyol	espanyol
chela	chela
omaha	omahos
voorwaardelijke	kontingento
wizard	vedlys
wizard	burtininkas
tomasz	tomasz
gevulde	įdaryti
halloween	halloween
franc	frankų
expressionisme	ekspresionizmas
nfl	nfl
penaltyscore	penaltyscore
gedroogd	džiovintas
gedroogd	išdžiovinti
gedroogd	džiovinta
spook	vaiduoklis
spook	phantom
tine	tine
spreuken	patarlių
christensen	christensen
pardubice	pardubice
spiegels	veidrodžiai
ideologische	ideologinių
samurai	samurajus
derbyshire	derbišyras
stervende	mirti
stervende	miršta
alec	alekas
valuta	valiuta
wijngaard	vynuogynų
wijngaard	vynuogynų
kabouter	goblinų
kato	kato
patrouille	patruliavimo
ruimer	platesnes
bentley	bentley
calvin	kalvinai
kindersley	kindersley
riem	juosta
riem	diržo
riem	diržas
ontkend	atmestas
ontkend	atmesta
selo	selo
nuevo	nuevo
paddenstoel	grybai
vliegdekschepen	vežėjams
psychologisch	universiteto
psychologisch	psichologiškai
runderen	galvijai
runderen	galvijams
runderen	galvijų
claimde	teigė
vermaak	pramogos
vermaak	pramoga
vermaak	pramogų
onbewust	nesąmoningai
clans	klanai
dorling	dorling
tienkamp	dešimtkovės
tercera	tercera
bosbouw	miškininkystė
allah	allah
verdrinken	nuskęsti
marken	ženklai
juno	juno
looptijd	terminas
hak	kulnas
gilberto	gilberto
tekenfilm	filmuko
effectiviteit	veiksmingumas
effectiviteit	veiksmingumo
effectiviteit	efektyvumas
suisse	suisse
bonnet	dangčio
beuk	bukų
velvet	velvet
côtes	côtes
willekeur	savavališkai
fee	fėja
hacker	hakeris
lopes	lopes
universiade	universiada
giften	donorystės
afgedwongen	priverstinis
psyche	psichika
juristen	teisininkai
juristen	advokatai
homoseksuelen	gėjai
kreeften	omarų
aguilera	aguilera
justinianus	justinianas
microfoon	mic
bronx	bronkso
fiscaal	fiskalinės
duval	duval
buurvrouw	kaimynas
buurvrouw	kaimynė
buurvrouw	kaimyne
buurvrouw	kaimynas
dub	dub
bestraft	nubausti
beschavingen	civilizacijos
eglise	eglise
prairie	prerijų
soto	soto
beknopt	trumpalaikis
beknopt	trumpas
pact	paktas
pact	pakto
indrukwekkend	sužavėtas
indrukwekkend	įspūdingas
indrukwekkend	įspūdinga
koffer	lagaminą
koffer	lagaminas
tricolor	tricolor
duwen	stumti
duwen	stumia
handvol	grupelė
onderzeeër	povandeninis
complexen	kompleksų
tübingen	tiubingenas
herzog	herzog
duiker	narų
patio	kiemo
vlogen	išskrido
gefabriceerd	gaminami
bsp	bsp
sketch	eskizas
gravure	graviūra
dichterbij	arčiau
dichterbij	išsamiai
choreografie	choreografija
numerieke	skaitmeninis
lenzen	lęšiai
helene	helena
bult	bump
adviseurs	patarėjai
adviseurs	konsultantai
adviseurs	konsultantų
messina	mesina
ceylon	ceilono
autisme	autizmo
greta	greta
poetin	putinas
guerrilla	partizanams
guerrilla	partizanų
intercontinental	tarpžemyninis
rapids	rapids
durven	dare
ontvoeren	pagrobti
schande	gėda
graffiti	graffiti
tragische	tragiška
tragische	tragiškas
gemini	gemini
gaz	gaz
spannend	įdomiai
spannend	įdomi
spannend	susijaudinęs
adviseert	pataria
patriotten	patriotai
vervelende	erzina
hooglanden	aukštumos
scooters	motoroleriai
verbanning	tremtyje
ruige	nelygaus
tablet	tabletės
vergelijkende	lyginamosios
vergelijkende	lyginamasis
definieert	apibrėžia
boycot	boikotuoti
aristocratie	aristokratija
luiz	luiz
rowling	rowling
bars	barų
tess	tes
astra	astra
amelia	amelija
saito	saito
functionarissen	pareigūnai
functionarissen	pareigūnams
abba	abba
zombies	zombiai
montañés	montañés
malaria	maliarija
snor	ūsus
snor	ūsai
eindeloos	begalines
tivoli	tivoli
bovenleiding	kkl
peñas	peñas
grind	grind
gilmore	gilmoro
etruskische	etruskų
smile	šypsena
smile	šypsenos
razend	furious
hutten	angarai
maïs	kukurūzai
maïs	kukurūzų
rechercheurs	tyrėjų
newfoundland	niufaundlando
flynn	flinas
stout	stout
boijmans	boijmans
atomic	atominė
atomic	atominės
gevoeligheid	jautrumas
gevoeligheid	jautris
gevoeligheid	jautrumas
gevoeligheid	švelnumas
archivering	archyvavimo
danilo	danilo
triest	trieste
debussy	debiusi
eren	garbės
eren	garbė
eren	garbės
eren	garbė
bedden	lovos
newell	newell
hulde	duoklę
beeldscherm	ekranas
beeldscherm	ekrano
henning	henning
speculaties	spekuliacija
speculaties	spekuliacijos
rouw	sielvarto
vetten	riebalų
vetten	riebalai
spoken	vaiduokliai
casanova	casanova
rojas	rojas
communist	komunistų
communist	komunistai
bosco	bosco
verzekeraar	draudikas
verzekeraar	draudiko
survival	išgyvenamumo
survival	išgyvenamumas
survival	išgyvenimo
naderen	artėja
naderen	artinasi
frankfurter	frankfurter
damien	damien
humanistische	humanistinės
gemarteld	kankinami
pion	pėstininkas
sensoren	jutikliai
ata	ata
universeel	universal
universeel	universalus
universeel	universaliųjų
armata	armata
gaza	gazos
boren	gręžimo
boren	pratybos
passagier	keleivis
passagier	keleivinis
baja	baja
olympus	olimpą
botafogo	botafogo
studiebeurs	stipendiją
studiebeurs	stipendija
optocht	paradas
optocht	procesija
shelton	shelton
palmeiras	palmeiras
stephenson	stephenson
thea	tėja
schok	šokas
tegenstellingen	priešingybės
stirling	stirling
ifk	ifk
nichtje	pusbrolis
nichtje	dukterėčia
arjen	arjen
maskers	kauke
maskers	kaukė
maskers	kaukės
griep	gripas
griep	gripo
griep	gripas
treasure	mokesčių
treasure	lobis
voedingsstoffen	išmetamo
antonov	antonov
tori	tori
ontploft	sprogo
ontploft	sprogsta
onlusten	neramumai
picta	picta
corrupte	korumpuotas
pinyin	pinyin
berlusconi	berlusconi
vervaardiging	gamyba
jardin	jardin
bogota	bogotos
bogota	bogota
hemingway	hemingvėjus
