மற்றும்	και
ஆப்பிள்	apple
விஷ்ணு	βισνού
விலகி	μακριά
தொடர்புகள்	επαφές
பெட்டி	κουτί
பெட்டி	box
பெட்டி	κιβώτιο
பெட்டி	κουτι
டாம்	τόμ
டாம்	τομ
டாம்	tom
கொடுத்த	δεδομένο
கொடுத்த	δεδομένου
தொடர்ச்சி	συνεχείς
தொடர்ச்சி	συνεχές
தொடர்ச்சி	συνεχόμενη
தொடர்ச்சி	συνεχής
தொடர்ச்சி	συνεχή
தொடர்ச்சி	χορδή
தொடர்ச்சி	αλληλουχία
தொடர்ச்சி	ακολουθία
பில்	μπιλ
பில்	bill
வியட்நாம்	βιετνάμ
மொபைல்	mobile
மொபைல்	κινητό
மொபைல்	κινητή
மொபைல்	κινητά
தாவரம்	φυτό
தாவரம்	εργοστάσιο
பின்னணி	φόντο
பின்னணி	υπόβαθρο
பின்னணி	ιστορικό
கலைகள்	τέχνες
கலைக்களஞ்சியம்	εγκυκλοπαίδεια
மின்னணு	ηλεκτρονική
மின்னணு	ηλεκτρονικό
மின்னணு	ηλεκτρονικά
பயன்பாடுகள்	εφαρμογές
பயன்பாடுகள்	αιτήσεις
பயன்பாடுகள்	εφαρμογές
பாரிய	μαζική
குறிப்பிடப்படுகிறது	περιπατητές
கற்பனை	φαντασίωση
கற்பனை	φαντασία
கற்பனை	φαντασία
பூக்கள்	άνθη
பூக்கள்	λουλούδια
சகோதரர்கள்	αδέλφια
சகோதரர்கள்	αδέρφια
சகோதரர்கள்	αδελφοί
போலந்து	πολωνίας
போலந்து	πολωνία
ஒவ்வொன்றும்	έκαστος
ஒவ்வொன்றும்	κάθε
தொழிலாளர்கள்	εργαζόμενοι
தொழிலாளர்கள்	εργαζομένων
தொழிலாளர்கள்	εργάτες
வளர்ப்பு	φόστερ
தொடர்கள்	σειρές
தொடர்கள்	σειρά
தொடர்கள்	σειρα
தொடர்கள்	χορδές
மது	λικέρ
மது	αλκοόλ
மது	αλκοόλη
மது	οινόπνευμα
மது	οίνος
மது	κρασιά
மது	κρασί
குறிப்பிடப்பட்டுள்ளது	καθορισμένη
குறிப்பிடப்பட்டுள்ளது	καθορισμένο
எட்டாம்	viii
கனடிய	καναδική
கனடிய	καναδός
கேரளா	κεράλα
நாசி	ναζί
சொல்ல	πω
சொல்ல	πείτε
சொல்ல	πες
ஆதிக்கம்	κυριαρχούν
ஆதிக்கம்	υπεροχή
ஆதிக்கம்	κυριαρχία
விரைவுவண்டி	εξπρές
விரைவுவண்டி	express
விரைவுவண்டி	εκφράσω
இஸ்லாம்	ισλάμ
தவறு	ψευδής
தவறு	ψευδή
தவறு	ακρίβεια
தவறு	ακριβείας
தவறு	λάθος
தவறு	λάθος
இளைஞர்	νέων
இளைஞர்	νέοι
இளைஞர்	νιότη
இளைஞர்	νεολαία
இளைஞர்	νιάτα
இளைஞர்	νεότητα
வாரம்	βδομάδα
வாரம்	εβδομάδα
யார்க்	γιορκ
யார்க்	υόρκη
யார்க்	york
பொருந்தும்	ισχύουν
பொருந்தும்	ταίριασμα
பாடி	σωμα
பாடி	πτώμα
பாடி	κορμί
பாடி	σώμα
பரவல்	διάχυση
பரவல்	διανομής
பரவல்	κατανομή
பரவல்	διανομή
தடுத்து	κράτησης
தடுத்து	τιμωρία
தடுத்து	κράτηση
திசை	κατεύθυνση
ஈர்ப்பு	προσέλκυση
ஈர்ப்பு	αξιοθέατο
ஈர்ப்பு	έλξης
ஈர்ப்பு	έλξη
ரே	ρέι
ரே	ρει
ரே	ray
நலம்	λοιπόν
நலம்	υγεία
நலம்	πρόστιμο
ஊடகங்கள்	media
ஊடகங்கள்	μμε
உணவுகள்	τροφές
உணவுகள்	τρόφιμα
உணவுகள்	φαγητά
போனது	έφυγε
போனது	εφυγε
இரயில்	αμαξοστοιχίας
இரயில்	τρένο
இரயில்	αμαξοστοιχία
இரயில்	τραίνο
இரயில்	σιδηρόδρομος
இரயில்	σιδηροδρομικών
இரயில்	έσκυψε
உடனே	αμέσως
இழப்பு	απώλειες
இழப்பு	απώλεια
இழப்பு	ζημία
இழப்பு	χαλαρά
இழப்பு	χαλαρό
இல்லம்	χάουζ
இல்லம்	house
இல்லம்	σπιτι
இல்லம்	σπίτι
தேசம்	έθνος
வலுவான	δυνατοί
வலுவான	δυνατός
வலுவான	δυνατό
வலுவான	δυνατή
இயக்குநர்கள்	διευθυντές
இயக்குநர்கள்	σκηνοθέτες
அரசுகள்	κυβερνήσεις
பயன்படுத்திக்	χρησιμοποιώντας
ஒட்டுமொத்த	γενικά
ஒட்டுமொத்த	συνολικά
மான்	ελάφια
மான்	ελάφι
பெண்களுக்கு	κορίτσια
பெண்களுக்கு	γυναίκες
பெண்களுக்கு	γυναικες
ஆனந்த	ανάντα
பரிசோதனை	τεστ
பரிசோதனை	δοκιμασία
பரிசோதனை	δοκιμή
பரிசோதனை	πείραμα
மாற்றங்களை	μεταβολές
மாற்றங்களை	αλλαγές
மாற்றங்களை	τροποποιήσεις
வளாகம்	σύνθετο
வளாகம்	σύνθετη
வளாகம்	πολύπλοκος
வளாகம்	συγκρότημα
வளாகம்	σύνθετα
வளாகம்	πανεπιστημιούπολη
எழுதப்பட்டது	γραπτές
எழுதப்பட்டது	γραπτή
எழுதப்பட்டது	γράφτηκε
எழுதப்பட்டது	γραμμένα
எழுதப்பட்டது	γράψει
எழுதப்பட்டது	γραμμένο
எழுதப்பட்டது	κάηκαν
எழுதப்பட்டது	κάηκε
எழுதப்பட்டது	καμένα
எழுதப்பட்டது	καμένη
எழுதப்பட்டது	καμένο
எழுதப்பட்டது	έκαψε
பிரச்சினை	πρόβλημα
பிரச்சினை	προβλημα
சேர்	προσθήκη
சேர்	προσθέστε
எங்கும்	αλλού
எங்கும்	οπουδήποτε
எங்கும்	παντού
மீதும்	ικανοί
மீதும்	ικανές
மீதும்	ικανός
மீதும்	ικανό
மீதும்	ικανή
முத்து	περλ
முத்து	μαργαριτάρι
மகாத்மா	μαχάτμα
கரு	πυρήνας
சான்று	αποδείξεις
சான்று	απόδειξη
சான்று	κατάθεση
சான்று	μαρτυρία
தாக்கத்தை	αντίκτυπος
தாக்கத்தை	επίπτωση
தாக்கத்தை	σύγκρουση
தாக்கத்தை	πρόσκρουση
தாக்கத்தை	επιπτώσεις
வார்த்தை	λέξη
வார்த்தை	λεξη
இளங்கலை	μπάτσελορ
இளங்கலை	εργένης
மேம்பட்ட	προηγμένη
மேம்பட்ட	προχωρημένο
மேம்பட்ட	προχωρημένη
மேம்பட்ட	προηγμένο
கடினமான	δύσκολο
கடினமான	σκληρά
கடினமான	σκληρός
கடினமான	σκληρό
