और	dhe
मौर्य	maurya
आंकड़े	statistikat
आंकड़े	statistika
आंकड़े	statistikave
आंकड़े	statistikat
आंकड़े	shifra
आंकड़े	figura
आंकड़े	shifrat
आंकड़े	figurat
उपदेश	predikim
एकीकरण	integrim
एकीकरण	integrimi
एकीकरण	integrimeve
फोटो	foto
फोटो	fotografi
फोटो	fotografitë
फोटो	foto
फोटो	fotot
फोटो	fotografi
चोरी	vodhën
चोरी	vjedhura
चोरी	vidhet
चोरी	vjedhur
चोरी	vjedhjet
चोरी	vjedhje
चोरी	vjedhja
चोरी	vjedhje
चोरी	vjedh
चोरी	vjedhja
चोरी	vidh
चोरी	vjedh
चोरी	vjedhin
सिंहासन	froni
सिंहासन	fron
आचरण	sjellja
क्लोराइड	klor
हरी	grin
हरी	jeshil
हरी	green
हरी	jeshile
हरी	gjelbër
हरी	hari
शरण	strehim
शरण	strehimi
परिकल्पना	hipoteza
बयान	deklaratë
बयान	deklarata
बयान	deklarimi
मुंह	gojë
मुंह	buze
मुंह	goja
मुंह	goje
मुंह	gojës
विनाश	shkatërrim
विनाश	shkaterrimi
विनाश	shkatërrimi
पाक	apk
एजेंट	agjenti
एजेंट	agjent
एजेंट	agjente
बेल्जियम	belgjikë
बेल्जियम	belgjike
बेल्जियम	belgjika
बेल्जियम	belgjik
वितरित	dorezuar
वितरित	dorëzuar
वितरित	shpërndani
वितरित	shpërndahet
वितरित	shpërndahen
वितरित	shpërndarë
श्रेणियाँ	esnafi
श्रेणियाँ	kategori
श्रेणियाँ	kategoritë
आतंकवादी	terroriste
आतंकवादी	terorist
आतंकवादी	terrorist
आतंकवादी	terroristi
आतंकवादी	terroristët
आतंकवादी	terroristë
प्रतिबंधित	kufizuar
प्रतिबंधित	ndaluar
प्रतिबंधित	ndalohen
प्रतिबंधित	ndalohet
साथियों	koleget
साथियों	kolegë
साथियों	kolegët
न्यूटन	njuton
न्यूटन	njutoni
पारस्परिक	ndërsjelltë
पारस्परिक	reciprok
पारस्परिक	reciproke
अद्यतन	përditësimi
अद्यतन	përditësim
अद्यतन	përditësimet
बैठे	ulur
पारम्परिक	tradicionale
पारम्परिक	tradicional
पारम्परिक	tradicionalë
विलुप्त	shuar
प्रशिक्षित	trajnuar
प्रशिक्षित	stërvitur
पारिस्थितिकी	ekologjisë
सैद्धांतिक	teorike
स्पेनी	spanjoll
स्पेनी	spanjisht
स्पेनी	spanjollisht
स्पेनी	spanjolle
पौधा	bime
पौधा	fabrika
पौधा	fabrikë
पौधा	bimë
पौधा	bimët
पौधा	bimore
माई	mai
संलग्न	bashkangjit
संलग्न	bashkangjitur
संलग्न	bashkëngjitur
होम	shtëpi
होम	shtëpia
होम	shtepi
होम	emigrim
होम	shtëpitë
होम	shtëpit
सिक्के	coins
सिक्के	monedhat
सिक्के	monedha
काउंसिल	këshill
काउंसिल	këshilli
ट्यूब	tub
ट्यूब	tube
अवलोकन	përmbledhja
अवलोकन	vëzhgim
अवलोकन	vëzhgimi
अवलोकन	mbikqyrja
नमूने	mostrat
नमूने	mostra
नमूने	mostrat
बन्द	off
बन्द	fikur
बन्द	mbyllur
बन्द	afer
बन्द	afër
बन्द	mbyll
कब	kur
कब	ur
तारीख	datë
तारीख	date
तारीख	data
तारीख	takim
एकदम	apsolutisht
एकदम	absolutisht
समावेश	përfshirjes
समावेश	përfshirje
समावेश	përfshirjen
समावेश	përfshirja
खुदाई	gërmimi
खुदाई	gërmimet
खुदाई	dig
खुदाई	shpimet
भरत	bharat
फलों	fruta
फलों	fruti
फलों	pemë
फलों	frytet
वस्तुएँ	elementët
वस्तुएँ	objekte
वस्तुएँ	elementë
वस्तुएँ	sende
वस्तुएँ	objektet
वस्तुएँ	objekte
हमलों	sulmon
हमलों	sulmet
हमलों	sulme
हमलों	grevat
हमलों	greva
बीस	njezet
बीस	njëzetë
बीस	njëzet
शिकायत	ankesat
शिकायत	ankesa
शिकायत	ankesë
शिकायत	ankesa
शिकायत	ankohen
सफाई	saktësia
सफाई	pastërtisë
सफाई	pastrim
सफाई	pastrimi
टेलीविज़न	televizorë
टेलीविज़न	televizionet
टेलीविज़न	televizion
टेलीविज़न	televizioni
टेलीविज़न	televizori
अन्ना	ana
अन्ना	anna
विन्यास	konfigurimi
विन्यास	parametrat
विन्यास	rregullimet
विन्यास	rregullime
ध्रुवीय	polar
ध्रुवीय	polare
पार्श्व	krah
पार्श्व	anë
पार्श्व	side
घड़ी	ora
रोशनी	dritat
रोशनी	drita
रोशनी	dritë
रोशनी	drita
रोशनी	drite
आलोचक	kritiku
रखरखाव	mirëmbajtje
रखरखाव	mirëmbajtjen
रखरखाव	mirëmbajtja
डीएनए	adn
डीएनए	dna
नाना	nana
महावीर	mahavir
महावीर	mahavira
स्पर्श	prek
स्पर्श	preke
स्पर्श	prekje
स्पर्श	prekja
स्पर्श	touch
गणितज्ञ	matematikan
वनों	shpyllëzimi
वनों	pyll
वनों	pylli
वनों	pyje
वनों	pyjet
कृतियाँ	shkrimet
कृतियाँ	kryevepra
जीते	korri
जीते	won
जीते	fitoi
जीते	fituan
कबीर	kabir
हानिकारक	dëmshme
हानिकारक	dëmshëm
हानिकारक	demtojne
हानिकारक	dëmshme
आमंत्रित	ftua
आमंत्रित	ftuar
हिन्दुस्तान	hindustanit
पीला	verdhë
सीधी	drejt
सीधी	drejtë
श्लोक	ajet
श्लोक	vargu
किलो	kile
किलो	kilogram
किलो	kilo
बादल	retë
बादल	reve
बादल	reje
बादल	re
बादल	renë
चंद्रमा	hëna
चंद्रमा	hënë
चंद्रमा	hena
चंद्रमा	moon
चंद्रमा	mun
कोयला	qymyri
कोयला	qymyr
कोयला	qymyri
कोयला	qymyr
संवैधानिक	kushtetuese
संवैधानिक	kushtetues
पादप	bime
पादप	fabrika
पादप	fabrikë
पादप	bimë
पादप	bimët
पादप	bimore
चौड़ाई	gjerësi
चौड़ाई	gjerësia
उपयोगिता	njësia
उपयोगिता	dobinë
प्रमेय	teorema
संवेदनशील	ndjeshëm
मान्य	vlefshme
मान्य	vlefshëm
अनुसूचित	planifikuar
सम्पन्न	mbaroi
सम्पन्न	mbarova
सम्पन्न	përfunduar
सम्पन्न	përfundoi
सम्पन्न	bërë
सम्पन्न	kry
सम्पन्न	bë
हॉलीवुड	hollywood
हॉलीवुड	hollivudit
हॉलीवुड	hollivud
हॉलीवुड	hollivudi
शहीद	shehid
शहीद	martir
शहीद	dëshmor
तेज़	shpejt
तेज़	shpejte
पीछा	ndjekje
अर्ध	gjysmë
अल्प	alp
न्यायिक	gjyqësore
न्यायिक	gjyqësor
न्यायिक	gjyqësorë
फंड	fondi
फंड	fond
नाक	hunda
नाक	hundën
नाक	hundë
नाक	hunde
बाई	bai
राणा	rana
निवेदन	kerkesat
निवेदन	kërkesat
निवेदन	kërkesa
निवेदन	kërkesë
निवेदन	kërkesa
इंदौर	indore
ब्रायन	brian
अनुभाग	seksionin
अनुभाग	seksioni
अनुभाग	seksion
अनुभाग	seksione
बीसवीं	twentieth
अपेक्षित	priten
अपेक्षित	pritej
अपेक्षित	pritur
अपेक्षित	pritet
अपेक्षित	pritura
मूलभूत	bazë
विभागों	departamentet
अदा	paguaj
अदा	paguani
जिम	gym
जिम	fitnes
जिम	palestra
जिम	palestër
जिम	gjimnastika
जिम	xhim
जिम	jim
एटा	eta
अनिल	anil
पूछा	pyetur
पूछा	pyeten
पूछा	pyetet
कहानियां	tregime
कहानियां	tregimet
कहानियां	historitë
उत्पादित	prodhohet
उत्पादित	prodhoi
उत्पादित	prodhuar
दोषी	fajtore
दोषी	fajtorë
दोषी	fajtor
दोषी	doshi
ज्वर	ethe
ज्वर	ethet
ज्वर	temperaturë
क्रिसमस	krishtlindje
क्रिसमस	krishtlindjet
क्रिसमस	krishtlindja
राहत	lehtësim
राहत	lehtësimi
रखें	mbaje
रखें	mbaj
रखें	mbani
भंडार	ruajtjes
भंडार	depo
भंडार	magazinë
भंडार	magazina
भंडार	ruajtje
गार्डन	kopshti
गार्डन	kopsht
फ़्रांस	francë
फ़्रांस	franca
फ़्रांस	france
व्यंग्य	satirën
व्यंग्य	parodi
छंद	rima
छंद	rimë
ठंडा	ftohte
ठंडा	ftoft
ठंडा	ftoht
ठंडा	ftohet
ठंडा	ftohtë
नाडु	nadu
पत्थरों	gurë
पत्थरों	gurët
अक्ष	sëpata
अक्ष	aks
इमारतें	ndërtesa
इमारतें	ndërtesat
इमारतें	godina
इमारतें	ndertesa
इमारतें	godinat
पन्ने	faqe
पन्ने	faqet
मोदी	modi
एपिसोड	episodet
एपिसोड	episodi
एपिसोड	episoda
डोमेन	domain
मैक	mac
मैक	mek
वचन	besën
वचन	obligimet
वचन	beses
वचन	besës
आकलन	vlerësimet
आकलन	vlerësime
मध्यकालीन	mesjetare
मध्यकालीन	mesjetar
पर्यावरणीय	mjedisore
पर्यावरणीय	mjedisor
पर्यावरणीय	mjedisorë
पसंदीदा	favorite
पसंदीदा	favorit
पसंदीदा	preferuar
पसंदीदा	favorit
पसंदीदा	favoritët
अनुयायी	ndjekës
अनुयायी	pasues
अनुयायी	ndjekësit
मुकदमा	gjyq
मुकदमा	gjyqin
मुकदमा	gjyqi
मुकदमा	sue
मुकदमा	su
मुकदमा	padi
मुकदमा	padia
कार्ल	cari
कार्ल	kari
कार्ल	karl
कार्ल	carl
वियतनाम	vietnamin
वियतनाम	vietnamit
वियतनाम	vietnam
वियतनाम	vietnami
तलवार	lens
