και	og
λογική	logisk
λογική	logik
βυζαντινή	byzantinske
ερτ	ert
αφρικής	afrikanske
αφρικής	afrikansk
αφρικής	afrika
κριτήρια	kriterier
κριτήρια	kriterierne
άμεσα	direkte
ολυμπιακούς	ol
μοναδικό	entydigt
μοναδικό	unik
μοναδικό	enestående
μοναδικό	unikt
μοναδικό	unikke
δικαιωμάτων	rettigheder
ακολούθησαν	fulgte
ακολούθησαν	efterfulgt
ακολούθησαν	fulgt
ακολούθησαν	følges
εσωτερικών	indvendigt
εσωτερικών	indvendige
εσωτερικών	indvendig
εσωτερικών	interiør
κατακτήσει	erobrer
κατακτήσει	erobre
όρια	grænser
όρια	afgrænsning
όρια	grænse
όρια	begrænsning
όρια	grænser
όρια	begrænsninger
όρια	grænseværdier
λύση	løsning
λύση	opløsning
φυσικό	naturlige
φυσικό	naturligt
φυσικό	naturlig
φυσικό	natural
συνθέτης	sangskriver
συνθέτης	komponist
αίγυπτο	ægypten
αίγυπτο	egypten
τρέχουσα	aktuel
τρέχουσα	aktuelt
τρέχουσα	løbende
τρέχουσα	nuværende
κώδικα	koder
κώδικα	kode
κώδικα	koden
αέρα	air
αέρα	luften
αέρα	luft
εύκολα	nemt
εύκολα	let
δήλωσε	erklæret
ακαδημία	akademiet
ακαδημία	akademi
ακαδημία	academy
πτώση	afslå
πτώση	tilbagegang
πτώση	forfald
πτώση	falder
πτώση	faldende
πτώση	dalende
πτώση	drop
πτώση	dråbe
πτώση	slip
πτώση	smid
πτώση	falder
πτώση	falde
πτώση	efterår
πτώση	fald
ζαν	jean
ζαν	jeanne
προσωπικό	personlig
προσωπικό	personlige
προσωπικό	personligt
προσωπικό	personel
προσωπικό	personale
προσωπικό	personalet
προσωπικό	medarbejdere
προσωπικό	personalet
προσωπικό	personale
προσωπικό	ansatte
αυστραλία	australiens
αυστραλία	australien
κίνα	porcelæn
κίνα	china
κίνα	kina
επαρχίες	provinser
επαρχίες	provinserne
παίκτης	player
παίκτης	spilleren
παίκτης	spiller
παίκτης	afspiller
κοινωνική	socialt
κοινωνική	social
θητεία	fastansættelse
φεβρουάριο	februar
πολιτεία	stat
πολιτεία	state
πολιτεία	delstat
πολιτεία	tilstand
μυθιστόρημα	novelle
μυθιστόρημα	roman
μυθιστόρημα	novellen
μυθιστόρημα	fiktion
αεροδρόμιο	lufthavnen
αεροδρόμιο	airport
αεροδρόμιο	lufthavne
αεροδρόμιο	lufthavn
αεροδρόμιο	flyveplads
αεροδρόμιο	flyvepladsen
κατοχή	besiddelse
κατοχή	besættelse
κατοχή	erhverv
κατοχή	indflytning
αμερικανική	amerikaner
αμερικανική	american
αμερικανική	amerikanske
αμερικανική	amerikansk
πιθανόν	formentlig
πιθανόν	sikkert
πιθανόν	formodentlig
πιθανόν	sandsynligvis
πιθανόν	muligvis
λειτουργίας	opererer
λεξικό	lexicon
λεξικό	leksikon
λεξικό	ordbog
πλειοψηφία	majoritet
πλειοψηφία	flertal
πλειοψηφία	flertallet
νόμο	jura
νόμο	lovgivning
νόμο	lov
ζώα	dyr
ζώα	husdyr
ζώα	husdyrhold
ζώα	husdyr
συμβόλαιο	kontrakten
συμβόλαιο	kontrakt
σενάριο	manuskript
σενάριο	scenariet
σενάριο	scenarie
σενάριο	scenario
σενάριο	manus
σενάριο	scriptet
σενάριο	manuskript
σενάριο	script
ενάντια	imod
ενάντια	mod
περαιτέρω	yderligere
περαιτέρω	videre
επαφή	kontakt
επαφή	henvendelse
μπλε	blå
μπλε	blåt
μπλε	blue
εργασίες	arbejder
εργασίες	arbejd
εργασίες	arbejde
εργασίες	arbejdet
εργασίες	arbejdspladser
εργασίες	job
εργασίες	jobs
ολόκληρη	hel
ολόκληρη	hele
δήμαρχος	borgmester
δήμαρχος	borgmesteren
κινδύνου	risici
κινδύνου	risiko
κινδύνου	fare
κινδύνου	hazard
κινδύνου	risiko
ρόμπερτ	robert
σταδιακά	gradvist
σταδιακά	efterhånden
σταδιακά	gradvis
επίσημο	officielt
επίσημο	embedsmand
επίσημο	tjenestemand
επίσημο	officiel
οικονομία	økonomi
οικονομία	sparsommelighed
οικονομία	økonomi
οικονομία	økonomien
βιβλιογραφία	bibliografi
κρήτη	kreta
πλήρη	mæt
πλήρη	fuld
πλήρη	fuldt
πλήρη	fulde
πλήρη	full
πλήρη	udfyldes
πλήρη	fuldstændig
πλήρη	fuldført
πλήρη	komplet
λεζάντα	billedtekst
λεζάντα	overskrift
ανάγκη	behov
προϊόντα	varer
προϊόντα	produkter
σημειώσεις	noter
σημειώσεις	sedler
γνώμη	udtalelse
καλλιτέχνες	artister
καλλιτέχνες	kunstnere
καλλιτέχνες	kunstnerne
ισχύει	gyldige
ισχύει	gyldigt
ισχύει	gyldig
ισχύει	gælder
οδηγεί	leads
οδηγεί	fører
οδηγεί	ledende
οδηγεί	førende
οδηγεί	kører
οδηγεί	drev
συμβαίνει	sker
ρώμης	rom
ρώμης	roms
πλήθος	flok
πλήθος	publikum
ιερά	hellig
ιερά	helligt
ιερά	hellige
πόλεων	byerne
πόλεων	storbyer
πόλεων	byer
ηγεσία	lederskab
ηγεσία	ledelse
συνδυασμό	kombinationen
συνδυασμό	kombination
συνάρτηση	funktion
συνάρτηση	funktionen
αξία	værdien
αξία	værdi
μάζα	masse
μάζα	mass
μάζα	messe
φράση	sætning
φυσικής	fysik
ειρήνη	peace
ειρήνη	freden
ειρήνη	fred
προσπάθησε	prøv
φωνή	voice
φωνή	stemme
οικογένειες	familierne
οικογένειες	familier
παοκ	paok
εντολή	kommandoen
εντολή	command
εντολή	kommando
εντολή	mandat
εντολή	kommissorium
εντολή	mandatet
γάλλοι	fransk
γάλλοι	franskmænd
γάλλοι	franskmand
γάλλοι	french
γάλλοι	franske
γάμο	ægteskabet
γάμο	ægteskab
γάμο	ægteskaber
γάμο	bryllup
γάμο	wedding
θρησκεία	religion
θρησκεία	religions
επιτρέπει	muliggør
επιτρέπει	tillader
παρέχει	give
παρέχει	giver
παρέχει	leverer
παρέχει	sørger
αδελφός	broder
αδελφός	brormand
αδελφός	brother
αδελφός	bror
ζήτησε	anmodede
ζήτησε	anmodet
ζήτησε	krævet
ζήτησε	spurgte
ζήτησε	spurgt
επιρροή	indflydelsen
επιρροή	indflydelse
επιρροή	påvirkning
κατάκτηση	erobringer
κατάκτηση	erobring
κατάκτηση	erobrer
κατάκτηση	erobre
υπέγραψε	undertegnet
υπέγραψε	undertegnede
υπέγραψε	underskrevet
υπέγραψε	signeret
αντιδράσεις	reaktioner
αντιδράσεις	reaktionerne
αντιδράσεις	tilbagemeldinger
συγγραφέα	forfatter
συγγραφέα	skribent
συγγραφέα	forfatteren
συγγραφέα	forfatter
συγγραφέα	forslagsstiller
συγγραφέα	ophavsmand
κερδίσει	win
κερδίσει	vind
κερδίσει	vinder
κερδίσει	vinde
παγκοσμίως	verdensomspændende
μακριά	væk
βασικό	basal
βασικό	basic
βασικό	grundlæggende
προσπάθειες	indsatsen
προσπάθειες	bestræbelser
προσπάθειες	indsatser
προσπάθειες	indsats
κρίση	bedømmelse
κρίση	retsafgørelse
κρίση	dom
κρίση	kriser
κρίση	krise
κρίση	krisesituation
κρίση	krisen
περ	per
περιγραφή	beskrivelse
πύλη	gate
πύλη	porten
πύλη	låge
πύλη	port
πύλη	portal
πύλη	portalen
πύλη	gateway
ανακοίνωσε	annoncerer
ανακοίνωσε	meddele
ανακοίνωσε	bekendtgør
ανακοίνωσε	annoncere
ανακοίνωσε	meddelt
ανακοίνωσε	annoncerede
ανακοίνωσε	annonceret
ανακοίνωσε	bekendtgjort
ανακοίνωσε	bebudet
ανακοίνωσε	meddelte
ελ	elle
μήνυμα	meddelelse
μήνυμα	budskab
μήνυμα	besked
μήνυμα	beskeden
βαθμολογία	bedømmelse
βαθμολογία	kreditvurdering
βαθμολογία	rating
βαθμολογία	scoring
βαθμολογία	score
βαθμολογία	snesevis
βαθμολογία	score
βαθμολογία	scorer
προκάλεσε	provokeret
προκάλεσε	fremkaldt
προκάλεσε	forårsaget
προκάλεσε	forårsagede
προκάλεσε	udfordrede
προκάλεσε	udfordret
μεγαλύτερος	ældre
μεγαλύτερος	større
μεγαλύτερος	støre
μεγαλύτερος	større
γεννημένος	born
γεννημένος	fødte
γεννημένος	født
μοναστήρι	klostret
μοναστήρι	kloster
μοναστήρι	klosteret
μοναστήρι	kloster
δραστηριότητες	aktiviteterne
δραστηριότητες	virksomhed
δραστηριότητες	aktiviteter
χίτλερ	hitler
γραμματέας	sekretær
περιέχουν	indeholder
περιέχουν	indeholde
ελευθερία	freedom
ελευθερία	frihed
ελευθερία	friheden
ελευθερία	liberty
ελευθερία	frihed
ταξίδι	travel
ταξίδι	rejser
ταξίδι	rejse
ταξίδι	rejs
ταξίδι	rejsen
ταξίδι	rejse
ταξίδι	tur
ταξίδι	trip
μοναδική	entydigt
μοναδική	unik
μοναδική	enestående
μοναδική	unikt
μοναδική	unikke
ακτή	kyst
ακτή	shore
ακτή	kysten
ακτή	kyst
ακτή	kyster
ακτή	coast
αρχαιότητα	anciennitet
αρχαιότητα	antikken
ομοσπονδίας	forbund
ομοσπονδίας	føderation
ομοσπονδίας	federation
ομοσπονδίας	føderationen
ιδιότητα	egenskab
ιδιότητα	ejendom
ιδιότητα	ejendomsret
μελέτες	undersøgelser
μελέτες	studier
ήθελε	eftersøgte
ήθελε	efterlyst
ήθελε	eftersøgt
ήθελε	ønskede
ντεμπούτο	debut
χέρι	arm
χέρι	armen
χέρι	hånd
χέρι	hand
μέθοδος	metoden
μέθοδος	metode
στρατεύματα	tropperne
στρατεύματα	tropper
στούντιο	studios
στούντιο	atelier
στούντιο	studierne
στούντιο	atelier
στούντιο	studio
στούντιο	studie
στούντιο	studiet
κάρολος	charles
πέτρος	peter
πέτρος	petros
επιστημονική	videnskabeligt
επιστημονική	videnskabelig
άνοδο	anode
μέτωπο	front
μέτωπο	foran
μέτωπο	forside
μέτωπο	pande
μέτωπο	panden
ουσία	stof
ουσία	substans
δούκα	duke
δούκα	hertug
ρεύμα	aktuel
ρεύμα	aktuelt
ρεύμα	løbende
ρεύμα	nuværende
τίποτα	intet
παναθηναϊκός	panathinaikos
δίκαιο	jura
δίκαιο	lovgivning
δίκαιο	lov
δίκαιο	rimelig
δίκαιο	rimeligt
δίκαιο	retfærdig
δίκαιο	fair
εταιρία	selskab
εταιρία	firma
εταιρία	kompagni
εταιρία	virksomhed
ναυτικό	navy
ναυτικό	flåden
ναυτικό	flåde
ναυτικό	marine
ναυτικό	søværnet
ανεξαρτησία	uafhængighed
ανεξαρτησία	uafhængig
ανεξαρτησία	selvstændighed
ανεξαρτησία	uafhængigheden
επιστήμη	naturvidenskab
επιστήμη	videnskab
θεραπεία	helbredelse
θεραπεία	kuren
θεραπεία	kur
θεραπεία	kurere
θεραπεία	helbrede
θεραπεία	terapi
θεραπεία	behandling
θεραπεία	behandlingen
θεραπεία	behandler
θεραπεία	behandle
μόνος	alene
στάση	indstilling
στάση	holdning
στάση	attitude
στάση	holdning
πάπα	pope
πάπα	pave
πάπα	paven
χάρτης	kort
χάρτης	landkort
μοντέλα	modeller
μοντέλα	modellerne
σχόλιο	kommentere
σχόλιο	bemærkning
σχόλιο	kommentar
νομό	county
νομό	amtet
νομό	amt
νομό	amtskommune
μόνη	alene
οθωμανική	ottoman
απελευθέρωση	release
απελευθέρωση	udslip
απελευθέρωση	frigivelse
απελευθέρωση	slip
απελευθέρωση	udsætning
απελευθέρωση	befrielse
απελευθέρωση	frigørelse
απελευθέρωση	liberalisering
απελευθέρωση	liberaliseringen
σύγκρουση	virkning
σύγκρουση	indvirkning
σύγκρουση	virkninger
σύγκρουση	impact
σύγκρουση	sammenstød
σύγκρουση	kollision
σύγκρουση	konflikten
σύγκρουση	konflikter
σύγκρουση	konflikt
μαθητές	eleverne
μαθητές	studerende
μαθητές	elever
μαθητές	studenter
μαθητές	eleverne
μαθητές	skoleelever
μαθητές	elever
μαθητές	pupiller
ασφαλείας	tryghed
ασφαλείας	sikkerhed
σούπερ	super
τραγουδιστής	sanger
τραγουδιστής	singer
τραγουδιστής	sangerinde
πρόσβαση	adgang
ηπείρου	verdensdel
ηπείρου	kontinentet
ηπείρου	kontinent
παίζει	spiller
παίζει	skuespil
παίζει	leger
παίζει	afspilning
παίζει	spiller
παίζει	spille
θεός	gud
ελέγχου	kontrol
ελέγχου	control
ελέγχου	kontroller
ευκαιρία	chance
ευκαιρία	chancer
ευκαιρία	mulighed
ινστιτούτο	instituttet
ινστιτούτο	institute
ινστιτούτο	institut
τάση	trend
τάση	tendens
τάση	spænding
τάση	tilbøjelighed
τάση	tendens
περιοδεία	rundvisning
περιοδεία	tour
περιοδεία	turné
περιοδεία	rundtur
περιοδεία	touring
ειδική	særligt
ειδική	særlige
ειδική	speciel
