den	os
begrepp	conceitos
åbo	turku
yttre	exterior
yttre	externas
yttre	externo
yttre	externos
yttre	externa
yttre	exteriores
yttre	exterior
upphörde	cessado
upphörde	cessaram
upphörde	cessou
upphörde	expirado
upphörde	expirou
otillräckligt	insuficiente
otillräckligt	insuficientes
otillräckligt	insuficiência
otillräckligt	insuficientemente
otillräckligt	insuficiente
otillräckligt	inadequado
otillräckligt	inadequada
otillräckligt	inadequados
midi	midi
individer	indivíduos
bluff	esquema
bluff	trote
bluff	embuste
bluff	bluff
bluff	sham
ulf	ulf
oberoende	independent
oberoende	independentes
oberoende	independente
oberoende	independentemente
oberoende	independente
oberoende	independência
oberoende	independence
sällan	raramente
sällan	raramente
byggd	construída
byggd	construídos
byggd	construídas
byggd	construído
stephen	marcelo
stephen	estêvão
stephen	stephen
sårbar	vulneráveis
sårbar	vulnerável
varv	colo
varv	lap
varv	estaleiro
varv	rotações
varv	revoluções
varv	estaleiros
mikael	mikael
mikael	miguel
mikael	michael
thunder	trovão
thunder	trovões
thunder	thunder
latin	latim
latin	latino
latin	latinos
latin	latina
blekinge	blekinge
steve	steve
säsonger	estações
säsonger	temporadas
säsonger	seasons
släkten	gêneros
släkten	géneros
alternativ	alternativo
alternativ	alternativas
alternativ	alternativa
alternativ	alternativas
alternativ	opções
alternativ	opção
skäl	motivos
skäl	razões
skäl	razão
skäl	motivo
skäl	considerando
skäl	recital
skäl	motivos
skäl	fundamentos
byggnad	construção
byggnad	construindo
byggnad	edifício
byggnad	prédio
återigen	novamente
trupper	tropas
trupper	tropa
träd	árvore
träd	arvore
träd	árvores
träd	arvores
www	www
offentliga	público
offentliga	públicas
offentliga	pública
offentliga	públicos
offentliga	publico
colspan	colspan
clark	clark
ansvar	passivo
ansvar	responsabilidade
ansvar	responsabilidades
ansvar	responsabilidade
havanna	havana
syftar	objectivos
dendrobium	dendrobium
populär	popular
populär	populares
vilhelm	william
vilhelm	willian
vilhelm	guilherme
vilhelm	vilhelm
bildas	formando
bildas	formado
bildas	formada
bildas	formados
chihuahua	chihuahua
således	assim
carlsson	carlsson
ordinarie	ordinário
ordinarie	vulgar
ordinarie	ordinária
ordinarie	regulares
ordinarie	regular
helsingborg	helsingborg
josef	joseph
josef	josé
josef	josef
utvecklingen	desenvolvimento
utvecklingen	evolução
utvecklingen	evolution
utvecklingen	evolução
utvecklingen	evoluções
utvecklingen	desenvolvimentos
philip	felipe
philip	filipe
sydney	sidney
sydney	sydney
night	noite
night	night
lennart	lennart
samling	recolha
samling	colecção
samling	coleção
allen	allen
tegucigalpa	tegucigalpa
kosa	kosa
gräshoppor	gafanhotos
gräshoppor	gafanhotos
iran	irã
iran	irão
sonora	sonora
täckt	coberto
täckt	cobertas
täckt	cobertos
täckt	abrangidos
täckt	abrangido
täckt	coberta
besegrade	conquistou
besegrade	conquistaram
besegrade	conquistado
besegrade	conquistada
besegrade	conquistados
besegrade	derrotou
besegrade	derrotado
besegrade	vencido
besegrade	derrotada
besegrade	derrotados
fängelse	encarceramento
fängelse	cadeia
fängelse	prisão
fängelse	cárcere
fängelse	prisão
fängelse	cárcere
miller	miller
mexico	méxico
mexico	mexico
gracilis	gracilis
kategorier	categorias
town	vila
town	cidade
publicerade	publicado
publicerade	postado
publicerade	postou
publicerade	postei
publicerade	publicou
publicerade	publicados
publicerade	publicou
publicerade	publicadas
publicerade	publicada
publicerade	publicado
eurovision	eurovisão
pfalz	palatino
pfalz	palatinado
eupithecia	eupithecia
kontakt	contacto
kontakt	contato
michel	michel
baptiste	baptiste
tättingar	passeriformes
pas	pas
out	fora
out	out
personliga	personal
personliga	pessoal
personliga	pessoais
talar	falando
talar	fala
talar	falem
talar	fala
talar	falar
talar	fale
följa	siga
följa	segue
följa	seguir
följa	sigam
följa	follow
müller	müller
tennessee	tennessee
kiruna	kiruna
pop	estouro
pop	pop
banan	banana
banan	bananas
ligan	league
ligan	liga
rose	rose
rose	rosa
tolv	doze
tolv	twelve
våra	nossa
våra	nossas
våra	nossos
våra	nosso
våra	nossa
våra	nosso
zhejiang	zhejiang
hemma	home
hemma	casa
hemma	lar
ämnet	tópicos
ämnet	tópico
fadern	pai
fadern	padre
andrew	andré
andrew	andrew
tony	tony
fortsätter	continua
fortsätter	continuar
fortsätter	continuando
fortsätter	continue
fortsätter	continuem
fortsätter	continuar
fortsätter	continua
fox	fox
fox	raposa
lisa	lisa
chris	chris
chris	cris
makt	potência
makt	energia
makt	poder
makt	power
texter	textos
texter	letra
texter	letras
margareta	margaret
margareta	margarida
margareta	margareta
helena	helena
luleå	luleå
gränsar	bordas
gränsar	fronteiras
ukraina	ucrânia
elisabeth	isabel
elisabeth	elizabeth
elisabeth	elisabeth
periodisk	periódico
periodisk	periódica
periodisk	periódicos
periodisk	periódico
periodisk	periódica
periodisk	periódicos
ferrari	ferrari
herman	herman
befälhavare	foto
befälhavare	pic
befälhavare	comandante
befälhavare	comandantes
befälhavare	comandante
mike	mike
tro	fé
tro	faith
tro	acredita
tro	acreditar
tro	believe
tro	creia
tro	acredite
tro	crenças
tro	crença
modell	model
modell	modelo
behov	need
behov	preciso
behov	precisa
behov	necessidade
behov	precisa
behov	necessidades
behov	necessita
examen	exame
examen	licenciatura
examen	grau
examen	graus
examen	formatura
examen	graduação
examen	licenciatura
examen	graduação
examen	graduado
examen	formado
examen	graduada
examen	graduado
queen	queen
queen	rainha
låter	soa
låter	sons
fortsätta	continue
fortsätta	continuem
fortsätta	continuar
fortsätta	continua
senator	senador
senator	senadora
malaysia	malásia
formel	formula
formel	fórmula
artister	artistas
artister	artistas
lena	lena
befolkning	população
variant	variante
månad	mensal
månad	mensalmente
månad	mensais
månad	mês
fiction	ficção
fiction	fiction
huvud	cabeçalho
huvud	head
huvud	cabeça
huvud	cabeças
klar	pronto
klar	preparados
klar	pronta
klar	prontos
klar	preparado
klar	terminei
klar	terminou
klar	acabado
klar	concluído
klar	terminado
klar	terminada
bergen	bergen
kräver	demandas
kräver	exigências
kräver	requerer
kräver	exigir
kräver	exigem
kräver	exige
kräver	requer
paret	casal
upper	superior
upper	upper
jersey	jersey
filmografi	filmografia
försurning	acidificação
channel	canal
channel	channel
are	são
are	estão
are	sao
are	are
tvåa	deuce
kärlek	amor
kärlek	love
kärlek	amo
möjligen	possivelmente
föregående	anterior
föregående	anteriores
sak	coisa
mario	mário
mario	mario
nuuk	nuuk
präst	pregador
präst	priest
präst	padre
präst	sacerdote
maurice	maurice
maurice	maurício
fakta	fatos
fakta	factos
fakta	fato
fakta	facto
luis	luiz
luis	luis
luis	luís
vinnare	vencedor
vinnare	ganhador
vinnare	vencedora
vinnare	vencedores
vinnare	ganhadores
vinnare	vencedoras
edwards	edwards
dollar	dolares
dollar	dólares
dollar	dólar
wyoming	wyoming
hampson	hampson
svar	respostas
svar	respostas
svar	respostas
svar	responde
svar	resposta
svar	responder
svar	responda
svar	responde
svar	resposta
svar	responder
svar	responda
svar	resposta
amazonas	amazónia
amazonas	amazon
amazonas	amazonas
amazonas	amazona
amazonas	amazônia
sade	said
sade	disse
sade	sade
täcker	tampas
täcker	covers
täcker	abrange
täcker	coberturas
täcker	capas
täcker	cobrindo
täcker	abrangendo
arne	arne
allmän	generalidades
allmän	gerais
allmän	geral
allmän	general
kef	kef
varierar	variam
varierar	variar
varierar	varia
visas	mostrados
visas	mostrada
visas	mostrado
visas	exibido
visas	exibida
visas	exibidos
visas	exibidas
visas	mostrado
visas	exibido
utvecklade	desenvolvido
utvecklade	desenvolvidas
utvecklade	desenvolvidos
utvecklade	desenvolvida
utvecklade	desenvolveu
yamoussoukro	yamoussoukro
maka	mulher
maka	esposa
butler	butler
butler	mordomo
turneringen	torneio
turneringen	torneios
bruce	bruce
utseende	aparição
utseende	aparência
utseende	aparecimento
utseende	parece
utseende	looks
utseende	olhares
antioquia	antioquia
omgång	redonda
omgång	redondo
omgång	ronda
omgång	round
omgång	rodada
gotland	gotland
klassiska	clássica
klassiska	clássicos
klassiska	clássicas
klassiska	clássico
klassiska	clássica
klassiska	clássicos
klassiska	classic
klassiska	clássico
hjälpa	ajudando
hjälpa	ajudar
regler	regras
bytes	bytes
ohio	ohio
street	rua
street	street
auguste	auguste
org	org
betydelser	significados
styrka	dosagem
styrka	força
styrka	forças
styrka	dosagens
innehöll	continham
innehöll	continha
innehöll	contidos
innehöll	contidas
innehöll	contido
innehöll	contida
uttryck	expressões
uttryck	expressão
strid	battle
strid	batalha
strid	combate
levu	levu
super	super
agua	agua
linköping	linköping
katarina	catherine
katarina	catarina
katarina	katarina
uppmärksamhet	atençao
uppmärksamhet	atenção
sound	sound
sound	som
beläget	situado
louise	louise
louise	luisa
louise	luísa
människan	man
människan	pá
människan	cara
människan	homem
dublin	dublin
dublin	dublim
gävle	gävle
polisen	polícia
polisen	policia
california	califórnia
california	california
vis	vis
vis	sábia
vis	sábios
vis	wise
vis	sábias
vis	sábio
bröt	quebrou
bröt	partiu
guangdong	guangdong
brian	brian
tydligt	claramente
slätter	planícies
slätter	planície
hälften	metade
hälften	meia
hälften	meio
hälften	half
union	union
union	união
verkligen	verdadeiramente
verkligen	realmente
sud	sud
ensam	alone
ensam	sozinha
ensam	sozinho
ensam	sozinhos
ensam	solitária
ensam	solidão
ensam	solitário
ensam	solitários
arbetat	trabalhou
arbetat	trabalhava
arbetat	funcionou
arbetat	trabalhadas
arbetat	trabalhados
arbetat	trabalhado
läsa	lidos
läsa	ler
läsa	leia
läsa	lê
läsa	ler
läsa	lendo
läsa	leitura
egenskaper	características
egenskaper	imóveis
egenskaper	propriedades
stig	stig
andalusien	andaluzia
kanarieöarna	canárias
syd	sul
syd	south
syd	syd
håll	segure
håll	hold
håll	segurar
håll	segura
dom	eles
dom	eles
dom	elas
dom	dom
allsvenskan	allsvenskan
trä	madeiras
trä	madeira
gröna	verde
gröna	green
gröna	verdes
gröna	verduras
gröna	verdes
dra	puxa
dra	puxar
dra	puxe
dra	arrasto
dra	arrastar
dra	arraste
dra	drag
dra	arrasta
dra	desenhar
dra	desenhe
dra	desenha
dra	empate
dra	sorteio
järnväg	ferrovias
järnväg	ferrovia
järnväg	ferroviária
järnväg	ferroviário
järnväg	carril
järnväg	ferrovia
meddelade	comunicada
meddelade	comunicadas
meddelade	comunicou
meddelade	anunciou
meddelade	anunciado
meddelade	anunciada
meddelade	anunciados
vol	vol
värde	value
värde	valor
natten	noite
natten	night
patrick	patrick
patrick	nuno
patrick	patrício
ann	ann
dvd	dvd
alan	alan
fiskar	peixes
fiskar	peixes
fiskar	peixe
fiskar	pescaria
fiskar	pesca
fiskar	pescar
natura	natura
madagaskar	madagáscar
madagaskar	madagascar
historiker	historiador
historiker	historiadores
rättigheter	direitos
snö	neve
snö	snow
topp	topo
topp	top
topp	pico
topp	peak
institutet	instituto
tibet	tibete
bear	ursinho
bear	bear
bear	urso
lära	ensina
lära	ensine
lära	ensinar
lära	aprender
lära	aprendizado
lära	aprendizagem
lära	aprendendo
lära	aprenda
lära	aprender
lära	aprende
standard	padrão
standard	omissão
standard	predefinição
standard	estandarte
standard	norma
standard	padrão
standard	standard
alabama	alabama
panama	panamá
vinner	vitórias
vinner	ganha
vinner	vence
kortare	abreviado
skrivna	escrito
skrivna	escritas
skrivna	escritos
skrivna	escrita
stationen	estação
howard	howard
natur	natureza
menade	significava
menade	significou
rolf	rolf
gällivare	gällivare
framåt	forward
framåt	encaminhar
framåt	avante
framåt	avanço
framåt	advance
framåt	adiantamento
framåt	avançar
framåt	avante
missouri	missouri
samlade	recolhido
samlade	coletados
samlade	recolhida
samlade	recolhidos
addis	adis
öppnade	aberta
öppnade	aberto
öppnade	abriu
vladimir	vladimir
knut	knut
knut	nó
dubbel	duplicar
dubbel	dupla
dubbel	duplo
dubbel	dobro
dubbel	dupla
dubbel	duplo
dubbel	dual
mästerskapet	campeonato
mästerskapet	championship
last	carregar
last	carga
last	carga
birkaland	pirkanmaa
kontroll	controle
kontroll	control
kontroll	controlo
tillfällen	ocasiões
teknik	técnica
teknik	tecnologias
teknik	tecnologia
teknik	tecnologias
teknik	técnicas
epidendrum	epidendrum
musikalbum	álbum
musikalbum	album
musikalbum	álbuns
välja	selecionando
välja	selecionar
välja	escolhe
välja	escolha
välja	escolher
välja	escolhendo
välja	escolher
traditionella	tradicional
traditionella	tradicionais
kamen	kamen
minne	memória
minne	lembrança
minne	memoria
målet	alvo
målet	target
pampa	pampa
tidskriften	magazine
tidskriften	revista
krävs	obrigatório
krävs	necessária
krävs	necessário
krävs	exigido
krävs	requerido
taiwan	taiwan
taiwan	formosa
norman	normando
norman	normandos
norman	norman
norman	normanda
grundare	fundadores
grundare	fundador
grundare	fundadora
abeba	abeba
princip	princípio
princip	principio
kyrkor	igrejas
rené	rené
rené	renato
rené	rené
rené	rene
regierungsbezirk	regierungsbezirk
pan	panela
pan	frigideira
pan	pan
pan	pã
berget	montanha
berget	monte
berget	mount
berget	montar
bladhorningar	scarabaeidae
anomala	anomala
jim	jim
regemente	regimento
starka	forte
starka	strong
starka	fortes
reste	viajou
reste	viajado
reste	viajei
reste	viajava
reste	viajou
reste	viajado
party	partido
party	party
party	festa
massa	massa
massa	missa
massa	massa
massa	polpa
massa	celulose
populära	popular
populära	populares
skydd	abrigo
skydd	proteção
skydd	protecção
end	end
end	final
end	terminar
end	fim
zhen	zhen
tåg	treinar
tåg	trem
tåg	comboio
tåg	comboios
tåg	comboios
tåg	trens
full	cheia
full	plena
full	pleno
full	full
full	cheio
full	bêbada
full	bêbedo
full	bêbados
full	bêbado
umm	umm
quito	quito
leo	léo
leo	leão
leo	leo
elegans	elegans
elegans	elegância
campbell	campbell
öppnades	aberta
öppnades	aberto
öppnades	abriu
sam	sam
acacia	acacia
stat	estaduais
stat	state
stat	estado
stat	estadual
historiskt	histórico
historiskt	históricas
historiskt	histórica
historiskt	históricos
historiskt	historicamente
historiskt	históricas
historiskt	histórico
historiskt	histórica
historiskt	históricos
ali	ali
minor	minas
minor	menores
minor	menor
minor	minor
sovjetiska	soviético
sovjetiska	soviéticos
sovjetiska	soviéticas
sovjetiska	soviética
klockan	relógio
karaktär	carácter
karaktär	caractere
karaktär	personagem
karaktär	caracter
karaktär	caráter
beethoven	beethoven
sjukdom	doenças
sjukdom	doença
sjukdom	doenças
sjukdom	doença
sjukdom	doenças
sjukdom	doença
sjukdom	enjoo
edvard	edvard
edvard	eduardo
edvard	edward
fotograf	fotógrafa
fotograf	fotografo
fotograf	fotógrafo
biografi	bio
biografi	biografia
biografi	biografia
förmodligen	provavelmente
ross	ross
harald	harald
harald	haroldo
ernest	ernest
ernest	ernesto
låtskrivare	compositor
låtskrivare	compositora
sångerska	cantora
sångerska	singer
sångerska	cantor
problemet	problemas
problemet	problema
modifiera	modificar
modifiera	modifica
rubus	rubus
rent	puras
rent	pura
rent	puro
rent	puros
rent	pure
rent	limpo
rent	limpe
rent	limpar
rent	limpa
wang	wang
nämns	mencionado
nämns	mencionados
nämns	mencionou
nämns	mencionada
will	will
will	vontade
flottan	navy
flottan	marinha
flottan	frotas
flottan	frota
aceh	aceh
earl	earl
earl	conde
piz	piz
äktenskap	casamento
äktenskap	matrimônio
murray	murray
mat	alimentação
mat	alimentos
mat	alimento
mat	comida
obelix	obélix
syzygium	syzygium
ech	ech
kandidat	candidata
kandidat	candidato
kandidat	candidatos
ekonomi	economia
ekonomi	economia
arkansas	arkansas
upptäcktes	descobriram
upptäcktes	descoberta
upptäcktes	descoberto
upptäcktes	descobertos
upptäcktes	detectadas
upptäcktes	detectada
upptäcktes	detectado
upptäcktes	detectados
behövs	precisei
behövs	necessário
behövs	necessária
behövs	precisava
blanco	blanco
söner	sons
söner	filhos
släkt	relacionados
släkt	relacionada
släkt	relacionadas
släkt	relacionado
släkt	família
släkt	familia
claude	cláudia
claude	claude
produkter	produtos
borough	bairro
borough	borough
indiska	indianos
indiska	índios
indiska	indian
indiska	índio
indiska	indiano
indiska	índia
indiska	índia
indiska	india
arm	braço
arm	arm
arm	armar
mannen	man
mannen	pá
mannen	cara
mannen	homem
ivan	ivan
centimeter	centímetros
centimeter	centímetros
centimeter	centímetro
hektar	hectares
hektar	hectares
hektar	acres
hektar	hectare
kanalen	canal
kanalen	canal
kanalen	channel
leonard	léonard
leonard	leonardo
leonard	leonard
energi	energia
energi	energias
japansk	japonesa
japansk	japonês
japansk	japão
japansk	japoneses
jurist	jurista
jurist	advogada
jurist	advogado
uppstod	surgiu
uppstod	surgiram
coast	litoral
