dhe	in
zogu	ptica
zogu	ptiček
zogu	bird
zogu	ptič
zogu	zogu
strukturë	strukturo
strukturë	zgradba
strukturë	struktura
strukturë	konstrukcija
strukturë	objekt
sulmues	napadalci
sulmues	napadalec
sulmues	striker
veshur	nosil
veshur	nosila
veshur	oblečen
veshur	oblečena
veshur	oblečeno
veshur	rabljena
veshur	nosil
akademik	akademske
akademik	akademsko
akademik	akademski
japoneze	japonski
japoneze	japonsko
japoneze	japonci
japoneze	japonec
japoneze	japonska
zef	zef
nënkupton	namiguje
nënkupton	pomeni
sport	šport
sport	sport
sport	športni
sport	šport
sport	športne
sport	športna
rowspan	rowspan
civil	civilno
civil	civilna
civil	civilne
civil	civilno
civil	civilni
civil	civilist
civil	civilne
civil	civilna
turistike	turistična
turistike	turistični
turistike	turistične
turistike	turist
turistike	turistično
pajisje	naprava
pajisje	pripomoček
pajisje	opremo
pajisje	oprema
pajisje	naprave
pajisje	naprav
pajisje	pripomočki
pajisje	naprave
pajisje	aparati
pajisje	opremo
pajisje	orodja
mosha	starost
dallim	razlikovanje
dallim	razlika
dallim	razliko
dallim	razlike
përjashtim	izjema
përjashtim	izjeme
biblioteka	knjižnice
biblioteka	knjižnica
biblioteka	knjižnici
shpirti	duh
shpirti	duša
shpirti	duši
shpirti	soul
shpirti	dušo
vesh	uho
vesh	ušesa
vesh	obleči
vesh	obleci
vesh	nositi
vesh	nosi
total	skupaj
total	skupno
paqe	mir
paqe	peace
botim	objava
botim	objavo
botim	objavljanje
ligë	league
ligë	ligo
ligë	liga
përmbajnë	vsebujejo
përmbajnë	vsebovati
përmbajnë	vsebuje
patriotike	domoljubno
francisco	francisco
zhanri	zvrst
rrugëve	ulice
rrugëve	ceste
rrugëve	ceste
rrugëve	cest
suksesshëm	uspešno
suksesshëm	uspešen
suksesshëm	uspešni
suksesshëm	uspešna
qendrat	središča
qendrat	centri
qendrat	centre
qendrat	središča
qendrat	centrov
qendrat	centri
qendrat	centre
kampionati	prvenstvo
net	neto
net	net
net	noči
tone	naše
tone	naš
tone	najina
tone	naši
tone	najin
tone	naša
force	sila
force	force
force	silo
referenca	reference
referenca	sklicevanja
referenca	sklicevanje
referenca	referenca
referenca	sklic
referenca	sklicevanje
mungesa	odsotnosti
mungesa	odsotnost
mungesa	pomanjkanje
mungesa	odsotnosti
din	din
din	dekan
din	dean
shfaqje	pokaži
shfaqje	prikaži
shfaqje	oddaja
dallohen	ugleden
dallohen	razlikovati
poetike	poetično
nato	nato
bien	padanje
bien	padec
bien	padajoči
bien	padajo
bien	padlo
bien	jesen
bien	padec
bien	padel
policia	policija
koka	glavo
koka	glava
koka	head
koka	glave
koka	glav
fuqia	power
fuqia	moč
funksioni	funkcija
funksioni	funkcijo
tirane	tirani
grafik	graf
grafik	grafično
grafik	grafični
grafik	grafično
adem	adem
adem	adam
rama	rama
rama	rami
asht	kosti
asht	kost
asht	bone
shpellë	votlina
shpellë	jamo
shpellë	jama
shpellë	jami
rrjeti	mrežo
rrjeti	mreža
rrjeti	omrežje
rrjeti	omrežja
rrjeti	mreža
rrjeti	omrežje
tregoi	indicirano
kulturë	kulture
kulturë	kulturo
kulturë	kultura
edit	edith
vija	črte
vija	proge
brazil	brazilija
brazil	braziliji
victoria	viktorija
victoria	victoria
calais	calaisu
vërtet	res
vërtet	resnično
vërtet	zares
afro	afro
ferdinand	ferdinand
përgjegjës	odgovorno
përgjegjës	odgovornega
përgjegjës	odgovoren
përgjegjës	odgovorni
përgjegjës	odgovorna
përgjegjës	kurator
dokumente	dokumenti
dokumente	listine
dokumente	dokumentov
dokumente	dokumente
përfundon	konci
përfundon	konča
miri	miri
miri	najboljša
miri	najboljši
miri	best
miri	najboljše
karakteristikat	lastnosti
karakteristikat	značilnosti
romani	rimljan
romani	rimska
romani	roman
romani	romana
romani	rimske
romani	roman
romani	romana
london	london
juridike	zakonito
juridike	pravna
juridike	pravno
juridike	pravne
afrikë	afriko
afrikë	afrika
europiane	evropski
europiane	evropska
europiane	evropsko
tipike	tipičen
tipike	značilno
tipike	tipično
ushqim	hrano
ushqim	hrana
ushqim	živila
mbështetje	podporo
mbështetje	podpore
mbështetje	podpora
bote	svet
bote	svetovna
bote	svetovno
bote	world
studioi	raziskano
studioi	študiral
lira	lir
lira	ceneno
lira	poceni
lira	svoboden
lira	prosto
lira	free
lira	svobodna
lira	brezplačno
lira	brezplačna
ushtarë	vojaki
njohuri	znanja
njohuri	poznavanje
njohuri	znanje
male	hribi
male	planine
male	gore
male	gorovje
shenja	znamenja
shenja	znake
shenja	znaki
shenja	znakov
shenja	brazgotine
menduar	misel
mureve	stene
mureve	zidovi
mureve	sten
mureve	obzidje
mureve	zidov
ishulli	island
ishulli	otok
ishulli	otoku
qetë	miren
qetë	umirjeno
nxënësit	dijaki
nxënësit	študentje
nxënësit	študenti
nxënësit	študente
nxënësit	učenci
nxënësit	dijaki
nxënësit	zenice
nxënësit	učencev
nxënësit	učenci
shkencat	vede
shkencat	ved
shkencat	znanosti
latin	latino
zero	ničla
zero	ničle
zero	ničel
west	zahodna
west	zahod
west	zahodno
ruajtjen	ohranjanje
ruajtjen	ohranitev
austri	avstrijo
austri	avstrija
secila	vsak
secila	vsaka
shesh	kvadratnih
shesh	kvadrat
gjinia	spol
skena	prizore
skena	prizori
skena	scene
skena	scena
skena	prizor
skena	prizorišče
skena	sceno
skena	faza
skena	oder
sigurt	varni
sigurt	varen
sigurt	varna
sigurt	varno
kufi	meja
kufi	meja
kufi	mejo
kufi	meje
kufi	meji
kufi	omejitev
kufi	omeji
kufi	meja
alt	alt
negative	negativen
negative	negativna
negative	negativno
negative	negativni
aktiviteti	naloga
aktiviteti	opravilo
aktiviteti	dejavnost
aktiviteti	dejavnosti
aktiviteti	aktivnost
aktiviteti	aktivnosti
amerikë	ameriki
amerikë	amerika
amerikë	ameriko
amerikë	america
figurat	podobe
figurat	slike
figurat	slik
figurat	številke
figurat	figure
box	box
box	zaboj
box	škatlica
box	škatla
box	škatlo
fuqitë	moči
fuqitë	pooblastila
fuqitë	powers
fuqitë	pristojnosti
jerry	jerry
shtëpitë	hiš
shtëpitë	hiške
shtëpitë	hiše
shtëpitë	domovi
shtëpitë	domovih
shtëpitë	domove
wikimedia	wikimedijina
vendase	domači
vendase	domačih
vendase	domače
vendase	domača
vendase	krajevna
vendase	krajevni
vendase	lokalni
vendase	krajevno
vendase	lokalno
vendase	domačin
vendase	materni
poeti	pesnik
poeti	pesnika
poeti	pesnica
vendlindje	domovino
vendlindje	domovinska
vendlindje	domovina
kroaci	hrvaška
alternative	alternative
alternative	alternativni
alternative	alternativno
alternative	alternativa
ndryshimi	razlika
ndryshimi	razliko
ndryshimi	razlike
ndryshimi	spremembe
ndryshimi	spremeni
ndryshimi	sprememba
asnjëherë	nikdar
asnjëherë	nikoli
katolik	katoliško
katolik	katoliški
katolik	katoliška
pyetje	vprašanje
pyetje	vprasanje
pyetje	vprašanja
morri	vzela
morri	vzel
tërhequr	odvzeta
tërhequr	umaknjeni
tërhequr	umaknjena
tërhequr	odvzeto
saudite	saudova
report	prijavi
report	poročilo
rajonet	regije
rajonet	regij
suedia	švedska
string	niz
string	vrvica
string	vrvico
string	vrvice
ndeshja	ujemanje
ndeshja	ujema
edward	edvard
edward	edward
reale	resničen
reale	resnično
reale	resnična
reale	prava
reale	realno
rusi	rusija
rusi	rusijo
news	novica
news	novice
aktivitetin	dejavnost
aktivitetin	dejavnosti
aktivitetin	aktivnost
aktivitetin	aktivnosti
zgjidhet	rešen
zgjidhet	rešeno
zgjidhet	rešena
zgjidhet	rešen
zgjidhet	rešeno
zgjidhet	rešena
shkrime	dnevniki
shkrime	hlode
drama	drama
drama	drame
drama	dramo
sheiku	šejk
adriatik	jadranu
djem	fantje
djem	dečki
djem	fanta
djem	fantje
djem	druščina
shkakton	vzroki
shkakton	sproži
programin	program
kompleks	zapletena
kompleks	zapleteno
kompleks	kompleks
kompleks	kompleksna
kompleks	spojina
njësitë	enote
njësitë	enot
njësitë	enoti
njësitë	subjekti
njësitë	objekti
ligjin	pravo
ligjin	zakon
berat	berat
komuniteti	skupnost
komuniteti	skupnosti
meshkuj	samci
meshkuj	moške
meshkuj	možje
meshkuj	men
meshkuj	moški
meshkuj	moška
kim	kim
fisit	pleme
albumin	album
albumin	albuma
gra	ženskam
gra	žensk
gra	ženske
bimë	rastline
bimë	rastlin
bimë	rastline
bimë	rastlina
bimë	obrat
bas	bas
bas	bass
bas	bas
fan	ventilator
fan	oboževalec
fan	navijač
fan	oboževalka
natyra	narave
natyra	narava
karriera	kariera
karriera	kariere
karriera	kariero
karriera	kariera
karriera	kariere
përdoruesi	uporabnika
përdoruesi	uporabnik
bgcolor	bgcolor
shumtë	številni
shumtë	številne
zgjeruar	razširjeni
zgjeruar	razširjen
zgjeruar	razširjena
zgjeruar	razširjene
zgjeruar	razširi
mjekësore	medicinski
mjekësore	medicinsko
zemra	srčna
zemra	srčno
zemra	srce
gje	stvar
zjarr	ogenj
zjarr	požar
zjarr	kres
mjet	orodje
era	vetru
era	veter
era	vetra
trajner	trener
trajner	trener
trajner	trenerja
trajner	trenerka
komiteti	komite
komiteti	odbor
diplomuar	diplomiral
diplomuar	diplomirala
diplomuar	diplomiral
maqedonia	makedonijo
maqedonia	makedonija
sidoqoftë	kakorkoli
sidoqoftë	itak
shitur	prodani
shitur	prodano
shitur	prodana
shitur	prodan
lugina	dolini
lugina	valley
lugina	dolina
lugina	dolino
lugina	doline
lugina	dolin
lugina	doline
kopje	kopiranje
kopje	kopiraj
kopje	kopijo
kopje	replika
poste	poste
burra	moške
burra	možje
burra	men
burra	moški
burra	moška
lirinë	svoboda
lirinë	prostost
lirinë	svobode
lirinë	svobodo
hero	junak
hero	heroj
zagreb	zagreb
vajzë	punca
vajzë	deklica
vajzë	dekle
vajzë	punco
turqia	turčija
kontratë	pogodba
kontratë	pogodbo
kontratë	naročilo
turqit	turki
vendbanimet	naselja
vendbanimet	poravnave
organizatë	organizacijo
organizatë	organizacija
gara	dirka
gara	dirko
gara	rasa
gara	racing
gara	dirke
gara	dirkanje
gjysma	pol
gjysma	polovica
gjysma	polovico
studim	študija
aktivitetet	dejavnosti
aktivitetet	aktivnosti
aktivitetet	naloge
shkatërruar	uničena
shkatërruar	uničeni
shkatërruar	uničen
shkatërruar	uničeno
shkatërruar	uničena
shkatërruar	uničeni
shkatërruar	uničene
shkatërruar	uničen
shkatërruar	uničeno
pali	pali
pali	paul
pali	pavel
pali	padel
pali	padle
pali	padli
pali	padla
pali	padlo
rastet	primeri
rastet	primerov
miqësore	prijateljski
miqësore	prijazen
miqësore	prijateljsko
miqësore	prijateljska
miqësore	prijazno
miqësore	prijazni
profesionist	profesionalno
profesionist	strokovna
profesionist	strokovno
profesionist	poklicna
profesionist	poklicne
profesionist	strokovni
shkrim	pisanje
lagje	soseske
lagje	soseščine
lagje	soseski
lagje	soseska
lagje	sosedska
lagje	soseska
ilirët	iliri
nen	pod
tabela	preglednica
tabela	razpredelnica
tabela	miza
tabela	tabela
temë	vsebina
temë	tema
temë	temo
temë	tema
sipërfaqes	površino
sipërfaqes	površje
sipërfaqes	ploskev
shkalla	lestev
shkalla	lestve
shkalla	merilo
shkalla	lestvici
shkalla	lestvica
shkalla	obseg
shkalla	stopnja
champions	prvaki
shkronja	pisma
shkronja	črke
shkronja	pisem
shkronja	liki
shkronja	znaki
shkronja	like
shkronja	znakov
qelizat	celice
qelizat	celic
fundin	krilo
brigjet	obale
brigjet	obal
besnik	zvesti
besnik	zvest
besnik	vdan
besnik	zvesta
besnik	zvesto
besnik	zvesta
besnik	zvest
besnik	zvesti
bashkëkohore	sodobno
bashkëkohore	sodobna
bashkëkohore	sodobni
komunikimit	obveščanje
komunikimit	komunikacija
komunikimit	komuniciranje
komunikimit	sporazumevanje
komunikimit	sporočanje
serbët	srbi
përgjigje	odgovor
përgjigje	odgovori
përgjigje	odgovor
përgjigje	odgovori
komisioni	komisija
komisioni	provizija
pushtuar	straši
manastir	samostana
manastir	samostan
manastir	samostan
specifike	specifično
specifike	specifični
thirrje	poklici
thirrje	pokliči
thirrje	klic
thirrje	pokličite
shpirtin	duša
shpirtin	duši
shpirtin	soul
shpirtin	dušo
programet	programe
programet	programi
programet	aplikacije
programet	vloge
programet	prošnje
programet	prijave
programet	aplikacije
drejtori	direktor
drejtori	direktorica
drejtori	režiser
raport	prijavi
raport	poročilo
mbrapa	zadaj
mbrapa	hrbet
mbrapa	nazaj
ndarjen	deljenje
ndarjen	delitev
ndarjen	razdelitev
ndarjen	delitev
diplomatike	diplomatsko
diplomatike	diplomatskih
diplomatike	diplomatski
diplomatike	diplomatska
shkruante	napisal
shkruante	pisal
shkruante	napisala
shkruante	zapisal
shekujt	stoletja
motra	sestre
motra	sestri
motra	sestra
motra	sestrica
kongresin	kongres
kongresin	kongresu
hyjnore	božanski
hyjnore	božanska
hyjnore	božansko
hyjnore	božanske
aktivitete	dejavnosti
aktivitete	aktivnosti
aktivitete	naloge
industria	industrijo
industria	panoga
industria	industrija
lartësia	višina
lartësia	višine
verdhë	rumena
verdhë	rumeni
verdhë	rumene
verdhë	rumen
verdhë	rumeno
shaban	šaban
shpejtësia	hitrosti
shpejtësia	hitrost
zone	cona
zone	območje
naftës	olje
naftës	olja
naftës	nafta
bazat	osnove
bazat	baz
bazat	baze
kundërt	obrnjeno
kundërt	povratne
kundërt	vzvratno
kundërt	nasprotno
kundërt	nasproti
kundërt	nasprotje
fjale	beseda
fjale	besedo
fjale	besed
fjale	besede
malor	višavja
pjesëmarrës	udeleženec
pjesëmarrës	udeleženka
pjesëmarrës	sodelujoči
pjesëmarrës	sodelujoča
pjesëmarrës	sodelujoče
pjesëmarrës	udeležence
pjesëmarrës	sodelujoči
pjesëmarrës	udeleženci
dukuri	fenomen
dukuri	pojav
erdhën	prišlo
erdhën	prišel
qemal	cemal
qemal	kemal
kafshëve	živali
kafshëve	živalsko
kafshëve	živalska
kafshëve	žival
kafshëve	živali
pozitive	pozitiven
pozitive	pozitivni
pozitive	pozitivna
pozitive	pozitivno
pozitive	pozitivne
epoka	era
ndarje	razdelek
ndarje	delitev
ndarje	deljenje
ndarje	oddelek
ndarje	divizija
ndarje	ločitev
ndarje	ločevanje
ndarje	razpad
ndarje	razhod
fqinje	sosed
fqinje	soseda
washington	washington
pasuri	bogastvo
pasuri	bogastva
pasuri	bogastvo
pasuri	bogastva
pasuri	bogastvo
pasuri	premoženje
rrjet	mrežo
rrjet	mreža
rrjet	omrežje
rrjet	omrežja
rrjet	mreža
rrjet	omrežje
sezon	sezono
sezon	sezona
federale	zvezni
federale	zvezno
federale	zvezna
display	prikaz
profili	profil
shembuj	primeri
ngarkuar	naloženo
ngarkuar	naložene
ngarkuar	naložil
ngarkuar	napolnjena
ngarkuar	nabita
ngarkuar	naložen
ngarkuar	napolnjeno
ngarkuar	naloženo
betejë	bitka
betejë	bitko
aftësi	veščine
aftësi	spretnosti
aftësi	sposobnosti
aftësi	veščine
aftësi	spretnost
aftësi	veščina
aftësi	zmožnosti
aftësi	zmožnost
aftësi	sposobnost
drejtpërdrejtë	neposredni
drejtpërdrejtë	neposreden
drejtpërdrejtë	neposredna
drejtpërdrejtë	neposredne
drejtpërdrejtë	neposredno
teknik	tehnično
teknik	tehnični
teknik	tehnična
teknik	tehnik
teknik	tehnika
ministri	ministrica
ministri	minister
pjetër	peter
pjetër	petra
kushtetuese	ustavne
kushtetuese	ustavno
kushtetuese	ustavna
there	poklali
mjetet	orodja
mjetet	orodje
ketu	tukaj
cfg	cfg
aftësitë	veščine
aftësitë	spretnosti
aftësitë	sposobnosti
aftësitë	veščine
aftësitë	spretnost
aftësitë	veščina
aftësitë	sposobnosti
aftësitë	zmožnosti
aftësitë	zmogljivosti
sulmet	napadi
sulmet	napade
familjeve	družine
familjeve	družin
nikolla	nikola
nikolla	nicholas
zgjidhje	rešitev
zgjidhje	raztopina
zgjidhje	rešitve
zgjidhje	raztopine
punët	afere
punët	zadeve
punët	zaposlitve
punët	ajda
nil	neil
nil	nila
nil	nil
madhësia	velikost
madhësia	velikosti
teatër	gledališče
teatër	gledališče
dispozicion	razpoložljivi
dispozicion	razpoložljiva
last	zadnji
last	nazadnje
last	poslednje
last	zadnje
last	zadnja
teknika	tehnika
teknika	tehniko
teknika	tehnik
teknika	tehnikami
teknika	tehnike
tregut	trg
tregut	tržišče
gjaku	kri
romakët	rimljani
vendore	krajevna
vendore	krajevni
vendore	lokalni
vendore	krajevno
vendore	lokalno
bardha	bel
bardha	bela
bardha	belo
bardha	beli
bardha	bele
tregtisë	trgovanje
tregtisë	trgovina
tregtisë	menjava
sasia	količina
sasia	znesek
sasia	količina
sasia	količino
programe	programe
programe	programi
programe	programiranje
programe	programe
programe	programi
programe	programov
filmave	kino
filmave	filmi
filmave	filme
filozofi	filozofija
filozofi	filozofijo
shërbimi	storitve
shërbimi	storitev
shërbimi	servis
ahmed	ahmed
gov	gov
parlamenti	parlament
zeza	črno
zeza	črne
zeza	črn
zeza	črni
zeza	črna
hungarisë	madžarsko
hungarisë	madžarska
juglindore	jugovzhodno
juglindore	jugovzhodni
juglindore	jugovzhodno
vogel	vogel
epirit	epir
kolona	stolpec
kolona	kolona
harry	harry
texas	teksas
texas	texas
arsyeja	razlog
arsyeja	razlogi
letërsia	literaturo
letërsia	književnost
letërsia	literatura
gjera	stvari
thyer	zlomljen
thyer	zlomljeni
thyer	zlomljeno
gruan	žena
gruan	zena
gruan	soproga
gjithsesi	kakorkoli
gjithsesi	itak
punonte	delovalo
punonte	obdelani
punonte	delal
hynë	vnesene
hynë	vneseni
ishull	island
ishull	otok
ishull	otoku
pranishëm	prisotna
pranishëm	prisotni
pranishëm	prisotno
pranishëm	sedanjost
pranishëm	prisoten
largët	oddaljen
largët	oddaljeno
largët	oddaljeni
largët	oddaljena
largët	oddaljen
largët	oddaljeno
largët	oddaljeni
largët	oddaljenih
largët	oddaljena
sami	sammy
sami	sami
ulur	sedenje
gjykata	sodišče
gjykata	dvor
situata	razmere
situata	položaj
situata	situacijo
situata	situacija
situata	stanje
situata	situacij
situata	situacije
gjuhësore	jezikovno
ndihmoi	pomagala
ndihmoi	pomagal
ndihmoi	pomagalo
carl	carl
ekspozita	razstave
ekspozita	razstavi
ekspozita	razstavo
ekspozita	razstava
ekspozita	razstave
zgjati	trajal
zgjati	trajala
parimet	načela
parimet	načeli
institucioneve	institucije
institucioneve	nosilci
institucioneve	ustanove
varësi	odvisnost
varësi	zasvojenost
metodat	metode
kontroll	kontrola
kontroll	krmiljenje
kontroll	nadzor
kontroll	obvladovanje
côte	côte
filozofike	filozofski
mure	stene
mure	zidovi
mure	sten
mure	obzidje
mure	zidov
karakteristika	lastnosti
karakteristika	značilnosti
ministrisë	ministrstvo
komplekse	zapletena
komplekse	zapleteno
komplekse	kompleks
komplekse	kompleksna
dokument	dokumenta
dokument	dokument
ekipet	posadke
ekipet	ekip
ekipet	ekipe
ekipet	moštva
sëbashku	skupaj
problemi	problem
problemi	težava
problemi	težavo
problemi	težave
records	evidenca
records	zapisi
records	evidence
makinë	mašina
makinë	stroj
makinë	car
makinë	avto
makinë	avtomobil
kundra	proti
kundra	zoper
maría	maría
majë	top
majë	vrh
studentët	dijaki
studentët	študentje
studentët	študenti
studentët	študente
studentët	učenci
skenari	scenarij
skenari	scenarij
skenari	scenarij
skenari	skripta
skenari	skript
franz	franz
sovjetike	sovjetski
sovjetike	sovjetska
sovjetike	sovjetske
sovjetike	sovjetsko
duan	želiš
atdhetare	domovino
atdhetare	domovinska
atdhetare	domovina
juve	juve
islami	islam
kontribut	prispevek
kontribut	prispevanje
fakultetit	fakulteta
fakultetit	fakultete
hollë	tanke
hollë	tanka
hollë	tanko
hollë	tanek
nëntori	november
nëntori	novembra
gjurmët	skladbe
gjurmët	sledi
gjurmët	tiri
elektrik	električno
elektrik	električni
elektrik	električno
elektrik	električna
elektrik	električni
ronaldo	ronaldo
vendbanimi	prebivanje
vendbanimi	bivališče
vendbanimi	bivanje
vendbanimi	rezidenca
vendbanimi	prebivališče
vendbanimi	poravnave
vendbanimi	poravnava
fillimet	začetki
redaktor	urednik
redaktor	urejevalnik
parlamentare	parlamentarna
parlamentare	parlamentarno
parlamentare	parlamentarni
grekët	grki
thuaj	povej
thuaj	povej
auf	auf
vendndodhja	lokacija
vendndodhja	lokacijo
tjetri	naslednji
tjetri	naslednja
nxehtë	vroče
nxehtë	vroč
nxehtë	vroča
alfred	alfred
tempull	svetišče
tempull	tempelj
tempull	hram
tempull	temple
lee	leeja
lee	lee
midi	midi
port	pristanišče
port	pristanišča
port	port
versioni	različica
versioni	različice
like	kot
federata	federacija
federata	federacije
federata	federacij
suedi	švedska
bujqësisë	kmetijstvo
popujt	narode
popujt	narodi
long	dolge
long	dolg
long	dolgo
long	dolgi
long	dolga
çon	vodi
çon	chon
krejtësisht	popolnoma
krejtësisht	totalno
krejtësisht	popolnoma
vargje	kitic
vargje	besedila
vargje	besedilo
für	für
madhësi	velikost
madhësi	velikosti
shkencë	znanost
shkencë	znanosti
said	saeed
politikën	politika
politikën	politika
politikën	politiki
politikën	politiko
politikën	politike
opera	opera
opera	operi
opera	opere
opera	opero
rajonale	regionalno
rajonale	regionalna
rajonale	regionalni
revolucionit	revolucijo
revolucionit	revolucije
revolucionit	revolucija
ardhjen	prihod
nevoja	potrebo
nevoja	potreba
nevoja	nujnost
nevoja	nuja
nevoja	potreba
latinisht	latino
latinisht	latinsko
pësoi	trpel
pësoi	trpela
