din	od
cincisprezece	petnaest
angola	angole
punte	most
diaspora	dijaspora
rating	rejting
rating	rejting
obligația	obaveza
atlanta	atlanta
garnizoana	garnizona
minuni	čuda
minuni	čuda
înlocuiește	zamjenjuje
înlocuiește	zamijeniti
înlocuiește	zamijenit
înlocuiește	zamjenu
norma	norma
norma	norma
norma	norme
phillips	phillips
enrico	enrico
race	trka
race	rasa
confruntare	obračun
confruntare	konfrontacije
confruntare	konfrontacija
prietenă	prijatelj
prietenă	drug
tostring	tostring
vicente	vincente
dinamică	dinamičan
mahler	mahler
aștept	čekanje
aștept	čekajući
aștept	čeka
aștept	čekaju
aștept	čekanja
nora	nora
cremona	cremona
planificarea	planiranja
planificarea	planiranje
medina	medina
observată	posmatrala
observată	posmatrao
patul	krevet
patul	postelju
patul	bed
funcțional	funkcionalna
tribunal	tribunal
tribunal	tribunala
tribunal	sud
transformări	transformacije
hoteluri	hotela
hoteluri	hoteli
hoteluri	hotelima
schema	šeme
certificat	certificirani
certificat	certifikat
alessandro	alessandro
roți	točkove
biblic	biblijsku
australiană	australijski
australiană	australian
australiană	australijska
îndepărtarea	uklanjanjem
îndepărtarea	uklanjanje
îndepărtarea	otklanjanje
îndepărtarea	uklanjanje
fuzionat	spojeni
fuzionat	spojena
vorbire	govor
alien	alien
alien	vanzemaljski
adaptată	prilagođena
adi	adi
fuziune	spajanje
fuziune	fusion
horn	rog
îngeri	meleki
îngeri	anđeli
îngeri	meleka
freiburg	freiburg
clopotul	bell
bug	bag
bug	buba
bug	bug
consultant	konsultant
consultant	konsultanta
rezumat	sažetak
rand	rand
ilegal	nelegalno
ilegal	ilegalni
ilegal	ilegalno
ilegal	ilegalne
ilegal	ilegalno
substanța	supstanca
substanța	materija
substanța	supstance
dieppe	dieppe
ghana	gana
modest	skroman
modest	humble
cleopatra	kleopatra
parțiale	djelimična
parțiale	djelimični
düsseldorf	düsseldorf
eroziune	erozije
reprezentativ	zastupnik
reprezentativ	predstavnik
circulară	kružni
privesc	posmatra
privesc	posmatranje
privesc	posmatrao
ferme	farmi
ferme	farme
batalioane	bataljoni
batalioane	bataljona
parametru	parameter
nobilă	plemeniti
fluxul	protoka
fluxul	protok
fluxul	flow
fluxul	strujanje
fluxul	teku
adelaide	adelaide
palazzo	palazzo
lynch	lynch
fazele	faze
întuneric	tamne
întuneric	dark
întuneric	mraku
întuneric	tamna
întuneric	mračna
întuneric	tami
întuneric	tama
întuneric	tame
jurnalism	novinarstvo
maselor	mase
intenționează	namjerava
stând	sjede
neam	lineage
neam	nacija
concepute	dizajniran
mad	mad
finanțat	finansirao
finanțat	finansiran
finanțat	finansirali
finanțat	finansirala
finanțat	finansiralo
finanțat	finansirala
finanțat	finansiran
enorm	ogromna
enorm	ogromne
enorm	ogromno
prelungit	dugotrajnih
violonist	violinist
platforme	platformi
spitale	bolnice
mohammed	muhammed
mohammed	muhamed
mohammed	mohammed
mohammed	muhameda
tracia	trakija
roche	roche
cercuri	krugovi
cercuri	krugova
cercuri	krugovima
pretendent	pretender
mercenari	plaćenika
planificat	planirani
planificat	planirano
planificat	planirana
planificat	planirane
sonora	sonora
propulsie	pogon
caen	caen
mohamed	muhamed
îndeplinirea	ispunjavanju
îndeplinirea	ispunjavanje
aachen	aachen
cititori	čitaocima
prada	plen
tanzania	tanzaniji
harper	harper
xxx	xxx
pușcă	puška
subliniat	naglasili
subliniat	naglašena
subliniat	istakla
subliniat	podvući
subliniat	naglasio
subliniat	naglašeno
darius	darije
hmelnițki	hmeljnicki
rich	bogata
rich	bogato
rich	bogati
rich	bogatim
rich	bogat
automate	automatsko
role	rolls
role	roller
coloniale	kolonijalne
coloniale	kolonijalnog
patruzeci	forty
patruzeci	četrdeset
strategii	strategije
strategii	strategija
abel	abel
martino	martino
nicolau	nicolau
încoronarea	krunisanje
îngust	uski
îngust	uske
armonie	harmoniju
armonie	harmonije
armonie	harmonija
preliminar	preliminarni
preliminar	preliminarne
preliminar	preliminarna
adăugând	dodavši
adăugând	ubacuju
adăugând	dodajući
adăugând	dodavanje
completa	završeno
completa	potpuna
completa	kompletna
completa	kompletan
aston	aston
planta	biljke
căsătorii	brakova
semnalul	signal
controversat	kontroverzni
controversat	sporni
jamie	jamie
adversar	protivnik
adversar	suparnik
monster	čudovište
monster	monster
tonul	tuna
tonul	ton
dol	dol
dreptunghiulară	pravougaonih
iuri	jurij
montate	zadovoljavalo
bennett	bennett
mila	milosti
mila	milost
mila	mila
judecata	sud
judecata	sudnji
vito	vito
zahir	zahir
artur	arthur
artur	artur
canalele	kanali
canalele	kanala
canalele	kanale
jensen	jensen
mons	mons
batalion	bataljon
sublocotenent	zastavnik
selectate	odabran
selectate	odabrano
selectate	odabrane
selectate	odabrana
sullivan	sullivan
cariere	karijere
structurale	strukturalne
structurale	strukturalnih
structurale	strukturnih
buffalo	buffalo
niciuna	nijedan
niciuna	nijedna
colonial	kolonijalne
colonial	kolonijalnog
decorate	ukrašen
nathan	nathan
melinda	melinda
gil	gil
bailey	bailey
biolog	biolog
experimentală	eksperimentalni
experimentală	eksperimentalna
experimentală	eksperimentalnoj
comics	strip
interesantă	zanimljiva
interesantă	zanimljivo
interesantă	interesantan
interesantă	interesantno
interesantă	zanimljiv
groase	gusta
mega	mega
valabilă	važeći
neue	neue
duke	vojvoda
structurilor	struktura
structurilor	strukture
structurilor	strukturama
petrovici	petrović
duble	dvostruki
duble	dupla
duble	dvostruko
duble	dvostruke
duble	parovi
destin	destiny
destin	sudbina
destin	sudbinu
destin	sudbinu
destin	sudbina
caii	konjima
caii	konji
castele	zamkovi
guineea	gvineja
suveranitatea	suverenitet
bilete	ulaznice
bilete	karte
echipat	opremljen
echipat	opremljena
echipat	opremljeni
beatles	beatles
sfantul	sveti
sfantul	saint
valabile	važeći
michelle	michelle
brânză	sir
dovedesc	dokazuju
americanilor	amerikanaca
americanilor	amerikanci
comunicări	komunikacija
comunicări	komunikacija
explozia	eksplozija
recepție	prijem
promovată	unaprijeđen
dezastru	katastrofe
dezastru	katastrofa
nativi	rodnoj
granada	granada
finanțare	finansiranje
finanțare	sredstva
finanțare	finansiranje
finanțare	finansije
oprirea	zaustavljanje
scala	skala
scala	scala
janet	janet
platou	platou
platou	plato
vatră	ognjišta
examen	ispit
examen	ispitu
gramatica	gramatika
locus	lokus
locus	locus
singer	pjevačica
singer	pjevač
păun	paun
editează	uredi
editează	uređivanje
shadow	sjeni
gaza	gazi
sesiunea	sjednicu
sesiunea	sjednici
sesiunea	sjednica
osaka	osaka
vulcanice	vulkanske
vulcanice	vulkanskog
vulcanice	vulkanska
vulcanice	vulkanskih
rugăciunea	namaz
rugăciunea	molitva
lópez	lópez
investit	uložio
circular	kružni
simbolurile	simboli
simbolurile	simbola
caption	caption
plate	ravan
plate	ravne
craterul	krater
pljevlja	pljevlja
instalație	instalacija
instalație	instalaciju
contacte	kontakti
kant	kant
transmisă	prenosila
somalia	somalija
fântână	fontana
fântână	česme
schwerin	schwerin
publicare	izdavačka
publicare	izdavačke
publicare	izdavačkom
publicare	objavljivanja
publicare	objavljivanje
jun	jun
claudius	claudius
uranus	uran
paralelă	paralelnost
paralelă	paralelna
paralelă	paralelnih
paralelă	paralelne
paralelă	paralelni
paralelă	paralelno
infanteria	pješadija
consensul	konsenzus
raoul	raoul
anexe	aneksa
instalată	instalirane
rita	rita
broughton	broughton
storm	oluja
bolnavi	oboljele
capetele	glava
bains	bains
pierce	pierce
diamond	dijamant
consolidat	consolidated
consolidat	ojačali
consolidat	ojačana
rabinul	rabbi
cate	cate
cornelia	cornelia
vega	vega
auxiliare	pomoćna
citesc	reading
citesc	čita
trimitere	referenca
musa	musa
purtător	nosača
purtător	nosač
purtător	nosilac
bucătărie	kuhinja
bucătărie	kuhinje
bucătărie	kuhinja
bucătărie	kuhinji
ajunul	hava
croat	hrvatski
matematic	matematički
matematic	matematička
matematic	matematički
factură	bil
factură	bill
procesor	procesor
simbolic	simbolički
simbolic	simbolično
actorie	postupajući
odihnă	ostatak
eduardo	eduardo
edmond	edmond
leslie	leslie
constante	konstantama
artistă	umjetnik
norme	pravila
cumpără	kupi
cumpără	kupiti
parametrul	parameter
walk	hod
hubble	hubble
respectul	poštovanje
tutun	duhan
tutun	duhana
alexa	aleksa
hyperion	hiperion
oficiali	zvaničnici
academie	akademija
abreviat	abbreviated
propunerile	prijedlozi
interfață	interfejs
derek	derek
capo	capo
magnitudine	jačine
timur	timur
azot	dušik
destinația	odredište
destinația	destinacija
demon	daemon
demon	demon
demon	demona
tunul	top
nine	devet
bravo	bravo
bertrand	bertrand
romagna	romagna
mutate	preselio
oder	odra
punta	punta
uni	uni
uni	ujedini
montpellier	montpellier
celsius	celzijusa
mills	mills
psihologică	psihološki
maranhão	maranhão
hansen	hansen
luisa	louisa
polonezii	poljaci
justifică	opravdaju
lublin	lublin
insistat	insistirao
gilles	gilles
desemnată	označene
chi	chi
numar	broj
arnulf	arnulf
albanezi	albanski
albanezi	albanci
timothy	timothy
babel	babel
clerului	sveštenstvo
bwv	bwv
florence	florence
avignon	avignonu
tucker	tucker
dificultate	poteškoća
dificultate	teškoće
coborât	smanjilo
coborât	smanjila
stevens	stevens
kyoto	kyoto
eden	eden
frunză	list
definiții	definicije
uscată	suha
uscată	suho
uscată	suho
exercițiu	vježbi
exercițiu	vježba
vicenza	vicenza
pau	pau
benzină	benzin
benzină	benzin
lena	lena
schneider	schneider
tir	tir
knut	knut
retur	povratka
retur	povratak
evidențiază	isticanja
evidențiază	istaknuta
frontal	frontalni
ang	ang
verbal	usmeni
misterios	misteriozna
adecvat	adekvatnih
adecvat	adekvatno
adecvat	pogodan
adecvat	pogodna
poza	slika
vid	vakuum
elementară	elementarna
etnii	narodnosti
civică	civic
civică	građanskog
civică	građanske
civică	građanski
chamberlain	chamberlain
interactive	interaktivni
uita	zaboravi
masca	maska
rulează	vođenje
rulează	run
reprezentări	representations
începuturi	počeci
varia	variraju
climatul	klima
glenn	glenn
diviziile	podjele
diviziile	podjela
degradare	degradacija
cash	novac
ouăle	jaja
cititorul	reader
christophe	christophe
întreabă	ask
bio	bio
organul	organ
magice	sihr
magice	magično
magice	čarobni
fotografiile	fotografije
fotografiile	fotografija
variații	varijacije
obligatorii	obavezno
obligatorii	obavezni
obligatorii	obavezan
obligatorii	obaveznog
obligatorii	obavezno
palmer	palmer
fereastra	prozor
infrastructura	infrastruktura
toti	all
toti	svi
toti	sve
întreruptă	prekinuo
antoniu	antonije
realism	realizam
ideologia	ideologije
bumbac	pamuk
momentele	trenutaka
momentele	trenucima
integrantă	integral
actualizată	ažurirana
detaliată	detaljan
detaliată	detaljne
volei	odbojka
dorsală	leđnim
febră	groznica
bayer	bayer
diversitate	raznovrsnost
diversitate	različitosti
diversitate	raznolikost
paradise	raj
adăugată	dodaje
adăugată	dodali
adăugată	dodao
luke	luke
luke	luk
comprimat	ploča
comprimat	tablet
omenirea	čovječanstva
omenirea	čovječnosti
omenirea	čovječanstvo
tragic	tragičnog
tragic	tragično
spartak	spartak
protejează	zaštititi
protejează	štiti
protejează	štiti
ceremonii	svečanostima
interfața	interfejs
afișează	prikaz
afișează	show
afișează	emisiju
afișează	nastup
afișează	šou
afișează	sou
bey	beg
vânătoarea	lov
pregătită	pripremljene
pregătită	pripremljen
pregătită	pripremljena
pregătită	pripremio
pregătită	pripremila
cornelius	kornelije
calibrul	kalibar
lara	lara
marta	marta
lance	lens
lance	koplje
contracte	ugovore
contracte	ugovorima
contracte	ugovori
construiesc	izgradnji
construiesc	gradi
construiesc	grade
construiesc	graditi
construiesc	sagraditi
mouse	miš
comentariile	komentari
comentariile	komentarima
momentan	trenutno
îmbunătățire	poboljšanje
palatin	palatino
frica	strah
gmbh	gmbh
utilaje	mašinerija
socrate	sokrat
iubesc	ljubav
hugues	hugues
brooks	brooks
fluturi	leptir
fluturi	butterflies
dizolvarea	raspada
dizolvarea	rastvara
expres	express
thomson	thomson
mara	mara
heliu	helij
abandonate	napušten
abandonate	napustio
abandonate	napuštena
abandonate	napuštene
încălcat	prekršila
încălcat	prekršio
mancha	mancha
democrația	demokratija
conducând	vozeći
conducând	vožnje
repetă	ponovi
mcdonald	mcdonald
selim	selim
flaut	flauta
concertele	koncerti
turcesc	turski
hood	hood
berry	berry
stânca	rok
stânca	rock
ferestrele	windows
impotriva	protiv
péter	péter
botezul	krštenje
producere	proizvodnja
ruteni	rusini
canadiene	kanadski
stabilitatea	stabilnost
ras	ras
filozofice	filozofskim
pseudonim	pseudonim
exerciții	vježbe
ceresc	nebeski
gogh	gogh
lopez	lopez
furnizat	obezbjeđen
furnizat	obezbijeđen
furnizat	obezbijedila
furnizat	obezbjeđena
acută	akutni
acută	akutne
diagnostic	dijagnostika
diagnostic	dijagnostiku
sergio	sergio
stabilitate	stabilnost
filială	podružnica
filială	ogranak
filială	grana
poetic	poetsko
fbi	fbi
jamaica	jamajka
amical	prijateljski
amical	prijateljske
cercurile	krugovi
cercurile	krugova
cercurile	krugovima
vulturul	orao
delaware	delaware
decese	smrti
decese	pogibije
cifrele	cifre
panouri	tijela
negustorii	trgovci
floyd	floyd
auschwitz	auschwitz
plantagenet	plantagenet
servesc	služe
servesc	služiti
înlocuind	zamijenivši
baltimore	baltimore
pagube	štetu
pagube	oštećenja
pagube	štete
pagube	oštećenje
coral	koralno
coral	korala
coral	koralni
carroll	carroll
ferm	firma
ferm	čvrsto
leigh	leigh
minime	minimalno
minime	minimum
minime	minimalna
minime	minimalno
minime	minimalni
înfrângeri	poraza
mesopotamia	mezopotamija
adrese	adrese
adrese	obraća
struguri	grožđe
struguri	grožđe
planificare	planiranja
planificare	planiranje
magie	sihr
ultra	ultra
finanțarea	finansiranje
finanțarea	sredstva
finanțarea	finansiranje
forbes	forbs
christie	kristi
christie	christie
jeffrey	jeffrey
holland	holandija
gate	kapije
gate	gate
gate	kapiji
gate	kapija
gate	kapiju
cooperarea	saradnja
nicaragua	nikaragve
creare	stvaraju
creare	napravi
creare	stvoriti
creare	kreiranje
creare	stvaranje
creare	kreiranje
creare	stvaranje
burundi	burundi
îngrijire	briga
premiere	premijeru
premiere	premijerno
grădinile	bašče
grădinile	bašti
citată	naveo
citată	naveli
citată	navela
iordania	jordan
bacterii	bakterije
frédéric	frédéric
cumpărată	kupljene
cumpărată	kupljeno
cumpărată	kupljeni
cumpărată	kupila
cumpărată	kupili
cumpărată	kupio
tactică	taktike
tactică	taktika
tactică	taktičku
tactică	taktičke
lutz	lutz
clopot	bell
acuză	optužuju
weekend	vikend
consumului	potrošnja
consumului	potrošnju
corner	ugao
antonia	antonia
ligue	ligue
atacată	napali
atacată	napao
guido	guido
suita	apartman
orizontal	horizontalno
orizontal	horizontalna
orizontal	horizontalni
dușmani	neprijateljima
dușmani	neprijatelji
dușmani	neprijatelja
comunică	komunikaciju
întindere	trase
arabii	arapi
basilica	bazilika
acorduri	sporazumi
acorduri	chords
voyager	voyager
yuan	juana
fantezie	fantastika
fantezie	fancy
văduvă	udovica
cyrus	cyrus
milă	milosti
milă	milost
milă	mile
reprezentativă	zastupnik
reprezentativă	predstavnik
varese	varese
lunară	mjesečna
lunară	mjesečni
neolitic	neolitska
claire	claire
pompei	pompej
pompei	pompeje
surpriză	iznenađenje
core	jezgro
core	jezgra
native	rodnoj
ankara	ankara
dialogul	dijalog
sâmbăta	subota
cumpăra	kupi
cumpăra	kupiti
declinul	pad
pătrate	kvadrata
powell	powell
maxwell	maxwell
infrastructură	infrastruktura
ariel	ariel
gasit	našla
gasit	pronađen
gasit	pronađena
gasit	pronašli
gasit	pronašao
gasit	utvrdila
miniștrii	ministri
descărcare	preuzimanje
descărcare	preuzimanje
asigurare	osiguranje
asigurare	osiguranja
adela	adela
păi	pa
evidențiat	naglasili
evidențiat	naglašena
evidențiat	istakla
herodot	herodot
datorie	dužnosti
datorie	dužnost
datorie	duga
datorie	dug
confesiune	priznanje
lichide	tečnosti
lichide	tečnost
infanta	infanta
sand	pesak
sand	pijeska
impreuna	zajedno
rotund	rundu
wimbledon	wimbledon
edith	edit
edith	edith
zoltán	zoltán
acustică	akustika
acustică	acoustic
itunes	itunes
circus	cirkus
elvețiană	švicarska
elvețiană	švicarski
detectiv	detektiv
cavaleri	vitezova
luc	luc
predecesorul	prethodnik
valeria	valeria
apartament	stan
aura	auru
aura	aura
sensibil	osjetljivih
sensibil	osjetljiv
scurta	kratko
konstantin	konstantin
magna	magna
ilegale	nelegalno
ilegale	ilegalni
ilegale	ilegalno
ilegale	ilegalne
zeitung	zeitung
intel	intel
acronim	akronim
import	uvoz
statisticile	statistika
hms	hms
batista	batista
emmy	emi
mig	mig
negustori	trgovci
tottenham	tottenham
canalizare	kanalizacija
asti	asti
chase	chase
proprietarii	vlasnici
proprietarii	vlasnike
moderni	moderna
moderni	savremena
moderni	savremen
decorată	ukrašen
restricții	ograničenjima
restricții	ograničenja
particulele	čestice
controversate	kontroverzni
controversate	sporni
arslan	arslan
mecca	mekka
municipale	općinskom
municipale	općinsko
indicii	indices
indicii	tragovima
indicii	tragovi
transporturi	isporuke
transporturi	prijevoz
transporturi	prevoz
transporturi	transport
transporturi	transport
ingineria	inženjerstvo
fraze	fraze
aeronave	aviona
classis	classis
luxembourg	luksemburg
sârbilor	srbi
dură	teška
dură	težak
wellington	wellington
vizuală	vizuelni
vizuală	vizuelno
vizuală	vizuelna
vizuală	visual
honduras	honduras
alep	halep
scutul	štita
scutul	štit
opțiune	opcija
formule	formule
extensie	produženje
als	als
fecioara	djevica
fecioara	virgin
fecioara	djevice
fecioara	djevica
cometa	kometa
checkuser	checkuser
namibia	namibije
garibaldi	garibaldi
pistol	pištolj
pistol	pištolj
purtată	nosio
claus	mraz
pescuitul	ribolovu
pescuitul	ribolov
precise	tačna
precise	tačan
mese	tabele
mese	obroka
salon	salon
salon	salonu
meiningen	meiningen
vulpe	lisica
vulpe	fox
paradis	raj
primitive	primitivno
dirijat	usmjeren
dirijat	režija
dirijat	režirao
medial	medial
bmw	bmw
amator	amaterski
împlinirea	ispunjenje
custodia	staranje
custodia	pritvoru
stânci	stijene
stânci	stijena
stânci	stijenama
reuniunea	okupljanje
queensland	queensland
monumentală	monumental
egalitatea	jednakost
egalitatea	ravnopravnost
egalitatea	jednakosti
uită	zaboravi
lars	lars
izolată	izolovano
izolată	izolirani
izolată	izolovana
calculatorul	računar
bancar	bankarstvo
bancar	bankarske
organizator	organizator
organizator	organizator
bienala	bijenale
suabia	švabija
experimentul	eksperiment
experimentul	eksperimentu
