que	toga
preses	strijelaca
jackson	jackson
confirmar	potvrdi
otomans	osmanlije
otomans	osmanlija
otomans	osmanlijama
evident	očigledno
evident	očigledni
evident	očigledan
fortament	snažno
modificacions	modifikacije
soldat	vojnik
acta	acta
relleus	štafeta
addicionals	dodatne
addicionals	dodatnih
signat	potpisan
capturat	zarobili
capturat	uhvaćeni
signe	signe
signe	znak
dolor	bol
llenguadoc	languedoc
terminal	terminal
tècnics	tehnički
tècnics	tehnička
tècnics	tehničari
tècnics	tehničara
ideologia	ideologije
espiritual	duhovne
espiritual	duhovni
espiritual	duhovnih
espiritual	duhovno
espiritual	duhovnog
espiritual	duhovnu
soprano	sopran
metal	metal
absolut	apsolutni
absolut	apsolutna
nba	nba
impostos	porezi
impostos	poreze
intensitat	intenzitet
actius	imovina
actius	sredstva
llegat	nasljedstvo
llegat	legacy
llegat	naslijeđe
millores	poboljšanja
monte	monte
high	visoko
high	visoki
socialistes	socijaliste
socialistes	socijalista
socialistes	socijalistima
vendes	prodaja
cinta	traka
granollers	granollers
stephen	stephen
menja	jedi
menja	eat
menja	jede
menja	jedu
marco	marco
marco	marko
patriarca	patrijarh
patriarca	patrijarha
exercici	vježbi
exercici	vježba
paulo	paulo
díaz	díaz
díaz	diaz
capes	slojeva
capes	slojevi
alfonso	alfons
alfonso	alfonsa
proporció	odnos
proporció	proporcija
freqüents	česti
cantar	pjevaju
cantar	sing
apartament	stan
símptomes	simptomi
fases	faze
establerta	ustanovljen
establerta	uspostavljena
establerta	ustanovljene
establerta	ustanovljena
negoci	poslovni
negoci	poslovanje
mars	mars
lewis	lewis
separa	odvaja
missatges	poruke
fam	glad
rurals	ruralni
rurals	ruralne
arròs	rice
estable	stabilno
estable	stabilna
estable	stabilan
davis	davis
negociacions	pregovori
perd	gubi
perd	izgubi
rol	uloga
guarnició	garnizona
cadenes	lanaca
cadenes	lancima
cadenes	konce
torí	torino
iowa	iowa
oviedo	oviedo
circumstàncies	okolnosti
circumstàncies	okolnostima
dient	rekavši
bretó	breton
aventures	avanture
sitges	silosa
venus	venera
rivera	rivera
separats	razdvojene
guanya	pobjeđuje
guanya	pobijedila
iugoslàvia	jugoslavija
donació	donacija
donació	donaciju
places	kvadrata
continu	kontinuirani
continu	neprekidna
continu	hipoteza
adolf	adolf
eric	eric
memorial	spomen
memorial	memorijal
memorial	komemoraciji
memorial	pomen
memorial	memorijalni
este	este
revolucionari	revolucionarni
canàries	kanarska
catedràtic	profesor
algèria	alžir
hebreu	hebrejski
uniforme	ujednačen
incendi	vatra
vives	vives
depressió	depresija
substància	supstanca
substància	materija
substància	supstance
sens	sens
mir	mir
assalt	napad
investigadors	istraživači
seminari	seminaru
seminari	seminar
single	single
regulars	redovni
regulars	redovnog
regulars	redovan
regulars	redovna
regulars	redovnom
regulars	redovnim
roc	ocr
roc	roc
mike	mike
informar	obavještavaju
informar	obavijestiti
governant	vladar
oral	usmena
minnesota	minnesota
estètica	estetika
álvarez	alvarez
anne	anne
passió	strast
mater	mater
forn	peć
forn	pec
ray	ray
ones	talasi
andrea	andrea
indústries	industrija
miller	miller
repressió	represija
santos	santos
voluntaris	dobrovoljaca
voluntaris	volonteri
himne	himna
himne	himna
himne	himne
croàcia	hrvatska
ana	ana
pascual	pascual
parlant	pričao
parlant	govoreći
legió	legija
legió	legiji
legió	legije
puntuació	rejting
puntuació	rezultat
puntuació	rezultatom
tancs	tenkova
tancs	tenkovi
bomba	bomba
microsoft	microsoft
marne	marne
nomenament	termin
nomenament	termina
nomenament	imenovanje
bolívia	bolivija
retrats	portreta
pilars	stubovi
cadis	cádiz
amant	ljubavnik
amant	ljubavnici
amant	lover
restaurar	vraćanje
matemàtica	matematika
matemàtica	matematike
matemàtica	matematička
matemàtica	matematici
matemàtica	matematika
pacients	pacijenti
pacients	pacijentima
pacients	pacijenata
pacients	pacijente
gasos	gasove
gasos	gasova
gasos	gasovi
destí	destiny
destí	sudbina
destí	sudbinu
kong	kong
subsp	subsp
ciudad	ciudad
asteroides	asteroidi
asteroides	asteroide
asteroides	asteroida
exactament	tačno
maryland	maryland
pèrdues	gubitke
pèrdues	gubici
traduccions	prevode
convenció	konvenciji
convenció	konvencija
convenció	konvenciju
consells	savjeta
enginyers	inženjera
enginyers	inženjeri
mòdul	modul
fulla	list
cordes	užadi
maine	maine
creix	raste
hoquei	hokej
setanta	sedamdeset
silva	silva
dieta	ishrana
mundo	mundo
indi	indijska
indi	indijanac
indi	indijski
continuïtat	kontinuitetu
continuïtat	kontinuitet
césar	césar
talla	rez
talla	smanjila
anti	anti
planetes	planete
planetes	planeta
confondre	zbune
inicials	inicijalima
inicials	initials
rellevant	relevantne
rellevant	relevantnim
agències	agencije
delegació	delegacija
rené	rené
solucions	rješenja
inspiració	inspiracija
berlin	berlin
cantons	kantona
cantons	kantoni
integral	integral
geometria	geometrija
ferits	povrijeđeno
ferits	ranjen
rutes	pravci
rutes	pravaca
steve	steve
beneficis	prednosti
beneficis	pogodnosti
wilhelm	wilhelm
vega	vega
essencial	suštinska
essencial	osnovni
moro	moro
colorado	colorado
bestiar	stoku
bestiar	stoke
dramàtica	dramatičnog
dramàtica	dramatična
dramàtica	dramatičnim
dramàtica	dramatičnu
dramàtica	dramatičan
compra	nabavku
compra	kupovina
compra	kupi
compra	kupiti
dialecte	dijalekt
gat	mačka
professors	nastavnike
professors	nastavnika
professors	nastavnici
professors	profesori
originari	porijeklom
amenaçada	zaprijetio
liberals	liberala
liberals	liberali
angles	uglovi
angles	uglova
drac	zmaj
drac	dragon
union	savez
union	unija
union	union
rugbi	ragbi
rugbi	rugby
ací	tu
ací	ovde
ací	ovdje
milió	milion
hawaii	havaji
empresonat	zatočen
empresonat	zatvoreni
classificacions	klasifikacije
típica	tipično
típica	tipičan
convèncer	uvjeriti
txeca	češki
bacteris	bakterije
fiscal	tužilac
kansas	kansas
tub	cijev
java	java
oliva	oliva
patrick	patrick
identificació	identifikacija
bbc	bbc
tombes	grobovi
cervell	mozak
herbert	herbert
tèxtil	tekstil
devia	duguje
julio	julio
àtoms	atoma
àtoms	atomi
múscul	mišić
radi	poluprečnik
júpiter	jupiter
mobles	namještaj
eva	eva
organitza	organizuje
nil	nil
químics	hemičari
químics	hemikalije
casas	casas
interacció	interakcija
interacció	interakcije
directors	direktori
directors	režiseri
arizona	arizona
douglas	douglas
recta	pravo
anualment	godišnje
arquitectes	arhitekte
arquitectes	arhitekti
arquitectes	arhitekata
entrades	ulaznice
entrades	karte
trobades	susreti
propaganda	propaganda
formalment	formalno
chris	chris
abundant	obilne
tòquio	tokio
manifest	manifesta
manifest	manifest
enfrontament	obračun
repertori	repertoaru
iguals	jednako
gordon	gordon
canviat	promijenio
canviat	promijenila
canviat	promijenjen
commons	commons
irregular	nepravilna
eivissa	ibiza
sena	sena
sena	seine
lawrence	lawrence
luigi	luigi
volien	tražen
volien	želio
mira	vidi
pressupost	budžet
argentí	argentinac
manchester	manchester
observacions	komentari
observacions	komentarima
esfera	sfera
tancament	zatvaranje
bàsics	basic
aviació	avijacija
intern	unutrašnje
intern	unutrašnja
intern	unutrašnji
forat	rupa
brian	brian
batalló	bataljon
montjuïc	montjuïc
sam	sam
sam	samom
sam	same
córrer	run
natació	plivanju
impuls	impuls
impuls	zamajac
cares	lica
caire	kairo
militant	militantna
azerbaidjan	azerbejdžan
rànquing	rang
rànquing	rang
extern	vanjska
extern	vanjski
pirates	pirati
pirates	pirata
destruït	uništene
destruït	uništen
destruït	uništena
destruït	uništeni
compartir	podijeli
progrés	napredak
tempesta	oluja
tanca	zatvori
tanca	blizu
tanca	bliskoj
tanca	bliski
tanca	blizak
tanca	bliska
tanca	ograde
tanca	ograda
video	video
dimensió	dimenzija
dimensió	dimenziju
plaques	ploče
anells	prstenovi
civilització	civilizacija
urbanització	urbanizacija
stalin	staljin
url	url
esquema	šeme
esquema	šema
esquema	šeme
gros	gros
protocol	protokol
deessa	božica
pons	pons
proximitat	blizina
cobertes	pokriveni
cobertes	pokrivena
cobertes	pokrivene
vèncer	porazivši
mac	mac
houten	houten
otto	otto
organista	organist
humor	raspoloženje
humor	humor
creuer	krstarenje
ballet	balet
començant	počevši
començant	polazna
començant	počev
començant	počinje
començant	počinju
compon	sastavi
instruccions	uputstvu
instruccions	uputstva
instruccions	upute
instruccions	instrukcije
xipre	kipar
igualtat	jednakost
igualtat	ravnopravnost
igualtat	jednakosti
manifestacions	demonstracija
manifestacions	demonstracije
manifestacions	demonstracijama
gilbert	gilbert
limitat	ograničene
limitat	ograničena
limitat	ograničen
vincent	vincent
rotació	rotacija
gossos	psi
gossos	pasa
gossos	pse
jugant	sviranje
jugant	igraju
jugant	playing
representada	zastupljena
representada	predstavljao
representada	predstavljena
contribucions	doprinosi
films	filmovi
films	filmova
operatiu	operativni
operatiu	operativne
operatiu	operativan
proposa	predlaže
mòbil	mobilni
mòbil	mobilne
excavacions	iskopavanja
costum	habitus
detingut	uhapšeni
detingut	uhapšena
detingut	uhapšen
uefa	uefa
gravetat	gravitacija
lema	moto
roberto	roberto
classis	classis
doctorat	doktorski
horitzontal	horizontalna
horitzontal	horizontalni
campament	logor
campament	camp
campament	kamp
campament	kampu
contrast	nasuprot
contrast	kontrast
contrast	contrast
capaços	sposoban
capaços	sposobni
noi	boy
noi	dječak
noi	dečak
legislació	zakonodavstva
legislació	zakonodavstvo
austríac	austrijski
anton	anton
nicolas	nicolas
fortuna	bogatstvo
sòlid	čvrsto
sòlid	čvrste
guatemala	gvatemala
arqueologia	arheologija
mesquita	džamija
harold	harold
electricitat	elektricitet
vaga	štrajk
característic	karakterističnim
jacob	jakov
march	mart
egipci	egipatska
egipci	egipatski
rcd	rcd
experiments	eksperimenti
entrenament	obuke
entrenament	trening
entrenament	obuka
entrenament	treninga
entrenament	obuku
seguiment	praćenje
seguiment	praćenja
descobreix	otkriti
descobreix	otkriju
descobreix	otkrili
descobreix	otkrije
periodisme	novinarstvo
fox	lisica
fox	fox
vaticà	vatikana
vaticà	vatikan
tenor	tenor
bwv	bwv
fòrum	forum
escales	stepenica
escales	stepenice
quartet	kvarteta
quartet	kvartet
aràbia	arabija
aràbia	arabiju
mecanismes	mehanizmi
mecanismes	mehanizama
comentari	komentara
comentari	komentar
infància	djetinjstvo
triangle	trougao
insecte	insekti
musulmà	muslim
musulmà	musliman
ucraïnès	ukrajinski
projecció	projekcija
suís	švicarska
suís	švicarski
determinats	određenim
determinats	određene
ptolemeu	ptolemej
leopold	leopold
sultan	sultan
dirigents	lideri
gabinet	kabinet
deportivo	deportivo
pit	grudi
facilitat	lakoće
bartomeu	bartholomew
cobertura	pokrivanja
cobertura	reportaža
cobertura	izvještavanje
bosch	bosch
jim	jim
ferit	bole
fusionar	spoje
fusionar	spajanje
howard	howard
plus	plus
conversió	pretvaranje
llistat	navodeći
experts	stručnjaci
extensa	obimna
discos	diskovi
isaac	isak
visir	vezir
franc	franak
hongarès	mađarski
duquessa	vojvotkinja
variació	varijacija
jurat	žirija
jurat	žiri
bull	bik
receptor	receptor
receptor	prijemnik
barrera	barrera
roses	roses
atlético	atlético
columbia	columbia
columbia	kolumbija
demostrat	pokazao
demostrat	demonstrirala
demostrat	demonstrira
associats	saradnici
viola	viola
escocès	škotski
aparells	aparata
pensa	misli
pensa	misle
tarda	popodne
tarda	popodnevnim
poetes	pjesnika
poetes	pjesnici
addicional	dodatne
addicional	dodatnih
passatgers	putnici
passatgers	putnika
passatgers	putnike
htm	htm
plat	jelo
ibrahim	ibrahim
alcohol	alkohol
frankfurt	frankfurt
definit	definisani
definit	definisano
definit	definisan
definit	definisane
definit	definisana
definit	definisanu
song	pjesma
classificat	klasificirane
classificat	klasifikovan
raigs	zraci
raigs	zrake
victoria	viktorija
victoria	victoria
mantenint	imajući
olympic	olimpijski
especialitzat	specijalizovani
denis	denis
configuració	postavku
configuració	konfiguracija
configuració	podešavanja
alliberat	oslobođeno
adoptat	usvojen
adoptat	usvojena
llop	wolf
llop	vuk
llop	vuka
danès	danski
realitzen	izvode
evidència	dokazi
sydney	sydney
versos	ajeti
versos	ajeta
protectorat	protektorat
doblada	nazvana
doblada	nazvan
marines	marinaca
subfamilia	subfamilia
explicació	objašnjenje
globe	globus
xinesos	kineski
derivat	derivacija
lent	objektiv
lent	leće
lent	spor
anthony	anthony
finca	finca
sisè	šesti
sisè	šestom
directora	režiser
directora	direktor
creus	prelazi
manuscrit	rukopis
tretze	trinaest
vuitanta	osamdeset
ginebra	ženeva
philippe	philippe
desconeguda	nepoznata
desconeguda	nepoznat
desconeguda	nepoznati
estabilitat	stabilnost
navarro	navarro
testimonis	svjedoci
calais	calais
expressa	izražava
negativa	odbijanja
negativa	odbijanje
kenya	kenija
mahmud	mahmud
víctima	žrtva
expulsat	protjerala
experimental	eksperimentalni
experimental	eksperimentalna
experimental	eksperimentalnoj
trama	zavjera
afganistan	afganistan
brasiler	brazilski
dependències	jedinice
dependències	jedinica
dependències	zavisnosti
broadway	broadwayu
immigrants	imigranti
verds	zeleni
bou	bou
jornada	dan
especialista	specijalista
especialista	stručnjak
circulació	tiraž
circulació	opticaju
síndrome	sindrom
cronologia	hronologija
impressió	utisak
impressió	štampanje
pagesos	seljaci
terror	teror
ricardo	ricardo
russell	russell
obrer	workman
paisatges	krajolike
adams	adams
atorgat	dalo
atorgat	dat
janeiro	janeiro
instrucció	nastavu
instrucció	nastava
damasc	damask
descendència	potomaka
metges	doktori
metges	ljekari
refugiats	izbjeglica
refugiats	izbjeglice
crema	burn
crema	krem
crema	krema
pseudònim	pseudonim
tresor	blago
lea	lea
assentaments	mjesta
marta	marta
ossos	kosti
lorena	lorena
medina	medina
generacions	generacija
generacions	generacije
conques	slivovima
heinrich	heinrich
federico	federico
funcionaris	zvaničnici
agulla	igla
genètica	genetika
probabilitat	vjerovatnoća
suposadament	navodno
privilegis	privilegije
comerciants	trgovce
centro	centro
harmonia	harmoniju
harmonia	harmonije
harmonia	harmonija
esquena	nazad
esquena	back
esquena	vrati
declarada	proglašeno
declarada	proglašeni
declarada	proglasile
declarada	proglasio
permès	dozvoljena
permès	dozvoljeno
permès	dozvoljen
permès	dozvolio
dibuixant	karikaturista
eliminació	otklanjanje
eliminació	uklanjanje
eliminació	eliminacijska
astronomia	astronomija
istanbul	istanbul
alabama	alabama
plural	množina
ignasi	ignasi
conte	conte
sobrenom	nadimak
pregunta	pitanje
visites	posjeta
clients	klijentima
clients	klijente
clients	klijenata
adaptat	prilagođena
ramaderia	stoka
resultant	rezultirajući
dedica	posveti
gènova	genova
espectacles	pokazuje
caucas	kavkaz
nacionalisme	nacionalizam
tailàndia	tajland
promesa	bavili
promesa	angažiran
rey	rey
dita	dita
paràmetre	parameter
àmbits	područja
àmbits	oblasti
como	como
beta	beta
sri	šri
aventura	avanturu
aventura	avantura
carib	karipsko
carib	karipska
carib	kariba
holanda	holandija
transferència	transfer
transferència	prijenos
produccions	produkcije
produccions	produkcija
enviats	poslata
enviats	poslali
enviats	poslao
enviats	poslan
arguments	argumente
arguments	argumenti
esquí	skijanje
duresa	tvrdoća
georg	georg
residents	stanovništvo
ombra	sjeni
magnètic	magnetno
magnètic	magnetni
magnètic	magnetne
magnètic	magnetsko
parcs	parkovi
renovació	obnavljanje
renovació	obnova
renovació	obnove
renovació	obnovu
multitud	masi
multitud	masa
multitud	publika
concedit	dalo
concedit	dat
bois	bois
preus	cijene
desembocadura	usta
christopher	christopher
racing	racing
llicenciat	diplomirani
parlat	govornom
muntatge	rastućim
derivada	derivacija
iniciat	počelo
iniciat	počeo
iniciat	započeo
iniciat	počela
iniciat	započela
ocupant	zauzimaju
residus	otpad
documentada	dokumentiran
crimea	krim
sagrat	sveta
sagrat	mesdžidul
tunísia	tunis
mercats	tržišta
externa	vanjska
externa	vanjski
aux	aux
fischer	fischer
moreno	moreno
originàriament	prvobitno
transmetre	prenosi
habitació	sobu
habitació	soba
habitació	sobe
dan	dan
dan	den
pour	ulivaju
participant	učesnik
triple	trostrukog
extremadament	izuzetno
reconeix	prepoznaje
reconeix	prizna
far	svjetionik
monestirs	manastire
servidor	server
moore	moore
moore	mur
molècula	molekula
dublín	dablinu
llinatge	lineage
bàsic	basic
inspirat	inspirisan
inspirat	inspirisala
introduït	uvedeno
introduït	uveo
introduït	uveden
introduït	uvedena
mínima	minimalno
mínima	minimalni
específics	specifične
específics	konkretne
específics	specifična
hernández	hernández
hernández	hernandez
assassinats	ubistvima
assassinats	ubistava
assassinats	ubistva
visitants	posjetioci
paraguai	paragvaj
vela	svijeće
vela	jedrenje
balcó	balkonu
vídeos	videa
vídeos	snimke
talent	talenat
talent	talentovanih
talent	talentovani
fidels	odan
fidels	lojalnih
casament	vjenčanje
casament	vjenčanja
toscana	toscana
toscana	toskana
manel	manuel
manuscrits	rukopisi
manuscrits	rukopisa
luna	luna
venut	prodala
venut	prodat
venut	prodao
anuals	godišnjim
anuals	godišnji
anuals	godišnjem
anuals	godišnja
màlaga	málaga
màlaga	malagi
elementals	elementarne
reputació	ugled
semifinals	polufinale
rodatge	streljaštvu
triat	biralo
triat	odabrao
triat	izabrao
triat	izabrala
