και	ve
διάδοχος	vâris
διάδοχος	varisi
διάδοχος	varis
διάδοχος	halefi
γιάννη	yannis
έντονη	şiddetli
έντονη	yoğun
παλαιά	eski
παλαιά	yaşlı
παλαιά	old
παλαιά	ihtiyar
παίκτες	oyuncular
παίκτες	oyuncular
κύκλο	daire
κύκλο	çember
κύκλο	döngüsü
κύκλο	döngü
αρνήθηκε	reddedildi
αρνήθηκε	inkar
αρνήθηκε	reddedilmiş
αρνήθηκε	reddedildi
αρνήθηκε	reddetti
αρνήθηκε	reddetti
υλικά	madde
υλικά	materyal
υλικά	malzeme
υλικά	malzeme
υλικά	malzemeler
γνώση	bilgi
γνώση	ilim
βρήκε	bulunmuş
βρήκε	bulundu
βρήκε	buldum
βασική	temel
πρόσφατα	geçenlerde
πρόσφατα	yakınlarda
πρόσφατα	yakınlardaki
πρόσφατα	yakınlarda
λογοτεχνία	edebiyatı
λογοτεχνία	edebiyat
ρωσική	rus
ρωσική	rusça
χημεία	kimya
συμμαχία	ittifak
ιδέες	fikirler
ιδέες	fikirleri
πίνακες	masalar
πίνακες	tablolar
πίνακες	masaları
πίνακες	masa
πίνακες	resimler
πίνακες	tablolar
λογαριασμό	hesap
παραγωγός	üretici
παραγωγός	yapımcı
παραγωγός	üretici
παραγωγός	üreticisi
γενικές	genel
γενικές	general
ολλανδία	hollanda
προφίλ	profil
προφίλ	profili
προφίλ	profilleri
κλίμα	iklim
σπίτια	evler
σπίτια	evleri
σπίτια	evler
ικανότητα	yetenek
ικανότητα	beceri
ικανότητα	kapasite
ικανότητα	kapasitesi
ικανότητα	yetenek
ικανότητα	yeteneği
αποκτήσει	kazanılan
αποκτήσει	elde
αποκτήσει	elde
μνημεία	anıtlar
σπάνια	seyrek
σπάνια	nadiren
σπάνια	ender
σπάνια	seyrek
σπάνια	nadir
σπάνια	ender
διαγωνισμό	yarışma
διαγωνισμό	yarışması
μαθηματικά	matematik
μαθηματικά	matematik
μαθηματικά	hesap
μαθηματικά	matematik
γέφυρα	briç
γέφυρα	köprüsü
γέφυρα	köprü
προσοχή	dikkat
είσοδο	girişi
πυκνότητα	yoğunluk
πυκνότητα	yoğunluğu
πιθανότατα	muhtemelen
υπουργοί	bakanları
υπουργοί	bakanlar
μαύρο	black
μαύρο	siyah
μαύρο	kara
φύλλα	kartlar
φύλλα	kartları
φύλλα	kart
φύλλα	yapraklar
φύλλα	yaprak
φύλλα	levhalar
φύλλα	çarşaf
κίνδυνο	risk
κίνδυνο	riski
κίνδυνο	tehlike
αλλιώς	yoksa
ζει	yaşar
ζει	hayatlar
πραγματικά	gerçekten
πραγματικά	gercekten
πραγματικά	cidden
πραγματικά	gerçekten
μικρότερη	kısa
σφαίρα	küre
σφαίρα	kursun
σφαίρα	kurşun
σφαίρα	mermi
βάθος	derinliği
βάθος	derinlik
βήμα	step
βήμα	basamak
βήμα	adım
βήμα	adımı
έλλειψη	eksikliği
έλλειψη	eksiklik
έλλειψη	eksikliği
έλλειψη	eksiklik
έλλειψη	sıkıntısı
εγκαταστάσεις	tesisler
εγκαταστάσεις	yüklemeleri
εγκαταστάσεις	tesisler
εγκαταστάσεις	tesisleri
εγκαταστάσεις	olanaklar
εγκαταστάσεις	imkanlar
εγκαταστάσεις	tesis
υψηλή	high
υψηλή	yükseklerde
υψηλή	çak
υψηλή	yükseğe
υψηλή	yüksek
κοινότητες	topluluklar
βρέθηκαν	bulunmuş
βρέθηκαν	bulundu
βρέθηκαν	buldum
κατάλογο	dizin
κατάλογο	dizini
κατάλογο	rehberi
κατάλογο	katalog
κατάλογο	kataloğu
κατάλογο	katalog
κατάλογο	kataloğu
κυριαρχία	egemenlik
κυριαρχία	hükmetmek
κυριαρχία	hakimiyet
κυριαρχία	egemenlik
κυριαρχία	hakimiyet
κυριαρχία	egemenlik
κυριαρχία	üstünlük
κυριαρχία	hakimiyet
βασικά	temelde
βασικά	aslinda
βασικά	aslında
διαχειριστές	yöneticiler
διαχειριστές	yöneticileri
διαχειριστές	yöneticiler
διαχειριστές	yöneticileri
διαχειριστές	yöneticiler
διαχειριστές	yöneticileri
ευρώ	avro
ευρώ	euro
ευρώ	euro
ευρώ	eur
ευρώ	avro
ευρώ	euro
κυβερνήτης	vali
κυβερνήτης	valilik
προγράμματα	programlar
προγράμματα	programları
προγράμματα	programlar
προγράμματα	programları
προσωπικά	şahsi
προσωπικά	kişisel
προσωπικά	şahsen
εισβολή	işgal
εισβολή	istila
γραφή	yazarlık
γραφή	yazma
γραφή	yazmak
γραφή	yazı
γραφή	yazmaya
στρατιωτικός	askeriye
στρατιωτικός	ordu
στρατιωτικός	asker
στρατιωτικός	askerlik
στρατιωτικός	askeri
οργανισμός	organizasyon
οργανισμός	kuruluş
οργανισμός	örgüt
οργανισμός	örgütü
οργανισμός	kuruluş
οργανισμός	organizasyon
οργανισμός	örgüt
οργανισμός	ajansı
οργανισμός	ajans
οργανισμός	teşkilat
τούρκους	türkler
ρόλος	rolün
ρόλος	rol
απόλλων	apollo
ιστότοπος	site
νοσοκομείο	hastane
νοσοκομείο	hastahane
κριτικές	değerlendirmeler
κριτικές	değerlendirme
κριτικές	yorumlar
κριτικές	değerlendirmeleri
συμμετέχουν	katılmak
πασοκ	pasok
πολιτικοί	politikacılar
πολιτικοί	politikacı
πολιτικοί	siyasiler
δει	görüldü
δει	görülen
όριο	limiti
όριο	limit
όριο	sınır
όριο	sınırı
όριο	sınırlama
βουλγαρίας	bulgaristan
προφανώς	anlaşılan
προφανώς	besbelli
εμπόριο	ticaret
εμπόριο	takas
εμπόριο	ticaret
ανάγκες	ihtiyaç
ανάγκες	ihtiyacı
ανάγκες	ihtiyaçları
ανάγκες	ihtiyaçlar
τίτλοι	başlıklar
τίτλοι	unvanlar
χάρτη	harita
χάρτη	haritası
χάρτη	charter
ελληνίδα	yunanlı
ελληνίδα	yunan
ελληνίδα	yunanca
προηγούμενη	önceki
ποιήματα	şiirler
ποιήματα	şiir
έντονα	şiddetle
στόχος	amaç
στόχος	objektif
στόχος	hedef
δημιουργεί	yaratır
αυστρία	avusturya
κέντρα	merkezleri
άνοιξη	ilkbahar
άνοιξη	yay
άνοιξη	bahar
ηλικίας	age
ηλικίας	yaş
ηλικίας	yaşı
ηλικίας	yaşlanmış
φέρεται	davranıyor
φέρεται	ikram
συγκροτήματα	gruplar
σκοπός	amaç
σκοπός	amacı
φαν	taraftar
φαν	fan
φαν	hayran
διαμερίσματα	daire
διαμερίσματα	daireler
λόγια	kelimeler
λόγια	sözcükler
λόγια	sözler
λόγια	kelime
παραλία	sahilde
παραλία	kumsal
παραλία	plaj
παραλία	sahil
παραλία	beach
υποστηρίζει	destekler
υποστηρίζει	destekliyor
υποστηρίζει	destek
πράγματι	hakikaten
πράγματι	gerçekten
δυτικό	batılı
δυτικό	western
δυτικό	batı
συνεχώς	sürekli
σώματα	bedenler
σώματα	bedenleri
σώματα	cesetler
εξαίρεση	istisna
εξαίρεση	dışlanma
εξαίρεση	istisna
εξαίρεση	muafiyet
αιτία	sebep
αιτία	sebebi
αιτία	nedeni
αιτία	sebebi
αιτία	nedeni
αιτία	çünkü
ξεκινά	başlar
ξεκινά	başlıyor
ξεκινά	başlar
ξεκινά	başlıyor
αθλητική	atletik
πολιτισμός	kültürü
πολιτισμός	kültür
πολιτισμός	medeniyet
πολιτισμός	uygarlık
τράπεζα	banka
τράπεζα	bank
καπ	şapka
καπ	cap
καπ	kaptan
καπ	cfp
διαφορετική	farklı
διαφορετική	farkli
διαφορετική	değişik
εκκλησίες	kiliseler
σκόρερ	golcü
υποψήφιος	aday
πύργος	kule
πύργος	tower
πύργος	kulesi
πύργος	rook
σχολεία	okullar
σχολεία	okulları
ντέιβιντ	davud
ντέιβιντ	davut
ντέιβιντ	david
προπονητή	antrenör
προπονητή	koç
συζητήσεις	tartışma
συζητήσεις	tartışmaları
συζητήσεις	tartışmalar
συζητήσεις	görüşmeler
συζητήσεις	tartışmalar
αρχαίο	eskiler
αρχαίο	antik
αρχαίο	kadim
προώθηση	tanıtımı
προώθηση	terfi
προώθηση	promosyon
προώθηση	tanıtım
προώθηση	tanıtımı
προώθηση	tanıtımını
προώθηση	tanıtım
επίσκοπος	piskopos
επίσκοπος	bishop
επίσκοπος	fil
πλούσια	zengin
πλούσια	rich
πλούσια	zenginler
παράσταση	gösteri
παράσταση	performansı
παράσταση	performans
παράσταση	şov
παράσταση	gösteri
παράσταση	göster
παράσταση	gösterin
παράσταση	show
περάσει	pas
περάσει	geçiş
πολωνία	polonya
απόλλωνα	apollo
σοφία	sofia
σοφία	sofya
σοφία	sofya
σοφία	sophia
σοφία	hikmet
σοφία	bilgelik
παρουσίαση	sunum
παρουσίαση	sunumu
παρουσίαση	tanıtım
δυνατόν	muhtemel
δυνατόν	mümkün
δυνατόν	olası
αναγνώριση	kimlik
αναγνώριση	tanımlama
αναγνώριση	tanıma
τάγμα	tabur
τάγμα	taburu
άκρο	uzuv
σήμα	sinyal
σήμα	işaret
σήμα	rozet
ευχαριστώ	tesekkurler
ευχαριστώ	teşekkürler
ευχαριστώ	sağol
ευρήματα	bulgular
αεροσκάφος	uçaklar
αεροσκάφος	uçak
χρόνος	zaman
χρόνος	vakit
χρόνος	süre
χρόνος	time
πράξεις	işlemler
πράξεις	operasyon
πράξεις	operasyonlar
πράξεις	eylemler
πράξεις	eylemleri
πράξεις	hareketler
φίλιππος	philip
φίλιππος	filip
δυνατό	güçlü
δυνατό	güçlüler
δυνατό	kuvvetli
βασιλείς	kings
βασιλείς	kralları
βασιλείς	krallar
βασιλείς	royals
τουρκική	türk
τουρκική	türkçe
επάνω	yukarıda
δήμοι	belediyeler
τέταρτη	dördüncüsü
τέταρτη	dördüncü
αιγαίου	ege
ύφος	tarz
ύφος	stil
ύφος	tarzı
ύφος	biçim
χώρους	boşluklar
τούρκοι	türkler
ορθόδοξη	ortodoks
παραστάσεις	performansları
παραστάσεις	gösteriler
παραστάσεις	performans
παραστάσεις	gösteriyor
περιοδικά	dergi
περιοδικά	magazin
περιοδικά	dergiler
παρακαλώ	lütfen
παράγοντες	ajanlar
παράγοντες	ajan
παράγοντες	faktörler
τεχνικές	teknikler
τεχνικές	teknikleri
αστέρας	yıldız
αστέρας	yıldızlı
αστέρας	star
φυτά	bitkiler
φυτά	bitki
φυτά	bitkileri
αγίων	azizler
προτάσεις	önerileri
προτάσεις	öneriler
προτάσεις	öneri
προτάσεις	öneriler
προτάσεις	önerileri
προτάσεις	teklifler
προτάσεις	öneriler
προτάσεις	tavsiyeleri
προτάσεις	tavsiyeler
σύμβουλος	danışmanı
σύμβουλος	danışman
σύμβουλος	danışmanı
σύμβουλος	danışman
τεχνολογία	teknoloji
όπλα	silahlar
όπλα	kollar
όπλα	kolları
όπλα	silahları
όπλα	silah
όπλα	silahlar
όπλα	silahları
όπλα	silah
όπλα	silahlar
έκρηξη	patlama
έκρηξη	patlama
έκρηξη	patlama
συνέλευση	montaj
συνέλευση	toplanma
συνέλευση	meclisi
συνέλευση	kongre
επιτυχίες	başarılar
βασιλικό	basil
βασιλικό	kraliyet
βασιλικό	royal
πάρκο	park
ποίηση	şiir
ποίηση	şiirler
εθνών	ülkeler
εθνών	uluslar
εθνών	milletler
ανατολικό	doğuya
ανατολικό	doğu
ανατολικό	doğuda
ανατολικό	doğulu
ανατολικό	doğu
διαστάσεις	boyutlar
διαστάσεις	boyutları
διαστάσεις	boyut
ερείπια	kalıntılar
ερείπια	harabe
ασφάλεια	güvenlik
ασφάλεια	güvenliği
ασφάλεια	emniyet
ασφάλεια	güvenlik
ασφάλεια	emniyeti
ασφάλεια	sigortası
ασφάλεια	sigorta
γραφείο	büro
γραφείο	office
γραφείο	ofis
γραφείο	masası
γραφείο	masa
καθημερινή	hergün
καθημερινή	günlük
εσωτερική	dahili
απλή	basit
απλή	sade
αρχεία	dosyalar
αρχεία	dosyaları
αρχεία	dosya
αρχεία	rekorlar
αρχεία	kayıtları
αρχεία	kayıtlar
αρχεία	records
αρχεία	arşiv
διάκριση	ayrımcılık
διάκριση	ayrım
διάκριση	ayrım
εβδομάδες	hafta
εβδομάδες	haftalar
εβδομάδες	haftalarca
επιστολή	harf
επιστολή	mektup
συνεισφορά	katkı
συνεισφορά	katkıda
συνεισφορά	bağış
ιταλικά	italyanca
ιταλικά	italyan
πιθανότητα	olasılık
πιθανότητα	olasılık
πιθανότητα	olasılıklar
πιθανότητα	ihtimal
μόσχα	moskova
ηρακλή	herkül
καλιφόρνια	kaliforniya
καλιφόρνια	california
πέρασμα	pas
πέρασμα	geçiş
έμβλημα	amblemi
γύρος	yuvarlak
παύλος	paul
παύλος	pavlos
γερμανικό	alman
γερμανικό	almanca
βρετανική	britanya
βρετανική	ingiliz
βρετανική	ingilizler
συγκρούσεις	çatışmalar
συγκρούσεις	ihtilaf
συγκρούσεις	çekişme
συγκρούσεις	anlaşmazlık
συγκρούσεις	çatışma
συγκρούσεις	çelişki
προ	önceden
προ	öncesi
χειμώνα	kış
χειμώνα	winter
πράσινο	yeşile
πράσινο	yeşillik
πράσινο	yeşil
πράσινο	green
πράσινο	yeşili
δία	zeus
δία	jüpiter
δία	jupiter
εταιρείες	şirketler
εταιρείες	firmalar
εταιρείες	firmaları
εταιρείες	firmalar
εταιρείες	şirketleri
εταιρείες	şirketler
εφημερίδες	gazete
εφημερίδες	gazete
εφημερίδες	gazeteler
εφημερίδες	kağıtlar
εφημερίδες	evraklar
εφημερίδες	kağıtları
αρχαιολογικό	arkeoloji
αρχαιολογικό	arkeolojik
μουσικός	müzisyen
χρήματα	para
τραγουδίστρια	şarkıcı
τραγουδίστρια	singer
βερολίνο	berlin
κλίμακα	ölçeği
κλίμακα	ölçek
κλίμακα	ölçekli
ανέβηκε	yüklenmiş
ανέβηκε	yüklenen
ανέβηκε	yükledi
ανέβηκε	yüklendi
μέλλον	gelecek
μέλλον	geleceğin
μέλλον	gelecekteki
κύκλος	daire
κύκλος	çember
κύκλος	döngüsü
κύκλος	döngü
βιέννη	viyana
σκοτώθηκε	öldürüldü
σκοτώθηκε	öldürülmüş
σκοτώθηκε	öldürdüm
σκοτώθηκε	öldürdü
δεδομένου	verildi
δεδομένου	verilmiş
δεδομένου	verilen
πρότεινε	önerilen
βασιλείας	basel
εφαρμογές	uygulamalar
εφαρμογές	uygulamaları
εφαρμογές	uygulamalar
εφαρμογές	uygulamaları
αλλάξει	değiştim
αλλάξει	değişti
αλλάξει	değişmiş
αλλάξει	değişen
αλλάξει	değiştirildi
αιώνες	yüzyıllar
αιώνες	yüzyıllarca
αιώνες	asırlar
αιώνες	çağlar
χτίστηκε	inşa
