اتھاہ	mély
انجمن	vállalat
انجمن	cég
انجمن	század
انجمن	társadalom
انجمن	klub
انجمن	club
انجمن	gyülekezet
انجمن	tanács
انجمن	társulás
انجمن	társulási
انجمن	szövetség
انجمن	egyesület
انجمن	közgyűlés
انجمن	gyűlés
انجمن	szerelvény
انجمن	gyűlés
انجمن	találkozás
انجمن	találkozó
انجمن	megbeszélés
انجمن	társaság
انجمن	vállalat
انجمن	cég
انجمن	század
اِنجن	hajtómű
اِنجن	motor
انجو	könny
انجو	szakadás
انجھا	megszakítás
انجھا	halasztás
انجھا	intervallum
انجھا	hézag
انجھا	szakadék
انجھا	rés
اِنچ	hüvelyk
انچت	hirtelen
انچھر	bűbáj
انچھر	varázsige
انچھر	varázslat
انچھر	báj
انچِھلا	nyers
انچِھلا	kínos
انچِھلا	kellemetlen
انچِھلا	durva
اِنحداب	kanyar
اِنحداد	korlátozás
اِنحداد	csekk
اِنحداد	csekket
اِنحداد	ellenőrzés
اِنحداد	korlátozva
اِنحداد	korlátozó
اِنحدار	ferde
اِنحدار	lejtő
اِنحراف	aberráció
اِنحراف	árulás
اِنحراف	eltérés
اِنحراف	engedetlenség
اِنحصار	blokád
اِنحصار	korlátozás
اِنحصار	ostrom
اِنحصار	korlátozás
اِنحصار	függőség
اِنحطاط	süllyedő
اِنحطاط	süllyedni
اِنحطاط	süllyed
اِنحطاط	süllyedt
اِنحطاط	romlás
اِنحطاط	csökken
اِنحطاط	csökkenés
اِنحطاط	csökkenés
اِنحطاط	visszaesés
اِنحلال	diszperzió
اِنحلال	terjed
اِنحنا	görbületi
اِنخفاف	könnyedség
اِنخلا	vakáció
اِنخلا	nyaralás
اِنخلا	evakuálás
انداختہ	dobták
اندار	sztori
اندار	történet
اندار	story
اندار	története
اندار	mese
اندار	mese
اندار	elbeszélés
اندار	kitaláció
اندار	fikció
انداز	állapot
انداز	állami
انداز	állam
انداز	állapota
انداز	feltétel
انداز	állapot
انداز	magatartás
انداز	hozzáállás
انداز	póz
انداز	pózt
انداز	szándék
انداز	szándéka
انداز	állapot
انداز	állami
انداز	állam
انداز	állapota
انداز	feltétel
انداز	állapot
انداز	magatartás
انداز	hozzáállás
انداز	póz
انداز	pózt
انداز	szándék
انداز	szándéka
انداز	stílus
تیرانداز	bowman
اندازاً	megközelítőleg
اندازاً	hozzávetőleg
اندازاً	körülbelül
اندازاً	kb
اندازاً	nagyjából
اندازاً	körülbelül
اندازاً	majdnem
اندازہ	mérés
اندازہ	értékelés
اندازہ	értékelési
اندازہ	elbírálás
اندازہ	értékelés
اندازہ	stílus
اندازہ	értékelés
اندازہ	számítási
اندازہ	számítások
اندازہ	számítás
اندازہ	mérés
اندازہ	értékelés
اندازہ	értékelési
اندازہ	becsült
اندازہ	becslés
اندازہ	elbírálás
اندازہ	értékelés
اندازہ	stílus
اندازہ	értékelés
اندازہ	számítási
اندازہ	számítások
اندازہ	számítás
اندام	figura
اندام	ábra
اندام	termetű
اندام	test
اندام	testem
اندام	holttest
اندر	belül
اندر	belül
اندر	belül
اندراندر	titokban
اِندراج	beillesztés
اِندراس	befejezés
اِندراس	elimináció
اِندراس	pusztulás
اِندراس	pusztítás
اِندراس	megsemmisítés
اِندراس	eltűnő
اندرز	tanácsadás
اندرز	tanácsok
اندرز	tanács
اندرز	tanácsot
اندرُون	belül
اندرُون	belső
اندرُون	szívem
اندرُون	szívvel
اندرُون	szív
اندرُون	belül
اندرُونی	belső
اندرُونی	elrejtve
اندرُونی	rejtett
اندرُونی	elrejtett
اندرُونی	magán
اندرُونی	privát
اِندِفاع	taszítás
اندک	kis
اندک	kicsik
اندک	kicsi
اندلُس	andalúzia
اندلُس	spanyolország
اِندِمال	javítása
اِندِمال	javulást
اِندِمال	fejlesztés
اِندِمال	javulás
اِندِمال	fellendülés
اِندِمال	hasznosítás
اِندِمال	helyreállítási
اِندِمال	gyógyulás
اندوختہ	megtakarítás
اندوختہ	megtakarítások
اندوختہ	beszedett
اندوختہ	begyűjtött
اندوختہ	összeszedett
اندوختہ	összegyűjtött
اندوختہ	gyűjtött
اندوختہ	beszerzés
اندوختہ	megszerzése
اندوختہ	megszerezte
اندوختہ	beszerzett
اندوختہ	szerzett
اندوختہ	megszerzett
اندُود	fedett
اندُود	lefedett
اندُود	fedezett
اندُود	borított
اندُود	felkent
اندوز	megszerzése
اندوز	gyűjt
اندوز	összegyűjti
اندوز	gyűjti
اندوز	összegyűlt
اندوز	gyülekező
اندوز	összejövetel
اندوز	gyűjtés
اندوز	gyűjteni
اندوہ	bánat
اندوہ	bánatot
اندوہ	szomorúság
اندوہ	bánat
اندوہ	gyász
اِندہاش	sokk
اندیش	gondolkodás
اندیش	gondolkodik
اندیش	gondolkodom
اندیش	gondolkodó
اندیش	fényvisszaverő
اندیش	tükröző
اندیش	szorongás
اندیش	aggodalom
اندیش	tekintve
اندیشہ	kétely
اندیشہ	kétséges
اندیشہ	kétség
اندیشہ	kétségek
اندیشہ	gyanú
اندیشہ	gondoskodás
اندیشہ	érdekel
اندیشہ	szorongás
اندیشہ	aggodalom
اندیشہ	kétely
اندیشہ	kétséges
اندیشہ	kétség
اندیشہ	kétségek
اندیشہ	gyanú
اندیشہ	aggodalmát
اندیشہ	aggodalom
اندیشہ	gondoskodás
اندیشہ	érdekel
اندیشہ	szorongás
اندیشہ	aggodalom
اندھ	sötét
اندھا	felhős
اندھا	zavaros
اندھا	ködös
اندھا	dim
اندھا	homály
اندھا	tisztátalan
اندھا	sötét
اندھا	misty
اندھا	ködös
اندھا	vakon
اندھا	vak
اندھا	vakok
اندھا	felkent
اندھا	megszállott
اندھا	kiütések
اندھا	kiütés
اندھا	vakmerő
اندھارا	sötétség
اندھکار	sötét
اندھکار	komor
اندھکار	borús
اندھکار	homály
اندھکار	sötétség
اندھیارا	sötét
اندھیارا	sötétség
اندھیاری	sötétség
اندھیر	anarchia
اندھیر	sötét
اندھیر	katasztrófa
اندھیر	igazságtalanság
اندھیر	rendellenesség
اندھیر	zavar
اندھیر	sötétség
اندھیر	komor
اندھیر	borús
اندھیر	bajkeverő
اندھیر	szerencsétlenség
اندھیر	csapás
اندھیر	zsarnokság
اندھیرا	dim
اندھیرا	homály
اندھیرا	sötét
اندھیرا	ködös
اندھیرا	homály
اندھیرا	árnyékok
اندھیرا	árny
اندھیرا	árnyék
اندھیرا	sötétség
اندھیرا	dim
اندھیرا	homály
اندھیرا	sötét
اندھیرا	ködös
اندھیرا	homály
اندھیرا	árnyékok
اندھیرا	árny
اندھیرا	árnyék
اندھیرا	sötétség
اندھیری	homály
اندھیری	sötétség
انڈ	castor
انڈا	tojást
انڈا	tojás
انڈا	nulla
انڈا	zéró
انڈا	zero
اُنڈیلنا	üresek
اُنڈیلنا	üres
اُنڈیلنا	üresen
اُنڈیلنا	mentesítés
اُنڈیلنا	tölts
انرتھ	erőszak
انرتھ	erőszakos
انرتھ	üldöztetés
انرتھ	üldözés
انرتھ	hasztalan
انرتھ	haszontalan
انرتھ	értelmetlen
انرتھ	jelentéktelen
انرتھ	csíny
انرتھ	bűnözés
انرتھ	bűn
انرتھ	bűntény
انرتھ	bűncselekmény
انرتھ	bűncselekmények
انرتھی	bűnös
اِنزال	kibocsátási
اِنزال	kibocsátás
اِنزجار	elítélése
اِنزعاج	türelmetlenség
اِنزعاج	nyugtalanság
اِنزوا	visszavonulás
اِنزوا	nyugdíjba
اِنزوا	nyugdíj
اِنزوا	nyugdíjas
اِنزوا	visszavonásáról
اِنزوا	visszavonás
اِنزوا	visszavonása
انس	részesedése
انس	megosztás
انس	részesedés
انس	hadosztály
انس	körzet
انس	részleg
انس	divízió
انس	energia
انس	erő
انس	power
انس	hatalom
انس	részben
انس	rész
انس	része
انس	erőt
انس	erő
انس	lélegzet
انس	energia
اُنس	szeretettel
اُنس	love
اُنس	szeretet
اُنس	szerelem
اُنس	függelék
اُنس	ösztöndíj
اُنس	ösztöndíjat
انساب	családok
انساب	származását
انساب	származás
انساب	races
انساب	versenyek
انساب	nemzedékek
انساب	generációk
انساج	szövetek
اِنسانی	humánus
اِنسانی	emberség
اِنسانی	emberiség
اِنسانیات	antropológia
اِنسانیت	emberség
اِنسانیت	emberiség
انسب	kényelmes
انسب	érdemes
انسب	méltó
اِنسجام	flow
اِنسجام	áramlás
اِنسجام	könny
اِنسجام	könnyeket
اِنسجام	könnyek
انسجہ	szál
انسجہ	szálak
انسجہ	idegek
انسجہ	szövetek
اِنسداد	bar
اِنسداد	bár
اِنسداد	megelőzés
اِنسداد	megelőzési
اِنسداد	megelőzése
اِنسداد	felszámolás
اِنسداد	felszámolására
اِنسداد	csekk
اِنسداد	csekket
اِنسداد	ellenőrzés
اِنسدادی	megelőző
اِنسطاح	terjeszkedés
اِنسطاح	bővítés
اِنسطاح	terjed
اِنسکاب	árvíz
اِنسکاب	flow
اِنسکاب	áramlás
اِنسلاخ	szétválasztás
اِنسلاک	beillesztés
اُنسیت	szeretettel
اُنسیت	love
اُنسیت	szeretet
اُنسیت	szerelem
انش	részben
انش	rész
انش	része
اِنشا	összetétel
اِنشا	összetétele
اِنشا	írással
اِنشا	írás
اِنشا	írása
اِنشا	létrehozása
اِنشا	alkotás
اِنشا	teremtés
اِنشا	levelezés
اِنشا	levélváltás
انِشٹ	baljós
انِشٹ	bántani
انِشٹ	bad
انِشٹ	rosz
انِشٹ	rossz
انِشٹ	gonoszság
انِشٹ	gonosz
انِشٹ	kár
انِشٹ	károsodás
انِشٹ	kárt
انِشٹ	sérülés
اِنشراح	gyönyör
اِنشراح	joy
اِنشراح	öröm
اِنشراح	örömöt
اِنشراح	nyitottság
اِنشراح	magyarázat
اِنشراح	magyarázatot
اِنشعاب	osztályozási
اِنشعاب	besorolás
اِنشعاب	osztályozás
اِنشعاب	hadosztály
اِنشعاب	körzet
اِنشعاب	részleg
اِنشعاب	divízió
اِنشقاق	osztott
اِنشقاق	hadosztály
اِنشقاق	körzet
اِنشقاق	részleg
اِنشقاق	divízió
انصاب	ikonok
انصاب	bálványok
انصار	asszisztensek
انصار	barátokkal
انصار	barátok
انصار	barátaim
انصار	ismerősök
انصار	segítők
اِنصاف	részvény
اِنصاف	tőke
اِنصاف	igazságszolgáltatás
اِنصاف	igazság
اِنصاف	pártatlanság
اِنصاف	jogszabályok
اِنصاف	jog
اِنصاف	jogszabály
اِنصاف	törvény
اِنصباب	csöpög
اِنصباغ	színező
اِنصباغ	keresztelő
اِنصراف	visszatérő
اِنصراف	elterelő
اِنصرام	befejezés
اِنصرام	befejezése
اِنصرام	előadás
اِنصرام	teljesítmény
اِنصرام	befejezés
اِنصرام	következtetés
اِنصرام	következtetések
اِنضاج	főz
اِنضاج	főzés
اِنضباط	fegyelem
اِنضباط	szabály
اِنضباط	előírás
اِنضباط	rendelet
اِنضباط	szabályozás
اِنضباطی	fegyelmi
اِنضغاط	kompressziós
اِنضغاط	nyomás
اِنضمام	fúzió
اِنضمام	fúziós
اِنضمام	asszimilációs
اِنضمام	fúzió
اِنضمام	egyesülés
اِنضمام	összefonódás
اِنطباع	benyomást
اِنطباع	benyomás
اِنطباع	nyomda
اِنطباع	nyomtatás
اِنطباق	megállapodás
اِنطباق	egyetértés
اِنطباق	megegyezés
اِنطباق	egyezség
اِنطباق	véletlen
اِنطباق	megfelelés
اِنطباق	megfelelőség
اِنطلاق	napfelkelte
اِنطلاق	napkelte
انظار	pillantás
انظار	szemed
انظار	szeme
انظار	szem
انظار	szemek
انظار	tűnik
اِنظلام	üldözött
اِنعاش	animáció
اِنعام	szívesség
اِنعام	díj
اِنعام	jutalom
اِنعام	nyeremény
اِنعام	díj
اِنعام	díjat
اِنعام	jutalom
اِنعدام	kihalás
اِنعدام	megsemmisülés
اِنعطاف	dőlés
اِنعقاد	kötés
اِنعقاد	kötelező
اِنعکاس	visszhang
اِنعکاس	echo
اِنعکاس	befolyása
اِنعکاس	befolyással
اِنعکاس	befolyás
اِنعکاس	ütközés
اِنعکاس	becsapódás
اِنعکاس	hatás
اِنعکاس	hatása
اِنفاذ	végrehajtás
اِنفاذ	végrehajtására
اِنفاذ	megvalósítás
انفار	magánszemélyek
انفار	egyének
انفار	személyek
انفاس	hangok
انفاس	hangokat
انفاس	személyek
انفاس	magánszemélyek
انفاس	egyének
انفاس	szavakat
انفاس	szavak
اِنفاق	költ
اِنفاق	költeni
اِنفاق	kiadások
انفال	zsákmány
اِنفائیّت	nihilizmus
اِنفائیّت	törlés
اِنفتاح	megnyitás
اِنفتاح	nyitás
اِنفتاح	megnyitó
اِنفتاح	nyitó
اِنفتاح	nyílás
اِنفتاح	térség
اِنفراح	boldogság
اِنفراح	boldogságot
اِنفراح	ecstasy
اِنفراد	szingularitás
اِنفراداً	egyedileg
اِنفراداً	egyenként
اِنفراداً	egyénileg
اِنفرادی	egyén
اِنفرادی	egyéni
اِنفرادیت	egyediség
اِنفرادیت	szingularitás
اِنفرادیت	egyéniség
اِنفراغ	szabadidő
اِنفراغ	jólét
اِنفراق	különítmény
اِنفراق	szétválasztás
انفُس	emberek
انفُس	lelkek
انفُس	lelkünk
انفُس	lelkeket
انفُس	lelkük
انفُس	lelkek
انفُس	szesz
انفُس	szellemek
اِنفساح	térség
اِنفساخ	törlés
اِنفصال	megegyezés
اِنفصال	elszámolási
اِنفصال	rendezés
اِنفصال	egyezség
اِنفصال	település
اِنفصال	elszámolás
اِنفصال	válást
اِنفصال	válás
اِنفصال	hadosztály
اِنفصال	körzet
اِنفصال	részleg
اِنفصال	divízió
اِنفصال	szétválasztás
اِنفصال	döntés
اِنفصال	határozat
اِنفصام	skizofrénia
اِنفصام	szétesés
اِنفصامی	skizofrén
اِنفعال	hatása
اِنفعال	hatás
اِنفعال	effektus
اِنفعال	ütközés
اِنفعال	becsapódás
اِنفعال	hatás
اِنفعال	hatása
اِنفعال	bűnbánatot
اِنفعال	benyomást
اِنفعال	benyomás
اِنفعال	kár
اِنفعال	szégyen
اِنفکاک	megváltás
اِنفکاک	szétválasztás
اِنفلاق	megosztási
اِنقباض	összehúzódás
اِنقباض	fulladás
اِنقباض	székrekedés
اِنقباض	retenciós
اِنقراض	befejezés
اِنقراض	vége
اِنقراض	vég
اِنقراض	elbocsátás
اِنقسام	hadosztály
اِنقسام	körzet
اِنقسام	részleg
اِنقسام	divízió
اِنقسام	terjesztés
اِنقسام	eloszlás
اِنقسام	elosztás
اِنقسام	forgalmazási
اِنقسام	elosztása
اِنقسام	forgalmazás
اِنقسام	partíció
اِنقطاع	amputáció
اِنقطاع	befejezés
اِنقطاع	vége
اِنقطاع	vég
اِنقطاع	befejezés
اِنقطاع	szétválasztás
اِنقطاع	kihalás
اِنقطاعی	utoljára
اِنقطاعی	utolsónak
اِنقطاعی	last
اِنقطاعی	utolsó
اِنقلاب	átvétel
اِنقلاب	átültetés
اِنقلاب	forradalom
اِنقلاب	változás
اِنقلاب	változtatás
اِنقلاب	megváltozott
اِنقلاب	változások
اِنقلاب	fordulj
اِنقلابی	forradalmi
اِنقیاد	fegyelem
اِنقیاد	beadvány
اِنقیاد	benyújtására
اِنقیاد	benyújtása
انک	védjegyek
انک	védjegy
انک	ölelés
اِنکار	tagadás
اِنکار	elutasítás
اِنکار	elkerülése
اِنکار	elutasítás
اِنکار	rosszallását
اِنکار	eltérés
اِنکار	nyilatkozat
انکارکرنا	elutasítás
انکارکرنا	elutasítja
