در	ประตู
اردن	jordan
فاز	เฟส
الف	เอลฟ์
پیچیده	ปม
پیچیده	complex
پیچیده	บิด
گیر	เฟือง
تکیه	หมอน
تکیه	เพรียว
جسم	body
جسم	ร่าง
جسم	กาย
جسم	ร่างกาย
جسم	เนื้อ
پرانتز	วงเล็บ
پرانتز	วงเล็บ
ماریا	maria
سوال	คำถาม
سوال	คำถาม
احزاب	บริษัท
احزاب	ปาร์ตี้
زاویه	มุม
روس	รัสเซีย
فرستاده	messenger
عام	ทั่วไป
آفتاب	ซุน
آفتاب	ซัน
آفتاب	พระอาทิตย์
آفتاب	แดด
آفتاب	แสงแดด
اتهام	ประจุ
اتهام	ชาร์ต
اتهام	ชาร์จ
کوبا	คิวบา
فرصت	กาศ
فرصت	โอกาส
فرصت	โอกาส
مربیگری	coach
مربیگری	โค๊ช
مربیگری	โค้ช
کندی	ลูกอม
کندی	candy
کندی	ขนม
زیبای	งาม
بعداً	ทีหลัง
هادی	hadi
نگاهی	มอง
نگاهی	ดู
قدمت	เก่าๆ
قدمت	แก่
قدمت	เก่า
اخلاقی	คุณธรรม
اخلاق	จริยธรรม
اخلاق	คุณธรรม
اخلاق	จริยธรรม
تبلیغ	โปรโมท
تبلیغ	โปรโมชัน
تبلیغ	โปรโมท
تبلیغ	โปรโมต
تبلیغ	โฆษณา
منطق	ตรรก
منطق	ตรรกศาสตร์
منطق	เหตุผล
امین	ศรัทธา
امین	ไว้ใจ
امین	ซื่อสัตย์
بحران	วิกฤตการณ์
بحران	วิกฤติ
بحران	วิกฤต
پارلمان	รัฐสภา
ریو	ริว
ریو	rio
خورد	กิน
سپرده	มัดจำ
ایزو	iso
خاکستری	เทา
خاکستری	เทา
ستاد	พนักงาน
مخفی	ซ่อน
مخفی	secret
مخفی	ลับ
مخفی	ลับๆ
انقلابی	ปฏิวัติ
انقلابی	ปฏิวัติ
انقلابی	ruf
بال	ลูกบอล
بال	บอล
بال	ปีก
بال	วิง
کارت	ไพ่
کارت	การ์ด
کارت	บัตร
سیر	กระเทียม
تصادفی	มั่ว
تصادفی	สุ่ม
تصادفی	อุบัติเหตุ
تصادفی	บังเอิญ
معیارهای	เกณฑ์
سگ	หมา
سگ	หมาก
سگ	สุนัข
عوارض	ภูมิประเทศ
هیجانی	อารมณ์
هیجانی	อารมณ์
آفریقایی	แอฟริกา
تکامل	วิวัฒนาการ
ایده	แนวคิด
نیرو	บังคับ
نیرو	แรง
هندوستان	อินเดีย
روان	ไหล
مجری	presenter
ژیمناستیک	ยิมนาสติก
خویشاوندان	ญาติๆ
خویشاوندان	ญาติ
خویشاوندان	kin
خویشاوندان	ญาติ
ضروری	ด่วน
ضروری	จำเป็น
ضروری	สำคัญ
نیک	nick
نیک	นิค
نیک	นิก
زرین	golden
زرین	โกลเด้น
زرین	ทองคำ
زرین	ทอง
زرین	โกลด์
زرین	ทองคำ
فرا	fra
پرده	ม่าน
شور	เค็ม
کریس	chris
فرم	ฟอร์ม
فقه	นิติศาสตร์
نسبی	สัมพันธ์
نسبی	ญาติ
سیگنال	สัญญาณ
طرفداران	แฟนๆ
خریداری	ซื้อ
خریداری	ซื้อ
سینه	อก
سینه	หน้าอก
سینه	หีบ
سینه	นม
سینه	หน้าอก
سینه	อก
سینه	ทรวงอก
سینه	หน้าอก
واشنگتن	วอชิงตัน
آدم	อดัม
آدم	adam
سطحی	ตื้นๆ
سطحی	ตื้น
رقم	หลัก
ویروس	ไวรัส
ویروس	ไวรัส
متشکل	แต่ง
ژنرال	ทั่วไป
ژنرال	แม่ทัพ
زندانیان	นักโทษ
زندانیان	เชลย
ضربه	ตุ่ม
ضربه	กระแทก
ضربه	impact
ضربه	ถีบ
ضربه	คิก
ضربه	เตะ
ایر	แอร์
ایر	อากาศ
ایر	air
پیروز	win
پیروز	ชนะ
پیروز	ชัยชนะ
تایوان	ไต้หวัน
قاسم	qasim
زیستی	ชีวภาพ
پزشکان	แพทย์
جاری	ปัจจุบัน
مرزهای	พรมแดน
معلم	คุณครู
معلم	อาจารย์
معلم	ครู
معلم	ครู
پیشرفته	ก้าวหน้า
آزمایشگاه	แล็ป
آزمایشگاه	แล็ป
آزمایشگاه	แล็บ
آزمایشگاه	แลป
زیاگان	biota
طیف	สเปกตรัม
حس	รู้สึก
حس	รู้สึก
حس	feeling
حس	sense
یاری	yari
کمبود	ขาด
کمبود	ขาดแคลน
جوامع	ชุมชน
جوامع	สังคม
استدلال	อาร์กิวเมนต์
قله	พีค
یورو	ยูโร
یورو	ยูโร
حومه	ชนบท
حومه	ชานเมือง
حومه	ชานเมือง
حومه	ชานเมือง
اون	หล่อน
اون	เธอ
اون	นาง
دفن	ฝัง
دفن	ฝัง
خوردن	กิน
آنلاین	ออนไลน์
آنلاین	online
شیشه	กระจก
شیشه	แก้ว
مربوطه	เกี่ยวข้อง
امواج	คลื่น
مقدماتی	ประถม
مقدماتی	มูลฐาน
قومی	ชาติพันธุ์
دانشجو	นักเรียน
دانشجو	นักศึกษา
شاگردان	ม่านตา
شاگردان	สาวก
نوجوانان	เยาวชน
نظم	ลำดับ
تنهایی	ลำพัง
تنهایی	เหงา
آلفا	อัลฟา
آلفا	แอลฟ่า
آلفا	อัลฟ่า
آلفا	แอลฟา
چرخ	ล้อ
چرخ	ล้อ
چرخ	ตะกร้า
چرخ	เกวียน
هرات	herat
هرات	ปม
هرات	complex
مهندسان	วิศวกร
بم	แบม
بم	bam
پور	por
پور	pur
آیت	ait
تبعید	เนรเทศ
جنگلی	ป่า
جنگلی	ฟอเรส
جنگلی	ฟอเรสต์
جنگلی	ป่า
روزگار	วัน
آسیاب	บด
بحرین	บาห์เรน
خواص	ลด
قربانی	บวงสรวง
قربانی	เหยื่อ
پارس	เห่า
پارس	pars
وکیل	ทนายความ
وکیل	ทนาย
اختراع	คิดค้น
گرامی	เกียรติ
عمارت	แมนชั่น
عمارت	คฤหาสน์
داغ	ร้อนๆ
داغ	ร้อน
داغ	hot
سفیر	ทูต
مزرعه	farm
مزرعه	ไร่
مزرعه	ฟาร์ม
لیسانس	bachelor
تحقیقاتی	ค้นคว้า
تحقیقاتی	วิจัย
سینا	sina
الفبای	อักษร
حرفه	อาชีพ
حرفه	อาชีพ
همراهی	มิตรภาพ
ادب	มารยาท
ادب	มารยาท
خودروی	รถยนต์
خودروی	รถ
خودروی	ลูกผสม
کوهی	ภูผา
کوهی	ภูเขา
کوهی	montane
بوسنی	บอสเนีย
بوسنی	บอสเนีย
جداگانه	แยก
افسانه	ตำนาน
افسانه	legend
افسانه	ตำนาน
افسانه	ตำนาน
مجاز	กฎหมาย
مجاز	อนุญาต
موسوم	นี
گمان	สันนิษฐาน
گمان	สมมติฐาน
گمان	สมมุติฐาน
گمان	หรู
گمان	แฟนซี
چای	ชา
محاصره	ล้อม
محاصره	ล้อม
کف	โฟม
کف	พื้น
کنسرت	concert
کنسرت	คอนเสิร์ต
کنسرت	คอนเสิร์ต
بیمه	ประกัน
آلبرت	อัลเบิร์
آلبرت	อัลเบิร์ต
گلی	glee
گلی	เคลย์
گلی	ดิน
کجا	ที่ไหน
اکسید	ออกไซด์
قیام	ยืน
ونزوئلا	เวเนซุเอลา
ونزوئلا	เวเนซุเอลา
سؤال	คำถาม
سؤال	คำถาม
مقادیر	ค่า
امیدوارم	โฮป
امیدوارم	หวัง
علائم	อาการ
درونی	ภายใน
درونی	ภายใน
درونی	inner
فیلسوف	ปรัชญา
موریس	มอริเชียส
درج	แทรก
درج	แทรก
درج	แทรก
وظایف	หน้าที่
سانتا	ต้า
سانتا	santa
سایه	shadow
سایه	เงา
مرور	วิจารณ์
مرور	รีวิว
وحدت	สามัคคี
وحدت	unity
وحدت	เอกภาพ
محبوب	นิยม
محبوب	ขวัญใจ
محبوب	ชอบ
گام	ขั้น
گام	ก้าว
جلال	รุ่งโรจน์
راس	รอส
مشتری	ลูกค้า
مشتری	ลูกค้า
مشتری	ลูกค้า
بابا	พ่อ
مرده	ตาย
نوجوانی	teen
نوجوانی	ทีน
ورزشکار	นักกีฬา
ورزشکار	นักกีฬา
ورزشکار	สปอร์ต
ورزشکار	sport
ورزشکار	กีฬา
هواگرد	อากาศยาน
سونی	sony
چوبی	ไม้
چوبی	วูด
چوبی	ไม้
دفاعی	ป้องกัน
سیم	ลวด
سیم	ซิม
سیم	sim
اصطلاحات	เงื่อนไข
آبشارها	น้ำตก
دقیقاً	เป๊ะ
تخم	ไข่
تخم	ไข่
سالم	สุขภาพ
تحریک	ยุยง
آرایه	อาร์เรย์
حسابداری	บัญชี
آیلند	เกาะ
الهی	อัลลอฮ์
الهی	พระเจ้า
الهی	อัลลอฮฺ
سوار	ขี่
نادرست	ธรรม
نادرست	ผิด
نادرست	เท็จ
نادرست	ปลอม
اصلاحات	ปฏิรูป
اصلاحات	ปรับปรุง
هزاران	พัน
تظاهرات	สาธิต
تظاهرات	ประท้วง
تظاهرات	สาธิต
مرزی	ขอบ
مرزی	กรอบ
مرزی	ชายแดน
کارائیب	แคริบเบียน
گردن	คอร์
گردن	คอ
گردن	คอง
گردن	ต้นคอ
تحصیلی	วิชาการ
ویکتوریا	วิกตอเรีย
ویکتوریا	วิคตอเรีย
تجاوز	ก้าวร้าว
تجاوز	ข่มขืน
تبلیغاتی	โฆษณา
تبلیغاتی	โฆษณาชวนเชื่อ
فردا	พรุ่ง
ترس	กลัว
ترس	fear
ترس	เกรง
ترس	หวั่น
استیو	steve
تل	สูง
تل	tel
قصر	ปราสาท
قصر	วัง
قصر	ราชวัง
قصر	พระราชวัง
توده	มวล
توده	มวลชน
توده	มวล
توده	ก้อน
گاو	วัว
گاو	นมวัว
دموکراتیک	ประชาธิปไตย
سوخته	ไหม้
شعار	คติพจน์
شعار	คำขวัญ
شعار	สโลแกน
شعار	slogan
وحشی	wild
وحشی	ดุดัน
وحشی	เถื่อน
آنتونیو	antónio
واقعه	เหตุการณ์
واقعه	เหตุการณ์
واقعه	กิจกรรม
جلسه	เซสชั่น
جلسه	เซสชัน
جلسه	พบปะ
جلسه	ประชุม
اکسیژن	ออกซิเจน
فیلتر	กรอง
مترو	เมโทร
دخالت	แทรกแซง
شهروندان	ประชาชน
شهروندان	พลเมือง
رسم	ประเพณี
رسم	ธรรมเนียม
رسم	พล็อต
رسم	วางแผน
هشدار	เตือน
هشدار	เตือน
هشدار	แจง
معادله	สมการ
سیب	แอปเปิล
سیب	apple
سیب	แอ๊ปเปิ้ล
سیب	แอปเปิล
سیب	เปิ้ล
ماهواره	ดาวเทียม
برگشت	กลับ
یخ	ไอซ์
یخ	ice
صلیب	ข้าม
صلیب	กางเขน
بیس	แบส
بیس	แบ
بیس	แบต
بیس	เบส
بل	ระฆัง
بل	กระดิ่ง
بل	เบลล์
پورنو	อนาจาร
داوری	ตัดสิน
داوری	ตัดสิน
پراکنده	กระจัดกระจาย
بیگ	บิ๊ก
بیگ	ใหญ่
