और	και
जिम	γυμναστήριο
जिम	jim
जिम	τζιμ
एटा	eta
एटा	ετα
नरेन्द्र	ναρέντρα
पूछा	ρώτησε
पूछा	ζήτησε
कहानियां	ιστορίες
कहानियां	ανακοινώσεις
उत्पादित	παραγόμενα
उत्पादित	παρήχθησαν
उत्पादित	παράγεται
दोषी	ένοχοι
दोषी	ένοχος
दोषी	ένοχη
ज्वर	πυρετός
ज्वर	πυρετό
क्रिसमस	χριστουγεννα
क्रिसमस	χριστουγεννιάτικα
क्रिसमस	χριστούγεννα
राहत	ανακούφιση
रखें	κρατήστε
रखें	κράτα
भंडार	αποθήκευση
भंडार	αποθήκη
भंडार	αποθήκευσης
गार्डन	κήπος
गार्डन	κήπο
गार्डन	garden
कार्टून	καρτούν
फ़्रांस	γαλλία
व्यंग्य	σάτιρα
व्यंग्य	παρωδία
छंद	ομοιοκαταληξία
छंद	ρίμα
ठंडा	ψυχρή
ठंडा	κρύος
ठंडा	κρύο
ठंडा	κρύα
पत्थरों	πέτρες
पत्थरों	λίθοι
अक्ष	άξονες
अक्ष	άξονας
अक्ष	άξονα
इमारतें	κτήρια
इमारतें	κτίρια
प्रतिपादन	καταστήσει
पन्ने	σελίδες
एपिसोड	επεισόδια
एपिसोड	επεισόδιο
डोमेन	domain
मैक	mac
मैक	μακ
आकलन	αξιολογήσεις
आकलन	εικασίες
आकलन	εικασία
मध्यकालीन	μεσαιωνικό
मध्यकालीन	μεσαιωνική
पर्यावरणीय	περιβαλλοντικά
पर्यावरणीय	περιβαλλοντικές
पर्यावरणीय	περιβαλλοντικών
पर्यावरणीय	περιβαλλοντική
पसंदीदा	αγαπημένο
पसंदीदा	αγαπημένος
पसंदीदा	αγαπημένα
पसंदीदा	αγαπημένη
पसंदीदा	αγαπημένος
पसंदीदा	αγαπημένο
पसंदीदा	αγαπημένες
पसंदीदा	αγαπημένα
पसंदीदा	αγαπημένες
अनुयायी	οπαδούς
अनुयायी	ακόλουθους
अनुयायी	ακόλουθοι
मुकदमा	δίκη
मुकदमा	δίκης
मुकदमा	sue
मुकदमा	σου
मुकदमा	αγωγή
मुकदमा	μήνυση
कार्ल	κάρλ
कार्ल	καρλ
वियतनाम	βιετνάμ
तलवार	λανς
तलवार	σπαθί
तलवार	ξίφος
तुलनात्मक	συγκριτικό
तुलनात्मक	συγκριτικά
तुलनात्मक	συγκριτική
तुलनात्मक	συγκριτικές
उत्पादक	παραγωγική
उत्पादक	παραγωγικό
उत्पादक	παραγωγικές
उत्पादक	παραγωγικά
उत्पादक	παραγωγός
उत्पादक	κατασκευαστής
उत्पादक	κατασκευαστή
उत्पादक	παραγωγός
आयरिश	ιρλανδικά
आयरिश	ιρλανδοί
आयरिश	ιρλανδική
आयरिश	irish
आयरिश	ιρλανδός
अभिलेख	αρχειοθέτηση
अभिलेख	αρχείο
अभिलेख	αρχεία
राजकुमारी	πριγκίπισσα
राजकुमारी	πριγκήπισσα
अनुचित	ασέβεια
अनुचित	αδικία
अनुचित	άδικο
अनुचित	άδικος
अनुचित	άδικα
अनुचित	άδικη
अनुचित	ανάρμοστο
अनुचित	ακατάλληλο
अनुचित	ακατάλληλη
अनुचित	ακατάλληλα
कल	αύριο
कल	αυριο
कल	χθες
कल	εχθές
कल	χτες
कल	χθές
इनकार	βλασφημία
इनकार	αρνηθώ
प्रतिकूल	δυσμενείς
प्रतिकूल	εχθρικός
प्रतिकूल	εχθρικά
प्रतिकूल	εχθρική
प्रतिकूल	εχθρικό
नींद	ύπνος
नींद	ύπνο
नींद	κοιμήσου
कार्यान्वयन	εφαρμογή
कार्यान्वयन	υλοποίηση
नाइट	nite
बाँध	dam
बाँध	φράγμα
विवादास्पद	αμφιλεγόμενο
विवादास्पद	αμφιλεγόμενη
विवादास्पद	επίμαχο
कथानक	σενάριο
प्रभुत्व	υπεροχή
प्रभुत्व	κυριαρχία
बेहतरीन	καλύτερα
बेहतरीन	καλύτερο
बेहतरीन	best
बेहतरीन	εξαιρετικά
बेहतरीन	εξαιρετικό
बेहतरीन	εξαιρετική
तालिका	πίνακας
तालिका	πινακας
तालिका	τραπέζι
तालिका	κατάλογο
वायुमंडल	ατμόσφαιρα
यथार्थ	πραγματικός
यथार्थ	πραγματικό
यथार्थ	ρεάλ
यथार्थ	αληθινά
रहस्य	μυστικά
रहस्य	μυστήριο
रहस्य	μυστικός
रहस्य	μυστικό
रहस्य	μυστική
फसलों	καλλιέργειες
फसलों	σοδειές
वृत्त	κύκλοι
वृत्त	κύκλους
वृत्त	κύκλο
वृत्त	κύκλος
रुपए	ρουπίες
रुपए	ρουπίες
रुपए	ρουπία
रुपए	inr
मोक्ष	σωτηρία
मोक्ष	λύτρωση
पूरक	συμπλήρωση
पूरक	συμπληρώνουν
पूरक	συμπληρώματα
पूरक	συμπληρωματικά
पूरक	συμπληρωματικός
पूरक	συμπληρωματικό
पूरक	συμπληρωματικές
स्पेस	space
स्पेस	χώρος
स्पेस	χώρο
स्पेस	διαστημα
स्पेस	διάστημα
नाटकीय	δραματικά
नाटकीय	δραματικός
नाटकीय	δραματικό
नाटकीय	δραματική
वाशिंगटन	ουάσιγκτον
वाशिंगटन	washington
वाशिंगटन	ουάσινγκτον
वाशिंगटन	γουάσινγκτον
बर्लिन	βερολίνο
बर्लिन	berlin
रद्द	ακυρώθηκε
रद्द	ακυρώνεται
रद्द	ακυρώθηκε
रद्द	ακυρώνεται
रद्द	ανακληθεί
पैटर्न	μοτίβα
पैटर्न	μοτίβο
गोल्डन	χρυσός
गोल्डन	χρυσό
गोल्डन	χρυσή
गोल्डन	golden
गोल्डन	χρυσά
प्रभु	άρχοντα
प्रभु	άρχοντας
खण्ड	τμήματα
खण्ड	ενότητες
खण्ड	ενότητα
खण्ड	τμήμα
खण्ड	τμημα
खण्ड	τμήματα
नेत्र	μάτι
नेत्र	ματι
नेत्र	οφθαλμός
नेत्र	eye
पोप	πάπας
पोप	πάπα
पोप	πόουπ
लायक	γουόρθ
लायक	αξίζει
गरीबी	φτώχειας
गरीबी	φτώχεια
गरीबी	φτώχια
सांता	σάντα
संगणक	υπολογιστής
संगणक	υπολογιστή
संगणक	κομπιούτερ
संगणक	υπολογιστές
रूचि	ενδιαφέροντα
रूचि	συμφέροντα
रूचि	συμφέρον
रूचि	τόκος
रूचि	τόκοι
रेगिस्तान	έρημο
रेगिस्तान	έρημος
रेगिस्तान	ερήμους
व्यायाम	άσκηση
एट	έφαγα
एट	έφαγε
भीतरी	εσωτερικό
पूर्ववर्ती	προκατόχου
सेनाओं	στρατοί
सेनाओं	στρατούς
सेनाओं	στρατιές
इंजीनियर	μηχανικός
इंजीनियर	μηχανικό
भंडारण	αποθήκευση
