категорія	類別
витрати	開支
витрати	支出
російську	俄語
російську	俄文
днк	標本
днк	dna
критики	批評
критики	批判
блокування	鎖定
блокування	鎖
блокування	阻擋
класи	等級
класи	成績
класи	類別
класи	班級
встановити	設
встановити	集
встановити	設定
встановити	安裝
листопад	十一月
центрів	中心
надто	太
тижнів	星期
тижнів	周
тижнів	週數
австралія	澳大利亞
припинення	殺
припинення	殺戮
припинення	殺害
повість	中篇小說
французькою	法文
французькою	法語
явища	現象
забезпечити	確保
доріг	高速公路
доріг	公路
доріг	公路
доріг	道路
двигуни	引擎
двигуни	發動機
диригент	指揮
вирішує	決定
прізвисько	暱稱
прізвисько	綽號
враження	印象
враження	經驗
враження	體驗
враження	印象
охоплює	封面
пропозиції	建議
пропозиції	提議
пропозиції	優惠
нідерланди	荷蘭
сцени	場景
сцени	現場
сцени	一幕
адреси	地址
адреси	地點
носії	媒體
носії	媒介
носії	儲存
носії	貯存
полювання	獵
полювання	hunt
полювання	狩獵
полювання	獵
полювання	狩獵
полювання	打獵
помічник	助手
помічник	助理
мовлення	講話
мовлення	演講
мовлення	語音
мовлення	演說
дизайн	設計
знає	adhd
законодавства	立法
додому	首頁
додому	家
додому	home
додому	住家
лук	弓
лук	鞠躬
картин	油畫
картин	繪畫
скульптури	雕塑
пасажирів	乘客
пасажирів	旅客
змінити	編輯
змінити	變更
змінити	修改
змінити	更改
змінити	改變
змінити	更改
змінити	變更
змінити	變
стенлі	stanley
переліку	上市
священик	祭司
дослідників	研究者
дослідників	研究員
шосе	高速公路
шосе	高速公路
шосе	公路
відображення	繪圖
відображення	製圖
відображення	渲染
відображення	顯示
відображення	顯示器
відображення	展示
губернія	省
губернія	省省
циклу	環
циклу	迴圈
вежа	tower
вежа	塔
вежа	塔台
деталі	細節
деталі	詳情
частинок	顆粒
частинок	粒子
частинок	微粒
єпископа	主教
єпископа	bishop
асоціація	結社
асоціація	協會
сена	sena
сюжет	動態
сюжет	故事
майстерні	錄音室
майстерні	studio
майстерні	工作室
драма	電視劇
драма	劇情
драма	戲劇
драма	劇
католицька	天主教
католицька	天主教徒
зауваження	通知
погляд	偷看
погляд	凝視
мас	mas
віра	信仰
віра	信心
віра	信念
віра	信仰
повернути	轉
повернути	旋轉
повернути	還原
стрічки	帶子
стрічки	膠帶
стрічки	磁帶
стрічки	脫衣
стрічки	脫
стрічки	脫衣舞
стрічки	地帶
визволення	解放
цікаво	好奇
цікаво	有趣
цікаво	興趣
цікаво	感興趣
користування	用法
користування	用量
користування	使用
користування	使用
користування	利用
користування	使用
татар	韃靼
мінерали	礦物質
мінерали	礦物
мінерали	礦產
хід	轉
хід	動
хід	移動
семінарії	神學院
інтереси	興趣
інтереси	利益
змісту	toc
заміж	已婚
плани	計劃
прибуток	盈利
прибуток	利潤
прибуток	營利
прибуток	獲利
прибуток	收入
прибуток	當量
прибуток	產量
прибуток	屈服
прибуток	收益
прибуток	稅收
прибуток	收入
акцій	股權
акцій	股本
акцій	公平
кут	角度
кут	角
вибрані	選取
митрополит	大主教
надано	提供
лютий	二月
явище	現象
явище	現象
спеціальний	特別
медичні	醫療
медичні	醫務
медичні	醫學
подорож	航程
подорож	旅行
подорож	旅費
подорож	旅遊
подорож	旅途
подорож	旅程
подорож	旅行
подорож	行程
подорож	旅行
подорож	旅遊
філіп	phillip
філіп	philippe
філіп	philip
оцінка	評比
оцінка	評分
