dhe	y
nxënësit	alumnos
nxënësit	pupilas
shkencat	ciencias
latin	latinos
latin	latino
zero	cero
zero	zero
zero	ceros
zero	nulo
zero	nulas
zero	nula
west	occidental
west	west
west	occidente
west	oeste
vendosen	desplegadas
vendosen	desplegados
vendosen	desplegada
vendosen	desplegado
ruajtjen	conservación
austri	austria
secila	cada
shesh	cuadrado
shesh	square
shesh	cuadrada
shesh	plaza
gjinia	género
gjinia	genero
gjinia	sexo
skena	escenas
skena	escena
skena	etapa
skena	escenario
skena	stage
sigurt	seguro
sigurt	safe
sigurt	segura
sigurt	claro
sigurt	seguro
kufi	fronterizo
kufi	fronteriza
kufi	frontera
kufi	fronterizo
kufi	fronteriza
kufi	frontera
kufi	fronteras
kufi	borde
kufi	limite
kufi	limitar
kufi	límite
alt	alt
negative	negativa
negative	negativas
negative	negativos
negative	negativo
aktiviteti	tarea
aktiviteti	actividad
amerikë	america
amerikë	américa
mesfushor	centrocampista
mesfushor	mediocampo
figurat	imagenes
figurat	imágenes
figurat	figuras
figurat	cifras
box	box
box	caja
box	recuadro
box	casilla
fuqitë	powers
fuqitë	poderes
fuqitë	atribuciones
fuqitë	potencias
jerry	jerry
shtëpitë	casas
shtëpitë	viviendas
shtëpitë	hogares
shtëpitë	casas
wikimedia	wikimedia
vendase	doméstica
vendase	domésticas
vendase	domésticos
vendase	doméstico
vendase	autóctono
vendase	indígenas
vendase	autóctona
vendase	indígena
vendase	local
vendase	locales
vendase	nativas
vendase	nativa
vendase	autóctona
vendase	nativo
vendase	nativos
poeti	poeta
poeti	poetisa
vendlindje	patria
kroaci	croacia
alternative	alternativo
alternative	alternativos
alternative	alternativa
ndryshimi	diferencia
ndryshimi	cambios
ndryshimi	cambio
ndryshimi	cambiar
ndryshimi	cambia
ndryshimi	variación
asnjëherë	nunca
asnjëherë	never
asnjëherë	jamas
asnjëherë	jamás
katolik	católico
katolik	católicos
katolik	católica
pyetje	cuestión
pyetje	interrogante
pyetje	pregunta
pyetje	preguntas
pyetje	interrogantes
pyetje	cuestiones
morri	tomaron
morri	tomó
tërhequr	dibujado
saudite	saudí
saudite	saudita
saudite	sauditas
saudite	saudi
report	reporte
report	denuncia
report	reportar
report	denunciar
report	informe
rajonet	regiones
suedia	suecia
string	cadena
string	cuerda
string	string
ndeshja	coincidir
ndeshja	cerilla
ndeshja	partido
ndeshja	coincidencia
ndeshja	match
edward	eduardo
edward	edward
reale	real
reale	reales
reale	verdadero
rusi	rusia
news	noticias
news	novedades
news	noticia
aktivitetin	actividad
zgjidhet	resuelto
zgjidhet	resueltos
zgjidhet	resuelta
zgjidhet	resueltas
zgjidhet	resuelto
zgjidhet	resueltos
zgjidhet	solucionado
zgjidhet	resuelta
shkrime	troncos
shkrime	registros
drama	drama
drama	dramática
drama	dramático
sheiku	sheik
sheiku	jeque
adriatik	adriático
djem	boys
djem	muchachos
djem	chicos
djem	muchachos
djem	tíos
djem	guys
djem	chicos
shkakton	causa
shkakton	causas
shkakton	desencadena
programin	programar
programin	programa
kompleks	complejas
kompleks	compleja
kompleks	complejo
kompleks	complejos
kompleks	compuesto
kompleks	compuestos
kompleks	compuestas
njësitë	unidades
njësitë	entidades
njësitë	entes
njësitë	facilidades
njësitë	instalaciones
ligjin	derecho
ligjin	leyes
ligjin	legislación
ligjin	ley
berat	berat
komuniteti	comunidad
meshkuj	varones
meshkuj	machos
meshkuj	men
meshkuj	hombres
kim	kim
fisit	tribu
albumin	álbum
albumin	album
albumin	disco
gra	mujer
gra	mujeres
gra	femenino
bimë	plantas
bimë	planta
bimë	plantas
bimë	vegetal
bimë	planta
bas	bajos
bas	bass
bas	bajo
bas	bas
fan	abanico
fan	ventilador
fan	admirador
fan	fan
natyra	naturaleza
natyra	nature
karriera	carrera
karriera	carreras
përdoruesi	usuarios
përdoruesi	usuario
bgcolor	bgcolor
shumtë	numerosos
shumtë	numerosa
shumtë	numerosas
shumtë	numeroso
zgjeruar	ampliada
zgjeruar	expandido
zgjeruar	ampliado
zgjeruar	ampliar
zgjeruar	expansión
zgjeruar	expandirse
zgjeruar	expandir
mjekësore	medico
mjekësore	médicas
mjekësore	médicos
mjekësore	medicina
mjekësore	médico
zemra	corazón
zemra	corazon
zemra	heart
gje	thing
gje	cosa
zjarr	incendio
zjarr	fuego
zjarr	fogata
zjarr	hoguera
mjet	tool
mjet	herramienta
mjet	instrumento
era	viento
trajner	entrenador
trajner	entrenadora
trajner	formadores
trajner	formador
trajner	entrenador
trajner	autocar
trajner	coach
trajner	entrenadora
komiteti	comisión
komiteti	comite
komiteti	comité
diplomuar	graduada
diplomuar	graduado
diplomuar	postgrado
diplomuar	graduado
diplomuar	graduados
diplomuar	licenciado
maqedonia	macedonio
maqedonia	macedonia
shitur	vendida
shitur	vendido
shitur	vendidos
shitur	vendidas
lugina	valle
lugina	valles
kopje	copiar
kopje	copia
kopje	copiado
kopje	copie
kopje	ejemplar
kopje	replica
kopje	réplica
poste	poste
burra	men
burra	hombres
lirinë	freedom
lirinë	libertad
hero	heroe
hero	hero
hero	héroe
zagreb	zagreb
vajzë	chica
vajzë	niña
vajzë	muchacha
turqia	turquía
turqia	pavo
kontratë	contractuales
kontratë	contractual
kontratë	contrato
turqit	turcos
vendbanimet	asentamientos
vendbanimet	liquidaciones
organizatë	organizacion
organizatë	organización
gara	race
gara	carrera
gara	raza
gara	racing
gara	carreras
gara	regatas
gjysma	mitad
gjysma	half
gjysma	medio
studim	estudio
studim	estudiar
studim	estudia
aktivitetet	actividades
aktivitetet	tareas
shkatërruar	arruinada
shkatërruar	arruinados
shkatërruar	arruinado
shkatërruar	destruida
shkatërruar	destruidas
shkatërruar	destruidos
shkatërruar	destruido
shkatërruar	destruyó
pali	pali
pali	paul
pali	pablo
pali	caído
pali	caido
pali	caídos
rastet	estuches
rastet	cases
rastet	casos
nda	nda
miqësore	amigable
miqësore	amigables
miqësore	amistosos
miqësore	amistoso
miqësore	amistosa
profesionist	profesional
profesionist	professional
profesionist	profesionalidad
profesionist	profesionales
shkrim	redacción
shkrim	escribiendo
shkrim	escribir
shkrim	escritura
lagje	vecindarios
lagje	barrios
lagje	vecindario
lagje	barrio
lagje	vecindad
lagje	vecindad
lagje	barrio
lagje	vecindario
ilirët	ilirios
nen	nen
nen	debajo
nen	bajo
nen	under
tabela	cuadro
tabela	mesa
tabela	tabla
temë	tópico
temë	tema
temë	temática
temë	tema
sipërfaqes	superficie
sipërfaqes	superficial
shkalla	escalera
shkalla	balanza
shkalla	baremo
shkalla	escalar
shkalla	escala
shkalla	grado
shkalla	licenciatura
champions	champions
champions	campeones
shkronja	cartas
shkronja	letras
shkronja	caracteres
shkronja	personajes
qelizat	células
qelizat	celdas
fundin	falda
brigjet	costas
besnik	fieles
besnik	leales
besnik	leal
besnik	fieles
besnik	fidelidad
besnik	fiel
bashkëkohore	contemporáneo
bashkëkohore	contemporáneas
bashkëkohore	contemporáneos
bashkëkohore	contemporánea
komunikimit	comunicacion
komunikimit	comunicación
serbët	serbios
përgjigje	contestar
përgjigje	contesta
përgjigje	responder
përgjigje	respuesta
përgjigje	contestar
përgjigje	contestación
përgjigje	responder
përgjigje	respuesta
komisioni	comisión
komisioni	comision
pushtuar	embrujada
pushtuar	perseguido
pushtuar	embrujado
pushtuar	conquistó
pushtuar	conquistado
pushtuar	conquistada
manastir	monasterio
manastir	convento
specifike	específicas
specifike	específicos
specifike	específica
specifike	especifico
specifike	específico
thirrje	llamada
thirrje	llame
thirrje	llamar
thirrje	llama
shpirtin	alma
shpirtin	soul
programet	programas
programet	aplicaciones
programet	aplicaciones
programet	solicitudes
programet	software
drejtori	directora
drejtori	director
raport	reporte
raport	denuncia
raport	reportar
raport	denunciar
raport	informe
mbrapa	volver
mbrapa	espalda
mbrapa	regreso
mbrapa	back
ndarjen	compartir
ndarjen	compartiendo
ndarjen	fraccionamiento
diplomatike	diplomática
diplomatike	diplomáticos
diplomatike	diplomáticas
diplomatike	diplomático
diplomatike	diplomacia
shkruante	escribí
shkruante	escribió
shkruante	escribía
shekujt	siglos
motra	hermanas
motra	sister
motra	hermana
kongresin	congreso
kongresin	congresos
hyjnore	divino
hyjnore	divinas
hyjnore	divinos
hyjnore	divina
aktivitete	actividades
aktivitete	tareas
industria	industria
lartësia	estatura
lartësia	altura
verdhë	amarillos
verdhë	amarilla
verdhë	amarillas
verdhë	amarillo
shaban	saban
shaban	shaban
shpejtësia	rapidez
shpejtësia	celeridad
shpejtësia	speed
shpejtësia	velocidad
zone	zona
zone	zone
naftës	aceite
naftës	petroleo
naftës	óleo
naftës	petróleo
bazat	básicos
bazat	fundamentos
bazat	básico
bazat	bases
bazat	fundamentos
kundërt	reversa
kundërt	inversa
kundërt	reverso
kundërt	revés
kundërt	invertir
kundërt	revertir
kundërt	opuestos
kundërt	enfrente
kundërt	contrario
kundërt	opuesto
fjale	word
fjale	palabra
fjale	palabras
malor	altiplano
malor	highlands
malor	montañoso
malor	montañosa
pjesëmarrës	participante
pjesëmarrës	participantes
pjesëmarrës	participantes
pjesëmarrës	participación
pjesëmarrës	participando
pjesëmarrës	participantes
pjesëmarrës	participativo
pjesëmarrës	participativos
pjesëmarrës	participativa
dukuri	fenómeno
erdhën	vinieron
qemal	cemal
qemal	kemal
kafshëve	animales
kafshëve	animales
kafshëve	animal
pozitive	positivos
pozitive	positivo
pozitive	positiva
pozitive	positivas
ndarje	division
ndarje	división
ndarje	separación
ndarje	ruptura
ndarje	rompimiento
ndarje	disolución
fqinje	vecina
fqinje	vecino
fqinje	prójimo
washington	washington
pasuri	fortuna
pasuri	fortune
pasuri	riquezas
pasuri	riqueza
pasuri	riquezas
pasuri	riqueza
rrjet	grid
rrjet	rejilla
rrjet	red
rrjet	cuadrícula
rrjet	network
rrjet	red
sezon	temporada
federale	federal
federale	federales
display	pantalla
display	display
display	visualización
display	mostrar
profili	perfil
shembuj	ejemplos
ngarkuar	subida
ngarkuar	subidas
ngarkuar	cargado
ngarkuar	subido
ngarkuar	cargada
ngarkuar	cargados
ngarkuar	cargadas
ngarkuar	cargado
betejë	batalla
betejë	combate
betejë	batallas
aftësi	habilidades
aftësi	destrezas
aftësi	competencias
aftësi	habilidades
aftësi	habilidad
aftësi	destreza
aftësi	capacidad
aftësi	habilidad
drejtpërdrejtë	directa
drejtpërdrejtë	directo
drejtpërdrejtë	directamente
drejtpërdrejtë	direct
drejtpërdrejtë	directos
drejtpërdrejtë	directas
teknik	tecnica
teknik	técnicos
teknik	técnico
teknik	técnica
teknik	técnico
teknik	técnica
ministri	ministro
ministri	pastor
ministri	ministra
pjetër	pedro
pjetër	peter
kushtetuese	constitucional
kushtetuese	constitucionales
kushtetuese	constitucionalidad
there	masacrados
mjetet	instrumentos
mjetet	herramientas
kosovare	kosovares
ketu	aquí
ketu	aca
ketu	aqui
ketu	acá
cfg	cfg
aftësitë	habilidades
aftësitë	destrezas
aftësitë	competencias
aftësitë	habilidades
aftësitë	habilidad
aftësitë	destreza
aftësitë	habilidades
aftësitë	capacidades
aftësitë	capacidad
aftësitë	capacidades
sulmet	ataca
sulmet	atentados
sulmet	ataques
familjeve	familias
familjeve	familia
nikolla	nikola
nikolla	nicolás
nikolla	nicholas
zgjidhje	solución
zgjidhje	solucion
zgjidhje	disolución
zgjidhje	soluciones
punët	tareas
punët	quehaceres
punët	asuntos
punët	trabajos
punët	jobs
punët	empleos
punët	empleo
punët	alforfón
nil	neil
nil	nilo
madhësia	size
madhësia	talla
madhësia	tamaño
teatër	teatro
teatër	teatros
teatër	teatro
dispozicion	disponible
dispozicion	disponibles
last	último
last	last
last	últimos
last	última
teknika	tecnica
teknika	técnica
teknika	técnicas
tregut	mercado
tregut	market
larguar	relegado
gjaku	sangre
gjaku	blood
romakët	romanos
vendore	local
vendore	locales
bardha	blancas
bardha	blanca
bardha	white
bardha	blancos
bardha	blanco
bardha	rayas
tregtisë	intercambios
tregtisë	comercio
sasia	monto
sasia	cantidad
sasia	importe
sasia	cantidad
programe	programas
programe	programación
programe	programas
programe	software
filmave	peliculas
filmave	cine
filmave	películas
filozofi	filosofía
shërbimi	servicio
ahmed	ahmed
gov	gov
parlamenti	parlamento
zeza	negra
zeza	black
zeza	negras
zeza	negros
zeza	negro
hungarisë	hungría
juglindore	sureste
juglindore	sudeste
juglindore	sureste
juglindore	sudeste
vogel	vogel
epirit	epiro
kolona	columna
harry	enrique
harry	harry
texas	tejas
texas	texas
arsyeja	razón
arsyeja	motivo
arsyeja	razon
letërsia	literatura
gjera	cosas
gjera	things
thyer	rota
thyer	broken
thyer	rotos
thyer	roto
thyer	quebrado
gruan	esposa
gruan	mujer
punonte	trabajó
punonte	funcionó
punonte	trabajado
punonte	trabajadas
hynë	entrado
hynë	introducido
hynë	entró
hynë	ingresado
ishull	isla
pranishëm	presente
largët	lejano
largët	lejana
largët	distante
largët	distantes
largët	lejanos
largët	remota
largët	remotas
largët	remoto
sami	sammy
sami	sami
sami	samy
ulur	sentado
ulur	sentadas
ulur	sentada
ulur	sentados
gjykata	juzgado
gjykata	tribunal
gjykata	tribunales
gjykata	corte
gjykata	court
situata	situacion
situata	situación
situata	situaciones
gjuhësore	lingüístico
ndihmoi	ayudó
ndihmoi	ayudado
ndihmoi	ayudado
ndihmoi	asistido
vazhdojnë	continúe
vazhdojnë	continúa
vazhdojnë	continuar
carl	carl
carl	carlos
ekspozita	exposiciones
ekspozita	exhibición
ekspozita	exposición
ekspozita	exposiciones
ekspozita	exhibiciones
zgjati	duraron
zgjati	duró
zgjati	durado
parimet	principios
institucioneve	instituciones
varësi	adicción
varësi	adicciones
metodat	métodos
kontroll	control
kontroll	controlar
côte	côte
filozofike	filosófica
filozofike	filosófico
filozofike	filosóficas
mure	murallas
mure	paredes
mure	muros
karakteristika	características
karakteristika	caracteristicas
ministrisë	ministerios
ministrisë	cancillería
ministrisë	ministerio
komplekse	complejas
komplekse	compleja
komplekse	complejo
komplekse	complejos
dokument	documentar
dokument	documento
ekipet	tripulaciones
ekipet	tripulación
ekipet	equipos
sëbashku	juntos
sëbashku	juntas
sëbashku	together
problemi	problemas
problemi	problemática
problemi	problema
records	actas
records	registros
records	discos
records	records
makinë	máquina
makinë	maquina
makinë	coches
makinë	coche
makinë	automóvil
makinë	carro
makinë	auto
kundra	contra
kundra	against
majë	top
majë	arriba
majë	cima
studentët	alumnos
studentët	estudiantes
skenari	guión
skenari	guion
skenari	escenario
skenari	script
skenari	guion
skenari	guión
franz	franz
sovjetike	soviético
sovjetike	soviéticos
sovjetike	soviéticas
sovjetike	soviética
duan	quieres
duan	quiero
duan	querer
duan	want
duan	quieren
atdhetare	patria
juve	juve
islami	islamismo
islami	islam
kontribut	aportación
kontribut	contribución
kontribut	aporte
fakultetit	profesores
fakultetit	claustro
fakultetit	facultad
fakultetit	profesorado
hollë	delgado
hollë	delgada
nëntori	noviembre
gjurmët	huellas
gjurmët	pistas
gjurmët	tracks
elektrik	electricidad
elektrik	eléctrica
elektrik	eléctrico
elektrik	eléctricas
elektrik	electrico
elektrik	electrico
elektrik	eléctrica
elektrik	eléctrico
elektrik	electrica
elektrik	electricidad
ronaldo	ronaldo
vendbanimi	morada
vendbanimi	residence
vendbanimi	residencia
vendbanimi	asentamiento
vendbanimi	liquidación
fillimet	comienzos
fillimet	inicios
redaktor	redactor
redaktor	editor
redaktor	editora
parlamentare	parlamentarias
parlamentare	parlamentaria
parlamentare	parlamentario
parlamentare	parlamentarios
grekët	griegos
thuaj	say
thuaj	dí
thuaj	decir
thuaj	diga
thuaj	di
thuaj	decir
auf	auf
vendndodhja	lugar
vendndodhja	ubicacion
vendndodhja	ubicación
vendndodhja	emplazamiento
vendndodhja	localización
tjetri	proxima
tjetri	próximo
tjetri	siguiente
tjetri	próxima
tjetri	next
nxehtë	caliente
nxehtë	hot
nxehtë	calientes
nxehtë	calor
alfred	alfredo
alfred	alfred
sigurisht	claro
sigurisht	seguro
tempull	templos
tempull	sien
tempull	temple
tempull	templo
lee	lee
midi	midi
port	puerto
port	puertos
port	babor
port	oporto
versioni	version
versioni	versión
like	gustar
like	like
like	como
federata	federación
federata	federaciones
suedi	suecia
bujqësisë	agricultura
popujt	pueblos
long	largos
long	largo
long	larga
long	long
çon	pistas
çon	chon
krejtësisht	totalmente
krejtësisht	completamente
krejtësisht	totalmente
vargje	versos
vargje	letra
vargje	letras
für	für
madhësi	size
madhësi	talla
madhësi	tamaño
shkencë	ciencia
shkencë	ciencias
said	saeed
politikën	políticas
politikën	póliza
politikën	politica
politikën	política
politikën	políticos
politikën	politicas
politikën	políticas
politikën	politica
politikën	política
opera	opera
opera	ópera
rajonale	regional
rajonale	regionales
revolucionit	revolution
revolucionit	revolución
ardhjen	llegada
ardhjen	arribo
ardhjen	llegadas
nevoja	need
nevoja	necesitar
nevoja	necesito
nevoja	necesita
nevoja	necesidad
nevoja	necesidad
latinisht	latinas
latinisht	latino
latinisht	latina
latinisht	latin
latinisht	latín
pësoi	sufrido
pësoi	sufrió
pësoi	padecido
pësoi	sufrieron
pësoi	sufrida
industrisë	industria
botua	publicados
botua	publicadas
botua	publicada
botua	publicado
themelimi	establecimiento
themelimi	fundar
themelimi	fundadores
java	week
java	semana
java	jre
java	java
mundëson	permite
mundëson	habilita
dëgjuar	escuchado
dëgjuar	oído
val	vicente
val	val
kufiri	limite
kufiri	limitar
kufiri	límite
kufiri	margen
kufiri	márgenes
kufiri	fronterizo
kufiri	fronteriza
kufiri	frontera
kufiri	fronteras
kufiri	borde
nevojat	necesidades
nevojat	necesidades
nevojat	necesita
mekanike	mecánico
mekanike	mecánicos
mekanike	mecánica
mekanike	mecánicas
përfshinte	incluidos
përfshinte	incluidas
përfshinte	incluida
përfshinte	incluído
përfshinte	incluido
mendimi	pensamiento
mendimi	pensó
mendimi	mentalidad
djemtë	boys
djemtë	muchachos
djemtë	chicos
dokumentet	documentación
dokumentet	documentos
dokumentet	papeles
dokumentet	papeleo
ylli	estrella
ylli	star
ylli	estelar
profesional	profesional
profesional	professional
profesional	profesionalidad
profesional	profesionales
profesional	vocacional
atdhe	patria
atdhe	patria
sulejman	suleiman
autoritetet	autoridades
stadiumi	estadio
stadiumi	stadium
zhvillohen	evolucionar
zhvillohen	evoluciona
rresht	remar
rresht	hilera
