och	ja
mall	malli
annars	muutoin
annars	muuten
bilden	kuvaa
bilden	kuva
bilden	kuvan
bilden	kuva
prix	prix
ökade	lisääntynyt
ökade	kasvoi
bär	kanna
bär	kantaa
bär	marjoja
bär	marjat
bär	marja
bär	berry
budapest	budapestin
budapest	budapest
kapten	kapteeni
röd	punaiset
röd	punainen
röd	punaista
röd	red
lord	lordin
lord	herra
lord	lordi
turkiet	kalkkuna
turkiet	kalkkunaa
turkiet	turkin
turkiet	turkki
nelson	nelson
organisationen	järjestö
organisationen	organisaatio
organisationen	organisaation
organisationen	järjestö
organisationen	organisaatio
vasa	vaasan
vasa	vaasan
vasa	vaasa
känner	tunne
känner	tuntea
känner	tuntuu
känner	tuntuu
känner	tuntee
känner	fiilis
känner	tunne
känner	olo
produktion	tuotos
produktion	tuotanto
omfattning	laajuus
omfattning	laajuus
internationell	kansainvälisen
internationell	kansainvälinen
internationell	kansainväliset
utom	paitsi
portugal	portugalissa
portugal	portugali
portugal	portugalin
förhållande	suhde
förhållande	suhdeluku
förhållande	suhde
förhållande	suhteet
romanen	romaani
timmar	tunteja
timmar	tunnit
timmar	tuntia
gilbert	gilbert
nationalitet	kansalaisuus
nationalitet	kansallisuus
frederick	fredrik
frederick	frederick
post	mail
post	postia
post	posti
post	sähköposti
post	postitse
post	post
post	julkaise
post	julkaisu
post	julkaisun
post	merkintä
sund	terveellistä
sund	terveet
sund	terveellinen
sund	terve
sund	salmen
beskrivs	kuvailee
beskrivs	kuvataan
beskrivs	kuvaillaan
beskrivs	kuvailtu
beskrivs	kuvaillut
beskrivs	kuvattu
föremål	erät
föremål	kohdat
föremål	kohteita
föremål	kohteet
föremål	esine
föremål	kohde
föremål	erä
föremål	esineitä
föremål	esineet
föremål	kohteet
föremål	aihe
föremål	kohde
relevant	merkitys
relevant	tärkeys
relevant	merkitystä
relevant	merkityksellinen
relevant	merkityksellinen
ledande	johtavan
ledande	johtava
ledande	johtavat
ledande	johtaa
ishockey	jääkiekko
ishockey	jääkiekkoa
total	yhteensä
röster	ääniä
röster	äänestykset
röster	äänet
röster	ääniä
röster	äänet
placering	sijoittelu
mali	malin
lopp	kisa
lopp	rotu
lopp	kisaa
linje	jono
linje	line
linje	rivi
linje	viiva
linje	linja
beror	riippuu
beror	riippuvat
sociala	sosiaaliset
sociala	sosiaalisen
sociala	sosiaalinen
sociala	yhteiskunnallinen
undantag	poikkeukset
undantag	poikkeuksia
undantag	vapauttaminen
undantag	poikkeus
undantag	vapautus
undantag	poikkeus
undantag	poikkeuksen
undantag	poikkeus
undantag	poikkeukset
undantag	poikkeuksia
dur	dur
sydafrika	afrikka
sydafrika	afrikan
kraftigt	voimakkaasti
kraftigt	vahvasti
kraftigt	raskaasti
kraftigt	tarmokkaasti
kraftigt	voimakkaasti
horn	sarvet
horn	torvi
horn	horn
internationellt	kansainvälisen
internationellt	kansainvälinen
internationellt	kansainväliset
internationellt	kansainvälisesti
kanaler	kanavia
kanaler	kanavien
kanaler	kanavat
kanaler	kanavat
köpte	osti
köpte	ostettu
beskriver	kuvailee
beskriver	kuvailee
beskriver	kuvataan
beskriver	kuvaillaan
beskriver	kuvailla
talen	puheita
talen	puheenvuorot
talen	puheet
gordon	gordon
gordon	gordonin
nivå	tason
nivå	tasolla
nivå	taso
norrköping	norrköping
programledare	juontaja
flygplan	lentokoneita
flygplan	lentokoneet
flygplan	lentokone
flygplan	lentokoneella
flygplan	lentokoneen
flygplan	lentokone
flygplan	lentokonetta
flygplan	lentokoneen
flygplan	lentokone
allmänt	yleinen
allmänt	yleiset
allmänt	kenraali
allmänt	yleistä
förening	association
förening	yhdistys
förening	yhdiste
riktigt	real
riktigt	todellinen
riktigt	oikea
riktigt	aito
riktigt	todellista
soldater	sotilaat
soldater	sotilaita
pedro	pedro
nordisk	nordisk
senast	last
senast	viimeisenä
senast	viimeksi
senast	viimeisin
senast	viimeinen
senast	viime
senast	uusin
senast	uusimmat
senast	viimeisin
senast	viimeisimmät
bryssel	brysselin
bryssel	brysselissä
bryssel	bryssel
viktigt	tärkeä
viktigt	tärkeää
viktigt	tärkeät
viktigt	tärkeitä
läsning	lukema
läsning	käsittelyssä
läsning	lukeminen
läsning	lukemista
carlos	carlos
politik	politiikan
politik	politiikka
politik	käytäntö
politik	politiikan
politik	politiikka
politik	politiikkaa
politik	käytännöt
sonen	poika
växjö	växjö
vikt	paino
vikt	painon
levande	asuminen
levande	elävä
levande	elää
levande	eläminen
levande	elävät
levande	live
levande	livenä
levande	elä
levande	elää
levande	hengissä
levande	elävä
levande	elävänä
levande	elossa
baden	baden
börja	alku
börja	aloita
börja	alkaa
börja	aloittaa
börja	käynnistä
börja	aloita
gösta	gösta
karin	karin
kroppen	elin
kroppen	vartalo
kroppen	ruumis
kroppen	kehon
kroppen	keho
närvarande	lahja
närvarande	paikalla
närvarande	läsnä
närvarande	nykyinen
pennsylvania	pennsylvanian
massachusetts	massachusettsin
can	voi
serbien	serbiassa
serbien	serbia
serbien	serbian
någonsin	ikinä
någonsin	koskaan
redaktör	toimittaja
redaktör	päätoimittaja
redaktör	editorin
sammanlagt	yhteensä
anställda	työntekijöitä
anställda	työntekijöiden
anställda	työntekijät
snarare	pikemminkin
snarare	mieluummin
flytta	siirrä
flytta	siirry
flytta	muutto
flytta	liikkeellä
flytta	liikkuvat
flytta	liikkuu
dikter	runoja
damer	naiset
korta	lyhyet
korta	lyhyt
korta	lyhyt
korta	lyhyesti
stå	seistä
stå	stand
stå	seiso
representerade	edustettuina
jakob	jakob
jakob	jacob
jakob	jacobin
jakob	james
jakob	jamesin
jakob	jamesia
instrument	instrumentit
instrument	välineitä
instrument	välineet
instrument	välineen
instrument	instrumentti
instrument	instrumentin
instrument	väline
klara	valmis
klara	valmiina
klara	klara
stater	valtioiden
stater	valtiot
stater	osavaltiot
leda	leda
leda	lyijyä
leda	johda
leda	lyijy
leda	johtaa
länk	yhteys
länk	linkistä
länk	linkkiä
länk	linkin
länk	linkki
bolag	yhtiöt
bolag	yritykset
bolag	yritys
bolag	yhtiö
bolag	seura
bolag	komppania
bolag	yritysten
bolag	yrityksiä
bolag	yhtiöt
bolag	yritykset
brev	mail
brev	postia
brev	posti
brev	sähköposti
brev	kirjeet
brev	kirjeitä
brev	kirjain
brev	kirjaimia
brev	kirjaimet
brev	kirjain
brev	kirje
brev	kirjeen
brev	kirjeellä
opera	opera
opera	oopperan
opera	ooppera
sen	myöhäinen
sen	myöhässä
sen	myöhään
sen	sitten
chicago	chicagoon
chicago	chicagosta
chicago	chicagossa
chicago	chicagon
chicago	chicago
yukon	yukon
sir	herra
former	muotoja
former	hahmot
former	muodot
former	muodot
regel	sääntö
regel	sääntöä
miljarder	miljardi
miljarder	miljardia
miljarder	miljardeja
miljarder	miljardien
artiklarna	artikkelit
artiklarna	artikkeleita
artiklarna	artiklat
begrepp	käsite
begrepp	konsepti
begrepp	ehtoja
begrepp	termit
begrepp	ehdot
begrepp	käsitteet
begrepp	käsitteitä
åbo	turku
åbo	turkuun
åbo	turun
yttre	ulompi
yttre	ulkoisen
yttre	ulkoinen
yttre	ulkoiset
yttre	ulkopuolinen
yttre	ulkoinen
upphörde	vanhentunut
upphörde	vanhentuneet
upphörde	päättynyt
otillräckligt	riittämättömät
otillräckligt	riittämätön
otillräckligt	puutteellinen
otillräckligt	riittämättömät
otillräckligt	riittämätön
midi	midi
individer	yksilöitä
individer	yksilöt
individer	yksilöiden
bluff	huijausta
bluff	huijaus
bluff	sham
ulf	ulf
oberoende	itsenäiset
oberoende	riippumaton
oberoende	itsenäinen
oberoende	itsenäisesti
oberoende	riippumattomasti
oberoende	riippumattomuus
oberoende	itsenäisyyttä
oberoende	itsenäisyys
sällan	harvoin
sällan	harvemmin
sällan	harvoin
byggd	rakensi
byggd	rakennettu
stephen	stephen
stephen	tapani
sårbar	haavoittuvainen
sårbar	haavoittuva
varv	kierros
varv	sylissä
varv	telakka
varv	vallankumoukset
varv	telakoiden
mikael	mikael
mikael	mikko
mikael	mikael
mikael	michael
thunder	thunder
thunder	ukkonen
latin	latinalainen
latin	latinalaisen
latin	latinaa
steve	steve
säsonger	kaudet
släkten	sukujen
alternativ	vaihtoehtoinen
alternativ	vaihtoehtoiset
alternativ	vaihtoehtoisia
alternativ	vaihtoehto
alternativ	vaihtoehtoja
alternativ	vaihtoehdot
alternativ	vaihtoehtoiset
alternativ	asetukset
alternativ	valinnat
alternativ	vaihtoehtoja
alternativ	vaihtoehdot
alternativ	vaihtoehto
skäl	syyt
skäl	syitä
skäl	järki
skäl	syy
skäl	syyn
skäl	perusteet
byggnad	rakennuksessa
byggnad	rakentaminen
byggnad	rakennus
byggnad	rakennuksen
återigen	uudestaan
återigen	uudelleen
återigen	taas
återigen	jälleen
trupper	joukot
träd	puu
träd	puuta
träd	puun
träd	puita
träd	puut
träd	puista
www	www
offentliga	julkinen
offentliga	julkisen
offentliga	julkiset
clark	clarkin
clark	clark
ansvar	vastuu
ansvar	rasite
ansvar	vastuuta
ansvar	vastuu
ansvar	velvollisuudet
ansvar	vastuualueet
ansvar	vastuut
ansvar	velvollisuus
ansvar	vastuu
ansvar	vastuun
ansvar	vastuuta
havanna	havanna
populär	suosittu
populär	suosittua
populär	suosittuja
populär	suositut
vilhelm	william
vilhelm	williamin
bildas	muodostaminen
bildas	muodostaa
bildas	muodostavat
bildas	muodostettu
bildas	muodostunut
bildas	muodostettiin
bildas	muodostivat
chihuahua	chihuahua
således	siten
således	täten
närmare	lähempänä
närmare	lähemmäs
närmare	lähemmäksi
närmare	lähempänä
carlsson	carlsson
ordinarie	tavallinen
ordinarie	tavalliset
ordinarie	tavanomainen
ordinarie	säännöllisesti
ordinarie	tavallinen
ordinarie	säännöllinen
ordinarie	säännölliset
helsingborg	helsingborg
josef	joosef
josef	joseph
josef	josef
utvecklingen	kehittäminen
utvecklingen	kehitystä
utvecklingen	kehitys
utvecklingen	evoluution
utvecklingen	evoluutio
utvecklingen	kehitys
utvecklingen	kehittyminen
utvecklingen	kehitys
gerais	gerais
philip	philip
sydney	sydneyn
sydney	sydney
night	öitä
night	yötä
night	night
night	ilta
night	yö
lennart	lennart
samling	kokoelma
samling	kokoelman
samling	keräys
samling	kerääminen
samling	keruu
allen	allen
tegucigalpa	tegucigalpa
gräshoppor	heinäsirkkoja
gräshoppor	heinäsirkkoja
iran	iranin
iran	iran
täckt	katettu
täckt	kattoi
täckt	peitetty
besegrade	valloitti
besegrade	voitti
besegrade	voitettu
besegrade	lyöty
fängelse	vankeutta
fängelse	vankeus
fängelse	vankeuteen
fängelse	vankila
fängelse	vankilaan
fängelse	vankila
fängelse	vankilassa
miller	miller
miller	millerin
mexico	meksikossa
mexico	meksiko
mexico	meksikoon
mexico	meksikon
kategorier	luokat
våtmarker	kosteikkojen
town	kaupunki
publicerade	julkaistu
publicerade	julkaisi
publicerade	lähetetty
publicerade	lähetetyt
publicerade	julkaissut
publicerade	julkaistu
publicerade	julkaistaan
publicerade	julkaistut
publicerade	julkaissut
eurovision	eurovision
pfalz	pfalzin
kontakt	yhteyttä
kontakt	yhteyshenkilö
kontakt	yhteystiedot
michel	michelin
michel	michel
baptiste	baptiste
pas	pas
out	ulos
personliga	henkilökohtaisia
personliga	henkilökohtaiset
personliga	henkilökohtainen
personliga	henkilökohtaista
talar	puhuu
talar	puhuminen
talar	puhuu
talar	puhua
talar	puhu
följa	seurata
följa	seuraa
müller	müller
tennessee	tennessee
kiruna	kiiruna
pop	pop
banan	banaani
banan	banaania
banan	banaanin
ligan	league
ligan	liiga
rose	ruusun
rose	rose
rose	ruusu
tolv	twelve
tolv	kaksitoista
våra	meijän
våra	meidän
våra	meidän
zhejiang	zhejiang
hemma	kotiin
hemma	kodin
hemma	kotona
hemma	koti
ämnet	aiheen
ämnet	aihe
ämnet	aiheeseen
fadern	isä
andrew	andrew
tony	tony
fortsätter	jatkuu
fortsätter	jatketaan
fortsätter	jatkuvat
fortsätter	jatkuu
fortsätter	jatkuva
fortsätter	jatkaa
fortsätter	jatkakaa
fortsätter	jatka
fortsätter	jatkuu
fox	fox
fox	kettu
lisa	lisa
lisa	lisaa
lisa	liisa
chris	chris
makt	teho
makt	power
makt	voima
makt	voimia
makt	valta
makt	valtaa
texter	tekstit
texter	tekstejä
texter	sanat
margareta	margaret
margareta	margareta
helena	helena
luleå	luleå
gränsar	rajojen
gränsar	rajat
ukraina	ukrainassa
ukraina	ukraina
ukraina	ukrainasta
ukraina	ukrainan
elisabeth	elizabeth
elisabeth	elisabeth
periodisk	määräajoin
periodisk	määräajoin
ferrari	ferrari
herman	herman
befälhavare	pic
befälhavare	komentajat
befälhavare	komentaja
mike	mike
tro	faith
tro	uskoa
tro	usko
tro	uskoa
tro	uskoo
tro	usko
modell	mallia
modell	malli
modell	mallissa
berättar	kertoo
behov	tarve
behov	tarvitaan
behov	tarpeen
behov	tarvita
behov	tarvetta
behov	tarvitsee
behov	tarpeet
behov	kaipaa
examen	koe
examen	asteen
examen	tutkinto
examen	aste
examen	valmistumisen
examen	valmistunut
examen	tutkinto
examen	ylioppilas
examen	valmistunut
examen	valmistui
queen	kuningatar
queen	queen
låter	kuulostaa
låter	äänet
fortsätta	jatkaa
fortsätta	jatkakaa
fortsätta	jatka
fortsätta	jatkuu
senator	senaattori
malaysia	malesiassa
malaysia	malesian
formel	formula
formel	kaavan
formel	kaava
formel	kaavaa
artister	esiintyjät
artister	taiteilijat
artister	taiteilijoiden
artister	taiteilijoita
lena	lena
befolkning	väestö
befolkning	väkiluku
befolkning	väestön
variant	muunnos
variant	variantti
månad	kuukausittainen
månad	kuukausi
månad	kuukausittaiset
månad	kuukausittain
månad	kuukaudessa
månad	kuukausi
månad	kuukauden
månad	kuukautta
fiction	fiktiota
huvud	otsikko
huvud	head
huvud	pää
huvud	päätä
huvud	pään
klar	valmis
klar	valmiina
klar	valmis
klar	valmiit
klar	päättynyt
bergen	bergen
kräver	vaatii
kräver	vaatimuksia
kräver	vaadi
kräver	vaatia
kräver	edellytä
kräver	vaatii
kräver	edellyttää
paret	pariskunta
paret	pariskunnan
paret	pari
upper	ylempi
upper	ylä
jersey	jerseyn
jersey	jerseyssä
jersey	jersey
försurning	happamoituminen
channel	kanava
channel	kanavaa
channel	kanavalla
channel	kanavan
channel	channel
are	ovat
are	ovatko
tvåa	deuce
kärlek	rakasta
kärlek	rakkautta
kärlek	rakastaa
kärlek	love
kärlek	rakkaus
möjligen	mahdollisesti
föregående	aikaisemmat
föregående	aiempi
föregående	edellinen
föregående	edelliset
föregående	aiemmat
mario	mario
nuuk	nuuk
präst	saarnaaja
präst	pappia
präst	pappi
maurice	maurice
fakta	faktaa
fakta	tosiasiat
fakta	faktoja
fakta	faktat
fakta	fakta
fakta	faktaa
fakta	tosiasia
luis	luis
vinnare	voittaja
vinnare	voittajan
vinnare	voittajia
vinnare	voittajat
edwards	edwards
dollar	dollaria
dollar	dollareita
dollar	dollari
dollar	dollarin
wyoming	wyomingin
svar	vastausten
svar	vastauksia
svar	vastaukset
svar	vastauksia
svar	vastaukset
svar	vastauksia
svar	vastaukset
svar	vastaa
svar	vastaus
svar	vastata
svar	vastaa
svar	vastaus
svar	vastata
svar	vastauksen
svar	vastaus
svar	vaste
amazonas	amazon
sade	sanoi
täcker	kannet
täcker	kattaa
täcker	kattaa
arne	arne
allmän	yleinen
allmän	yleiset
allmän	kenraali
allmän	yleistä
varierar	vaihdella
varierar	vaihtelee
varierar	vaihtelevat
varierar	vaihtelee
visas	näytetty
visas	näytetty
utvecklade	kehittynyt
utvecklade	kehitetty
utvecklade	kehittyneet
utvecklade	kehitettiin
maka	vaimon
maka	vaimolla
maka	vaimo
maka	vaimoa
närmast	lähin
närmast	lähimpään
närmast	lähimmän
närmast	lähimpänä
närmast	lähin
närmast	lähimpänä
butler	butler
butler	hovimestari
turneringen	turnaus
turneringen	turnaukseen
turneringen	turnauksen
bruce	bruce
utseende	ulkonäkö
utseende	ulkonäön
utseende	ulkoasu
utseende	ulkonäkö
utseende	näyttää
omgång	erä
omgång	kierros
omgång	pyöreä
gotland	gotlannin
klassiska	klassisen
klassiska	klassinen
klassiska	klassista
klassiska	klassinen
klassiska	classic
klassiska	klassista
klassiska	klassikko
hjälpa	auttaminen
hjälpa	auttaa
regler	sääntöjä
regler	säännöt
bytes	tavua
ohio	ohio
ohio	ohion
street	kadulle
street	street
street	katu
org	org
betydelser	merkityksiä
styrka	voima
styrka	voimia
styrka	vahvuus
styrka	voimaa
styrka	vahvuudet
styrka	vahvuus
innehöll	sisälsi
uttryck	ilmaisuja
uttryck	ilmaisujen
uttryck	ilmaisua
uttryck	lauseke
uttryck	ilmaisu
strid	taistelu
strid	taisto
strid	taistelun
strid	torjua
super	super
agua	agua
linköping	linköpingin
katarina	catherine
katarina	katariina
katarina	katarina
uppmärksamhet	huomio
sound	ääntä
sound	äänet
sound	äänen
sound	ääni
beläget	sijaitsee
louise	louise
människan	mies
människan	äijä
dublin	dublinissa
dublin	dublinin
dublin	dublin
gävle	gävlen
polisen	poliisi
polisen	poliisit
california	kaliforniasta
california	kaliforniaan
california	kalifornia
california	kalifornian
vis	vis
vis	viisaat
vis	viisaita
vis	viisas
vis	viisasta
bröt	hajosi
bröt	rikkoi
bröt	katkesi
bröt	rikki
guangdong	guangdongin
brian	brian
brian	brianin
tydligt	selvästi
tydligt	selkeästi
hälften	puoli
hälften	puolet
hälften	puolikas
union	unioni
union	unionin
verkligen	todellakin
verkligen	todella
verkligen	todella
verkligen	oikeesti
sud	sud
ensam	yksistään
ensam	yksin
ensam	yksinään
ensam	yksinäistä
ensam	yksinäiseksi
ensam	yksinäinen
arbetat	työskennellyt
arbetat	työskenteli
arbetat	toiminut
läsa	luettu
läsa	lukea
läsa	lue
läsa	lukema
läsa	käsittelyssä
läsa	lukeminen
läsa	lukemista
egenskaper	piirteet
egenskaper	ominaispiirteet
egenskaper	ominaisuudet
egenskaper	kiinteistöt
egenskaper	ominaisuudet
stig	stig
syd	etelä
syd	etelään
syd	syd
dom	ne
dom	he
dom	dom
allsvenskan	allsvenskan
trä	puiset
trä	puinen
trä	puu
trä	puuta
trä	puusta
gröna	vihreä
gröna	vihreät
gröna	vihreää
gröna	vihreät
gröna	vihreitä
dra	vedä
dra	raahaa
dra	vedä
dra	piirrä
dra	tasapeli
dra	piirtää
järnväg	rautateiden
järnväg	rautatiet
järnväg	rautateitä
järnväg	rautateiden
järnväg	rautatiet
järnväg	rautatie
järnväg	rautateitse
järnväg	rautateiden
järnväg	rautatiet
järnväg	rautatie
järnväg	rautatie
meddelade	ilmoitettu
meddelade	julkistettu
meddelade	ilmoitetut
meddelade	ilmoitti
vol	vol
värde	arvoa
värde	arvo
natten	öitä
natten	yötä
natten	night
natten	ilta
natten	yö
patrick	patrick
patrick	patrik
ann	ann
ann	annin
dvd	dvd
alan	alan
fiskar	kalojen
fiskar	kala
fiskar	kalastaa
fiskar	kalaa
fiskar	kalasta
fiskar	kalat
fiskar	kalastaa
fiskar	kalastusta
fiskar	kalastus
fiskar	kalatalous
natura	natura
madagaskar	madagaskarin
historiker	historioitsija
historiker	historioitsijat
rättigheter	oikeudet
rättigheter	oikeuksia
rättigheter	oikeuksien
snö	lumisade
snö	lunta
snö	lumi
topp	huippu
topp	top
topp	huippua
topp	ylä
topp	suosituimmat
topp	huippu
institutet	institute
institutet	laitos
institutet	instituutti
tibet	tiibetin
bear	nalle
bear	karhu
bear	karhua
lära	opeta
lära	opettaa
lära	oppiminen
lära	oppimista
lära	oppia
lära	opiskelu
lära	oppimisen
lära	oppia
lära	opi
standard	oletus
standard	standardin
standard	normi
standard	standard
standard	standardi
standard	vakio
alabama	alabaman
panama	panama
vinner	voittaa
kortare	lyhyemmän
kortare	lyhyempi
kortare	lyhennetty
kortare	lyhentää
skrivna	kirjoitettu
skrivna	kirjalliset
stationen	metroasema
stationen	rautatieasema
stationen	asema
howard	howardin
howard	howard
natur	luonnosta
natur	luonne
natur	luontoa
natur	luonto
menade	tarkoitti
menade	merkitsi
rolf	rolf
framåt	eteenpäin
framåt	ennakko
framåt	ennakkoon
framåt	eteneminen
missouri	missourin
samlade	kokoontunut
samlade	kokoontuneet
samlade	kerätään
samlade	kerätyt
samlade	kerätty
öppnade	avattu
öppnade	avattiin
öppnade	avasi
vladimir	vladimir
knut	knut
knut	solmun
knut	solmu
dubbel	kaksinkertainen
dubbel	tupla
mästerskapet	mestaruuden
mästerskapet	mestaruus
last	kuorma
last	lataa
last	kuormitus
last	lastia
last	lastin
last	lasti
last	rahti
last	rahtia
kontroll	ohjaus
kontroll	määräysvalta
kontroll	hallitse
kontroll	hallinta
kontroll	valvonta
teknik	tekniikka
teknik	teknologioiden
teknik	teknologiat
teknik	tekniikat
teknik	teknologia
teknik	teknologian
teknik	tekniikka
teknik	tekniikat
teknik	tekniikoita
musikalbum	albumi
musikalbum	levyn
musikalbum	levy
musikalbum	albumin
musikalbum	albumia
välja	valitseminen
välja	valitse
välja	valitseminen
traditionella	perinteisiä
