το	the
εργαστήριο	radionica
εργαστήριο	radionice
εργαστήριο	radionici
εργαστήριο	radionicu
εργαστήριο	laboratorija
εργαστήριο	laboratoriji
εργαστήριο	lab
αντικατέστησε	zamijenio
αντικατέστησε	zamijenjeni
αντικατέστησε	zamijeniti
αντικατέστησε	zamijenit
αντικατέστησε	zamjenu
δείγμα	uzorak
δείγμα	uzorka
δείγμα	uzorku
δημιουργήθηκαν	kreirana
δημιουργήθηκαν	stvoreno
δημιουργήθηκαν	stvorena
δημιουργήθηκαν	stvoren
δημιουργήθηκαν	stvorio
πληροφορία	informacija
πορτογαλία	portugal
ιστορικοί	historičari
πού	gdje
πού	gde
ονομασίες	imena
παραμονή	hava
παραμονή	ostala
παραμονή	ostati
παραμονή	ostanu
παραμονή	boravka
εμμανουήλ	emmanuel
βάσεις	temeljima
βάσεις	temelja
βάσεις	temelji
βάσεις	temelje
ελάχιστα	minima
ελάχιστα	minimalno
ελάχιστα	minimum
ελάχιστα	minimalna
ελάχιστα	minimalno
ελάχιστα	minimalni
απαιτείται	potrebnih
μεγάλωσε	podignut
μεγάλωσε	podigao
νομικά	zakonski
νομικά	pravno
νομικά	legalno
νομικά	legalno
νομικά	pravna
νομικά	pravne
νομικά	pravni
νομικά	pravnih
διαχειριστής	admin
διαχειριστής	rukovodilac
διαχειριστής	administrator
στενά	usko
ακρίβεια	preciznost
ακρίβεια	preciznosti
ακρίβεια	tačnost
ακρίβεια	preciznost
υγεία	zdravlje
ιαπωνίας	japan
άρτας	arta
δημήτρη	dimitri
δημήτρη	dimitris
πολέμους	ratovi
υπογραφή	potpisivanje
υπογραφή	potpisan
υπογραφή	potpis
θεώρημα	teorem
αναγέννηση	renesansa
αναγέννηση	regeneraciju
αναγέννηση	preporod
σταμάτησε	prestala
σταμάτησε	zaustavljen
προηγούμενο	prethodna
προηγούμενο	prethodnim
προηγούμενο	prethodni
προηγούμενο	prethodno
προηγούμενο	prethodnom
προηγούμενο	prethodne
μέσος	prosječno
μέσος	prosječne
μέσος	prosječnom
μέσος	prosjek
επάγγελμα	profesiji
επάγγελμα	struke
επάγγελμα	profesije
επάγγελμα	okupacije
επάγγελμα	okupacija
αγωνιστής	borac
αγωνιστής	agonist
ιράκ	irak
διάλυση	raspada
μέγα	mega
πρωτοβουλία	inicijativa
μηχανικός	inženjer
αριθμοί	cifre
αριθμοί	brojevi
εμπορίου	trgovina
εμπορίου	trgovina
οπτικά	vizuelno
οπτικά	vizuelni
οπτικά	vizuelno
οπτικά	vizuelna
οπτικά	visual
οπτικά	optički
οπτικά	optičko
έληξε	okončana
έληξε	okončan
έληξε	istekao
γάμος	brak
γάμος	vjenčanje
γάμος	vjenčanja
μηχανή	mašina
μηχανή	motor
βραζιλίας	brazilski
ειδικές	specifične
ειδικές	konkretne
ειδικές	specifična
πότε	kada
εγχώρια	domaće
εγχώρια	domaćem
εγχώρια	domaća
εγχώρια	domaći
ισπανική	španski
βασιλεία	basel
βασιλεία	vladavine
όπερα	opera
λεπτομέρειες	opširnije
λεπτομέρειες	detalje
λεπτομέρειες	detalji
λεπτομέρειες	detalj
νήσοι	ostrva
συγκέντρωσε	assemble
όψη	pogled
εργαλεία	alat
ευθύνη	odgovornost
ευθύνη	odgovornost
εργάζεται	radovi
εργάζεται	funkcioniše
εργάζεται	radi
δίδαξε	učio
δίδαξε	učili
κανονικά	obično
νικητές	pobjednici
μα	ali
φοιτητές	studenti
φοιτητές	učenici
οδηγήσει	olova
οδηγήσει	olovo
αποφάσεις	odluke
αποφάσεις	odlukama
αποφάσεις	odluka
κύκλου	ciklus
εγκατάσταση	instalacija
εγκατάσταση	instalaciju
εγκατάσταση	objekat
εγκατάσταση	instalacija
αναφοράς	referenca
νόημα	značenja
νόημα	značenju
νόημα	značenje
νόημα	smisao
ψηφοφορία	glasanje
βρετανός	britanski
βρετανός	britansko
βρετανός	britanska
βρετανός	britanske
βρετανός	britanci
ατμόσφαιρα	atmosfera
ατμόσφαιρα	atmosferu
τύπους	tipovi
τύπους	vrste
άμυνα	odbranu
άμυνα	odbrana
άμυνα	odbrana
απεικόνιση	prikaz
απεικόνιση	ilustracija
κωνσταντίνο	constantino
κέρκυρα	krf
εκτίμηση	procjenu
εκτίμηση	procjene
εκτίμηση	ocjena
εκτίμηση	procjena
σχετικό	relativna
σχετικό	relevantne
σχετικό	relevantnim
σχετικό	vezani
σχετικό	vezane
βράδυ	večeri
βράδυ	veče
ποσό	količina
ποσό	iznos
τέχνες	umjetnost
παντρεμένος	udata
παντρεμένος	oženjen
παντρεμένος	oženio
μεθόδους	metoda
μεθόδους	metode
τελετή	ceremoniji
τελετή	ceremonija
τελετή	svečanosti
τελετή	svečano
κόμης	računaju
κόμης	grof
κόμης	broji
παρουσιάζεται	predstavila
παρουσιάζεται	predstavljena
παρουσιάζεται	predstavljen
παρουσιάζεται	predstavilo
παρουσιάζεται	predstavio
καθιερώθηκε	uvedeno
καθιερώθηκε	uveo
καθιερώθηκε	uveden
καθιερώθηκε	uvedena
συγκέντρωση	koncentracije
συγκέντρωση	koncentracija
συγκέντρωση	koncentraciju
συγκέντρωση	skup
συγκέντρωση	okupljanje
ήττες	gubitke
ήττες	gubici
ήττες	poraza
αφήνοντας	odlazak
αφήνοντας	napušta
αφήνοντας	ostavljajući
αφήνοντας	napuštanje
αφήνοντας	ostavivši
ασθενείς	pacijenti
ασθενείς	pacijentima
ασθενείς	pacijenata
ασθενείς	pacijente
δυστυχώς	nažalost
τάξεις	učionice
τάξεις	časovi
ρόλους	uloge
νέοι	omladina
ζωγράφοι	slikara
πολ	paul
κοινά	publika
απόπειρα	pokušaj
λεπτό	tanke
λεπτό	minuta
παράγοντας	faktor
αλλού	drugdje
βρίσκει	pronalazi
βρίσκει	nađe
βρίσκει	nalazi
ηχογραφήσεις	snimci
αθηναίοι	atinjani
ορχήστρα	bend
ορχήστρα	orkestar
άνοιγμα	otvorene
άνοιγμα	otvorena
άνοιγμα	otvoren
άνοιγμα	otvoreno
άνοιγμα	open
άνοιγμα	otvaranje
χαρακτηριστική	karakterističnim
ιρλανδία	irska
δεκάδες	desetine
υγρό	vlažne
υγρό	tečnost
ηγέτες	lideri
ζευγάρι	pair
ζευγάρι	par
ζευγάρι	par
ζευγάρι	nekoliko
βόλου	volos
ιωσήφ	joseph
ιωσήφ	josef
αργεντινή	argentina
διαθήκη	testament
διαθήκη	zavjet
καλλιτέχνη	umjetnik
αλβανία	albanija
πριγκίπισσα	princeza
πριγκίπισσα	princeze
λι	lee
ήχου	audio
γένους	genus
σχεδιασμό	dizajn
παρόμοιο	slični
παρόμοιο	slične
παρόμοιο	sličan
παρόμοιο	slična
παρόμοιο	sličnim
αθλητικός	atletski
αθλητικός	athletic
δημοψήφισμα	referendum
πουλιά	ptice
ποιότητα	kvalitet
ποιότητα	kvaliteta
σύντομη	kratko
σύντομη	kratko
απόδειξη	dokaz
διάθεση	raspoloženje
διοικητικές	upravna
ρώσος	ruski
είκοσι	dvadeset
κατοικία	boravka
διοικητικό	upravna
άντρες	muškarci
κινηματογράφο	kino
κινηματογράφο	kinematografija
κινηματογράφο	cinema
ποιητή	pjesnik
ποιότητας	kvalitet
ποιότητας	kvaliteta
συνδέονται	povezani
συνδέονται	povezana
παλαιό	stare
παλαιό	stara
παλαιό	staro
παλαιό	stari
διέταξε	naredio
φαινόμενα	fenomen
φαινόμενα	fenomene
κοινοβουλίου	parlament
διάταγμα	uredba
διάταγμα	propis
διάταγμα	dekretom
διάταγμα	dekret
ινδίας	indija
τείχη	zidova
τείχη	zidine
τείχη	zidovi
τείχη	zidinama
τείχη	zidovima
σύγχρονο	moderna
σύγχρονο	savremena
σύγχρονο	savremen
σύγχρονο	savremena
στόλο	flota
υπεύθυνος	odgovorne
υπεύθυνος	odgovorna
υπεύθυνος	odgovorni
υπεύθυνος	odgovornim
υπεύθυνος	odgovoran
νοτιοανατολικά	jugoistočna
δάσος	woods
δάσος	šuma
οδηγίες	direktive
οδηγίες	uputstvu
οδηγίες	uputstva
οδηγίες	upute
οδηγίες	instrukcije
ρίτσαρντ	ričard
ρίτσαρντ	richard
φθινόπωρο	jesen
φθινόπωρο	jesen
φθινόπωρο	pad
διαδικασίες	postupak
διαδικασίες	postupka
διαδικασίες	postupci
διαδικασίες	procedura
διαδικασίες	procedure
ερευνητές	istraživači
θράκη	trakija
δύση	zapadu
δύση	zapad
καταργήθηκε	ukinut
καταργήθηκε	ukinuo
διάταξη	uredba
διάταξη	propis
διάταξη	odredbom
διάταξη	odredbu
διάταξη	opskrba
διάταξη	raspored
νοτιοδυτικά	jugozapadnom
νοτιοδυτικά	jugozapad
νοτιοδυτικά	jugozapadne
νοτιοδυτικά	jugozapadna
ρώσοι	rusi
μεταγραφή	transkripcija
πρόσφυγες	izbjeglica
πρόσφυγες	izbjeglice
βασικός	basic
σκ	vikend
άνοδος	rast
άνοδος	uspon
άνοδος	usponu
άνοδος	anoda
κόμη	računaju
κόμη	grof
κόμη	broji
οριστικά	definitivan
δράμα	drama
έλεγχος	kontrolisanje
έλεγχος	kontrolisati
έλεγχος	kontroliše
έλεγχος	kontroli
έλεγχος	kontrola
έλεγχος	pogledajte
έλεγχος	check
αλλάζει	mijenja
έμφαση	naglasak
υπηκοότητα	nacionalnost
υπηκοότητα	državljanstvo
βορειοανατολικά	sjeveroistoku
μηδέν	nula
φωτιά	vatra
εκατοντάδες	stotine
ήπειρο	kontinent
χάλκινο	bronzana
χάλκινο	bronza
αντίληψη	percepcija
πανιώνιος	panionios
δρόμους	putevi
δρόμους	ceste
δρόμους	ulice
δρόμους	ulica
δρόμους	ulicama
πλατφόρμα	platforma
πλατφόρμα	platformi
πλατφόρμα	platformu
πλατφόρμα	platforme
σπύρος	spira
διοικητή	komandant
διοικητή	komadant
διοικητή	komandant
ρωμαίοι	rimljani
δάσκαλος	nastavnik
δάσκαλος	učitelj
χάρι	hari
χάρι	harry
ανασκαφές	iskopavanja
ανασκαφές	iskopavanja
ανασκαφές	iskopa
ένδειξη	naznaku
ένδειξη	pokazatelj
ουγγαρίας	mađarska
ελισάβετ	elizabeta
ελισάβετ	elizabeth
ελισάβετ	elisabeth
διαμάχη	kontroverza
διαμάχη	kontroverzu
διαμάχη	kontroverze
διαμάχη	spor
βαθμός	stepenu
βαθμός	stepen
βαθμός	stepena
βαθμός	razreda
σταθερή	fiksni
σταθερή	stalan
σταθερή	postojan
σταθερή	stabilno
σταθερή	stabilna
σταθερή	stabilan
κριτήριο	kriterij
κοινωνικές	društvena
κοινωνικές	društvene
κοινωνικές	društvenu
κοινωνικές	socijalna
φρανκ	frank
δάση	šumarstva
δάση	šume
δάση	šuma
φιλόσοφοι	filozofi
ουγγαρία	mađarska
μαθητής	đaka
μαθητής	učenika
μαθητής	student
γιους	sinovi
γιους	sinova
υποψηφιότητες	nominacije
πρεμιέρα	premijeru
πρεμιέρα	premijerno
βιογραφικό	bio
θεά	božica
κρίσιμη	kritična
κρίσιμη	kritično
κρίσιμη	presudno
κρίσιμη	presudni
κρίσιμη	presudan
κρίσιμη	presudna
καταλαμβάνει	zauzima
κωδικός	password
κωδικός	kod
τύχη	bogatstvo
τύχη	sreću
τύχη	sreća
επικοινωνία	komunikacija
επικοινωνία	kontakt
επικοινωνία	komunikacija
γεωγραφική	geografska
γεωγραφική	geografski
είδε	vidio
δόξα	slavnih
δόξα	fame
δόξα	slava
κέρκυρας	krf
πέμπτη	petom
πέμπτη	peta
πέμπτη	peto
πέμπτη	peti
πέμπτη	četvrtak
ποσότητες	količinama
ποσότητες	količine
ποσότητες	veličina
ποσότητες	kvantitet
καθολική	katolici
καθολική	katolički
καθολική	katolička
καθολική	katolik
καθολική	universal
καθολική	univerzalno
καθολική	univerzalnih
καθολική	univerzalni
καθολική	univerzalne
καθολική	univerzalna
αίσθηση	osećaj
αίσθηση	feeling
αίσθηση	osjećaju
αίσθηση	osjećaj
αίσθηση	senzacija
αίσθηση	čulo
εξίσωση	jednačina
μοίρα	eskadrila
μοίρα	eskadrile
μοίρα	destiny
μοίρα	sudbina
μοίρα	sudbinu
μοίρα	sudbinu
μοίρα	sudbina
αραβικά	arapski
ασθένεια	bolest
ασθένεια	oboljenja
ασθένεια	bolest
αρχαίος	drevni
αρχαίος	drevno
αρχαίος	drevna
αρχαίος	drevne
σύνοδο	samit
φυλακή	zatvor
φυλακή	zatvor
πλήρης	pun
πλήρης	full
πλήρης	puna
πλήρης	punom
πλήρης	puni
πλήρης	punu
πλήρης	završeno
πλήρης	potpuna
πλήρης	kompletna
πλήρης	kompletan
στρατιωτικοί	vojska
αποσύρθηκε	penzionisan
αποσύρθηκε	penzionisani
αποσύρθηκε	povukao
αγγλικό	engleski
περιουσία	bogatstvo
περιουσία	naselju
περιουσία	imanju
περιουσία	posjed
αθλητικό	atletski
αθλητικό	athletic
αθλητικό	sporting
αθλητικό	sportskim
αθλητικό	sportski
αθλητικό	sportskom
αθλητικό	sportska
κενό	jaz
κενό	vakuum
κενό	praznina
κενό	praznine
κενό	prazan
κενό	prazna
κενό	prazna
ιβάν	ivan
αποτελούνταν	sastojao
αποτελούνταν	sastojala
προτείνει	preporučuje
προτείνει	predlaže
