το	на
συντήρησης	поддръжка
συντήρησης	поддържане
τζόνι	джони
γκόρντον	гордън
στοκχόλμη	стокхолм
φιλ	фил
άλπεις	алпи
άλπεις	алпите
προεδρική	президентски
προεδρική	президентските
κομμουνιστική	комунист
κομμουνιστική	комунистическа
κομμουνιστική	комунистически
βόρειος	северни
βόρειος	северен
βόρειος	северна
αέρας	air
αέρας	въздуха
αέρας	въздушно
αέρας	въздушен
αέρας	въздух
θέατρα	театри
θέατρα	кината
θέατρα	театри
συνεργασίες	партньорство
συνεργασίες	партньорства
αποτελεσματικότητα	кпд
αποτελεσματικότητα	ефективност
αποτελεσματικότητα	ефикасност
αποτελεσματικότητα	ефективност
αποτελεσματικότητα	ефективност
αποτελεσματικότητα	ефикасност
αποτελεσματικότητα	ефикасността
ενδεικτική	показателно
καθηγήτρια	учителка
καθηγήτρια	учител
νις	ниш
αντίπαλοι	съперници
αντίπαλοι	противниците
αντίπαλοι	противници
αντίπαλοι	опоненти
αναπαριστά	представлява
επενδύσεις	инвестиции
επενδύσεις	инвестиране
επενδύσεις	инвестиции
επενδύσεις	инвестиция
κάθετα	вертикално
συνταγματικό	конституционна
συνταγματικό	конституционен
συνταγματικό	конституционни
συνταγματικό	конституционния
κοινωνίες	общества
πλοήγησης	навигация
ύμνο	химн
ύμνο	химн
συμφώνησαν	съгласна
συμφώνησαν	договорено
συμφώνησαν	съгласен
εφτά	седем
εφτά	седма
μύθους	митовете
μύθους	митове
σολ	сол
σολ	соу
σολ	саул
σολ	сол
ασφαλή	безопасно
ασφαλή	безопасен
ασφαλή	сейф
λουλούδια	цветята
λουλούδια	цветя
φάρος	фара
φάρος	фар
φάρος	маяк
κεφαλαίου	столица
κεφαλαίου	капитал
κεφαλαίου	капитали
κεφαλαίου	столицата
καύσιμα	горива
καύσιμα	гориво
καύσιμα	горива
κοινοπολιτείας	федерация
κοινοπολιτείας	федерацията
κω	кос
ιό	вирус
ιό	вируси
λανθασμένη	неправилно
λανθασμένη	неправилен
λανθασμένη	неправилна
διπλωματική	дипломатически
συλλαμβάνεται	арестувани
συλλαμβάνεται	арестувана
συλλαμβάνεται	арестуван
κενά	пропуски
άζωτο	азот
έλενα	хелена
έλενα	елена
έλενα	елена
έκβαση	развръзка
έκβαση	изход
έκβαση	резултат
οπωσδήποτε	определено
ουσιαστικό	съществително
εννιά	nine
εννιά	девет
κυκλική	циклични
κυκλική	кръгло
κόμικ	комикс
κόμικ	комикси
κόμικ	комик
κόμικ	комикс
κόμικ	комикси
συμβουλές	съвети
συμβουλές	съвет
συμβουλές	съвети
αστεροειδείς	астероиди
δημοσιεύει	публикува
δημοσιεύει	публикува
δημοσιεύει	публикуване
δημοσιεύει	публикувайте
μπελ	бел
μπελ	бел
μπελ	бел
μπελ	камбана
μπελ	звънче
μπελ	звънец
επίσκοποι	епископи
θυγατέρα	дъще
θυγατέρα	дъщеря
παρεμβάσεις	интервенции
παρεμβάσεις	встъпване
παρεμβάσεις	интервенция
παρεμβάσεις	намеса
αλληλογραφία	кореспонденцията
αλληλογραφία	кореспонденция
αλληλογραφία	mail
αλληλογραφία	поща
μάθηση	учене
μπριτάνικα	британика
συμπεριφορές	нагласи
συμπεριφορές	отношението
ποικίλες	разнообразни
αμπού	абу
εξαιρετικές	изключителен
εξαιρετικές	изключителни
εξαιρετικές	изключителна
παρένθεση	скобите
