در	drzwi
دیوید	dawid
دیوید	david
کاربردی	zastosowano
کاربردی	stosowane
کاربردی	zastosowane
کاربردی	stosowana
کاربردی	zastosowana
کاربردی	zastosowany
کاربردی	podanie
کاربردی	zastosowanie
کاربردی	aplikacja
کاربردی	dotyczy
تابع	funkcja
تابع	funkcje
تابع	funkcji
عمر	omer
عمر	umar
عمر	omar
عمر	omara
مهر	znaczek
مهر	pieczęć
مهر	foki
مهر	fok
مهر	mehr
مهر	pieczęć
جدول	tabeli
جدول	tabela
جدول	stół
جدول	stolik
جدول	tablica
اجازه	zezwolenie
اجازه	pozwolenie
اجازه	zezwolenie
اجازه	pozwolenie
شاعران	poetów
امیر	emir
امیر	amir
ویلیام	william
ویلیام	williamie
ویلیام	wilhelm
ویلیام	williama
عرضه	przedstawiona
عرضه	przedstawiony
عرضه	prezentowane
عرضه	przedstawione
عرضه	przedstawiono
عرضه	wystawione
عرضه	wystawiony
عرضه	narażonych
فضایی	obcych
فضایی	kosmita
فضایی	obce
فضایی	obca
فضایی	obcy
فضایی	przestrzennych
فضایی	przestrzenne
فضایی	przestrzeni
فضایی	kosmos
فضایی	przestrzeń
سنای	senatu
سنای	senat
دار	dar
وزن	ciężar
وزن	wagi
وزن	waga
تقریباً	prawie
قرآن	koran
قرآن	koran
طلایی	złote
طلایی	golden
طلایی	złoty
طلایی	złota
طلایی	złota
طلایی	złoto
طلایی	gold
طلایی	złoty
ستاره	star
ستاره	gwiazdka
ستاره	gwiazda
ستاره	gwiezdne
ستاره	gwiazdy
سیستان	sistan
سنتی	tradycyjnie
سنتی	tradycyjne
سنتی	tradycyjna
سنتی	tradycja
سنتی	tradycyjny
سنتی	tradycyjnych
تصویب	zatwierdzanie
تصویب	zatwierdzenia
تصویب	homologacji
تصویب	zatwierdzenie
پرورش	hodowlane
پرورش	hodowla
پرورش	hodowli
پرورش	hodowlanych
پرورش	wychowanie
بهمن	lawina
طلا	tala
طلا	złota
طلا	złoto
طلا	gold
طلا	złoty
داشتن	mając
دره	doliny
دره	valley
دره	dolina
دره	dolinie
پرتغال	portugalii
پرتغال	portugalski
پرتغال	portugalska
پرتغال	portugalskie
پرتغال	portugalskim
عربستان	arabia
عربستان	arabii
عربستان	arabskie
عربستان	arabski
عربستان	saudyjskiej
هفته	tygodnia
هفته	tydzień
هفته	tygodniu
هفته	tygodni
هفته	tygodniami
هفته	tygodniach
هفته	tygodnie
سیتی	city
سیتی	miejscowość
سیتی	miasta
سیتی	miasto
قرمز	czerwień
قرمز	czerwony
قرمز	czerwona
قرمز	czerwone
ثابت	stałe
ثابت	stały
ثابت	stała
ثابت	ustalone
ثابت	ustalona
ثابت	stałe
ثابت	stały
ثابت	stałej
ثابت	stała
ثابت	udowodniono
ثابت	udowodnione
متحد	zjednoczone
متحد	united
متحد	zjednoczona
متحد	zjednoczeni
متحد	zjednoczonych
متحد	zjednoczyć
متحد	allied
خبر	aktualności
خبر	wieści
خبر	nowości
خبر	wiadomości
خبر	news
ورود	dojazd
ورود	przybycie
ورود	przyjazd
ورود	wjazd
ورود	wejście
ورود	wpis
برجسته	wybitny
برجسته	odróżnić
برجسته	wybitny
برجسته	zaległe
برجسته	wybitny
گیلان	gilan
میلیارد	miliard
میلیارد	mld
میلیارد	miliardy
میلیارد	miliardów
میلیارد	miliardy
قبلی	poprzednia
قبلی	poprzedni
قبلی	poprzednie
قبلی	wcześniejsze
نقطه	kropki
نقطه	miejsce
نقطه	spot
نقطه	punkt
نقطه	pkt
نقطه	point
حفظ	utrzymać
حفظ	utrzymywać
حفظ	utrzymanie
حفظ	utrzymywanie
مشترک	wspólnej
مشترک	wspólny
مشترک	częste
مشترک	często
مشترک	wspólne
آتش	ogień
آتش	pożar
گاه	składany
گاه	składanie
گاه	składane
زیست	biologii
زیست	biologia
فنی	techniczne
فنی	techniczny
فنی	techniczna
فنی	fanny
چشمه	spa
چشمه	fontanna
چشمه	fontanny
چشمه	sprężyny
چشمه	springs
تقسیمات	dywizje
تقسیمات	przegrody
تقسیمات	działy
تقسیمات	podziały
ایلینوی	illinois
پوشش	okładki
پوشش	okładka
پوشش	pokrycie
پوشش	pokrycia
پوشش	pokrycie
پوشش	obejmujące
سلطنتی	królewska
سلطنتی	królewski
سلطنتی	królewskie
سلطنتی	royal
سلطنتی	cesarska
سلطنتی	imperial
فراهم	zapewnić
فراهم	zapewniać
زیردریایی	podwodna
زیردریایی	podwodne
کتابخانه	bibliotekę
کتابخانه	biblioteka
کتابخانه	biblioteki
کتابخانه	bibliotece
تشخیص	wykrycie
تشخیص	wykrywania
تشخیص	wykrywanie
تشخیص	zdiagnozować
تشخیص	wykrywa
تشخیص	wykryć
تشخیص	rozpoznanie
تشخیص	diagnoza
تشخیص	diagnostyka
تشخیص	diagnozy
درخت	drzewo
درخت	drzewko
درخت	drzewa
درخت	drzewa
نزدیکی	blisko
نزدیکی	niedaleko
تأثیر	wpływ
تأثیر	wpływy
تأثیر	efekt
تأثیر	skutek
عرض	szerokość
عرض	szerokości
دید	widział
دید	piły
دید	piła
دید	widoczność
دید	widoczności
دید	wzrok
دید	wizji
دید	wizja
دید	widzenie
خدمت	serwowane
خدمت	służył
خدمت	służyć
خدمت	służyć
خدمت	usługi
خدمت	służba
خدمت	obsługa
خدمت	serwis
داستانی	historia
داستانی	story
داستانی	opowieść
داستانی	zdarzenie
داستانی	opowiadanie
بعدها	pozniej
بعدها	później
ایرلند	irlandczycy
ایرلند	irlandzkie
ایرلند	irlandzki
ایرلند	irlandczyk
ایرلند	irlandzka
ایرلند	irlandii
ایرلند	irlandia
پرواز	fly
پرواز	latać
پرواز	leć
پرواز	latające
پرواز	pływające
پرواز	latający
پرواز	latanie
پرواز	lotu
پرواز	lot
رمان	powieść
رمان	powieści
رمان	powieści
حاصل	produkt
حاصل	wyrób
حاصل	produktu
حاصل	produkty
حاصل	rezultat
حاصل	efekt
حاصل	wynik
ادبی	literackie
خرد	rozbity
خرد	intelekt
آسیایی	azji
بنیاد	podstawa
بنیاد	fundacja
بنیاد	fundacji
بنیاد	podkład
بنیاد	foundation
همدان	hamadan
الله	allah
الله	allaha
الله	bóg
الله	boże
کشورها	krajów
کشورها	kraje
خدا	bóg
خدا	boże
شهید	shahid
شهید	męczennika
رهبری	prowadząca
رهبری	prowadzący
رهبری	prowadzące
رهبری	prowadzenie
رهبری	prowadząc
رهبری	przewodnictwo
رهبری	kierownictwo
رهبری	przywództwa
رهبری	przywódcy
رهبری	przywództwo
بریتانیایی	brytyjskie
بریتانیایی	brytyjska
بریتانیایی	brytyjski
بریتانیایی	british
تحقیقات	śledztwo
تحقیقات	dochodzenie
تحقیقات	dochodzenia
تحقیقات	badania
کلاسیک	klasycznego
کلاسیک	klasyka
کلاسیک	klasyczna
کلاسیک	klasyczny
کلاسیک	klasyczne
کلاسیک	klasyk
کلاسیک	klasyka
کلاسیک	klasyczny
کلاسیک	classic
کلاسیک	klasyczne
زندان	więzienia
زندان	areszt
زندان	więzienie
زندان	więzieniu
زندان	więzienie
سلطان	soltan
سلطان	sultan
هوا	pogoda
هوا	pogody
هوا	powietrza
هوا	powietrze
هوا	air
برق	elektrycznej
برق	elektryczność
برق	błyskawica
برق	elektryczny
برق	elektryczne
برق	błyskawica
برق	piorun
جزایر	wyspy
خورشید	słońce
خورشید	sun
خورشید	słońca
خورشید	słoneczko
نقاشی	farba
نقاشی	farby
نقاشی	obraz
نقاشی	malarstwo
نقاشی	malowanie
نقاشی	rysunek
نقاشی	losowanie
معتبر	ważny
معتبر	ważne
معتبر	ważność
معتبر	poprawny
معتبر	ważna
پایتخت	kapitał
پایتخت	stolica
پایتخت	kapitału
پایتخت	stolicy
پایتخت	capital
تاسیس	ustanowienie
تاسیس	ustanawianie
تاسیس	ustanawiające
شاعر	poeta
شاعر	poetą
تیر	tir
تیر	strzałka
تیر	strzały
تیر	arrow
تیر	strzała
مطالعه	studiuje
مطالعه	nauka
مطالعه	studium
مطالعه	badania
مطالعه	badanie
قتل	morderstwa
قتل	zabójstwo
قتل	morderstwo
رادیو	radia
رادیو	radio
رادیو	radiowy
بومی	aborygenów
بومی	rdzenni
بومی	rodzimy
نقشه	mapa
نقشه	mapy
نقشه	mapę
نقشه	mapie
نقشه	plan
تغییرات	warianty
تغییرات	zmiany
تغییرات	zmian
امروز	dzisiaj
امروز	today
امروز	dziś
بلند	wysoka
بلند	wysokie
بلند	high
بلند	wysoki
بلند	wysoko
بلند	głośne
بلند	głośno
بلند	głośny
خودرو	samochodowe
خودرو	samochód
خودرو	samochodowe
خودرو	samochodowych
خودرو	auto
خودرو	samochód
خودرو	car
خودرو	pojazd
خودرو	pojazdy
خودرو	nośnik
خودرو	pojazdu
ایتالیایی	włoska
ایتالیایی	włochy
ایتالیایی	włoski
ایتالیایی	włoch
ایتالیایی	włoskie
نگاه	patrzę
نگاه	patrząc
نگاه	szukam
نماینده	rep
نماینده	przedstawiciel
نماینده	wysłannik
نماینده	wysłannika
نماینده	reprezentatywna
نماینده	przedstawiciel
نماینده	reprezentatywne
نماینده	przedstawiciela
نماینده	przekazać
اوج	climax
اوج	top
اوج	szczyt
اوج	góra
اوج	pik
اوج	szczyt
اوج	peak
اوج	zenith
مقدس	świętość
مقدس	święty
مقدس	święte
مقدس	święty
مقدس	święte
حرف	mówienie
حرف	list
حرف	pismo
حرف	litera
حرف	mówić
ابراهیم	ebrahim
ابراهیم	ibrahim
ابراهیم	abraham
ابراهیم	abrahama
اشتباه	źle
اشتباه	błąd
اشتباه	pomyłka
شهرک	town
شهرک	miasta
شهرک	miejscowość
شهرک	miasto
جامع	kompleksowa
جامع	kompleksowy
جامع	kompleksowe
یونانی	grecki
یونانی	grecka
یونانی	grecja
یونانی	greckie
یونانی	grecy
یونانی	greków
دهانه	krater
جعبه	box
جعبه	pole
جعبه	pudełko
جعبه	skrzynia
جعبه	ramka
جعبه	skrzynie
جعبه	skrzynki
جعبه	pudełka
جعبه	pudła
جعبه	boks
ساز	instrument
ساز	przyrząd
ساز	instrumenty
مراکز	centra
مراکز	ośrodki
مراکز	centra
مراکز	centrów
مراکز	ośrodki
محدود	ograniczona
محدود	ograniczony
محدود	ograniczone
محدود	limited
محدود	granica
محدود	ograniczenie
محدود	limit
احتمال	szanse
احتمال	prawdopodobieństwo
احتمال	możliwość
احتمال	mozliwosc
احتمال	możliwości
احتمال	prawdopodobieństwa
احتمال	prawdopodobieństwo
نروژ	norweskie
نروژ	norweskiego
نروژ	norweski
نروژ	norwegia
نروژ	norwegii
همیشه	zawsze
عشق	miłość
عشق	love
عشق	miłości
عشق	kocham
مجارستان	węgier
مجارستان	węgry
مجارستان	węgierskiej
مجارستان	węgierskie
مجارستان	węgierski
مجارستان	węgier
مجارستان	węgierska
ارمنی	armenii
ارمنی	ormian
چک	czech
چک	czeski
چک	czeskiej
چک	czeskie
چک	czeska
چک	czek
چک	kontrole
چک	czeki
خصوصی	private
خصوصی	prywatne
خصوصی	szeregowy
خصوصی	prywatna
خصوصی	prywatny
آلاباما	alabamie
آلاباما	alabamy
ساده	prosty
ساده	prosta
ساده	proste
ساده	plain
ساده	łatwy
ساده	łatwe
ساده	łatwo
ساده	easy
شنا	pływać
شنا	pływania
شنا	pływanie
تخت	takht
تخت	łoże
تخت	łóżka
تخت	łóżko
تخت	łóżku
سپاه	legion
سپاه	legia
سپاه	armie
سپاه	armii
سپاه	army
سپاه	wojska
سپاه	wojsko
سپاه	armia
سپاه	armii
بندی	bandy
برج	wież
برج	wieże
برج	wieża
برج	tower
برج	wieży
سرانجام	wreszcie
سرانجام	nareszcie
اسکاتلند	szkocja
اسکاتلند	szkocji
اسکاتلند	szkocka
اسکاتلند	szkocki
اوهایو	ohio
نقاط	punkty
نقاط	punktów
نقاط	plamki
رابرت	robert
رابرت	robercie
اسید	kwasy
اسید	kwas
لس	los
لس	les
اوایل	wczesny
اوایل	wczesna
اوایل	wcześnie
اوایل	wczesne
پنجم	piątej
پنجم	piąte
پنجم	piąta
پنجم	piąty
پشتیبانی	wsparcia
پشتیبانی	wsparcie
پشتیبانی	wspieranie
پشتیبانی	wspierany
پشتیبانی	obsługiwany
پشتیبانی	wspierane
پشتیبانی	obsługiwane
پشتیبانی	wsparcie
ایستگاه	posterunek
ایستگاه	stacji
ایستگاه	stacja
ایستگاه	dworzec
معاصر	nowoczesny
معاصر	współczesny
معاصر	współczesnej
معاصر	współczesne
معاصر	współczesna
برده	niewolnika
برده	niewolnicy
برده	niewolnik
برده	niewolnikiem
اینترنت	internetu
اینترنت	internecie
اینترنت	internet
جورجیا	gruzja
جورجیا	georgia
جورجیا	giorgia
عثمانی	osmańskiego
توزیع	dystrybucji
توزیع	dystrybucja
توزیع	rozkład
برخورد	wpływ
برخورد	zderzenie
برخورد	uderzenie
برخورد	uderzenia
برخورد	oddziaływanie
برخورد	zderzenie
برخورد	zderzenia
برخورد	kolizji
برخورد	clash
دلایل	powody
دلایل	przyczyny
دلایل	argumenty
صد	hundred
صد	setka
پول	pieniądze
پول	pieniądz
پول	kasy
پول	kasa
پول	money
واشینگتن	waszyngton
واشینگتن	washington
واشینگتن	waszyngtonie
واشینگتن	waszyngtonu
عرب	arab
عرب	arabskie
عرب	arabski
عرب	arabskich
عرب	arabów
پیروزی	zwycięstwa
پیروزی	zwycięstwo
پیروزی	triumf
صدا	dźwięki
صدا	sound
صدا	dźwięk
صدا	głos
صدا	glos
صدا	głosu
صدا	audio
صدا	dźwięk
صاحب	właścicielka
صاحب	właściciela
صاحب	właściciel
برادر	bro
برادر	bracie
برادر	bracie
برادر	brat
مطالعات	studia
مطالعات	badania
مطالعات	studiów
مشکلات	trudności
مشکلات	problemy
اقیانوس	oceany
اقیانوس	oceanów
اقیانوس	oceanu
اقیانوس	ocean
سریع	szybkie
سریع	szybki
سریع	szybko
سریع	szybkie
سریع	szybki
سریع	szybka
سریع	szybko
جوان	joan
جوان	joanna
جوان	młoda
جوان	młody
جوان	młode
جوان	młodzi
جوان	young
سرطان	nowotwory
سرطان	raka
سرطان	rak
سرطان	nowotwór
مشابه	podobni
مشابه	podobna
مشابه	podobny
مشابه	podobne
دانشمندان	uczeni
دانشمندان	naukowcy
دانشمندان	naukowców
جشن	świętowanie
جشن	świętuje
جشن	przyjęcie
جشن	partia
جشن	partii
جشن	impreza
جشن	imprezy
جشن	święto
جشن	uczta
جشن	świętowanie
جشن	uczcić
جشن	świętować
جشن	świętowanie
جشن	uroczystości
جشن	święto
جشن	świętowania
جشن	uroczystość
نظیر	peer
جمهور	prezydentów
جمهور	przewodniczących
جمهور	prezydenci
کلمه	słowo
کلمه	slowo
آینده	przyszłości
آینده	przyszłe
آینده	przyszłość
اسپانیایی	hiszpanie
اسپانیایی	hiszpańskie
اسپانیایی	hiszpańska
اسپانیایی	hiszpański
اوکراین	ukrainy
اوکراین	ukrainę
اوکراین	ukraina
اوکراین	ukrainie
قطع	cięcie
رد	czerwień
رد	czerwony
رد	czerwona
رد	czerwone
مازندران	mazandaran
مازندران	kaspijskiego
اخیر	niedawno
اخیر	najnowsze
اخیر	ostatnie
اخیر	ostatnich
اخیر	ostatnio
تصاویر	zdjęcia
تصاویر	obrazów
تصاویر	obrazy
تصاویر	obrazki
تصاویر	zdjęcia
تصاویر	obrazki
تصاویر	zdjecia
تدوین	montaż
تدوین	edycji
تدوین	edycja
جوانان	młodzież
جوانان	młodzieży
جوانان	młodości
جوانان	młodość
تازه	świeżo
تازه	świeże
تازه	świeża
تازه	świeży
تازه	nowości
تازه	nowe
تازه	nowość
تازه	nowy
تازه	nowa
سرخ	czerwień
سرخ	czerwony
سرخ	czerwona
سرخ	czerwone
کودک	dziecko
کودک	child
فرایند	proces
فرایند	procesy
دل	heart
دل	serce
دل	serca
دل	del
دل	dell
دل	della
دل	serduszka
دل	hearts
دل	serc
دل	serca
صدای	głos
صدای	glos
صدای	głosu
رهبر	dowódca
رهبر	lider
رهبر	przywódca
رهبر	leader
ناشر	wydawnictwo
ناشر	wydawca
ناشر	wydawcy
ناشر	wydawcy
ناشر	wydawnictwa
ناشر	wydawców
دیگران	inne
دیگران	pozostałe
دیگران	inni
واقعی	real
واقعی	prawdziwy
واقعی	prawdziwe
واقعی	rzeczywista
واقعی	rzeczywisty
واقعی	faktyczny
واقعی	rzeczywiste
واقعی	faktyczne
هواپیمایی	lotnictwa
هواپیمایی	lotnictwo
هواپیمایی	samolotem
هواپیمایی	samolot
هواپیمایی	płaszczyzna
هواپیمایی	airlines
مشارکت	uczestnictwa
مشارکت	uczestnictwo
مشارکت	udział
شدت	natężenie
شدت	intensywności
شدت	intensywność
شدت	nasilenie
فیلمبرداری	nakręcony
فیلمبرداری	strzelanina
فیلمبرداری	strzelać
فیلمبرداری	strzelanie
آورده	przyniósł
جایگزین	uzupełnień
جایگزین	alternatywna
جایگزین	alternatywne
جایگزین	alternatywa
جایگزین	alternatywny
جایگزین	alternatywnie
جایگزین	wymiana
جایگزین	zastąpienia
جایگزین	zastępstwo
جایگزین	zastąpienie
جایگزین	zastąpiony
جایگزین	zastąpiła
جایگزین	zastąpił
جایگزین	zastąpić
جایگزین	zastąpiona
