din	від
ordin	ордер
ordin	наказ
ordin	порядок
renania	рейнланд
capacitate	потужність
capacitate	спроможність
capacitate	здатність
capacitate	можливість
arme	зброя
arme	зброю
arme	зброєю
arme	зброї
arme	зброя
arme	зброю
stele	зірки
napoleon	наполеона
napoleon	наполеон
aparținând	належності
aparținând	належить
instituții	закладів
instituții	установи
instituții	інституції
instituții	установ
instituții	топові
cântece	пісень
cântece	пісні
cântece	songs
adoptat	приймається
federația	федерація
istat	istat
windows	вікон
windows	windows
windows	вікна
comercial	комерційне
comercial	комерційного
comercial	комерційні
comercial	комерційна
comercial	комерційний
crește	збільшити
crește	підвищити
crește	виростають
crește	рости
crește	вирощують
crește	ростуть
rss	rss
calitatea	якість
antonio	антоніо
jucători	гравців
jucători	гравці
trecerea	проходила
trecerea	складе
varianta	варіант
nova	нова
statuia	статуя
profesorul	професор
tipul	типу
tipul	тип
liberal	ліберальна
pădurea	лісова
pădurea	ліс
contract	договір
contract	контракт
croația	хорватія
croația	хорватії
compusă	складено
repede	швидкі
repede	швидко
repede	швидке
repede	швидка
repede	швидкий
repede	швидко
repede	швидкі
repede	швидке
repede	швидка
repede	фаст
repede	швидкий
repede	швидко
repede	швиденько
mary	мері
mary	марічка
mary	маріє
condamnat	засуджений
condamnat	засудили
condamnat	засуджений
condamnat	приречені
condamnat	приречений
podul	міст
podul	місток
rău	bad
rău	погана
rău	погано
rău	погане
artistică	художні
artistică	художнього
culturală	культурний
culturală	культурні
limbile	мови
limbile	мов
descris	описано
descris	описані
lungimea	тривалість
lungimea	довжина
lungimea	довжини
mediul	середовища
mediul	середовище
mîkolaiiv	миколаєва
mîkolaiiv	миколаїв
lucian	лучіан
tronul	трон
ansamblul	хоткевича
ansamblul	ансамбль
electric	електричний
electric	електрика
electric	електричний
rezultatul	результат
recent	недавно
recent	нещодавно
recent	недавні
recent	нещодавні
înapoi	back
înapoi	назад
înapoi	ззаду
înapoi	повернулася
înapoi	спина
societate	суспільство
societate	товариства
societate	товариство
protecție	захист
scoția	шотландія
scoția	шотландії
concert	концерт
carieră	кар
arena	арена
motor	рушій
motor	двигун
motor	мотор
grupa	група
grupa	групова
grupa	груповий
grupa	групу
grupa	спільнота
redactor	редактор
proiecte	проекти
proiecte	проектів
canalul	канал
canalul	каналом
canalul	channel
canalul	каналу
pirinei	піренеї
obiect	object
ovidiu	овідіу
ioana	іванна
ioana	джоан
ioana	йоана
royal	королівська
royal	royal
royal	королівський
royal	королівське
royal	рояль
tineri	янг
tineri	молода
tineri	молоді
tineri	молодою
