категория	kategooria
качване	üleslaadimine
мала	mala
опера	ooper
опера	ooperi
изграждане	hoone
изграждане	ehitamine
изграждане	ehitis
изграждане	ehitamine
изграждане	ehitus
изграждане	konstruktsioon
изграждане	ehita
изграждане	ehitama
изграждане	ehitada
изграждане	ehitamine
социални	sotsiaalsed
социални	sotsiaalne
бяло	valge
бяло	valged
професионален	professionaal
професионален	professionaalne
професионален	ametialane
професионални	professionaal
професионални	professionaalne
професионални	ametialane
морето	meri
морето	mere
манчестър	manchesteri
василий	vassili
василий	vassili
цял	terve
цял	terved
цял	tervik
цял	tervelt
марка	brand
оркестър	bänd
оркестър	ansambel
оркестър	orkester
югоизток	kagu
звезди	staarid
звезди	tähed
звезди	tähtede
направени	tehtud
даде	andis
съпруг	abikaasa
съпруг	abikaasa
шампионат	meistrivõistlused
шампионат	meistrivõistluste
молдова	moldova
юнайтед	united
юнайтед	ühinenud
архиепископ	peapiiskop
научен	teaduslikud
научен	teaduslik
храни	toit
храни	toitu
храни	söök
храни	sööt
храни	sööta
храни	sööda
храни	toidud
храни	toidab
патриарх	patriarh
кения	kenya
познат	teada
познат	teadaolevad
познат	teadaolev
познат	tuntud
познат	tuttav
познат	tuttav
въздуха	õhu
въздуха	õhku
въздуха	õhk
въздуха	air
двора	õu
двора	hoovis
двора	quad
франк	frank
франк	franki
скали	kaljude
скали	kalju
скали	rock
скали	kivi
скали	kivid
скали	kive
косово	kosovo
стени	seinad
питър	peter
питър	peeter
венеция	veneetsia
замък	loss
замък	castle
замък	lossi
обем	ruumala
обем	maht
обем	helitugevus
обем	köide
пиер	kai
пиер	pierre
специален	erilised
специален	special
специален	eriline
фондация	sihtasutus
фондация	fond
фондация	vundament
китайски	hiina
китайски	hiinlased
преврат	riigipööre
играчи	mängijad
риба	kala
риба	kalad
хитлер	hitler
къде	kus
къде	kuhu
поставени	paigutatud
поставени	asetatud
долина	org
долина	oru
долина	valley
специална	erilised
специална	special
специална	eriline
майстор	meister
майстор	õpetaja
майстор	peremees
майстор	isand
трона	troon
трона	trooni
отличава	eristab
следваща	järgmiseks
следваща	järgmisena
следваща	järgmine
следваща	next
частично	osaliselt
частично	osaline
частично	osaliselt
числа	numbrid
дол	dol
тексас	texase
тексас	texas
ана	ana
ана	anna
мюсюлмани	moslemid
мюсюлмани	moslem
мюсюлмани	moslemi
липса	puudumine
силен	tugev
силен	tugevad
мощност	power
мощност	võimu
мощност	võim
мощност	võimsus
мощност	jõud
лорд	issand
лий	lee
лий	leigh
имперски	keiserlik
борда	juhatuse
борда	juhatus
съвместно	ühine
съвместно	ühise
съвместно	ühiselt
различна	teistsugune
различна	erinevad
различна	erinev
революционен	revolutsiooniline
главна	põhi
главна	peamised
главна	main
главна	peamine
югозапад	edela
гражданска	tsiviil
гражданска	civic
луната	kuu
луната	moon
защитник	kaitsja
защитник	kaitsja
пиано	klaver
общински	omavalitsuste
двигатели	mootor
двигатели	mootorid
литературен	kirjandus
газ	gaas
газ	gaasi
газ	bensiin
лъв	lõvi
лъв	leo
курс	kurss
курс	kursus
зеландия	meremaa
награден	autasustatud
награден	kaunistatud
агент	agent
черен	mustad
черен	black
черен	musta
черен	must
широка	laiad
широка	lai
широка	laia
широка	laia
женски	naiselik
женски	emased
женски	naissoost
лагер	laagri
лагер	laager
лагер	laagris
машина	masin
машина	masina
дух	vaim
дух	vaimu
дух	kummitus
дух	tont
дух	vaim
психология	psühholoogia
листа	leht
листа	lehti
листа	lehed
онлайн	võrgus
онлайн	online
пристанище	port
пристанище	sadam
пристанище	sadam
пристанище	harbour
бивши	endised
бивши	endine
проучвания	vaatlused
проучвания	uuringud
проучвания	uuringud
проучвания	uurimistöö
проучвания	teadusuuringud
проучвания	uuringud
северозападна	northwesterni
северозападна	loode
тона	tonnides
тона	tonni
тона	tonn
тона	toon
тона	tooni
сръбско	serbia
приета	vastuvõetud
приета	aktsepteeritud
приета	leppis
приета	tunnistas
приета	lapsendatud
приета	vastuvõetud
приета	adopteeritud
свободно	vabalt
свободно	vabad
свободно	vaba
свободно	free
свободно	tasuta
социалистическа	sotsialistliku
социалистическа	sotsialistlik
сцената	lava
сцената	staadium
сцената	etapp
карлос	carlos
грузия	gruusia
грузия	georgia
провинцията	provints
капацитет	võimsus
битки	võitlused
битки	võitleb
битки	lahinguid
битки	lahingud
напред	ettepoole
напред	edasi
епископи	piiskopid
старо	vana
старо	vanaks
старо	vanad
ирак	iraak
поколение	põlvkonna
поколение	generatsioon
поколение	põlvkond
устройства	seadmed
условията	tingimused
двор	õu
двор	hoovis
двор	tagahoovis
двор	õu
двор	õue
двор	terrassi
