של	шел
הסדר	договоренность
אוכל	питание
אוכל	продовольственной
אוכל	пища
אוכל	еды
אוכל	продовольствие
אוכל	еда
שמן	нефти
שמן	нефть
שמן	масло
שמן	толстый
שמן	толстая
שמן	жир
שמן	жирный
ינואר	январь
ינואר	января
גילוי	выявление
גילוי	обнаружения
גילוי	обнаружение
גילוי	открытие
גילוי	обнаружение
לדבר	поговорить
לדבר	разговор
לדבר	говорить
לדבר	разговоры
שאלות	вопросы
הצעה	рекомендуемые
הצעה	предлагаемые
הצעה	предложил
הצעה	предложено
הצעה	предложение
הצעה	предложение
הצעה	предложение
זהות	идентичность
זהות	идентификация
זהות	самобытность
זהות	личность
ביטחון	уверенность
ביטחון	доверие
ביטחון	безопасность
ביטחון	охрана
שלם	оплатить
שלם	платить
שלם	заплатить
שלם	оплата
שלם	целая
שלם	целые
שלם	целое
שלם	целиком
שלם	полный
שלם	полная
שלם	завершить
הכיבוש	оккупация
הכיבוש	профессия
הכיבוש	оккупации
סימון	симон
סימון	симона
סימון	симон
סימון	саймон
ארתור	артур
ארתור	артура
ממשלה	правительство
חשובים	важная
חשובים	важно
חשובים	важных
חשובים	важное
חשובים	важные
חשובים	важны
אמת	true
אמת	правда
אמת	истина
אמת	правда
אמת	правду
זהר	зоар
נוצרים	христиане
נוצרים	христиан
בי	би
בי	пчела
תוכנה	программа
תוכנה	software
התזמורת	оркестр
זוגות	пары
זוגות	пар
זוגות	парам
זוגות	пары
מורכבת	составных
מורכבת	составные
מורכבת	комплекс
מורכבת	сложная
מורכבת	сложные
מורכבת	сложных
מורכבת	сложный
משותף	разделяет
משותף	поделилась
משותף	поделились
משותף	поделился
משותף	общих
משותף	общие
משותף	общая
חברתי	социальное
חברתי	социального
חברתי	социальный
חברתי	социальная
חברתי	социальные
הביאו	принес
הביאו	привезли
הביאו	принесли
הביאו	принесла
הביאו	принести
הביאו	привести
יובל	юваль
הוצאה	расходы
הוצאה	провести
הוצאה	тратить
הוצאה	потратить
הירח	мун
הירח	луна
הירח	луну
לפעמים	иногда
לפעמים	порой
צלב	кросс
צלב	крест
צלב	креста
סיוע	помощь
הגרסה	версии
הגרסה	версия
בינלאומי	международные
בינלאומי	международный
הופך	становится
הופך	становясь
הופך	став
הופך	делает
כלכלי	экономические
כלכלי	экономическая
כלכלי	экономического
כלכלי	экономический
שוודיה	швеции
שוודיה	швеция
ישיבה	собрание
ישיבה	заседание
ישיבה	совещание
ישיבה	встреча
איראן	иран
יצירה	создание
יצירה	создания
יצירה	сотворение
החדשים	новичков
החדשים	новички
קוד	код
קוד	code
קוד	кодексы
קוד	коды
דתית	религиозное
דתית	религиозный
