年	any
加利福尼亞	califòrnia
加利福尼亞	california
婦女	dones
改進	millorat
改進	millora
改進	millores
改進	milloren
改進	millorar
正義	justicia
正義	justícia
正義	justos
艇	embarcacions
艇	vaixells
艇	barques
艇	vaixell
模擬	anàleg
模擬	simulacions
模擬	anàleg
模擬	analògic
模擬	simulació
伊斯蘭	islàmic
伊斯蘭	islàmica
伊斯蘭	islam
貨物	mercaderies
貨物	béns
局部	parcials
局部	local
局部	locals
局部	parcialment
木星	júpiter
天才	genialitat
天才	geni
天才	talent
影響力	impacte
影響力	influència
附屬	afiliat
婷	ting
海峽	estret
海峽	estrets
海峽	canal
保育	conservació
爪	urpes
筆	llapis
筆	bolígraf
筆	ploma
筆	pen
筆	llapis
筆	pens
筆	corrals
垃圾	paperera
垃圾	escombraries
孔子	confuci
音樂會	concert
音樂會	concerts
推進	propulsió
國籍	nacionalitat
鵬	peng
轟炸機	bombarder
轟炸機	bombarders
要塞	fortalesa
巴勒斯坦	palestina
暖	warm
暖	càlid
刺激	estimulació
刺激	estímul
刺激	estimular
刺激	estimular
刺激	estimulant
彪	biao
道教	taoista
道教	daoisme
借用	presto
租	lloguer
租	renda
勇士	warriors
勇士	guerrers
勇士	warrior
勇士	guerrer
因子	factor
姐	germaneta
儲存	emmagatzematge
儲存	emmagatzemament
成年	adult
職位	posicions
職位	posició
供奉	ofrenes
繁殖	propagació
繁殖	cria
繁殖	raça
繁殖	reproducció
實驗室	laboratori
實驗室	laboratoris
實驗室	laboratori
敘述	narracions
敘述	narrativa
敘述	narració
敘述	expositiva
敘述	descriptiva
敘述	descriptives
水晶	cristall
水晶	vidres
跟隨	segueix
跟隨	segueixi
秘魯	perú
秘魯	peru
反射	reflectants
反射	reflex
反射	reflexió
反射	reflexions
反射	reflexes
那個	aixo
那個	que
訊號	senyals
訊號	senyal
血液	sang
後方	posterior
主人	mestre
審查	ressenyes
審查	crítiques
審查	revisions
審查	revisió
審查	revisa
審查	censura
分解	descomposició
福音	evangeli
馬德里	madrid
可能性	possibilitats
可能性	probabilitat
可能性	possibilitat
標示	marcatge
標示	marca
標示	mark
草地	gespa
草地	herba
中午	migdia
減	disminució
談判	negociació
談判	negociant
談判	negociar
談判	negociacions
流通	circulació
流通	flux
流通	cabal
流通	circulant
流通	circulen
費用	cost
費用	despeses
費用	costos
費用	honoraris
費用	taxes
購物	botiga
購物	compres
購物	shopping
重慶	txungking
天氣	weather
加里	gary
最少	mínim
撤銷	revoca
撤銷	revocar
撤銷	desfer
撤銷	desfés
外觀	façana
氣體	gas
氣體	gasos
喇嘛	lama
盟軍	alió
盟軍	aliats
灰色	gray
灰色	gris
灰色	grey
妍	yeon
累積	acumular
累積	acumulats
累積	acumulat
累積	acumulatiu
累積	acumulació
秩序	orde
秩序	ordre
蘇丹	sudan
侵略	invasió
侵略	agressió
鋼琴	piano
監獄	presons
監獄	presó
徐州	xuzhou
區間	interval
邊境	fronteres
邊境	frontera
邊境	vores
邊境	vora
獵	hunt
獵	caça
遺產	patrimoni
遺產	llegat
遺產	herència
遺產	herència
俄國	rússia
獨特	úniques
獨特	únic
電氣	elèctrics
電氣	elèctric
電氣	electric
眉	cella
股權	equitat
為什麼	perqué
評估	valoracions
評估	avaluacions
評估	avaluació
記憶體	ram
記憶體	memòria
擴展	prorrogat
擴展	ampliat
擴展	ampliació
擴展	extensió
擴展	pròrroga
擴展	estén
擴展	expansió
飯店	hotel
飯店	restaurants
飯店	restaurant
烯	ene
龐	pang
解放軍	sla
泰山	tarzan
每月	mensualment
每月	mensuals
每月	mensual
更換	reemplaça
更換	substitueix
更換	substitució
快樂	alegria
快樂	feliç
守護	tutor
守護	guardià
守護	guardian
守護	guàrdia
守護	custodiat
法語	francès
頭部	head
頭部	capçal
玩具	joguina
玩具	joguines
盆地	conques
盆地	conca
增長	creixement
粉絲	fans
粉絲	admiradors
粉絲	ventiladors
粉絲	fan
消除	eliminació
拖	arrossegament
拖	arrossega
畫家	pintors
畫家	pintor
消滅	destruir
消滅	extermini
形狀	formes
形狀	forma
兵器	armes
兵器	arma
迫害	persecució
配偶	cònjuge
配偶	cònjuges
報紙	periòdic
報紙	periódico
報紙	diari
天文學家	astrònoms
天文學家	astrònom
硫	sofre
腰	cintura
強化	millorada
強化	millorat
強化	intensificació
強化	reforç
強化	reforçament
地產	propietat
天堂	cel
天堂	heaven
天堂	paradís
天堂	paradise
代表性	representació
關鍵	tecla
關鍵	clau
約克	york
設計師	dissenyadors
設計師	dissenyador
框架	fotogrames
框架	marcs
框架	fotograma
框架	marc
槍管	barril
抑制	inhibició
室內	indoor
室內	indoors
互動	interacció
互動	interactuant
互動	interaccions
互動	interactuar
互動	compromís
互動	interactiu
互動	interactive
突擊	assalt
西蒙	simó
西蒙	simon
西蒙	simón
中等	mitjà
中等	moderat
武士	samurai
淡	pale
棚	cobert
等於	iguals
巨星	superstar
國旗	bandera
保加利亞	bulgària
充足	suficiència
酯	ester
判決	fallada
判決	sentència
判決	veredicte
羅馬尼亞	romania
入境	entrada
案例	cas
案例	casos
提示	consells
提示	cue
提示	punta
提示	propina
提示	consell
短暫	transitòria
短暫	transitori
原料	ingredients
服裝	robes
服裝	roba
服裝	indumentària
服裝	confecció
服裝	disfressa
服裝	vestuari
服裝	disfresses
雷達	radar
排球	voleibol
狙擊	franctirador
滅絕	extingit
滅絕	extingida
滅絕	extinció
滅絕	extermini
納粹	nazi
納粹	nazis
勞動	laborals
溫泉	spa
溫泉	onsen
航行	navegació
航行	navegant
航行	vela
流亡	exili
流亡	exiliat
傾向	tendencies
傾向	inclinació
修復	reparació
修復	arregla
修復	restauració
癌	carcinoma
癌	càncer
瓶	ampolla
領地	territori
飲食	dietètics
飲食	menjant
飲食	dieta
社會主義	socialista
社會主義	socialisme
輻射	radioactiu
輻射	radioactius
輻射	radioactivitat
輻射	radiació
輻射	radiacions
驚	xoc
驚	sorprèn
驚	sorprès
女友	xicota
女友	nòvia
奶	llet
壓	pressió
季節	temporada
季節	temporades
季節	estacions
生態	ecològica
生態	ecològic
生態	ecològiques
生態	ecologia
資深	sènior
雞	pollastre
直升機	helicòpter
直升機	helicòpters
夥伴	soci
夥伴	socis
床	llits
床	llit
信任	confiar
信任	confia
信任	confiança
袋	bossa
袋	bosses
袋	borses
各省	governacions
各省	províncies
踢	puntada
重力	gravetat
判斷	fallada
判斷	sentència
判斷	jutjant
驅逐艦	destructor
散文	prosa
秘書	secretària
秘書	secretari
棕	marró
棕	brown
藥物	drogues
藥物	fàrmacs
藥物	medicament
藥物	medicina
藥物	medicació
藥物	droga
複製	replicació
複製	duplicat
複製	duplica
複製	còpia
複製	reproducció
複製	copiar
複製	copiant
捐	donació
捐	donas
江蘇	jiangsu
哈佛	harvard
指揮官	comandant
提議	proposta
提議	proposició
提議	propostes
交付	lliurament
交付	entregues
交付	lliuraments
傷害	ferit
吉爾	jill
不利	desfavorable
死者	víctima
古蹟	monuments
有利	favorable
類別	categoria
類別	classes
類別	classe
類別	categories
復活	resurrecció
邊緣	vora
邊緣	edge
邊緣	borderline
邊緣	vores
邊緣	arestes
邊緣	fringe
辭職	renúncia
辭職	dimissió
辭職	dimitir
辭職	renunciar
視覺	visual
視覺	visió
精英	elit
虛構	fictici
虛構	ficció
支線	alimentador
假期	holiday
假期	festiu
假期	vacances
假期	festes
假期	festius
假期	vacances
軍人	soldat
言論	retòrica
樊	fan
耿	geng
採訪	entrevista
採訪	entrevistes
芯	hart
陰	yin
陰	ennuvolat
旋轉	rotatius
旋轉	rotació
旋轉	girar
旋轉	gira
旋轉	espín
旋轉	spin
額外	extra
平日	laborables
平日	feiners
札幌	sapporo
軍官	oficial
近期	recentment
近期	recents
近期	recent
物理學	física
具體	específics
具體	específic
具體	formigó
黎巴嫩	libanesos
黎巴嫩	líban
領導人	manava
領導人	líder
領導人	líders
領導人	dirigents
比率	proporció
比率	ràtio
比率	ràtios
作業	deures
武力	força
醫師	metge
醫師	doctor
三重	triple
器官	òrgans
器官	orgue
器官	òrgan
山谷	vall
創意	creativitat
創意	creatius
創意	creativa
創意	creative
創意	creatiu
創意	creatives
牛津	oxford
當代	contemporani
當代	contemporània
協定	acord
協定	acords
行人	vianants
規格	especificacions
規格	especificació
規格	especialitzacions
終止	rescissió
終止	terminació
波士頓	boston
雕	àguila
雕	àliga
雕	hawk
地獄	infern
地獄	hell
混淆	confusió
混淆	confondre
混淆	confús
混淆	confós
混淆	confosa
混淆	confús
參數	paràmetre
參數	arguments
藏族	tibetà
降雨量	precipitacions
區劃	zonificació
磡	hom
共用	compartits
共用	compartit
共用	compartint
共用	compartir
共用	compartició
共用	comparteix
插曲	episodi
樂器	instruments
樂器	instrument
來賓	convidat
來賓	convidada
來賓	convidats
耶路撒冷	jerusalem
雕塑	escultura
雕塑	escultures
雕塑	estàtua
藝術家	artistes
藝術家	artista
廣西	guangxi
命運	destinació
命運	destí
房子	casa
房子	habitatges
房子	casas
房子	cases
崇拜	culte
崇拜	secta
崇拜	culte
積分	punts
積分	integral
擔心	preocupat
例外	excepcions
例外	excepció
布拉格	praga
指南	guia
指南	guies
插入	inserint
插入	insereix
插入	inserció
明珠	pearl
明珠	perla
螺旋	helix
螺旋	espiral
珊瑚	corals
珊瑚	coral
珊瑚	corall
遼	liao
財務	financer
財務	financera
財務	finances
預測	projecció
預測	prediccions
預測	predicció
預測	previsions
預測	projeccions
預測	previsió
期望	expectativa
期望	expectatives
準則	directriu
呼籲	recurs
公平	equitat
公平	fira
電池	bateria
電池	bateries
電池	piles
窄	estret
失蹤	desaparició
失蹤	desaparegut
失蹤	falta
失蹤	desapareguda
獵人	caçadors
獵人	caçador
獵人	hunter
葡萄	vitis
葡萄	raïm
介入	intervenir
皇室	reialesa
皇室	royal
零售	minorista
富豪	multimilionari
富豪	volvo
靈魂	ànima
靈魂	souls
靈魂	ànimes
杏	albercoc
殼	shell
殼	projectils
殼	closques
工程師	enginyers
工程師	enginyer
祖母	àvia
春天	primavera
用法	ús
吋	polzada
神戶	kobe
省級	provincial
手術	cirurgia
手術	funcionament
手術	operació
行李	equipatges
行李	equipatge
旁白	narrador
司徒	stuart
癌症	càncer
練習	pràctica
練習	practicant
練習	exercici
機體	organisme
分散	dispersos
奇怪	estranya
奇怪	strange
奇怪	estrany
氮	nitrogen
同性戀	homosexualitat
同性戀	gai
同性戀	gay
抱	abraçada
圖書	llibres
圖書	llibre
岡山	okayama
情感	emoció
情感	emocional
情感	emocions
鴨	ànecs
鴨	ànec
鴨	duck
妖	dimoni
桂林	guilin
臉	cares
臉	cara
臉	face
開啟	oberta
開啟	oberts
開啟	open
開啟	obre
開啟	obert
效應	efecte
效應	efectes
交叉	creu
交叉	cross
交叉	crossover
分數	fraccions
分數	puntuacions
分數	puntuació
分數	fracció
分數	fraccionada
遊客	visitants
遊客	turistes
遊客	turista
分行	branques
分行	subdivisió
分行	sucursal
分行	branca
騎兵	cavalleria
騎兵	lluitadora
強制	obligatori
強制	coacció
強制	obligatòria
女生	noia
女生	xiques
女生	nenes
女生	noies
女生	girls
蒸汽	vapor
鍵	claus
鍵	tecles
鍵	tecla
鍵	clau
鍵	vincle
鍵	lligam
可汗	khan
氯	clor
干涉	intervenir
干涉	interferència
干涉	intervenció
經理	gestor
雅各	jacob
小提琴	violí
小提琴	violí
射手	tirador
射手	tiradors
假日	holiday
假日	festiu
假日	festes
假日	festius
假日	vacances
到期	caduca
到期	venciment
到期	maduresa
到期	venciment
到期	caduquen
到期	expira
到期	expiració
敵	enemic
物業	propietat
預算	pressupost
預算	pressupostos
釜山	pusan
釜山	busan
閃	flash
閃	flaix
雕像	estàtues
雕像	estàtua
敘利亞	síria
敘利亞	sirià
收回	retirar
錄影帶	videotape
短期	curt
首頁	domicili
首頁	llar
西貢	saigon
引力	gravetat
德文	alemany
霧	boira
市鎮	municipis
市鎮	ajuntaments
免疫	immune
免疫	immunització
免疫	immunitat
編碼	codifica
編碼	codificar
編碼	codi
編碼	codificació
編碼	codificació
啤酒	cervesa
星期五	dv
星期五	divendres
里程	quilometratge
上訴	recurs
老虎	tiger
老虎	tigre
老虎	tigres
敏感	sensible
敏感	sensibles
敏感	sensibilitat
時裝	moda
時裝	fashion
富有	ric
富有	rich
富有	rics
火炮	artilleria
每周	setmanal
每周	setmanals
任何人	ningú
簡體	simplificat
魔女	bruixa
擴張	dilatat
擴張	expansió
斷	trencats
斷	trencat
腦	cervell
腦	cervells
進步	progrés
進步	progressiu
進步	progressiva
進步	progressista
德語	alemany
強度	intensitat
強度	força
白金	platí
走廊	passadís
走廊	corredor
拆卸	desmantellament
拆卸	desmuntatge
金額	imports
金額	quantitat
金額	import
金額	quantia
金額	sumes
表格	formularis
表格	formes
表格	forma
表格	formulari
創新	innovadora
創新	innovadors
創新	innovadores
創新	innovador
創新	innovacions
創新	innovació
修正案	esmena
修正案	esmenes
辦事處	despatx
辦事處	office
辦事處	oficina
叉	fork
叉	forquilla
海灣	badia
希爾	turó
錄音	gravació
錄音	enregistrament
農民	pagesos
農民	camperols
農民	agricultor
農民	granger
農民	agricultors
農民	ramaders
赤道	equador
赤道	equatorial
赤道	equatorials
回憶	memòria
有趣	interesant
有趣	interessant
雕刻	escultura
除外	excepte
金色	golden
金色	or
金色	gold
理性	raó
理性	motiu
理性	racionalitat
理性	racional
理性	racionals
承諾	promeses
承諾	compromís
承諾	compromisos
吉田	yoshida
稅	impost
稅	impostos
缸	cilindre
童年	infància
童年	infantesa
催化	catalítica
催化	catalitzador
百科全書	enciclopèdia
橘	orange
橘	taronja
橘	tachibana
建築師	arquitecte
建築師	arquitectes
總是	sempre
彩色	color
彩色	color
工會	union
工會	unió
工會	sindicatura
工會	unions
蜘蛛	aranya
離婚	divorci
離婚	divorciat
享受	gaudeix
享受	gaudi
享受	gaudint
享受	gaudit
鑽石	diamond
鑽石	diamant
鑽石	diamants
週五	dv
週五	divendres
三菱	mitsubishi
肌	múscul
美女	belleses
美女	bellesa
神經	nervi
神經	nervis
助手	assistent
助手	ajudant
助手	aide
溫哥華	vancouver
窩	niu
地帶	franja
地帶	striptease
混亂	confusió
混亂	caos
大堂	vestíbul
裸	despullada
裸	nua
校區	campus
馬丁	martín
馬丁	martí
馬丁	martin
衝擊	impacte
衝擊	xoc
衝擊	xocs
廠商	venedor
廠商	fabricant
光學	òptic
光學	òptica
篤	tuk
卵	ous
氟	fluorur
氟	fluor
出租	taxi
欄	columna
欄	columnes
意志	testaments
意志	voluntats
軍方	militars
軍方	militar
真理	veritats
真理	veritat
過度	excessiva
過度	excessiu
街頭	carrer
伺服器	servidors
伺服器	servidor
清晰	claredat
背面	cues
醫藥	medicament
醫藥	medicina
醫藥	medicació
醫藥	medicaments
推理	inferència
推理	raonament
變更	modifica
變更	canvis
變更	variació
變更	canvia
變更	canvi
新手	principiant
燒	cremar
燒	crema
燒	cremant
膠	cola
膠	xiclet
渡邊	watanabe
猶太人	jueva
猶太人	jueu
猶太人	jueus
分歧	desacord
分歧	diferències
分歧	divergència
分歧	divergent
怪物	monster
怪物	monstre
書寫	escrit
書寫	escrivint
書寫	escriptura
色情	pornografia
色情	eròtic
色情	pornogràfiques
色情	porno
股東	accionistes
股東	accionista
曝光	exposar
曝光	exposat
曝光	exposats
曝光	exposant
曝光	exposició
飛行員	pilot
劫	robatori
鎖	bloqueig
鎖	bloqueja
鎖	panys
人群	multituds
人群	multitud
簡化	simplificació
簡化	simplificar
簡化	simplificat
從未	mai
土壤	sòl
土壤	sòls
再生	renaixement
再生	regeneració
水中	subaquàtiques
重組	reconfiguració
重組	reestructuració
重組	reorganització
示威者	manifestants
放映	cribratge
濤	tao
四方	quad
四方	quartet
消費	consumits
消費	consumit
消費	consum
摩爾	moore
摩爾	talp
洗	rentat
洗	rentatge
磨	mòlta
隕石	meteorit
井上	inoue
摧毀	destruir
船隻	naus
船隻	vaixells
船隻	embarcació
船隻	embarcacions
船隻	vaixells
船隻	barques
船隻	nau
船隻	vaixell
否定	denegació
否定	negació
否定	negatiu
個別	individualment
個別	individu
個別	individuals
個別	individual
橙	orange
橙	taronja
橙	taronges
嚴格	rigorós
嚴格	estricte
嚴格	estrictament
排序	ordena
排序	ordenació
漆	vernís
漆	lacat
物體	objectes
牙齒	dent
牙齒	dents
薰	kaoru
元件	component
元件	components
元件	element
協調	coordenada
協調	coordinada
協調	coordinat
協調	coordinades
協調	coordinació
尾巴	cua
妖怪	monster
妖怪	monstre
度假	holiday
度假	festiu
度假	vacances
客戶	clients
客戶	client
客戶	clota
客戶	clients
客戶	clientes
喙	bec
諾貝爾	nobel
治理	governança
選民	votant
選民	electors
選民	votants
演技	actuant
勇者	valents
勇者	valenta
勇者	brave
勇者	valent
肌肉	músculs
肌肉	múscul
火車	tren
火車	entrena
