から	от
タイガー	тигър
キット	комплект
キット	кит
ビジュアル	визуална
ビジュアル	визуално
増田	масуда
歩行	разходка
歩行	вървя
歩行	ходене
歩行	разходка
歩行	пеша
デヴィッド	дейвид
デヴィッド	давид
割引	намаление
割引	отстъпка
割引	отстъпки
割引	отстъпки
割引	намаления
クレイ	крей
クレイ	глина
クレイ	клей
変数	променлива
変数	променливи
変数	променливо
変数	променлив
変数	променливи
変数	променливите
影響力	влияние
カテゴリー	категория
カテゴリー	категории
牧師	пасторе
牧師	пастор
牧師	пасторът
ウルフ	улф
ウルフ	уолф
ウルフ	вълк
ウルフ	вълчо
ウルフ	волф
フロンティア	граница
純粋	чисто
純粋	чист
純粋	чиста
役職	позиция
役職	положение
役職	длъжност
役職	заглавия
役職	титли
メダリスト	медалист
支払	заплащане
支払	плащане
薬物	лекарства
薬物	дрога
薬物	наркотици
薬物	дрога
薬物	наркотик
薬物	наркотици
薬物	лекарство
誘拐	отвличане
誘拐	отвличания
誘拐	отвлечени
誘拐	отвлечено
誘拐	отвлечена
誘拐	отвлечен
侵略	инвазия
侵略	нашествие
侵略	нахлуване
侵略	агресия
いずみ	изуми
冷却	охлаждане
フード	качулка
フード	худ
化石	вкаменелости
化石	изкопаеми
踊る	танци
踊る	танцуващи
踊る	танцуване
ジョニー	джони
推奨	препоръчано
推奨	препоръчана
推奨	препоръчително
推奨	препоръчва
推奨	препоръчани
デッド	мъртви
デッド	мъртва
デッド	мъртъв
天文台	обсерватория
天文台	обсерваторията
北西部	северозападна
北西部	северозападния
エアロ	авиационни
ドット	дот
果実	плодове
果実	плод
果実	плодове
虐殺	клане
魅力	очарование
魅力	чар
玩具	играчка
玩具	играчките
玩具	играчки
広がる	разпространява
住宅地	жилищна
住宅地	жилищни
住宅地	жилищен
昼間	обед
昼間	пладне
大気	атмосфера
解任	уволнение
インディアナ	индиана
エンターテインメント	развлечения
エンターテインメント	забавления
エンターテインメント	забавление
エンターテインメント	развлечение
傑作	шедьовър
傑作	шедьоври
ソニック	звукова
返還	реституция
クライ	плачи
ヴェネツィア	венеция
起動	стартиране
起動	стартиране
起動	изстрелване
ディーン	дийн
ボルト	болт
カーブ	крива
カーブ	криви
荷物	багаж
荷物	багаж
アイデア	идеи
アイデア	идея
弾薬	муниции
弾薬	боеприпаси
弾薬	амуниции
弾薬	муниции
弾薬	боеприпаси
弾薬	амуниции
グレー	сив
グレー	сиво
グレー	сива
グレー	сиви
グレー	грей
グレー	сив
グレー	сиво
グレー	сива
