پُکھراج	топаз
پھَیلائو	длину
پھَیلائو	протяженность
پھَیلائو	длина
پھَیلائو	продолжительность
پھَیلائو	расширение
پھَیلائو	публикация
پھَیلائو	опубликование
پھَیلائو	издание
پھَیلنا	расширения
پھَیلنا	расширять
پھَیلنا	расширить
پھَیلنا	развернуть
پھَیلنا	настаивать
پھَیلنا	настаиваю
پھَیلواں	широкая
پھَیلواں	широкие
پھَیلواں	широкого
پھَیلواں	широкий
پھینانا	пена
پھینانا	пены
پھینانا	пена
پھینٹ	ремень
پھینٹ	пояса
پھینٹ	пояс
پِھینچنا	промыть
پِھینچنا	мыть
پھینکنا	подача
پھینکنا	бросили
پھینکنا	подача
پھینکنا	бросили
پھینکنا	бросить
پھینکنا	бросок
تِ	три
تِ	трое
تِگنا	тройной
تِگنا	трижды
تا	до
تاابد	всегда
تاابد	навеки
تاابد	forever
تاابد	навсегда
تاابد	вечно
تازیست	всегда
تاوقتیکہ	до
تاب	тепло
تاب	тепла
تاب	жара
تاب	власть
تاب	сила
تاب	мощь
تاب	power
تاب	мощность
تاب	яркость
تاب	горит
تاب	сжигание
تاب	твист
تاب	поворот
تاب	выносливость
تاب	сияние
تاب	тепло
تاب	тепла
تاب	чистка
تاب	блеск
تاب	складной
تاباں	сияние
تاباں	светится
تاباں	яркие
تاباں	яркий
تاباں	ярко
تاباں	светлый
تاباں	яркая
تابانی	яркость
تابانی	яркость
تابانی	чистка
تابانی	блеск
تابدان	window
تابدان	окна
تابدان	окно
تابڑتوڑ	неоднократные
تابڑتوڑ	повторяется
تابِستان	лето
تابِستان	summer
تابِستان	саммер
تابِستان	летний
تابِش	light
تابِش	свет
تابِش	света
تابِش	светло
تابِش	тепло
تابِش	тепла
تابِش	чистка
تابِش	блеск
تابِش	тепло
تابِش	тепла
تابِش	жара
تابع	нижестоящих
تابع	верные
تابع	преданный
تابع	верный
تابع	верная
تابع	послушным
تابع	нижестоящих
تابع	верные
تابع	преданный
تابع	верный
تابع	верная
تابکار	радиоактивный
تابکار	радиоактивных
تابکار	радиоактивные
تابکار	горячие
تابکار	hot
تابکار	жарко
تابکار	горячо
تابکار	горячая
تابِندگی	яркость
تابِندہ	световой
تابِندہ	сияние
تابِندہ	яркие
تابِندہ	яркий
تابِندہ	ярко
تابِندہ	светлый
تابِندہ	яркая
تابُوت	гроб
تابہ	сковороде
تابہ	twisted
تابہ	сияние
تابی	тепло
تابی	тепла
تابی	тепло
تابی	тепла
تابی	жара
تابیدہ	twisted
تابیدہ	яркие
تابیدہ	яркий
تابیدہ	ярко
تابیدہ	светлый
تابیدہ	яркая
تابیدہ	сияние
تابیدہ	сложная
تابیدہ	сложные
تابیدہ	сложно
تابیدہ	сложный
تابیہ	осторожность
تابیہ	предостережение
تابیہ	предупреждения
تابیہ	предупреждение
تابیہ	предостережение
تاپ	горит
تاپ	сжигание
تاپ	тепло
تاپ	тепла
تاپ	тепло
تاپ	тепла
تاپ	жара
تاپ	жар
تاپ	лихорадка
تاپاک	энтузиазм
تاپاک	ловкость
تاپس	преданный
تاپس	аскет
تاپس	отшельник
تات	отче
تات	отец
تات	дорогая
تات	дорогие
تات	дорогой
تاتا	тепло
تاتا	теплая
تاتا	теплые
تاتا	тёплый
تاتا	теплый
تاتا	подогревом
تاتا	горячие
تاتا	hot
تاتا	жарко
تاتا	горячо
تاتا	горячая
تاتار	тартар
تاتورہ	дурман
تاَثّر	ощущение
تاَثّر	чувство
تاَثّر	ощущения
تاَثّر	эффект
تاَثّر	впечатления
تاَثّر	впечатление
تاثیر	эффективность
تاثیر	атрибут
تاثیر	эффективность
تاثیر	собственности
تاثیر	свойство
تاثیر	имущество
تاثیر	собственность
تاثیر	недвижимость
تاج	тадж
تاج	балкон
تاج	авторитет
تاج	полномочия
تاج	суверенитет
تاج	тадж
تاج	балкон
تاج	короны
تاج	корону
تاج	корона
تاج	авторитет
تاج	полномочия
تاج	суверенитет
تاجِر	бизнесмен
تاجِر	трейдер
تاجِر	торговец
تاجِر	торгового
تاجِر	торговец
تاجِری	торговой
تاجِری	торговля
تاجِری	business
تاجِری	бизнес
تاجِک	таджикистана
تاجو	жестокие
تاجو	жестоко
تاجو	жестокий
تاجو	жестокого
تاجو	жестокое
تاجو	порочный
تاجوَر	суверенного
تاجوَر	суверенные
تاجوَر	суверенное
تاجوَر	король
تاجوَر	кинг
تاجوَر	царь
تاجوَر	king
تاجوَر	принц
تاجوَر	принс
تاجوَر	князь
تاجیل	отсрочка
تاجیل	термин
تاخت	нападение
تاخت	атака
تاخت	атаковать
تاخت	атаку
تاخت	грабежа
تاخت	вторжения
تاخت	вторжение
تاخت	штурм
تاخت	нападение
تاخت	атака
تاَخُّر	задержки
تاَخُّر	задержка
تاَخُّر	отсрочка
تاخیر	проволочек
تاخیر	задержки
تاخیر	задержка
تاخیر	проволочек
تاَدُّب	манеры
تاَدُّب	доработка
تادیب	дисциплины
تادیب	дисциплина
تادیب	дисциплину
تادیب	дисциплины
تادیب	дисциплина
تادیب	дисциплину
تادیبی	дисциплинарных
تاَذّی	грусть
تاَذّی	печали
تاَذّی	грусти
تاَذّی	печаль
تاَذّی	печали
تاَذّی	горе
تاَذّی	скорбь
تاَذّی	печаль
تاَذّی	бедствие
تاذِین	разрешите
تاذِین	разрешение
تار	шнур
تار	тёмный
تار	темно
تار	dark
تار	темная
تار	темноте
تار	тёмная
تار	линии
تار	строка
تار	линия
تار	line
تار	мрак
تار	нитки
تار	нити
تار	нить
تار	продолжение
تار	telegram
تار	провод
تار	тьму
تار	темноту
تار	тьма
تار	темнота
تار	мрак
تار	темноте
تار	телеграф
تارِنفس	дышит
تارِنفس	дыхание
تاروپود	текстура
تاروپود	структура
تاراج	грабежа
تاراج	руины
تاراج	разрушить
تاراجی	разграбление
تاراجی	разрушения
تارتل	ринг
تارتل	кольцо
تارتل	кольца
تارک	сверху
تارک	верх
تارک	топ
تارک	top
تارک	холм
تارک	хилл
تارک	hill
تاری	тёмный
تاری	темно
تاری	dark
تاری	темная
تاری	темноте
تاری	тёмная
تاری	чёрное
تاری	черный
تاری	black
تاری	чёрные
تاری	чёрный
تاریخ	хроника
تاریخ	свидание
تاریخ	дата
تاریخ	истории
تاریخ	история
تاریخی	насыщенный
تاریخی	исторических
تاریخی	историческое
تاریخی	исторический
تاریخی	исторические
تاریخی	историческая
تاریدہ	комплекс
تاریدہ	сложная
تاریدہ	сложные
تاریدہ	сложных
تاریدہ	сложный
تاریک	тёмный
تاریک	темно
تاریک	dark
تاریک	темная
تاریک	темноте
تاریک	тёмная
تاڑ	ogle
تاڑ	понимание
تاڑ	понимания
تاڑ	спекуляции
تاڑ	понимание
تاڑ	взаимопонимание
تاڑ	понимания
تاڑن	наказание
تاڑن	наказание
تاڑنا	взгляд
تاڑنا	пойми
تاڑنا	понимаю
تاڑنا	понять
تاڑنا	воспринимают
تاڑنا	ogle
تاڑنی	кнут
تاز	гонки
تاز	гонка
تاز	расы
تاز	раса
تاز	бег
تاز	бегать
تاز	штурм
تاز	нападение
تاز	атака
تاز	вторжения
تاز	вторжение
تازگی	инноваций
تازگی	инновации
تازگی	нововведения
تازگی	инноваций
تازگی	инновации
تازگی	нововведения
