категорія	kategooria
командуванням	komandörid
чоловіки	meestele
чоловіки	mehed
падіння	kukkumine
падіння	kuku
охорона	valvurid
охорона	valvur
єгипту	egiptus
база	baasi
база	baas
база	alus
ярослав	jarosław
ярослав	jaroslav
викладав	õpetatud
викладав	õpetas
міжнародні	rahvusvaheline
міжнародні	rahvusvahelised
міжнародні	international
дія	tegevus
дія	võte
дія	toiming
дія	toimimine
дія	toiming
дія	operatsioon
дія	tegevus
дія	aktiivsus
девід	david
відношення	seos
мер	linnapea
мер	mer
взаємодії	suhtlemine
взаємодії	koostoime
видно	nähtavad
видно	nähtav
обидві	mõlemad
взяти	võttes
взяти	võtmine
взяти	võtke
взяти	võta
години	tundides
години	tunde
години	tunnid
години	tundi
години	tund
знань	teadmised
знань	teadmine
простору	kosmos
простору	ruum
простору	ruumi
дякую	tänan
дякую	aitäh
дякую	tänud
бажання	iha
бажання	soov
бажання	soovi
бажання	sooviks
бажання	soov
бажання	soovi
фортепіано	klaver
цикл	tsükkel
вирішення	lahendus
вирішення	lahus
вирішення	lahendused
вирішення	lahused
олімпійський	olympic
олімпійський	olümpia
здійснює	säilitab
огляд	ülevaade
огляд	läbivaatamine
огляд	ülevaatus
огляд	läbivaatus
огляд	avastama
загальне	üldine
загальне	üldine
загальне	kindral
загальне	üldist
загальне	üldised
національну	etniline
бізнес	äri
бізнес	äritegevus
французька	prantsuse
рим	rooma
каналу	kanal
каналу	kanalid
футбол	jalgpall
футбол	jalgpall
джона	joonas
джона	jonah
околиці	äärelinna
здається	tundub
наталія	natalja
наталія	natalja
почалося	alustatud
почалося	alanud
почалося	käivitatud
почалося	algas
почалося	hakkas
почалося	alustas
почалося	alustatud
почалося	alanud
західний	läänemaa
західний	lääne
західний	western
тонн	tonni
співачка	singer
співачка	laulja
успіх	edu
довгота	pikkuskraad
проекти	projektid
найбільші	suurim
найбільші	suurim
навпаки	vastand
навпаки	vastupidine
широта	laiuskraad
широта	laius
запоріжжя	zaporižžja
українець	ukraina
дерево	puu
дерево	puud
померла	surid
померла	suri
померла	surnud
мешканці	elanikke
мешканці	elanikud
мешканці	elanikud
мешканці	residendid
намагається	proovib
намагається	püüab
грати	mängi
нім	nîmes
спеціально	spetsiaalselt
спеціально	konkreetselt
очок	punktid
подібні	sarnased
подібні	sarnane
актриса	näitleja
актриса	näitlejanna
покриття	katvus
реакції	reaktsioonid
заслуги	väärivad
покровитель	patroon
нідерландів	madalmaad
нідерландів	holland
мета	eesmärk
мета	meta
мета	eesmärk
мета	otstarve
мета	eesmärk
матір	ema
статі	sugu
місцевість	ümbruses
місцевість	ümbrus
місцевість	maastik
місцевість	pindala
місцевість	valdkond
місцевість	piirkond
місцевість	ala
обмеження	piirangud
обмеження	piirangud
обмеження	piirmäärad
обмеження	piirid
обмеження	piirangud
обмеження	piir
обмеження	piirang
обмеження	limiit
обмеження	piirangud
кола	ringid
кола	koka
кола	koola
кола	coca
кола	koksi
кола	koola
кола	cola
чернівці	tšernivtsi
очевидно	ilmselt
очевидно	nähtavasti
очевидно	ilmselge
очевидно	ilmne
очевидно	ilmselgelt
знищення	hävitamine
співак	singer
співак	laulja
мир	peace
мир	rahu
низку	kulminatsioon
італійський	itaalia
ват	watt
ват	wat
представлена	esitletud
представлена	esitatud
породи	tõug
породи	tõu
данії	taani
наступ	ründa
наступ	rünnak
композиції	jäljed
композиції	rajad
оцінки	hinnangud
оцінки	edetabel
оцінки	hinnang
запису	kirjutamine
святий	pühak
святий	saint
святий	püha
святий	pühal
сторін	küljed
міністерство	ministeerium
національні	siseriiklikud
національні	riiklik
національні	riiklikud
національні	siseriiklik
щорічно	aastane
щорічно	aastas
могла	võiks
могла	saaks
конфлікт	konflikt
конфлікт	konfliktid
визначає	määrab
визначає	määratleb
зроблено	võetud
зроблено	tehtud
зброя	relvad
зброя	relv
зброя	püssid
зброя	relvad
розробка	arendamine
розробка	arendus
розробка	areng
розробка	arendada
розробка	design
розробка	disain
розробка	kavandamine
розробка	kujundus
розробка	kujundamine
крила	tiibu
крила	tiivad
музику	muusika
техніка	inseneri
техніка	tehnika
техніка	masinad
дохід	tulud
дохід	tulu
дохід	sissetulek
дохід	tulu
одружений	abielus
одружений	abiellusid
одружений	abiellus
спеціальні	erilised
спеціальні	special
спеціальні	eriline
іноземних	välismaised
іноземних	välismaa
координати	koordinaadid
майкл	michael
блок	kaader
блок	raam
блок	raami
блок	plokk
блок	bloki
блок	blokk
блок	block
генрі	henry
подальшому	asutatud
томас	thomas
вод	veed
рослина	taim
рослина	taime
рослина	tehas
станіслав	stanislav
луганської	luganskis
норвегії	norra
норвегії	norras
лондон	london
територій	territooriumide
територій	territooriumid
інколи	mõnikord
інколи	vahel
інколи	vahest
серіалу	hbo
клімат	kliima
командира	komandör
напрямок	suund
групі	painutada
