மற்றும்	та
சுருக்கம்	резюме
சுருக்கம்	зведення
சுருக்கம்	підсумок
அரசாங்கம்	правління
அரசாங்கம்	уряд
மாறி	змінну
மாறி	змінної
மாறி	змінна
பாதை	контур
பாதை	шлях
வென்று	переміг
வென்று	виграв
வென்று	вон
வென்று	виграли
சரியாக	саме
மாகாண	провінційний
நாடகம்	драматичний
நாடகம்	драма
நாடகம்	драми
ஓவியம்	малювання
ஓவியம்	картина
ஓவியம்	живопис
இறந்த	помер
இறந்த	померла
இறந்த	мертвий
இறந்த	dead
உள்ளே	inside
உள்ளே	всередині
கோ	коу
கூட்டணி	альянс
அதிகாரப்பூர்வ	офіційні
