dhe	그리고
veriperëndimore	노스웨스턴
veriperëndimore	북서
veriperëndimore	북서부
maine	메인
dëm	피해
dëm	손상
dëm	손해
ukrainë	우크라이나
kënaqësi	즐거움
kënaqësi	쾌락
kënaqësi	즐거움
kënaqësi	기쁨
kënaqësi	쾌락
kënaqësi	만족도
kënaqësi	만족
mbetura	남음
alfonso	알폰소
konferencë	회담
konferencë	콘퍼런스
konferencë	회의
shembujt	예시
shembujt	예제
falje	사과
falje	사과
falje	용서
momente	moments
momente	순간
gnu	gnu
mishi	고기
mishi	육체
reformat	개혁개방
reformat	개혁
krijuesit	작성자
krijuesit	제작자
zbatim	구현
faktet	팩트
faktet	사실
harmoni	하모니
harmoni	조화
harmoni	화합
islanda	아이슬란드
mendjes	마음
brinjë	갈비
brinjë	갈비뼈
brinjë	갈비
brinjë	갈비뼈
ohio	오하이오
lexuesi	리더
sllovenia	슬로베니아
sllovenia	슬로베니아어
dëmtimi	부상
dëmtimi	피해
dëmtimi	손상
dëmtimi	손해
andreas	안드레아스
lëkura	가죽
lëkura	스킨
lëkura	피부
qeramike	세라믹
qeramike	도자기
lama	라마
amsterdam	암스테르담
shqiptareve	텐트
shqiptareve	천막
liderët	리더
liderët	지도자
seritë	시리즈
seritë	비누
bisht	꼬리
bisht	포니테일
douglas	더글러스
réunion	레위니옹
datat	날짜
datat	데이트
meksikë	멕시코
aleate	앨리
luani	라이온
luani	사자
pasion	열정
mbeturinat	낭비
mbeturinat	폐기물
fatkeqësisht	불행히도
promovimin	홍보
promovimin	프로모션
promovimin	승진
gjenerata	세대
gjenerata	세대
maje	인기
maje	top
praktika	연습생
praktika	연습
praktika	실습
organizim	조직
organizim	기구
organizim	단체
organizim	설정
organizim	설정하기
ikona	아이콘
ikona	icons
ikona	아이콘
substanca	물질
substanca	물질
nasa	nasa
doganore	관세
doganore	세관
doganore	관습
argjentinë	아르헨티나
argjentinë	아르헨티나인
argjentinë	아르헨티나
argjentinë	아르헨티나인
individi	개별
individi	개인
himni	anthem
familjar	가족
familjar	가족과
familjar	패밀리
strehim	쉼터
strehim	주택
strehim	숙소
strehim	숙박시설
strehim	숙박
përjetuar	경험
kultivimin	경작
kristaq	허드슨
imazhet	그림
imazhet	이미지
dogjën	불태웠다
dogjën	화상
fixhi	피지
statistikore	통계학
përgjegjëse	책임
përgjegjëse	책임감
kod	코드
kod	부호
metodën	수단
metodën	메서드
metodën	방법
metodën	메소드
shuar	사멸
shuar	멸종
miell	밀가루
hekur	철쭉
muslimanët	무슬림
organizon	주최
organizon	호스트
gabimet	실수
gabimet	오류
presioni	압력
presioni	압박
egjiptiane	이집트
egjiptiane	이집트어
thjeshte	단순
thjeshte	간단
thjeshte	심플
thjeshte	단순한
thjeshte	간단하다
thjeshte	간단한
musai	모세스
musai	모세
musai	모스
ndërtimet	공사
ndërtimet	건설
ndërtimet	건축
mall	그리움
mall	쇼핑몰
mall	물품
mall	상품
helena	헬레나
helena	헬렌
kalorës	기사
kalorës	나이트
kalorës	나이트
pagesë	송금
pagesë	지불
pagesë	결제
stuttgart	슈투트가르트
gezuar	힘내
gezuar	해피
gezuar	행복
gezuar	행복해
gezuar	행복하다
gezuar	행복한
diskutuar	논의
diskutuar	토론하기
diskutuar	논의
stacion	역시
basketbollit	농구
lehtësisht	쉽게
mbishkrime	낙서
omar	오마르
studios	스튜디오스
studios	스튜디오
sky	하늘
sky	스카이
maurice	모리스
mjedisore	환경
nëpunës	점원
nëpunës	사무원
nëpunës	점원
shkencorë	과학
orës	시계방향으로
orës	시계방향
mohamed	모하메드
pasme	후방
konkretisht	구체적으로
ndalon	정류장
fryma	호흡
fondi	기금
fondi	펀드
rikthyer	복구
rikthyer	복원하기
rikthyer	복원
platformë	플랫폼
aleancë	동맹
aleancë	얼라이언스
muskujt	근육
ndihet	느낌
dead	사망
dead	데드
personalisht	개인적으로
kriminale	범죄자
estetike	미학
pengesa	장애물
pengesa	장애물
numer	숫자
numer	번호
krishterimi	기독교
biseda	대화
biseda	대화하기
biseda	대화
biseda	채팅
dëshiruar	원하는
irakut	이라크
moshe	모셰
gordon	고든
peng	인질
përjashtuar	제외됨
përjashtuar	면제
solomon	솔로몬
personalitetit	성격
personalitetit	인격
personalitetit	개성
analizë	해석학
analizë	해석
analizë	분석
konsiderojnë	고려해
konsiderojnë	고려
omega	오메가
mbyllet	닫기
mbyllet	닫습니다
mbyllet	닫기
stafi	직원
stafi	스탭
stafi	직원들
periferi	교외
periferi	교외
periferi	교외
instrumente	악기
instrumente	인스트루먼트
poetët	시인
lodhur	피곤한
lexohet	읽기
eksperimentale	실험
artificial	인조
artificial	인공
versionet	버전
këndi	구석
këndi	모퉁이
këndi	코너
këndi	각도
këndi	앵글
shtatori	구월
token	토큰
klerit	성직자
kansas	캔자스
dalja	종료
dalja	출구
dalja	나가기
dalja	exit
dalja	끝내기
mrekulli	기적
supreme	슈프림
janari	일월
përpunimi	프로세싱
përpunimi	처리
lajmi	뉴스
lajmi	소식
venecia	베네치아
venecia	베니스
vendime	결정
gjenetike	유전자
loje	게임
loje	경기
zyrat	사무실
mac	mac
natyral	자연
natyral	천연
jonathan	조나단
australian	오스트레일리아
australian	오스트레일리아의
aka	aka
fotografia	사진
fotografia	사진술
ndërlikuar	까다로운
primitive	프라이멀
primitive	원시
dale	데일
çelësi	키키
dante	단테
porosi	심부름
ted	테드
ted	ted
vendosë	배포
sallën	댄스홀
françeskan	프란치스코회
paqësore	평화로운
paqësore	평화롭고
kanadez	캐나디안
kanadez	캐나다인
specialist	전문가
flokët	머리카락
flokët	머리
flokët	머리카락이
flokët	헤어스타일
vështirësitë	어려움
vështirësitë	곤란
interpretimi	공연
interpretimi	성과
interpretimi	성능
interpretimi	해석
skocez	스코틀랜드
skocez	스코틀랜드인
vietnami	베트남
ndaloi	중단됨
miniera	광산
miniera	마이닝
miniera	광업
miniera	광산
miniera	지뢰
prona	자산
prona	재산권
prona	속성
prona	재산
vere	여름
vere	와인
vere	포도주
perseri	다시
perseri	또다시
punëtor	노동자
punëtor	근로자
faraonit	파라오
aksion	행동
aksion	활동
aksion	작업
aksion	동작
aksion	액션
prerja	슬라이스
faraoni	fir
faraoni	파라오
besimet	신념
besimet	믿음
besimet	종교
kuba	쿠바
intervista	인터뷰
intervista	면접
intervista	인터뷰
arritje	성취
arritje	달성
arritje	업적
arritje	기록
arritje	업적
arritje	업적
arritje	성취
müller	뮐러
balte	클레이
përmbledhja	개요
përmbledhja	요약
kolonitë	식민지
dizajni	설계
dizajni	디자인
truri	두뇌
truri	브레인
rashid	라시드
atomet	원자
tabelë	간판
tabelë	빌보드
tabelë	탁자
tabelë	식탁
tabelë	테이블
tabelë	차트
root	루트
root	뿌리
braziliane	브라질
braziliane	브라질
hit	히트
hit	hit
derguar	보내기
derguar	전송
derguar	보냄
derguar	전송
emisioni	표시
emisioni	보이기
emisioni	공연
këshilla	충고
këshilla	조언
alicante	알리칸테
call	통화
call	전화
call	호출
paisje	기기
paisje	단말기
paisje	장치
paisje	장비
bekim	축복
bekim	축복이
margaret	마거릿
margaret	마르그리트
imazhi	그림
imazhi	이미지
humb	lose
qytetarë	시민
qytetarë	시민들
lincoln	링컨
pesëmbëdhjetë	열다섯
mbaj	유지
performance	공연
performance	성과
performance	성능
çerek	분기
çerek	쿼터
persia	페르시아
luginat	골짜기
leximi	독서
leximi	읽고
leximi	읽기
akull	빙빙
akull	얼음
akull	아이스
kai	카이
kryq	교차
kryq	십자
kryq	십자가
kryq	크로스
logo	로고
fitoj	win
fitoj	승리
krimet	범죄
legend	전설
legend	레전드
konsulli	영사
johnny	조니
johnny	쟈니
johnny	자니
irani	이란
përsëritur	반복
polak	폴란드어
polak	폴란드
rindërtuar	재구성
mesatar	평균
mesatar	미디엄
mesatar	미디어
mesatar	중간
lojra	게임
kevin	케빈
tropikale	열대
pejgamberi	예언자
lineare	직선형
lineare	선형
jem	보이즈
ushtarakë	군사
investimeve	투자
salih	살레
takime	회의
takime	미팅
takime	예약
malta	몰타
monedhë	통화
monedhë	화폐
monedhë	동전
filologjisë	문헌학
alex	알렉스
alex	앨릭스
organizëm	생물
organizëm	생명체
alice	앨리스
shpjegim	설명
banja	욕실
banja	화장실
dijetar	학자
skoci	스코틀랜드
komunistëve	공산주의자
sfond	배경색
sfond	배경
individët	개인
gjyqësore	사법
xhiruar	촬영
bllok	차단
bllok	블록
bllok	블럭
revistat	잡지
jone	우리의
davis	데이비스
nano	나노
prani	존재
pan	냄비
namazi	기도
egjiptian	이집트
egjiptian	이집트어
menaxhimi	경영
menaxhimi	관리
ndihmëse	보좌
ndihmëse	보조
ardhja	입국
ardhja	도착
fara	씨앗
fara	시드
fara	seed
fara	씨앗
mjedise	환경
siria	시리아
shkelje	위반
shkelje	위반
çifti	커플
çifti	부부
studenti	학생
përfaqësuese	대표자
përfaqësuese	대표
serveri	서버
profesori	교수
profesori	교수님
ditari	블로그
ditari	학술
ditari	학술지
ditari	저널
ditari	일기장
ditari	다이어리
ditari	일기
periferike	교외
granada	그라나다
bregdet	해변
institut	연구소
pjesëmarrje	참가
pjesëmarrje	참여
ekstreme	극단
ekstreme	익스트림
ekstreme	극한
jul	줄리어스
perse	페르세우스자리
perse	페르세우스
spektatorë	관람객
spektatorë	구경꾼
shtypja	박해
shtypja	억압
shtypja	억제
lëkurë	가죽
lëkurë	스킨
lëkurë	피부
dëmtim	부상
dëmtim	피해
dëmtim	손상
dëmtim	손해
lek	머니
lek	돈이
krenar	자랑
lagjet	동네
lejen	라이선스
lejen	라이센스
lejen	면허
lejen	허가서
lejen	권한
lejen	허가
lejen	허락
kompjuterët	컴퓨터
shkatërruan	파괴됨
sjellja	행동
sjellja	태도
sjellja	행동
sjellja	동작
sjellja	행위
kthim	환불
kthim	반납
kthim	반환
kthim	리턴
kthim	귀환
kthim	복귀
eddie	에디
diskutimi	토론
diskutimi	논의
nova	노바
dorëzuar	항복
tipe	유형
aleksander	알렉산드르
aleksander	알렉산더르
aleksander	알렉산더
postare	우편
mtv	mtv
ekspedita	탐험
ekspedita	원정
legjendë	전설
legjendë	레전드
brandt	브랜트
brandt	브란트
internacional	국제
internacional	인터내셔널
fushatën	캠페인
fushatën	전역
ricardo	히카르도
ricardo	리카르도
ricardo	히카르두
zagrebit	자그레브
gjyqi	재판
kurorë	왕관
kurorë	크라운
barbara	바바라
bekuar	축복
bekuar	축복받은
përparësi	우선순위
production	프로덕션
production	생산
production	제작
pronar	주인
pronar	소유자
pronar	집주인
qumësht	우유
qumësht	밀크
jersey	저지
përparuar	고급
dhuratë	선물
polare	극성
zeusi	제우스
skenat	장면
revolucionar	혁명
cover	커버
cover	덮개
cover	표지
rusë	러시아인
pallat	궁궐
pallat	궁전
arkitekti	건축가
arkitekti	건축
oslo	오슬로
roosevelt	루스벨트
roosevelt	루즈벨트
dimri	겨울
dimri	윈터
presionin	압력
presionin	압박
gjumë	낮잠
gjumë	수면
motër	언니
motër	여동생
motër	언니
motër	누나
daljen	외모
daljen	모양
daljen	출연
kolonë	칼럼
kolonë	기둥
ulliri	올리브
ulliri	올리브
ndërtime	공사
ndërtime	건설
ndërtime	건축
kepi	케이프
saga	사가
skulpturë	조각상
skulpturë	조각
playstation	플레이스테이션
piloti	조종사
piloti	파일럿
menaxher	관리자
menaxher	매니저
lituania	리투아니아
rrezatimi	방사능
rrezatimi	방사
rrezatimi	방사선
rrezatimi	방사성
bankat	뱅크
bankat	은행
bankat	뱅크스
bankat	은행
bankat	뱅킹
alain	알랭
bllokuar	갇힌
bllokuar	갇혀있는
bllokuar	갇혀
bllokuar	차단
bllokuar	차단됨
bllokuar	차단되었습니다
fjalorin	사전
fjalorin	어휘
perendim	서쪽
perendim	서부
perendim	웨스트
next	다음
next	넥스트
million	백만명
million	백만
bora	스노우
karli	칼리
ndërprerë	중단됨
ndërprerë	중단됨
profet	예언자
qiellore	천구
mekanik	수리공
erërat	바람
heqjen	제거
sezone	시즌
sezone	계절
italianët	이탈리아인
pjesëtar	멤버
pjesëtar	회원
karaktere	문자
karaktere	등장인물
remix	리믹스
republikane	공화당
elementë	상품
elementë	항목
elementë	품목
elementë	아이템
elementë	원소
elementë	구성요소
elementë	부품
elementë	성분
fantastike	대박
fantastike	판타스틱
fantastike	환상적
fantastike	놀라운
fantastike	어메이징
martesë	혼인
martesë	결혼
martesë	결혼식
martesë	웨딩
fytyrën	얼굴
fytyrën	얼굴이
android	android
android	안드로이드
moore	무어
rri	머무르지
rri	머물러
rri	숙박
rri	머무르고
diferenca	차이
diferenca	차이점
qeni	개그
shpërndarja	공유
shpërndarja	분포
shpërndarja	분배
shpërndarja	배포
shpërndarja	배포판
breza	세대
qipro	키프로스
natyre	자연
përkrahje	지원
përkrahje	지지
përkrahje	후원
paraqitjet	외모
paraqitjet	출연
musliman	이슬람교
musliman	무슬림
transmetimi	변속기
transmetimi	전송
transmetimi	방송
transmetimi	방송
bime	공장
bime	식물
bime	식물학
takimet	회의
takimet	미팅
takimet	예약
takimet	연애
takimet	데이트
veçmas	별도
veçmas	따로따로
veçmas	따로
veçmas	별도로
njera	하나
kurr	절대
kurr	never
kurr	절대로
simptomat	증상
simptomat	증세
bosh	비어
bosh	비어
ngarkesë	화물
ngarkesë	배송
ngarkesë	발송
dituri	지식인
dituri	지식
dështuar	실패
neo	네오지오
neo	네오
demokraci	민주주의
demokraci	민주화
selam	피스
selam	peace
selam	평화
emocionale	감정
molekulat	분자
rrezja	반지름
faktori	팩터
faktori	인자
faktori	요인
dukë	공작
dukë	듀크
qytetërimi	문명
feve	종교
kriteret	기준
uje	물이
uje	워터
hartën	지도
dec	적위
urime	축하드립니다
urime	축하합니다
urime	축하해
transmetim	변속기
transmetim	전송
transmetim	방송
transmetim	방송
sundimtar	통치자
renditja	sort
renditja	정렬
sulmuesi	공격자가
sulmuesi	스트라이커
demokracia	민주주의
demokracia	민주화
nofka	닉네임
nofka	별명
miratimin	채택
miratimin	입양
minister	장관
shtimi	추가하기
shtimi	추가
leoni	레온
leoni	리온
clark	클라크
kyçe	키키
trashëgiminë	상속
treve	트리니티
treve	삼위일체
inxhinieria	공학
inxhinieria	엔지니어링
sinjalet	신호
pushkë	샷건
pushkë	소총
tobi	toby
shqiperia	알바니아
popuj	민족
numerike	숫자
ssl	ssl
seksionin	섹션
përgatitja	준비
konfliktet	갈등
konfliktet	분쟁
hitler	히틀러
themel	파운데이션
themel	재단
natyrshëm	자연스럽게
natyrshëm	자연적으로
natyrshëm	naturally
përshkroi	윤곽
realiteti	리얼리티
realiteti	현실
flasim	talk
mbiemri	성씨
lawrence	로런스
lawrence	로렌스
shumëllojshmëri	다양체
shumëllojshmëri	버라이어티
dakota	다코타
arabët	아랍인
universiteteve	대학
kolonat	칼럼
kolonat	기둥
mbështetës	지지자들
mbështetës	지지자
mbështetës	후원자
mbështetës	지지자
mbështetës	서포터
bashkëshortja	배우자
bashkëshortja	마누라
bashkëshortja	와이프
bashkëshortja	아내
shkatërrimi	폭파
shkatërrimi	파괴
serioz	심각한
serioz	심각해
serioz	심각하다
serioz	심각하게
email	이메일로
email	이메일
gjithmone	항상
gjithmone	언제나
kentucky	켄터키
kontrata	계약
kontrata	계약서
kontrata	계약
kontrata	계약서
tower	타워
përkushtim	헌신
përkushtim	헌신
shkencëtar	과학자
brënda	인사이드
brënda	내부
liqene	호수
kimisë	화학
dukesha	여공작
dukesha	공작부인
plane	플랜
plane	계획
cilësore	품질
cilësore	퀄리티
cilësore	화질
cilësore	화질이
kariera	경력
kariera	직업
kariera	커리어
kariera	커리어
atom	원자
atom	아톰
arrestohet	체포
kronike	만성적인
kronike	만성
billy	빌리
ushqyer	피드
ushqyer	fed
prodhuara	제조
hartë	지도
shtypje	억압
shtypje	압력
shtypje	압박
virusi	바이러스
kolegji	대학교
kolegji	대학
kolegji	칼리지
kolegji	대학생
shkallët	계단
shkallët	사다리
shkallët	계단
unaza	링링
unaza	반지
unaza	소환
unaza	반지
unaza	고리
aleksandrisë	알렉산드리아
thata	건조
thata	드라이
thata	건조
specifik	구체적
specifik	특정
specifik	구체
instaluar	설치
instaluar	설치됨
risi	혁신
gjumi	수면
muzike	음악
muzike	뮤직
referencat	참조
referencat	참고
sigurimi	안보
sigurimi	보안
sigurimi	보험
tibet	티베트
nena	엄마
nena	어머니
ekuatoriale	적도
strukture	구조물
strukture	구조
gama	감마
parimin	원칙
parimin	원리
parametrat	매개변수
parametrat	설정
philipp	필립
drogës	마약
drogës	약물
drogës	의약품
adams	애덤스
adams	아담스
përjetshme	영원
përjetshme	영원한
fjalim	연설
fjalim	음성
diskutime	토론
diskutime	논의
diskutime	토론
diskutime	논의
vazhdimësi	연속성
vazhdimësi	연속
arkivi	아카이브
arkivi	보관
hipoteza	가설
kontinentit	대륙
aviacionit	항공
grant	그랜트
dhurata	선물
dhurata	선물
dhurata	선물
ian	lan
saktësi	정밀도
saktësi	정밀
saktësi	정확도
saktësi	정밀도
saktësi	정확성
artiste	음악가
artiste	예술가
artiste	아티스트
artiste	아티스트가
armenia	아르메니아
armenia	아르메니아인
vishnu	비슈누
nikaragua	니카라과
nikaragua	니카라과의
komplet	완전히
komplet	완료
komplet	완성
jerusalem	예루살렘
lampard	램퍼드
pakistani	파키스탄
neni	기사
kryqi	교차
kryqi	십자
kryqi	십자가
kryqi	크로스
alpine	알파인
maksimal	최대
nana	nana
kanale	채널
kanale	운하
moldavia	몰도바
platforma	플랫폼
platforma	플랫폼
provat	증거
pengesë	장벽
pengesë	장애물
çift	커플
çift	부부
piramida	피라미드
hebraike	유대인
hebraike	유대교
hebraike	히브리어
hebraike	히브리
cituar	인용
cituar	인용된
tanimë	이미
tanimë	벌써
bosnjë	보스니아
sallë	라운지
cilësia	품질
cilësia	퀄리티
cilësia	화질
cilësia	화질이
tragjike	비극적
tragjike	비극
erik	에리크
erik	에릭
erik	에리크
erik	에릭
sezonet	시즌
sezonet	계절
matematika	수학
matematika	수학
race	품종
race	레이스
race	경주
race	인종
race	경쟁
gjykimi	심판
gjykimi	판단
gjykimi	판결
gjykimi	판단력
gjykimi	심판
gjykimi	판단
hitlerit	히틀러
flota	함대
flota	플리트
kupë	cup
sony	소니
piu	마셨다
udha	도로
udha	로드
malësi	하일랜드
shtimin	덧셈
inteligjencës	지능
huazuar	빌려
huazuar	빌려서
çeliku	제철
çeliku	강철
çeliku	스틸
afrikane	아프리카
pafund	인피니트
pafund	무한
pafund	끝없는
njerzit	국민
njerzit	사람
njerzit	명인
njerzit	사람들
norman	노르만
norman	노먼
çlirim	해방
çlirim	구원
bordi	보드
bordi	게시판
bordi	이사회
dikujt	누군가
lajm	뉴스
lajm	소식
shkronjat	글꼴
shkronjat	글자
shkronjat	편지
tërhiqet	은퇴
tërhiqet	인출
valley	골짜기
valley	밸리
valley	계곡
kampione	챔피언십
kampione	챔피언
përmbushur	이행
përpjekja	노력
shfrytëzimi	착취
mysafir	게스트로
mysafir	손님
mysafir	게스트
mysafir	참석자
lionel	라이오넬
lionel	리오넬
pérez	페레즈
pérez	페레스
sen	센다
moto	좌우명
lene	좌파
lene	왼쪽
raymond	레이먼드
raymond	레이몬드
qepë	양파
qepë	양파
leonard	레오나드
leonard	레너드
hiqet	삭제됨
hiqet	삭제되었습니다
ban	금지
pasqyra	거울
pasqyra	미러
pasqyra	거울
pasqyra	미러
investimet	투자
gazetare	기자
gazetare	언론인
gazetare	저널리스트
gazetare	기자
gazetare	리포터
dramatik	극적
romeo	로미오
romeo	romeo
hektarë	헥타르
hektarë	에이커
hektarë	아크레
hektarë	에이커
ftp	ftp
ohër	오흐리드
ndihme	도움
ndihme	도움말
instrumentet	악기
instrumentet	인스트루먼트
malazez	몬테네그로어
malazez	몬테네그로
malazez	몬테네그로인
skype	스카이프
montana	몬태나
informacionet	정보
informacionet	정부
kuvajti	쿠웨이트
akuzat	청구
folës	스피커
uashington	워싱턴
corporation	코퍼레이션
corporation	주식회사
kori	합창
kori	코러스
rrotull	주위
rrotull	주변
bay	베이
barcelonë	바르셀로나
viktimat	희생자
viktimat	피해자
jave	주일
jave	일주일
godet	조회수
fqinjët	이웃들
fqinjët	이웃
fqinjët	이웃
taksa	납세
taksa	세금
taksa	세금
patriotik	애국
izrael	이스라엘
traktat	조약
intensiteti	강도
intensiteti	강조
kelly	켈리
zgjerohet	확장
zgjerohet	확대
zgjerohet	확장하기
zgjerohet	펼치기
canada	캐나다
mendoni	생각하기
mendoni	생각
dallimet	차이와
dallimet	차이
dallimet	차이점
bend	밴드
koke	두통
objektiv	목적
objektiv	목표
parat	머니
parat	돈이
trembëdhjetë	thirteen
giorgio	조르지오
enët	접시
çojë	리드
ruajtja	절약
ruajtja	저장
ruajtja	보존
oriental	동양
konsideratë	고려
adhurimi	숭배
adhurimi	예배
nazist	나치즘
slloveni	슬로베니아
slloveni	슬로베니아어
huajt	외국인
fajtor	유죄
makine	자동차
makine	차량
oborri	마당
përkufizimi	정의
mesazhe	메시지
sistematike	체계적
ndriçim	계몽주의
ndriçim	계몽
ndriçim	조명
tepërt	초과
realizimi	구현
realizimi	깨달음
fakultet	학부
fakultet	교수
cola	콜라
plotëson	보완
gji	유방
gji	가슴
deklaratë	성명서
deklaratë	진술
deklaratë	선언
guxim	용기
kryetarin	스피커
holandeze	네덜란드
holandeze	네덜란드인
holandeze	네덜란드령
holandeze	네덜란드어
pilotët	조종사
danimarkë	덴마크
pakistanit	파키스탄
nënshkrimin	서명
nënshkrimin	사인
reuss	로이스
psikologjik	심리학
psikologjik	심리
psikologjik	심리적
romakë	로마인
përqindje	백분율
përqindje	퍼센트
përqindje	백분율
përqindje	비율
dekret	법령
megjithate	그러나
jong	종종
dytësore	프린지
dytësore	중등
procese	프로세스
priten	예상
ndikimet	영향
ndikimet	영향
lëngu	주스
lëngu	쥬스
shtrat	침대
personaliteti	개성
personaliteti	성격
personaliteti	인격
personaliteti	개성
oda	oda
administrim	경영
administrim	관리
administrim	행정학
budapest	부다페스트
pasuar	팔로우
refer	ref
adresë	주소
vegël	가젯
vegël	공구
vegël	도구
rrota	바퀴
rrota	바퀴
nuri	누리
nuri	누리
klinike	임상
zbatohet	적용
zbatohet	적용됩니다
zbatohet	적용된다
zbatohet	구현
mujore	월간
mujore	매달
mujore	매월
statistikave	통계
statistikave	통계학
besueshëm	신뢰성
dallime	차이와
dallime	차이
dallime	차이점
djalli	악마
djalli	사탄
kurora	왕관
kurora	크라운
refuzuar	거절
messi	메시
ashanti	아샨티
kristiane	기독교
kristiane	크리스티안
kristiane	크리스천
kristiane	크리스찬
edukative	교육
stanley	스탠리
mbytur	익사
përziera	엇갈린다
përziera	혼합
thellësia	깊이
thellësia	농도
fiksuar	고정
fiksuar	집착
plastike	플라스틱
plastike	성형
plastike	비닐
punk	펑크
vetmuar	외로워
vetmuar	외로운
vetmuar	외로움
skema	스킴
skema	배열
skema	제거
horizontal	수평
mjekët	의사
mjekët	의사
ain	아인
pbb	gdp
sánchez	산체스
toledo	톨레도
shit	판매하기
shit	팔아
shit	판매
shit	팔렸다
shit	판매
tërheqjen	철수
tërheqjen	금단
gjenetik	유전자
joachim	요아킴
lajmet	뉴스
lajmet	소식
disku	디스크
disku	디스크
përjetoi	경험
fytyrës	안면
formati	형식
formati	포맷
formati	형식으로
rrjeta	격자
rrjeta	눈금
rrjeta	그리드
rrjeta	net
jeshile	녹색
jeshile	그린
jeshile	초록색
jeshile	초록
perpara	전진
perpara	전달
perpara	앞으로
perpara	ahead
perpara	이전
perpara	전에
borë	스노우
përfundimi	완성
përfundimi	결과
përfundimi	결론
adm	adm
harris	해리스
veshin	착용
fetarë	종교
ikën	gone
ikën	떠나
ikën	떠나기
parandalimin	방지
parandalimin	예방
mjediset	환경
ecur	걷기
capital	자본
capital	수도
capital	캐피탈
capital	자본주의
capital	캐피털
arrinë	도달
reagim	반응
reagim	공감
reagim	피드백
reagim	의견
veshja	드레스
veshja	복장
matematikan	수학자
fotograf	사진사
fotograf	사진관
fotograf	포토그래퍼
fotograf	사진작가
shëndeti	체력
shëndeti	헬스
shëndeti	건강
shëndeti	보건
ekuador	에콰도르
agjent	에이전트
agjent	요원
agjent	대리인
arsyen	이유
çati	옥상
çati	지붕
pasuese	후임
arrestuar	체포
patate	감자
patate	감자
poshte	다운
poshte	아래로
seksion	섹션
hermann	헤르만
fikse	고정
nikola	니콜라
nikola	니컬라
vjetori	기념일
perime	채소
perime	야채
perime	채소
perime	야채
flash	플래시
zulu	줄루어
zulu	줄루
grada	도도
grada	계급
grada	순위
shfrytëzimit	착취
fitim	이익
fabrikë	공장
fabrikë	식물
fabrikë	식물학
fabrikë	공장
fabrikë	팩토리
mynih	뮌헨
brezat	세대
avull	증기
avull	스팀
sllovene	슬로베니아
sllovene	슬로베니아어
sllovene	슬로베니아
sllovene	슬로베니아어
kërkohej	필요함
kërkohej	필수
pisha	소나무
pisha	파인
thërret	통화
dramaturg	극작가
forumi	포럼
lexim	독서
lexim	읽고
lexim	읽기
mysql	mysql
votimi	투표
legjendare	전설
kritikët	비평가
bruneit	브루나이
mbishkrim	비문
trajtim	시술
trajtim	치료
shkëlqim	글로
femije	키즈
femije	애들
femije	아이들
femije	어린이
femije	아동
femije	어린이들
femije	자녀
femije	어린이
femije	아이들
femije	아이유
brezave	세대
fqinjë	이웃들
fqinjë	이웃
fqinjë	이웃
lavdishme	영광
lavdishme	영광스러운
proteina	단백질
shkatërroi	파괴됨
dollar	달러
tendencë	경향
kodrën	언덕
kombësia	국적은
kombësia	국적
doi	doi
hip	엉덩이
organizmi	생물
organizmi	생명체
tru	두뇌
tru	브레인
mëshirë	자비
pazar	쇼핑
franc	프랑
tregim	이야기
tregim	스토리
tregim	소식
konflikte	갈등
konflikte	분쟁
konflikte	갈등
konflikte	갈등이
konflikte	충돌
konflikte	분쟁
sugjeruar	추천
plumbi	총알
plumbi	탄환
ferri	지옥
willy	윌리
japonisht	일본어
japonisht	일본
japonisht	일본인
still	스틸
nassau	나사우
stefani	스테판
stefani	슈테판
stefani	스테퍼니
stefani	스테파니
aksident	교통사고
aksident	사고
shkëmbinj	바위
trimi	용감한
ariu	베어
përbërës	재료
multi	멀티
hop	힙합
kundërshtar	상대
kundërshtar	상대편
kundërshtar	상대성
vizitorët	방문자
vizitorët	방문객
plagë	상처
plagë	부상
plagë	부상
plagë	상처
analog	아날로그
analog	아날로그
xhamitë	모스크
xhamitë	사원
standardeve	표준
kurs	코스
kurs	과정
rezervuar	저수지
bardh	하얀
bardh	화이트
bardh	흰색
bardh	하얀색
bardh	하얗게
ciklin	월경
ciklin	주기
ciklin	순환
ciklin	사이클
radikale	급진주의
vizitë	방문
vizitë	방문하기
sulejmani	솔로몬
analitike	해석학
rolit	역할
objektivat	목표
objektivat	타겟
kanalet	채널
kanalet	운하
amerikanët	미국인
besë	신뢰
besë	신탁
besë	신뢰
kongo	콩고
shprehjet	표현
shprehjet	표현식
wild	와일드
wild	야생
specializuara	전문
kontrast	콘트라스트
kontrast	대비
interpretim	해석
paralelisht	평행
paralelisht	병렬
harold	해롤드
harold	해럴드
pozicionet	직위
pozicionet	입장
pozicionet	포지션
irlandez	아일랜드어
irlandez	아일랜드인
katedralja	성당
katedralja	대성당
menduarit	생각
vaji	오일
vaji	석유
vaji	기름
komente	피드백
komente	의견
komente	댓글
shikim	표정
cikël	주기
cikël	순환
cikël	사이클
paraprake	예비
proteinat	단백질
proteinat	단백질
gjalpë	버터
detyrueshëm	필수
rrjetet	네트워크
prishur	깨짐
prishur	부러진
prishur	깨진
kontrollon	통제
kontrollon	제어
kontrollon	컨트롤
zana	페어리
neutral	중성
neutral	중립성
neutral	중립
operacione	작전
operacione	운영
operacione	수술
adhuruar	광고
klientit	클라이언트
domain	도메인
domain	영역
