से	from
सलाह	aconsellar
सलाह	assessorar
आहार	dieta
गिरजाघर	catedral
गिरजाघर	església
पीढ़ी	generació
गृह	domicili
गृह	llar
छवि	imatges
छवि	imatge
पुष्टि	confirmat
पुष्टि	confirmació
कलाकारों	artistes
यूनिवर्सिटी	universitat
औपचारिक	formals
वित्त	finances
तीर्थ	pelegrinatge
तीर्थ	romeria
मध्यम	mitjà
मध्यम	moderadament
द्रव	fluid
द्रव	líquid
द्रव	liquid
अनुरोध	peticions
अनुरोध	requeriment
अनुरोध	petició
जोर	èmfasi
संभावित	probable
संभावित	potencials
संभावित	potencial
संभावित	possible
संभावित	possibles
विपणन	màrqueting
विपणन	marketing
विपणन	comercialització
मूल्यांकन	avaluació
मूल्यांकन	mesura
मूल्यांकन	mesurament
वाक्य	frase
वाक्य	frases
डाटा	dades
अनुरूप	consonant
अनुरूप	apte
ध्वज	estendard
ध्वज	bandera
ध्वज	banderes
ध्वज	indicadors
ध्वज	estendards
ध्वज	banderoles
ध्वज	luxemburg
पुल	ponts
पुल	pont
पुल	bridge
मोहन	mohan
डाल	elenc
डाल	repartiment
डाल	treta
फीट	peus
पुस्तकें	llibres
बहन	germaneta
बहन	sister
बहन	germana
हल	solució
हल	arada
हल	resolt
मास	mas
मास	missa
मास	massa
पॉल	paul
तारों	estel
तारों	estrella
तारों	estels
तारों	estrelles
करेगा	will
करेगा	voluntat
अधिकारों	drets
साक्षात्कार	entrevista
साक्षात्कार	entrevistes
सेवाएं	serveis
काउंटी	comtat
काउंटी	comarques
काउंटी	vaquer
बीमा	assegurança
बीमा	assegurances
सुबह	matí
मानचित्र	mapa
मानचित्र	correspondències
मानचित्र	maps
मानचित्र	mapes
संस्थाओं	institucions
खर्च	despeses
जातियाँ	comunitat
हाई	alta
हाई	high
हाई	alt
मालिक	propietari
फैला	difusió
जंगल	jungla
जंगल	selva
जंगल	bosc
पैर	peus
पैर	peu
पैर	cames
पैर	cama
पैर	pota
कोरिया	corea
कोरिया	korea
बालक	nen
बालक	infant
चुनावों	eleccions
बीबीसी	bbc
सैनिकों	soldats
सैनिकों	efectius
सैनिकों	tropes
मौलिक	original
मौलिक	bàsic
मौलिक	bàsics
मौलिक	bàsiques
मौलिक	basic
अमरीकी	american
अमरीकी	americà
बेटे	fill
कोर्ट	cort
कोर्ट	tribunal
निर्देश	indicacions
निर्देश	direccions
निर्देश	instrucció
निर्देश	instruccions
ओपन	oberta
ओपन	oberts
ओपन	open
ओपन	obre
ओपन	obert
आवाज	volum
आवाज	veu
रोम	roma
मनोरंजन	recreació
मनोरंजन	esbarjo
मनोरंजन	oci
मनोरंजन	entreteniment
मनोरंजन	entertainment
मनोरंजन	diversió
विलय	fusiona
विलय	fusionar
दीवार	paret
दीवार	mur
सकारात्मक	positiu
सकारात्मक	positiva
सकारात्मक	positius
काली	kali
संभवतः	potser
संभवतः	probablement
संभवतः	possiblement
जगत	jagat
महात्मा	mahayana
महात्मा	mahatma
संशोधन	modificacions
संशोधन	revisió
कैलिफोर्निया	califòrnia
कैलिफोर्निया	california
चिकित्सक	metge
चिकित्सक	terapeuta
चिकित्सक	teràpia
चिकित्सक	terapeutes
सरस्वती	saraswati
रॉबर्ट	robert
वर्ण	varma
वर्ण	tonalitat
वर्ण	caràcter
वर्ण	personatge
वर्ण	personatges
वर्ण	caràcters
किताब	llibre
रचनाओं	creacions
जय	jaya
जय	jay
वनस्पति	vegetació
नायक	heroes
नायक	herois
नायक	heroi
प्रतिनिधि	delegat
प्रतिनिधि	representant
प्रतिनिधि	representants
आपका	teva
आपका	teu
शब्दावली	glossari
शब्दावली	terminologia
शब्दावली	vocabulari
लेखकों	escriptores
लेखकों	escriptors
फैसला	jutge
फैसला	jutjar
फैसला	decisió
फैसला	faisalabad
कीमत	preu
संघीय	federal
निदान	diagnòstica
निदान	diagnosi
निदान	diagnòstic
निदान	diagnòstics
प्रतिमा	estàtua
बेटी	filla
ज्योतिष	astrologia
मुश्किल	hard
मुश्किल	dura
मुश्किल	dur
मुश्किल	difícil
परस्पर	mutual
परस्पर	mútues
परस्पर	mútua
परस्पर	mutu
अनुकूल	favorable
पंडित	pandit
ईंधन	combustible
तनाव	tensions
तनाव	estrès
योग्यता	titulacions
योग्यता	titulació
योग्यता	aptitud
बैठक	reunions
बैठक	sessió
बैठक	reunió
बैठक	trobada
कम्प्यूटर	ordinador
वाराणसी	varanasi
जल्द	aviat
मुम्बई	bombai
मुम्बई	mumbai
हॉल	hall
हॉल	salons
हॉल	sales
किंग	king
किंग	rei
पेरिस	paris
पेरिस	parís
टाइम्स	vegades
जवाब	resposta
जवाब	respon
जवाब	respostes
जवाब	respostes
संपादक	editor
संपादक	editors
संपादक	redactors
बंदरगाह	port
ग्रुप	grup
शून्य	zero
जैविक	organic
जैविक	orgànic
जैविक	orgànica
कौशल	aptituds
कौशल	habilitats
कौशल	competències
कौशल	destresa
कौशल	habilitat
कौशल	delicadesa
भक्ति	bhakti
भक्ति	devoció
गहराई	profunditat
आश्रम	hostatgeria
आश्रम	ashram
हानि	perdició
आरंभिक	inicial
आरंभिक	principiant
कण	partícules
कण	partícula
वाणिज्यिक	comercial
वाणिज्यिक	mercantils
वाणिज्यिक	comercials
नैतिक	ètic
नैतिक	moral
रॉयल	royal
पुरी	puri
शिखर	súmmum
धरती	earth
धरती	terra
नेहरू	nehru
पेशेवर	professional
पेशेवर	professionals
पेशेवर	professionals
लैटिन	llatí
परंपरागत	tradicional
परंपरागत	tradicionals
परंपरागत	ortodox
समीकरण	equació
समीकरण	elevació
जाँच	test
जाँच	prova
जाँच	proves
जाँच	comprovació
जीवों	organismes
मापन	mesura
मापन	mesurament
सुन्दर	guapa
प्रथा	pràctica
प्रथा	pretor
दोनो	ambdós
दोनो	ambdues
संपादित	editada
संपादित	editat
देखी	vistos
देखी	vist
देखी	saw
देखी	mirava
देखी	vigilat
देर	tard
आंशिक	proporcional
आंशिक	proporcionals
आंशिक	parcials
परम्परा	tradició
एसोसिएशन	associacions
एसोसिएशन	associació
एसोसिएशन	association
आध्यात्मिक	espiritual
यहूदी	jueva
यहूदी	jueu
यहूदी	hebreu
यहूदी	jueus
यहूदी	jiddisch
विशेषकर	particularment
विशेषकर	sobretot
विशेषकर	especialment
महाद्वीप	continent
महाद्वीप	continents
मुक्ति	alliberament
मुक्ति	salvació
मुक्ति	mukti
प्रजनन	cria
प्रजनन	fertilitat
बॉक्स	caixa
बॉक्स	capsa
बॉक्स	caixes
श्रेय	credit
श्रेय	crèdit
श्रेय	credencials
श्रेय	crèdits
स्टेट	estat
स्टेट	stat
ठाकुर	thakur
वेल्स	wales
