din	no
electrică	elektriskā
electrică	elektrisko
iran	irāna
proprietatea	īpašums
proprietatea	īpašība
proprietatea	īpašumtiesības
scară	kāpnes
scară	kāpnēm
scară	trepes
scară	mērogs
scară	skala
grele	smags
grele	smagas
grele	smaga
grele	smagais
grele	smagi
grele	smago
permanent	pastāvīgu
permanent	pastāvīgs
permanent	pastāvīgās
permanent	pastāvīgā
permanent	pastāvīga
permanent	neatgriezeniski
permanent	pastāvīgi
gara	stacija
gara	stacijā
gara	stacijas
kim	kim
latin	latīņu
rudolf	rūdolfa
rudolf	rūdolfs
ligii	līgas
ligii	līga
georgia	gruzija
mănăstire	klostera
mănăstire	klosterī
economia	ekonomika
aspecte	aspektiem
aspecte	aspekti
aspecte	jautājumi
observat	pamanīju
observat	novērotais
observat	novērotā
observat	novērota
observat	novērotas
observat	novērotās
observat	novērots
principala	galvenais
principala	galvenās
principala	galvenā
introducerea	ievešana
introducerea	ieviešanu
introducerea	ievads
introducerea	ieviest
efect	efekts
efect	ietekme
mărime	izmers
mărime	lielums
mărime	izmērs
melodia	melodija
rapidă	ātra
rapidă	ātrs
rapidă	straujš
rapidă	ātri
rapidă	ātra
rapidă	ātrs
rapidă	strauji
rapidă	fast
relație	attiecības
relație	saistība
della	della
nepal	nepālas
nepal	nepālā
interpretare	interpretācijas
interpretare	interpretāciju
interpretare	interpretācijā
interpretare	interpretēt
interpretare	interpretācija
anne	anne
anne	anna
boli	slimības
boli	slimībām
boli	slimības
boli	slimība
simplă	vienkārši
simplă	vienkāršs
simplă	vienkārša
simplă	vienkāršas
simplă	vienkāršā
opus	opus
opus	pretējā
opus	pretēja
opus	pretim
matematician	matemātiķis
independență	neatkarība
flandra	flandrijas
font	fonts
font	fontu
tradiția	tradīcijas
tradiția	tradīcija
tradiția	tradīciju
atena	atēnās
atena	atēnu
biografie	bio
biografie	biogrāfijā
adolf	ādolfs
împărțit	dalīts
împărțit	dala
împărțit	dalījums
împărțit	sadalīt
forțe	spēkus
forțe	spēki
adunarea	montāža
adunarea	asamblejas
adunarea	asambleja
reprezentată	pārstāvēts
reprezentată	pārstāvētas
reprezentată	pārstāvēta
reprezentată	pārstāvēti
căsătorită	precējusies
căsătorită	precējies
organizată	organizētas
organizată	organizētā
organizată	organizēti
organizată	organizēto
organizată	organizēta
organizată	organizēts
organizată	organizēti
organizată	organizēta
organizată	organizēts
adâncime	dziļums
mână	roku
mână	roka
săptămână	nedēļa
săptămână	nedēļā
săptămână	nedēļu
conducere	braukšanas
conducere	braukšana
conducere	vadīšana
conducere	vadība
culoarea	krāsu
culoarea	krāsa
culoarea	krāsu
culoarea	krāsa
filosofie	filozofijas
filosofie	filozofija
handbal	handball
traducerea	tulkošana
traducerea	tulkojums
times	laiki
contele	skaitīt
contele	saskaitīt
contele	skaits
alegerea	izvēle
libertatea	brīvība
libertatea	brīvības
energia	enerģētika
energia	enerģija
capitolul	nodaļā
capitolul	nodaļa
inferior	sliktāki
reviste	žurnālus
reviste	žurnāli
solo	solo
specific	specifiskas
specific	īpašie
comunitate	kopienu
comunitate	kopienas
comunitate	kopiena
majoritate	vairākums
majoritate	vairākumu
nominalizat	izvirza
nominalizat	izvirzīts
industriale	rūpnieciskais
industriale	rūpniecības
industriale	rūpnieciskie
industriale	rūpnieciska
soare	saule
soare	sun
soare	saulē
soare	saules
soare	saule
soare	saulīte
soare	saulainas
soare	saulains
soare	saulainā
soare	saulaina
bătălie	kaujā
bătălie	kauja
bătălie	cīņa
bătălie	kaujas
poveste	stāsts
fotografii	fotoattēli
fotografii	attēli
fotografii	fotogrāfijas
fotografii	bildes
bbc	bbc
fabrica	rūpnīca
fabrica	fabrika
măsuri	pasākumi
holstein	holstein
premiile	apbalvošana
premiile	balva
premiile	balvas
premiile	godalgas
premiile	balvas
financiar	finansiāli
financiar	finansiālā
financiar	finansiālais
financiar	finansiāls
financiar	finanšu
heinrich	heinrihs
brandenburg	brandenburgas
vie	dzīvs
vie	dzīva
vie	vie
cântăreț	dziedātāja
cântăreț	dziedātājs
romanian	angļu
paulo	paulo
paulo	paulu
metoda	metode
araneus	araneus
comuniste	komunistu
comuniste	komunistiskā
chile	čīle
audio	audio
digital	ciparu
digital	digitālā
digital	digitālais
marcel	marsels
conținutul	saturu
conținutul	saturs
württemberg	virtemberga
virginia	virdžīnija
pierde	zaudē
pierde	pazaudēt
pierde	zaudē
pierde	zaudēt
fizician	fiziķe
eliberat	atbrīvoto
eliberat	izdota
eliberat	izsniegta
eliberat	izdots
eliberat	izsniegts
eliberat	atbrīvota
eliberat	atbrīvots
eliberat	atbrīvoti
eliberat	atbrīvoja
eliberat	atbrīvoti
listele	sarakstus
listele	saraksti
listele	sarakstiem
treptat	pakāpeniskās
treptat	pakāpeniska
treptat	pakāpeniski
treptat	pakāpeniski
comercială	komerciāls
comercială	komerciālais
comercială	komerciālie
comercială	komerciālā
comercială	komerciāli
originale	oriģināls
originale	sākotnējais
originale	oriģinālā
originale	sākotnējā
originale	oriģināli
originale	oriģināla
originale	oriģināli
record	rekords
record	ieraksts
medalii	medaļas
organizație	organizācija
organizație	organizācija
masculin	vīrietis
masculin	vīriešu
masculin	tēviņi
masculin	vīrieši
hristos	kristus
hristos	kristu
redus	samazinātas
redus	samazināta
redus	samazināts
redus	samazināti
sursele	avoti
chicago	čikāgas
sfânt	svētais
sfânt	saint
sfânt	svēto
sfânt	svētais
galben	dzeltens
galben	dzeltena
galben	dzeltenas
galben	dzeltenais
activat	aktivizēta
activat	ieslēgts
activat	ieslēgti
activat	aktivizēts
activat	ieslēgta
activat	ļāva
activat	aktivizēta
activat	aktivizēts
activat	aktivizējas
indian	indiešu
indian	indijas
referință	atsauces
referință	atsauce
lac	ezera
lac	ezers
lac	lac
instrument	instruments
instrument	instrumenta
instrument	instrumentu
instrument	instruments
instrument	rīks
valentin	valentīns
valentin	valentīna
uscat	sausa
uscat	sausā
uscat	sauss
uscat	sausi
uscat	sausais
uscat	kaltēti
uscat	žāvēti
uscat	kaltētas
uscat	žāvētas
posibilă	iespējamie
posibilă	iespējams
posibilă	iespējamā
posibilă	iespējama
francezi	francijas
francezi	franču
realizări	sasniegtais
realizări	sasniegumi
realizări	sasniegumiem
scos	izņemti
scos	izņemts
scos	noņemts
prezentate	uzrādīts
jazz	jazz
jazz	džeza
journal	dienasgrāmata
cameră	istaba
cameră	istabā
cameră	istabas
cameră	telpa
cameră	istabu
uman	cilvēks
uman	cilvēka
uman	cilvēku
sun	saule
sun	sun
sun	saulē
sun	saules
ernst	ernsts
ernst	ernst
siguranță	drošums
siguranță	drošība
siguranță	drošības
iucn	iucn
super	lieliski
super	brīnišķīgs
super	super
debutul	pirmizrādi
liderul	vadītājs
liderul	vadonis
liderul	līderi
liderul	leader
liderul	līderis
bad	slikts
bad	slikta
bad	slikti
ușoară	viegla
ușoară	viegls
ușoară	maiga
ușoară	vieglas
ușoară	nelieli
ușoară	neliels
ușoară	neliela
ușoară	nelielas
legi	likumus
legi	likumi
unesco	unesco
internă	iekšēji
internă	iekšējā
internă	iekšējais
internă	iekšēja
internă	iekšējs
internă	iekšējie
lotul	sērija
lotul	partija
declarată	deklarēts
grade	grādus
grade	grādi
tehnic	tehniskais
tehnic	tehniskā
tehnic	tehniski
theodor	teodors
theodor	teodors
colecție	savākšanas
colecție	kolekcijas
colecție	vākšana
colecție	savākšana
colecție	kolekcija
câmpul	lauks
câmpul	lauka
câmpul	laukā
barbu	barbu
prezentare	noformējumu
prezentare	prezentācija
prezentare	prezentācijas
prezentare	noformējums
inspirat	iedvesmoja
sul	sul
tur	ekskursija
tur	tūre
tur	tour
joe	džo
dinastiei	dinastija
portul	ostas
portul	portu
portul	ostā
portul	osta
patra	patru
vocea	balsi
vocea	balss
deal	kalnā
oricum	vienalga
set	komplekts
set	kopa
set	uzstādīt
accesul	piekļūt
accesul	pieeja
accesul	piekļuve
bălți	belci
ochii	acīm
ochii	actiņas
ochii	acis
poezia	dzeja
poezia	dzejas
manchester	manchester
chimice	ķīmiskais
chimice	ķīmiskā
muzeu	muzeju
muzeu	muzeja
muzeu	muzejā
muzeu	muzejs
cererea	pieprasījums
cererea	lūgums
cererea	pieprasīt
cererea	pieprasījums
bob	bobs
instituție	iestāde
instituție	institūcija
spitalul	slimnīcā
spitalul	slimnīca
stemma	stemma
extins	paplašināta
extins	paplašinātas
extins	pagarināts
extins	paplašināts
extins	paplašinātā
extins	vilktas
extins	paplašināta
extins	paplašinātas
extins	paplašināts
utilizare	lietošana
utilizare	izmantošana
utilizare	lietojums
utilizare	lietošana
utilizare	lietojums
utilizare	lietot
utilizare	izlietot
utilizare	izmantošana
atinge	pieskarties
atinge	krāna
cifra	cipars
sănătate	veselības
sănătate	veselību
sănătate	veselība
francis	francis
leftarm	leftarm
alfonso	alfonso
orchestra	orķestris
orchestra	orķestra
iso	iso
străini	svešiniekiem
străini	ārzemniekiem
flori	ziedi
flori	puķes
flori	flowers
experiență	pieredze
experiență	pieredzes
dispărut	pazuduši
dispărut	pazuda
legată	piesaistīta
legată	piesaistīti
legată	piesaistīts
picioare	kājas
picioare	pēdas
picioare	kājām
picioare	kājas
picioare	kājiņas
femeilor	sievietes
toma	tomass
anjou	anjou
das	das
chimie	ķīmija
chimie	ķīmijas
manuel	manuel
manuel	manuels
brian	braiens
propunerea	priekšlikums
scrisoare	vēstule
scrisoare	burts
clasică	klasiskais
clasică	klasisko
clasică	klasiskā
clasică	klasisks
clasică	klasika
clasică	klasiska
clasică	klasisks
incluzând	tostarp
incluzând	ieskaitot
cand	kad
concerte	koncerti
zid	sienas
zid	sienu
zid	mūris
zid	siena
critice	kritiskie
critice	kritiski
critice	kritisko
critice	kritiska
critice	kritisks
executat	izpildīts
suprem	augstākā
suprem	augstākās
festival	festivāls
festival	svētki
filmele	filmas
filmele	kino
birmania	birmu
birmania	birmā
birmania	birma
birmania	mjanmas
metodă	metode
impact	trieciens
impact	ietekme
impact	reach
impact	aizsniegt
buna	laba
buna	labas
buna	labi
buna	labs
buna	labais
religia	reliģija
jurnalist	žurnālists
jurnalist	žurnāliste
perfect	perfekta
perfect	ideāli
perfect	perfekti
perfect	ideāla
perfect	perfekts
hun	hun
adaugă	pievienot
jules	žils
femeile	sievietes
descoperirea	atklājums
descoperirea	atradums
descoperirea	atklāšana
roluri	lomas
obiectiv	mērķis
obiectiv	mērķis
hotel	viesnīcā
hotel	viesnīca
izvor	pavasaris
polonezi	poļu
polonezi	poļi
cehia	čehu
cehia	čehijas
trimite	nosūtīt
trimite	sūtīt
scriitorul	rakstnieks
bruxelles	briselē
bruxelles	brisele
univers	visums
cântat	dziedāja
cântat	sung
europeni	eiropas
europeni	eiropietis
europeni	eiropiešiem
europeni	eiropiešu
europeni	eiropieši
critici	kritika
critici	kritiku
critici	kritiķi
religios	reliģisko
religios	reliģiskās
misiunea	misijas
misiunea	misija
motivul	iemesls
ucraineni	ukraiņiem
ucraineni	ukraiņu
credință	ticība
credință	ticībā
credință	ticību
creek	upīte
parc	parc
parc	park
parc	parkā
parc	parka
parc	parks
context	konteksts
context	konteksta
resurse	resursi
resurse	resursa
resurse	resurss
resurse	resursu
resurse	resursi
resurse	resursus
resurse	līdzekļi
gaz	gāze
gaz	gāzes
gaz	gaz
părinți	vecāki
părinți	vecākiem
ebraică	ebreju
arhitectura	arhitektūra
analiza	analīzes
analiza	analīzi
analiza	analīze
planurile	plānus
planurile	plāni
regionale	reģionālie
regionale	reģionāla
regionale	reģionāli
regionale	reģionālā
regionale	reģionālās
regionale	reģionālais
succesul	veiksme
succesul	veiksmes
succesul	panākumi
succesul	veiksmīgi
succesul	panākumus
succesul	veiksmīga
vorbe	vārdi
zero	nulli
zero	zero
zero	nulle
zero	nulles
canal	kanāls
canal	kanāls
specifică	specifiskas
specifică	īpašie
specifică	precizē
specifică	norādīt
specifică	precizēt
înregistrare	ierakstīšana
înregistrare	reģistrēšana
înregistrare	ierakstīšanas
înregistrare	reģistrācija
înregistrare	rekords
înregistrare	ieraksts
înregistrare	reģistrēšana
înregistrare	reģistrēšanās
înregistrare	reģistrācija
influențat	ietekmēts
influențat	ietekmējis
convins	pārliecināts
convins	pārliecināja
convins	pārliecināta
greci	grieķi
greci	grieķijas
greci	grieķu
acuzat	apsūdzēto
acuzat	apsūdzēti
acuzat	apsūdzēts
acuzat	apsūdzēta
acuzat	apsūdzēja
isus	jēzus
calif	kalifs
dance	dejas
dance	dejo
dance	deju
dance	dejot
dance	deja
variantă	varianta
variantă	variants
variantă	variantu
instrumente	instrumenti
instrumente	rīki
instrumente	instrumenti
instrumente	darbarīki
cronică	hroniska
cronică	hronisks
clasă	šķira
clasă	klase
drumuri	ceļi
variante	varianta
variante	variants
variante	variantu
variante	varianti
variante	variantiem
variante	variantus
stephen	stīvens
medicală	medicīnas
medicală	medicīniskā
creștină	kristians
creștină	kristiešu
creștină	kristiāns
medicale	medicīnas
medicale	medicīniskā
conducători	vadītāji
conducători	līderi
inițială	sākotnējā
inițială	sākotnējais
principiul	pamatprincips
principiul	princips
mormântul	kapu
mormântul	kapa
mormântul	kapā
turism	tūrisms
turism	tūrismā
bisericile	baznīcas
alexandra	aleksandra
traduceri	tulkojumi
frumoase	skaists
frumoase	skaistas
frumoase	skaista
frumoase	skaisti
frumoase	skaistā
bernard	bernard
modele	modeļus
modele	modeļi
modele	paraugi
modele	modeles
modele	veidnes
modele	sagataves
andré	andrē
andré	andrē
efectul	efekts
efectul	ietekme
decide	izlemj
decide	lemj
decide	nolemj
decide	nolemt
decide	lemt
decide	izlemj
decide	lemj
decide	izlemt
ofițeri	virsnieki
ofițeri	amatpersonas
ofițeri	virsnieku
solar	saules
candidat	kandidāts
candidat	kandidāti
candidat	kandidātam
insecte	kukaiņu
insecte	kukaiņi
federal	federālā
federal	federālais
curte	pagalms
curte	pagalma
curte	pagalmā
curte	pagalmu
curte	tiesa
curte	palāta
curte	pagalms
curte	būvētava
curte	būvētavas
remix	skaņās
elevi	studenti
elevi	skolēni
elevi	studentiem
elevi	skolēni
elevi	skolēniem
potențial	potenciāls
potențial	potenciāla
potențial	potenciāli
mamă	mammu
mamă	mammai
mamă	mamma
mamă	mammas
mamă	māte
mamă	mātes
lucrurile	lietas
coloana	sleja
coloana	kolonna
coloana	slejā
coloana	kolonnu
ștergerea	dzēšana
ștergerea	dzēš
poziții	pozīcijas
poziții	nostājas
trasee	maršruti
trasee	ceļi
trasee	maršrutus
trasee	takas
muzician	mūziķis
comedie	komēdija
tradițional	tradicionāls
tradițional	tradicionālie
tradițional	tradicionālais
tradițional	tradicionālā
tradițional	tradicionālo
tradițional	tradicionāli
like	patīk
like	like
mijlocaș	pussargs
situații	situācijas
situații	situācijās
tancuri	tanku
tancuri	tvertnes
tancuri	tanki
tancuri	cisternas
steve	stīvs
acte	akti
acid	skābi
acid	skābe
acid	skābes
colonel	pulkvedis
automat	automātiska
automat	automātiskā
automat	automātiski
automat	automātiskais
automat	automātisks
automat	automātiski
bogat	bagāta
bogat	bagātas
bogat	bagāti
bogat	bagātīgs
bogat	bagāts
oceanul	okeānā
oceanul	okeāns
oceanul	okeāna
atras	piesaistīja
luate	ņemta
luate	ņemts
luate	veikti
suma	sum
suma	summa
suma	apjoms
suma	apmērs
suma	summa
dorește	novēl
dorește	vēlmes
dorește	vēlas
dorește	vēlmju
protecția	aizsardzība
cetate	cietoksnis
cetate	citadeli
bill	rēķinu
bill	bils
căpitan	kapteinis
căpitan	kapteini
scene	ainas
procesului	process
procesului	procesā
înțelege	saprast
înțelege	izprast
înțelege	saprotu
asociat	saistīts
asociat	asociējas
lanka	lanka
obținute	iegūtie
obținute	iegūti
obținute	iegūta
obținute	iegūts
obținute	iegūtā
obținerea	kļūst
descoperite	atklāju
hugo	igo
hugo	hugo
ajută	palīgā
ajută	palīdzība
ajută	palīdzēt
ajută	help
ajută	palīdz
samuel	semjuels
margareta	margaret
margareta	dēzija
firma	firma
denis	denis
denis	deniss
home	mājās
home	home
home	mājas
home	majas
claude	claude
claude	klods
psd	psd
campanie	kampaņa
campanie	kampaņā
parlament	parlaments
vârf	maksimums
vârf	pīķa
mitologia	mitoloģija
pacific	klusais
doamna	kundze
doamna	dāma
doamna	lēdija
greșit	nepareizi
greșit	nepareiza
greșit	nepareizs
retragerea	atkāpties
retragerea	atsaukšana
retragerea	atsaukšanu
retragerea	izstāšanās
retragerea	anulēšana
ferate	dzelzceļš
street	iela
hautes	hautes
armenia	armēnija
definitiv	galīga
definitiv	galīgi
design	dizaina
design	dizains
design	projektēšana
design	konstrukcija
taylor	teilors
fire	pavedieni
fire	dzijas
fire	vadi
fire	pavedieni
mers	gaita
frați	brāļi
frați	brāļi
așezat	sēdošu
plin	pilnu
plin	pilnas
plin	pilns
plin	pilnā
plin	pilni
plin	pilna
raportul	ziņot
raportul	ziņojums
land	zemi
land	zeme
land	zemes
directă	tiešā
directă	tiešs
directă	tiešais
directă	direct
directă	tieša
planuri	plānus
planuri	plāni
den	den
servit	kalpoja
front	priekšējais
front	fronte
front	priekšpusē
front	priekšā
front	priekšējie
ochi	acīm
ochi	actiņas
ochi	acis
ochi	acs
ochi	acī
ochi	acu
senator	senators
cher	šēra
aeroportul	lidosta
aeroportul	lidostā
aeroportul	lidostas
menționează	minēta
menționează	piemin
sebastian	sebastians
contextul	konteksts
contextul	konteksta
costa	costa
louise	luīze
spencer	spensers
franco	franko
europe	eiropa
europe	europe
gospodării	mājsaimniecību
gospodării	mājsaimniecībām
gospodării	mājsaimniecības
mitologie	mitoloģija
irina	irina
slovacia	slovāku
slovacia	slovākijas
slovacia	slovākija
continua	turpina
continua	turpināt
profilul	profilu
profilul	profila
profilul	profils
sankt	sankt
determină	nosaka
determină	nosaka
determină	noteikt
enciclopedia	enciklopēdija
înmormântat	aprakts
medievală	viduslaiku
implică	iesaista
open	atklāts
open	atvērts
open	atvērta
open	atvērt
iarna	ziemā
iarna	ziema
iarna	ziemai
rhône	rhône
poetul	dzejnieks
fond	fonda
fond	fonds
absolut	absolūti
absolut	pilnīgi
animalelor	dzīvniekus
animalelor	dzīvniekiem
animalelor	dzīvnieki
efecte	efekts
efecte	efekti
efecte	iedarbība
efecte	ietekme
deschide	atklāts
deschide	atvērts
deschide	atvērta
deschide	atvērt
culori	krāsas
culori	krāsvielas
