dhe	そして
adams	アダムズ
adams	アダムス
fjalim	音声
fjalim	スピーチ
diskutime	ディスカッション
diskutime	話し合い
diskutime	ディスカッション
vazhdimësi	連続
arkivi	書庫
arkivi	アーカイブ
hipoteza	仮説
kontinentit	大陸
aviacionit	航空
grant	付与
grant	グラント
dhurata	ギフト
dhurata	贈り物
dhurata	プレゼント
dhurata	ギフト
dhurata	贈り物
ian	lan
ian	イアン
shërbejë	サーブ
saktësi	精度
saktësi	正確性
saktësi	精度
artiste	芸術家
artiste	アーティスト
armenia	アルメニア
vishnu	ヴィシュヌ
nikaragua	ニカラグア
komplet	コンプリート
komplet	完備
kontributet	貢献
dortmund	ドルトムント
pakistani	パキスタン
neni	記事
neni	冠詞
kryqi	十字架
kryqi	クロス
kryqi	cross
kryqi	十字
alpine	高山
maksimal	最大
maksimal	maximum
nana	ナナ
kanale	チャネル
kanale	チャンネル
kanale	運河
moldavia	モルドバ
platforma	プラットフォーム
platforma	プラットホーム
platforma	プラットフォーム
provat	証拠
pengesë	バリア
pengesë	障壁
çift	ペア
çift	カップル
piramida	ピラミッド
tanimë	すでに
tanimë	既に
vega	ベガ
bosnjë	ボスニア
sallë	ラウンジ
sallë	ホール
cilësia	品質
cilësia	クオリティ
cilësia	画質
cilësia	quality
tragjike	悲惨
erik	エリック
sezonet	季節
sezonet	シーズン
matematika	数学
matematika	数学
race	品種
race	人種
race	競走
race	レース
gjykimi	判断
gjykimi	審判
gjykimi	判断
gjykimi	判決
hitlerit	ヒトラー
hitlerit	ヒットラー
flota	艦隊
flota	フリート
kupë	カップ
kupë	コップ
kupë	cup
sony	sony
sony	ソニー
udha	道路
malësi	高地
malësi	ハイランド
ronald	ロナルド
shtimin	加算
shtimin	加法
inteligjencës	知能
çeliku	スチール
çeliku	鋼鉄
afrikane	アフリカ
pafund	インフィニット
njerzit	ピープル
norman	ノーマン
çlirim	解放
çlirim	償還
bordi	ボード
albanese	アルバネーゼ
dikujt	誰か
lajm	news
lajm	ニュース
shkronjat	フォント
shkronjat	手紙
tërhiqet	引退
tërhiqet	引き出す
valley	バレー
valley	谷間
kampione	チャンピオン
përpjekja	努力
shfrytëzimi	搾取
mysafir	ゲスト
javier	ハビエル
lionel	ライオネル
pérez	ペレス
sebastian	セバスティアン
sebastian	セバスティアヌス
sebastian	セバスチャン
sen	セン
moto	標語
moto	モト
lene	左側
qepë	たまねぎ
qepë	玉ねぎ
qepë	オニオン
qepë	たまねぎ
qepë	タマネギ
qepë	玉ねぎ
leonard	レナード
italo	イタロ
pasqyra	ミラー
tetori	十月
investimet	投資
gazetare	ジャーナリスト
gazetare	リポーター
gazetare	レポーター
dramatik	ドラマチック
alfredo	アルフレード
romeo	ロミオ
romeo	ロメオ
hektarë	ヘクタール
hektarë	エーカー
hektarë	エーカー
ftp	ftp
ndihme	ヘルプ
skype	skype
campo	campo
montana	モンタナ
autonominë	自治
informacionet	情報
kuvajti	クウェート
akuzat	告発
folës	スピーカー
folës	話し手
folës	議長
uashington	ワシントン
corporation	コーポレーション
kori	コーラス
kori	合唱
barcelonë	バルセロナ
theodor	テオドール
krishtlindjeve	グッズ
jave	週間
godet	ヒット
madhështor	絶品
fqinjët	近所
taksa	朝貢
taksa	租税
taksa	税金
taksa	税金
izrael	イスラエル
traktat	条約
intensiteti	輝度
intensiteti	光度
kelly	ケリー
canada	カナダ
mendoni	シンク
dallimet	差異
dallimet	違い
dallimet	差分
bend	band
bend	バンド
koke	頭痛
objektiv	目的
liber	書物
liber	ブック
parat	お金
parat	貨幣
parat	マネー
parat	金銭
zëra	投機
trembëdhjetë	thirteen
giorgio	ジョルジョ
çojë	リード
ron	ロン
ruajtja	保存
ruajtja	保存
ruajtja	保全
oriental	オリエンタル
konsideratë	対価
adhurimi	崇拝
adhurimi	礼拝
ndjerë	フェルト
slloveni	スロベニア
fajtor	有罪
fajtor	guilty
matet	測定
makine	自動車
makine	クルマ
oborri	中庭
oborri	裏庭
oborri	ヤード
përkufizimi	定義
mesazhe	メッセージ
ndriçim	悟り
ndriçim	照明
tepërt	超過
tepërt	冗長
realizimi	実装
realizimi	実施
realizimi	実現
realizimi	換価
fakultet	学部
fakultet	教職員
cola	コーラ
gji	乳房
gji	母乳
gji	ガルフ
deklaratë	ステートメント
deklaratë	声明
deklaratë	布告
deklaratë	宣言
deklaratë	申告
guxim	勇気
guxim	ガッツ
guxim	内臓
kryetarin	スピーカー
kryetarin	話し手
kryetarin	議長
holandeze	ダッチ
pilotët	パイロット
tenerife	テネリフェ
danimarkë	デンマーク
pakistanit	パキスタン
nënshkrimin	署名
nënshkrimin	調印
seksual	性的
përqindje	パーセンテージ
përqindje	パーセント
përqindje	割合
përqindje	パーセンテージ
përqindje	パーセント
dekret	布告
megjithate	しかしながら
dytësore	フリンジ
procese	プロセス
priten	期待
ndikimet	影響
lëngu	スムージー
lëngu	ジュース
shtrat	ベッド
personaliteti	個性
personaliteti	個性
personaliteti	人柄
personaliteti	性格
personaliteti	人格
personaliteti	パーソナリティ
oda	織田
oda	小田
administrim	経営
administrim	マネジメント
administrim	マネージメント
administrim	管理
budapest	ブダペスト
derën	ドア
adresë	アドレス
adresë	住所
vegël	ツール
vegël	工具
vegël	道具
rrota	ホイール
rrota	車輪
rrota	ホイール
rrota	車輪
mujore	毎月
mujore	月間
mujore	月刊
statistikave	統計
dallime	差異
dallime	違い
dallime	差分
djalli	悪魔
djalli	サタン
kurora	クラウン
refuzuar	却下
refuzuar	拒否された
refuzuar	辞退
refuzuar	不参加
messi	メッシ
kristiane	クリスチャン
kristiane	キリスト教
kristiane	キリスト教徒
mbytur	絞殺
mbytur	溺死
shkurtit	二月
përziera	ミックス
përziera	混合
thellësia	深度
thellësia	奥行き
fiksuar	固定
fiksuar	固定された
fiksuar	執着
plastike	ビニール
plastike	プラスチック
plastike	プラスティック
deva	デーヴァ
punk	パンク
vetmuar	孤独
vetmuar	寂しい
skema	スキーム
skema	スキーマ
horizontal	水平
varen	蝶番
mjekët	医師
mjekët	医師
mjekët	医者
pbb	gdp
sánchez	サンチェス
iowa	アイオワ
toledo	トレド
shit	売る
shit	落札
tërheqjen	脱退
tërheqjen	離脱
tërheqjen	撤退
gjenetik	遺伝
karton	段ボール
karton	ダンボール
joachim	ヨアヒム
joachim	ヨアキム
lajmet	news
lajmet	ニュース
disku	ディスク
disku	円盤
disku	ディスク
përjetoi	経験
formati	フォーマット
formati	書式
rrjeta	グリッド
rrjeta	net
rrjeta	ネット
rrjeta	ネット
mas	mas
jeshile	グリーン
jeshile	緑色
perpara	進む
perpara	フォワード
perpara	転送
perpara	以前
borë	スノー
borë	snow
përfundimi	修了
përfundimi	補完
përfundimi	竣工
përfundimi	完成
përfundimi	結論
përfundimi	エンディング
adm	adm
synimet	意図
harris	ハリス
veshin	着る
veshin	摩耗
drejtorisë	総局
ikën	去る
parandalimin	予防
parandalimin	防止
mjediset	構内
mjediset	敷地
mjediset	環境
capital	資本
capital	首都
capital	キャピタル
alb	alb
reagim	反応
reagim	リアクション
reagim	フィードバック
veshja	ドレス
veshja	服装
veshja	衣装
veshja	服装
fronti	フロント
fronti	表側
fronti	前面
laurent	ローラン
deutschland	ドイッチュラント
shëndeti	健康
ekuador	エクアドル
agjent	エージェント
agjent	代理人
château	シャトー
arsyen	理由
arsyen	理性
çati	屋上
çati	屋根
ruso	ルッソ
arrestuar	逮捕
patate	ポテト
patate	ジャガイモ
patate	じゃがいも
patate	じゃがいも
patate	ジャガイモ
patate	ポテト
poshte	ダウン
seksion	セクション
fikse	固定
fikse	固定された
nikola	ニコラ
perime	野菜
perime	野菜
flash	flash
flash	フラッシュ
zulu	ズールー
dijetarëve	博学
grada	ランク
shfrytëzimit	搾取
fitim	営利
fitim	収益
fitim	利益
fabrikë	プラント
fabrikë	植物
fabrikë	工場
mynih	ミュンヘン
zbriti	降臨
brezat	世代
brezat	generations
avull	スチーム
avull	蒸気
sllovene	スロベニア
batalioni	大隊
modena	モデナ
kërkohej	必須
ambientit	雰囲気
ambientit	アンビエント
pisha	マツ
pisha	パイン
thërret	通話
dramaturg	劇作家
forumi	フォーラム
lexim	読書
mysql	mysql
votimi	投票
legjendare	伝説
kritikët	評論家
bruneit	ブルネイ
mbishkrim	銘文
mbishkrim	碑文
trajtim	トリートメント
trajtim	待遇
trajtim	治療
shkëlqim	輝き
shkëlqim	グロー
femije	子供
femije	キッズ
femije	子供
femije	子供
femije	児童
brezave	世代
brezave	generations
fqinjë	近所
lavdishme	栄光
proteina	タンパク質
proteina	たんぱく質
shkatërroi	破壊された
dollar	ドル
dollar	yen
ekzekutive	エグゼクティブ
tendencë	傾向
kodrën	ヒル
kombësia	国籍
doi	土居
doi	土井
doi	ドイ
hip	股関節
hip	ヒップ
organizmi	生物
tru	脳みそ
mëshirë	慈悲
mëshirë	マーシー
pazar	ショッピング
pazar	買い物
pazar	買物
franc	フラン
tregim	記事
tregim	ストーリー
tregim	物語
hernández	エルナンデス
arkivat	アーカイブ
konflikte	紛争
konflikte	コンフリクト
konflikte	競合
konflikte	紛争
konflikte	対立
konflikte	コンフリクト
sugjeruar	おすすめ
plumbi	弾丸
plumbi	銃弾
derë	ドア
ferri	ヘル
ferri	地獄
willy	ウィリー
dalai	ダライ
japonisht	日本人
japonisht	ジャパニーズ
japonisht	日本語
nassau	ナッソー
stefani	シュテファン
stefani	ステファン
stefani	ステファニー
aksident	アクシデント
aksident	事故
shkëmbinj	岩石
shkëmbinj	ロックス
trimi	ブレイブ
trimi	勇者
trimi	勇敢
ariu	クマ
përbërës	材料
përbërës	食材
multi	マルチ
hop	フープ
hop	ホップ
kundërshtar	相手
kundërshtar	相手方
vizitorët	ビジター
plagë	傷口
plagë	怪我
analog	アナログ
analog	アナログ
kardinali	基数
kardinali	枢機卿
xhamitë	モスク
standardeve	基準
standardeve	規格
kurs	コース
rezervuar	貯水池
bardh	白い
bardh	ホワイト
ciklin	月経
ciklin	サイクル
vizitë	訪問
sul	スル
sulejmani	ソロモン
sulejmani	スライマーン
rolit	役割
objektivat	目的
objektivat	ターゲット
kanalet	チャネル
kanalet	チャンネル
kanalet	運河
besë	トラスト
besë	trust
besë	信頼
besë	信頼
kongo	コンゴ
pyjore	林業
pyjore	農林
wild	ワイルド
wild	野生
specializuara	専門
kontrast	コントラスト
interpretim	解釈
interpretim	通訳
paralelisht	パラレル
paralelisht	並列
ipairs	ipairs
altlink	altlink
përhapet	スプレッド
përhapet	広がる
harold	ハロルド
pozicionet	ポジション
irlandez	アイリッシュ
ken	ケン
menduarit	考え
menduarit	思考
vaji	石油
vaji	オイル
komente	フィードバック
komente	コメント
përhapje	広がる
shikim	ルック
shikim	外観
cikël	サイクル
sasuke	サスケ
proteinat	タンパク質
proteinat	たんぱく質
gjalpë	バター
detyrueshëm	強制
rrjetet	ネットワーク
ascii	アスキー
ascii	ascii
prishur	壊れた
kontrollon	コントロール
zana	フェアリー
zana	妖精
neutral	中性
neutral	ニュートラル
operacione	演算
operacione	オペレーション
operacione	操作
operacione	手術
operacione	ops
klientit	クライアント
domain	ドメイン
peshku	魚類
peshku	フィッシュ
shpejte	速い
shpejte	高速
automatike	自動
automatike	オートマチック
muslimane	イスラム教
muslimane	ムスリム
kontekst	コンテクスト
kontekst	コンテキスト
kontekst	context
carol	キャロル
nur	ヌール
fred	フレッド
frederik	フレデリック
frederik	フリードリヒ
qik	ガールフレンド
qik	ガール
qik	少女
qik	女の子
abc	abc
përshtypje	インプレッション
përshtypje	impress
shpellën	洞窟
vëmendjes	スポットライト
bërthamë	コア
bërthamë	core
dinamik	ダイナミック
kryetarët	スピーカー
kryepeshkopi	大主教
unioni	ユニオン
bukureshtit	ブカレスト
heshtje	サイレンス
heshtje	無音
heshtje	沈黙
menjëhershëm	即時
bregdeti	海辺
bregdeti	シーサイド
bregdeti	海岸線
bregdeti	海岸
jennifer	ジェニファー
sferike	球面
sferike	球状
qëndresa	抵抗
qëndresa	レジスタンス
mesazhet	メッセージ
sicili	シチリア
ekzekutuar	実行
zhduket	消える
zhduket	消える
sundimtari	ルーラー
sundimtari	定規
lehtësi	やす
fildishtë	象牙
bagëti	家畜
bagëti	ウシ
bronzi	青銅
bronzi	ブロンズ
alessandro	アレッサンドロ
vitamina	ビタミン
vitamina	ビタミン
barbare	野蛮
barbare	野蛮
vlefshëm	有効
ansambli	アンサンブル
minierave	鉱業
sql	sql
vizita	訪問
vizita	訪問
ambasadori	大使
ambasadori	アンバサダー
mijëvjeçarit	ミレニアム
biologjik	生物
këngëtari	シンガー
kokrra	穀物
kokrra	ベリー
gif	gif
hollësi	詳細
hollësi	ディテール
kornizë	フレーム
shkëlqyeshëm	優れた
shifër	フィギュア
zgjerim	膨張
varreza	墓地
varreza	墓地
varreza	墓地
varreza	墓所
varreza	墓場
sinjale	シグナル
sinjale	合図
sinjale	信号
akuza	訴追
akuza	公訴
akuza	検察官
cpu	cpu
pasurit	金持ち
pasurit	リッチ
përmbledhur	まとめ
grimca	粒子
grimca	パーティクル
grimca	粒子
buke	パン
buke	ブレッド
teme	話題
teme	トピック
teme	テーマ
historitë	記事
historitë	ストーリー
qëndruan	滞在
fisnikët	貴族
federico	フェデリコ
diplomë	学位
warren	ウォーレン
përgatitje	準備
përgatitje	調製
përgatitje	仕込み
përgatitje	調合
elementët	アイテム
elementët	品物
veprimtaritë	アクティビティ
veprimtaritë	活動
aplikohet	応用
eksperiencë	エクスペリエンス
eksperiencë	体験
eksperiencë	経験
paraqitën	提示
qëndrimet	態度
roza	ローズ
roza	ロゼ
roza	バラ
roza	rose
roza	薔薇
roza	ローザ
falur	赦免
col	col
violinë	ヴァイオリン
violinë	バイオリン
posti	ポスト
posti	投稿
marinës	海軍
marinës	ネイビー
gjenevë	ジュネーブ
gjenevë	ジュネーヴ
led	led
pritej	期待
ajax	アイアース
produkti	製品
produkti	プロダクト
shoqatë	社団
shoqatë	協会
shoqatë	アソシエーション
kara	カラ
sekondë	番目
sekondë	セカンド
krishtin	キリスト
tregjet	マーケット
meksikane	メキシコ
meksikane	メキシカン
prokurorisë	訴追
prokurorisë	公訴
prokurorisë	検察官
shkurre	低木
londra	ロンドン
ishe	were
monarkisë	君主制
mesatarja	平均
zëvëndësues	置換
verbër	ブラインド
verbër	盲人
palëve	両側
marka	ブランド
marka	銘柄
mbiemër	形容詞
russell	ラッセル
ndau	共有
dave	デーヴ
dave	デイヴ
justin	ジャスティン
maha	マハー
mig	mig
përshtatje	調整
përshtatje	調節
përshtatje	適応
sugjerojnë	提案
hondurasi	ホンジュラス
urtë	英明
vlerësime	評価
jehonë	反響
jehonë	エコー
krijim	創造
krijim	作成
nelson	ネルソン
formacion	ラインナップ
formacion	フォーメーション
dhënien	授与
shpëtimi	救助
shpëtimi	レスキュー
shpëtimi	救済
gamë	範囲
gamë	レンジ
ngrirë	フローズン
seriozisht	マジ
malli	商品
tcp	tcp
autorizuar	認可
shpjegime	解説
oksigjen	酸素
lagja	近所
lagja	近隣
lagja	フード
lagja	ボンネット
pazari	マーケット
pazari	マーケットプレイス
pazari	バザール
pazari	ショッピング
pazari	買い物
pazari	買物
pdk	pdk
mbretëreshë	女王
mbretëreshë	クイーン
vale	ヴェイル
vale	波動
vale	ウェーブ
budist	仏教徒
budist	仏教
vrimë	ホール
drejtuesi	スピーカー
drejtuesi	話し手
drejtuesi	議長
islandë	アイスランド
sovran	主権
oklahoma	オクラホマ
kopshti	幼稚園
kopshti	保育園
kopshti	庭園
festat	祝日
festat	休日
dyzet	四十
femijet	子供
enrique	エンリケ
junior	ジュニア
stambolli	イスタンブール
aleancës	アライアンス
kontekstin	コンテクスト
kontekstin	コンテキスト
kontekstin	context
froni	玉座
asllan	アスラン
kontinentin	大陸
dhelpra	キツネ
aeroport	空港
neolitike	新石器時代
dyqan	ショップ
dyqan	店舗
dyqan	ストア
pemët	樹木
andy	アンディ
bundesliga	ブンデスリーガ
qafën	ネック
integrim	統合
integrim	インテグレーション
portat	ゲイツ
trazirave	暴動
gary	ゲーリー
gary	ギャリー
gary	ゲイリー
kabinetit	内閣
kabinetit	キャビネット
pllakë	スラブ
jusufi	ヨセフ
mermeri	大理石
mermeri	marble
futja	紹介
futja	導入
vala	ヴァラ
vala	波動
vala	ウェーブ
ndryshueshme	変数
ndryshueshme	可変
kebek	ケベック
kategoritë	カテゴリー
kategoritë	カテゴリ
kategoritë	分類
derri	豚肉
derri	ポーク
derri	ブタ
chi	chi
drejtësia	正義
kino	キノ
konkret	コンクリート
metali	メタル
metali	金属
mëkat	シン
mëkat	sin
integrimi	統合
integrimi	インテグレーション
aplikimi	出願
aplikimi	アプリケーション
kalit	ウマ
mbetje	残党
malmö	マルメ
tipar	機能
tipar	フィーチャー
tipar	特徴
athina	アテネ
nderim	朝貢
balli	おでこ
franga	フラン
protokoll	protocol
protokoll	議定書
protokoll	プロトコル
protokoll	プロトコル
skocia	スコットランド
kinematografisë	撮影
opozitës	野党
momentet	moments
momentet	モーメント
trasha	厚い
trasha	太い
këmbës	足首
vuan	苦しみ
shalë	サドル
fitoret	勝利
jeff	ジェフ
lan	lan
gjeorgjia	グルジア
gjeorgjia	ジョージア
kartela	フォルダ
tezën	テーゼ
tezën	論文
mrekullitë	奇跡
mrekullitë	サイン
mrekullitë	驚異
sfera	球体
sfera	球面
sfera	球形
sfera	オーブ
skenar	シナリオ
skenar	脚本
skenar	スクリプト
arkansas	アーカンソー
ann	アン
komercial	コマーシャル
komercial	商用
komercial	商業
pretendon	債権
shenjave	サイン
nigeri	ニジェール
nigeri	ナイジェリア
diskutueshme	疑わしい
ema	エマ
shpikur	発明
pazakontë	珍しい
kompjuterin	コンピューター
kompjuterin	コンピュータ
miqësi	友情
miqësi	友情
strehë	シェルター
strehë	避難所
strehë	ニッチ
strehë	聖域
strehë	ヘイヴン
pronarët	オーナー
pronarët	所有者
rini	青年
rini	若者
rini	ユース
rini	青春
rini	ラグ
principata	公国
benz	ベンツ
españa	エスパーニャ
nebraska	ネブラスカ
koment	コメント
shprehin	エクスプレス
shprehin	急行
bernardo	ベルナルド
mundesi	チャンス
kuaj	ウマ
spitali	病院
sergio	セルジオ
sllovakia	スロバキア
larry	ラリー
maji	メイ
maji	五月
maji	マジ
phil	フィル
munden	can
atomi	原子
zbulohet	検知
zbulohet	出土
dialog	台詞
burgosurit	短所
misri	コーン
misri	トウモロコシ
misri	とうもろこし
carmen	カルメン
rrotullohet	紡績
lagësht	しっとり
lagësht	湿度
lagësht	濡れ
frymëzim	インスピレーション
frymëzim	インスパイア
sjelljet	マナー
aristoteli	アリストテレス
moshave	年齢
mbledh	徴収
mbledh	集める
mbledh	収集
agimi	明け方
agimi	夜明け
agimi	ドーン
trimëri	勇気
trimëri	勇気
paraardhësi	前身
paraardhësi	先祖
siperfaqe	表面
siperfaqe	曲面
dollari	ドル
dollari	yen
que	que
fleta	巻物
fleta	スクロール
fleta	シート
fleta	シーツ
pajisja	デバイス
pajisja	機器
laike	世俗
buda	ブダ
buda	ブッダ
buda	仏陀
fragment	フラグメント
fragment	抜粋
senator	議員
dimensione	サイズ
dimensione	寸法
vula	切手
vula	スタンプ
vula	アザラシ
vula	封印
vula	印章
vula	シール
vula	押印
vittorio	ヴィットリオ
vittorio	ヴィットーリオ
buta	やわらかい
buta	柔らかい
buta	ソフト
jasht	アウト
vrasin	キル
vrasin	kill
përqëndruar	濃縮
vita	ヴィータ
arra	ナッツ
arra	クルミ
prilli	四月
prilli	エイプリル
lepuri	ウサギ
lepuri	うさぎ
karta	カード
karta	チャーター
karta	憲章
karta	貸切
karta	カード
gruri	小麦
gruri	コムギ
komedian	コメディアン
pafajshëm	無実
liberal	リベラル
flori	gold
flori	ゴールド
buffon	ブッフォン
komision	手数料
komision	コミッション
komision	委嘱
talenti	タレント
talenti	タレント
oskar	オスカー
oskar	オスカル
pluhur	粉末
pluhur	パウダー
pluhur	ダスト
pluhur	砂塵
pluhur	ほこり
hamza	ハムザ
mbushura	剥製
rrushi	ぶどう
rrushi	ブドウ
rrushi	ブドウ
rrushi	ぶどう
argjentinas	アルゼンチン
kushtetutë	体質
kushtetutë	憲法
xml	xml
pacientët	患者
kurrizore	脊柱
kurrizore	背骨
kurrizore	脊椎
stalin	スターリン
domate	トマト
domate	トマト
zhdukjen	絶滅
zhdukjen	消滅
zhdukjen	失踪
pronari	オーナー
pronari	所有者
papua	パプア
pjes	パート
pjes	部分
performanca	パフォーマンス
performanca	性能
performanca	興行
catherine	キャサリン
kristian	クリスチャン
kristian	キリスト教
kristian	キリスト教徒
roshi	浪士
fra	フラ
binar	バイナリ
destinacion	行き先
destinacion	目的地
destinacion	宛先
detyrimeve	義務
detyrimeve	債務
kapituj	チャプター
përafërt	おおよそ
steven	スティーヴン
bursa	ブルサ
sundues	ルーラー
sundues	定規
heshtur	サイレント
heshtur	無音
mbeturina	ゴミ
mbeturina	ごみ
mbeturina	ごみ
komik	コミック
qershori	六月
vasa	ヴァーサ
ieee	ieee
adresën	アドレス
adresën	住所
namaz	祈り
namaz	礼拝
namaz	祈祷
roje	衛兵
roje	ガード
ujku	ウルフ
ujku	オオカミ
odiseu	オデュッセウス
blerjen	購入
deklaratën	布告
deklaratën	宣言
deklaratën	申告
got	got
walker	ウォーカー
qelizë	セル
unix	unix
prerje	cut
prerje	カット
prerje	切り取り
prerje	切り傷
transportin	輸送
transportin	交通
nice	ナイス
nice	ニース
nice	素敵
atmosfera	大気
atmosfera	大気圏
atmosfera	雰囲気
pranimin	承諾
pranimin	受入れ
pranimin	承認
pranimin	受付
pranimin	入場
pranimin	入学
pranimin	入園
macedonia	マケドニア
nigeria	ナイジェリア
nigeria	ニジェール
aksionet	株式
aksionet	シェア
telegram	電報
hija	シャドー
hija	シャドウ
ngjitet	登る
rrënja	root
rrënja	ルート
rrënja	ルーツ
rroba	被服
rroba	洋服
gas	気体
gas	ガス
harku	アーチ
harku	ボウ
harku	お辞儀
harku	おじぎ
harku	船首
virtuale	バーチャル
virtuale	仮想
bankë	バンク
bankë	銀行
bandat	ギャング
mbrenda	インサイド
nënshkrimi	署名
nënshkrimi	調印
nënshkrimi	署名
internacionale	インターナショナル
internacionale	国際
bishti	尾翼
bishti	しっぽ
vezët	エッグ
mio	mio
shtrirjes	アライメント
shtrirjes	配置
çaji	お茶
çaji	紅茶
ambient	環境
murcia	ムルシア
duhani	タバコ
duhani	たばこ
duhani	喫煙
dhomat	チェンバーズ
dhomat	チェンバース
dhomat	部屋
dhomat	ルーム
mjeti	ツール
mjeti	工具
mjeti	道具
mjeti	車両
mjeti	乗り物
pragë	プラハ
pranimi	入場
pranimi	入学
pranimi	入園
pranimi	承諾
pranimi	受入れ
pranimi	承認
pranimi	受付
rekordi	レコード
rekordi	記録
dikë	誰か
xhepa	ポケット
krenari	プライド
krenari	傲慢
krenari	誇り
limit	制限
limit	リミット
limit	限界
efektiv	実効
ulje	割引
ulje	ディスカウント
ulje	減らす
ulje	着陸
ulje	上陸
doc	doc
doc	ドク
substancë	物質
matt	マット
baltë	マッド
baltë	ダート
ndjekësit	フォロワー
manastiret	修道院
manastiret	僧院
tur	ツアー
investime	投資
investime	投資
sofje	ソフィア
zall	砂塵
maliq	マリック
hrsg	hrsg
virus	ウィルス
virus	ウイルス
kuptuarit	理解
fond	ファンド
portokalli	orange
portokalli	オレンジ
antigua	アンティグア
utype	utype
rrotullimi	回転
rrotullimi	ローテーション
luc	リュック
bisedë	会話
bisedë	スレッド
bisedë	チャット
bisedë	雑談
dekorata	装飾
dekorata	デコレーション
dekorata	受賞
dekorata	表彰
xhon	ジョン
detajet	詳細
djathë	チーズ
angazhimin	コミットメント
angazhimin	収容
balkan	バルカン
protesta	抗議
qeramikës	陶磁器
dobishëm	役に立つ
oferta	入札
oferta	クーポン
oferta	オファー
oferta	申し出
oferta	クーポン
level	レベル
hekurudha	鉄道
hekurudha	鉄道
hekurudha	鉄道
hekurudha	鉄道
host	ホスト
host	主催
operacion	運行
operacion	作戦
operacion	運営
operacion	操作
operacion	オペレーション
operacion	手術
shkretëtira	デザート
shkretëtira	砂漠
shkretëtira	砂漠
faisal	ファイサル
kujtesa	メモリ
kujtesa	メモリー
kujtesa	記憶
biografinë	伝記
argjend	シルバー
robinson	ロビンソン
transformimi	変換
përmbi	上の
përmbi	上記
krim	重罪
krim	犯罪
gjimnaz	高校
rrobat	洗濯
rrobat	ランドリー
rrobat	被服
rrobat	洋服
gëzimi	joy
gëzimi	ジョイ
gëzimi	喜び
bibliotekë	図書館
bibliotekë	ライブラリ
idea	アイデア
idea	観念
idea	アイディア
portet	ポート
analizuar	分析
analizuar	analyze
topia	topia
kalorësit	ナイツ
kalorësit	騎士
miti	神話
tvsh	vat
identiteti	アイデンティティー
identiteti	アイデンティティ
padukshme	不可視
kurorën	クラウン
