par	tungkol
austriju	austria
veidošana	formation
veidošana	shaping
arhitektu	arkitekto
pieaugušie	matanda
pieaugušie	adult
viesu	bisita
viesu	panauhin
viesu	guest
korpusu	hull
ozola	oak
ozola	robles
next	kasunod
next	susunod
next	next
vostok	vostok
meta	meta
pieņemšanas	acceptance
pieņemšanas	pagtanggap
arhipelāga	kapuluan
welcome	welcome
viktorija	victoria
lībijas	libya
atvasināts	nagmula
getargs	getargs
vienkāršs	simple
vienkāršs	simpleng
vienkāršs	payak
vienkāršs	kapatagan
asfalta	asphalt
saimnieks	master
ķēdes	kadena
ķēdes	chains
ķēdes	kadena
ķēdes	chain
teilors	taylor
nīls	neil
nīls	neal
nīls	neill
iznīcināt	sirain
iznīcināt	wasakin
būvēts	nakapaloob
būvēts	binuo
arhīva	arkibo
arhīva	archive
pilij	palasyo
lok	lok
prakse	pagsasanay
prakse	practice
prakse	praktis
geto	ghetto
gribu	gustong
gribu	gusto
gribu	want
gribu	nais
nepieciešamība	need
nepieciešamība	kailangan
nepieciešamība	pangangailangan
konstatēts	natukoy
infrastruktūras	imprastraktura
kaļiņingradas	kaliningrad
aitas	tupa
sindroms	syndrome
pilnīga	complete
pilnīga	kumpletuhin
pilnīga	kompleto
pilnīga	kumpleto
haiti	hayti
haiti	haiti
haiti	haitian
mhz	mhz
rozā	pink
rozā	rosas
#ffd	#ffd
bumba	bola
bumba	bomba
cūku	swine
cūku	baboy
zaķis	bare
zaķis	bunny
bizness	negosyong
bizness	negosyo
ieteica	iminumungkahing
ieteica	nagmungkahi
ieteica	iminungkahi
ieteica	iminungkahing
ieteica	iminumungkahi
ieteica	inirerekomenda
ieteica	inirekomenda
diskogrāfija	discography
fosilijas	fossils
basketball	basketbol
basketball	basketball
lampas	ilawan
lampas	lampara
lampas	lamp
lampas	lampara
xviii	xviii
lotus	lotus
students	studyante
students	student
students	estudyante
maksimāli	pinakamataas
elektronikas	elektronika
elektronikas	electronics
aparatūras	hardware
runājot	nagsasalita
kopienu	pamayanan
kopienu	komunidad
profesionāli	professional
profesionāli	propesyonal
garīgās	mental
garīgās	kaisipan
vienkārša	simple
vienkārša	simpleng
vienkārša	payak
vienkārša	kapatagan
izvēlēta	napili
izvēlēta	pinili
izvēlēta	piling
disertāciju	thesis
iekļaut	magsama
iekļaut	isama
viļņi	alon
nejauši	random
nejauši	sapalaran
nejauši	sinasadyang
nejauši	sinasadyang
slēpošana	ski
uztvert	makikita
lūsis	musang
lūsis	lynx
sestais	ikaanim
parādīja	nagpakita
parādīja	pinakita
sql	sql
hamburgas	hamburg
izgatavo	manufactured
izgatavo	panindang
oksfordas	oxford
ziņoja	naiulat
ziņoja	iniulat
ziņoja	inulat
etnisko	etniko
gambīts	gambit
sportistiem	athlete
sportistiem	atleta
piektdienā	biyernes
pasniedzēji	professors
pasniedzēji	teachers
dobumā	cavity
atomi	atoms
kompleksā	complex
kompleksā	kumplikadong
kompleksā	komplikadong
kompleksā	masalimuot
tango	tango
egļu	fir
brauciens	sumakay
brauciens	sakay
brauciens	journey
brauciens	paglalakbay
brauciens	trip
brauciens	biyahe
than	kesa
than	kaysa
pievienoties	sumali
pievienoties	sasali
pievienoties	sali
ietilpība	kapasidad
ietilpība	makayanan
ietilpība	kakayahan
neatkarība	independence
neatkarība	kalayaan
revīzijas	audit
mod	mod
ieeja	pasukan
smadzenes	brain
smadzenes	utak
smadzenes	utak
autonomā	autonomous
autonomā	awtonomong
autonomā	sosyalistikong
rfc	rfc
redze	pangitain
redze	paningin
priekšroku	kagustuhan
aktīvā	active
aktīvā	aktibong
aktīvā	aktibo
iedarbības	lantad
iedarbības	exposure
mongolijas	mongolia
izdodas	nagtagumpay
izdodas	magtagumpay
apdraudēta	endangered
apdraudēta	threatened
apdraudēta	nanganganib
apdraudēta	binantaan
apdraudēta	napasok
olbaltumvielu	protina
apm	approx
moriss	maurice
piekraste	baybayin
piekraste	shore
piekraste	baybayin
žoržs	georges
izsūtīts	exiled
mavericks	mavericks
kamerūnas	cameroon
zaļa	berdeng
zaļa	green
zaļa	berde
sekretāra	secretarial
baktēriju	bacterial
baktēriju	bacteria
klientiem	kliyente
malaizijas	malaysia
malaizijas	malaysian
mošeja	mosque
resursus	mapagkukunan
resursus	yaman
resursus	kayamanan
kijevā	kiev
serveri	server
skar	tumitira
skar	nararating
kristieši	kristiyano
grifs	buwitre
acīmredzot	obviously
aprakstīts	inilarawan
aprakstīts	inilalarawan
bernhards	bernhard
los	los
sestā	ikaanim
vēju	hangin
izpildīts	naisakatuparan
izpildīts	natupad
gerhards	gerhard
pēdu	paa
simptomi	sintomas
volfgangs	wolfgang
ticība	pananampalataya
ārpuses	labas
ārpuses	panlabas
irāna	iran
alfonso	alfonso
maiju	mayan
maiju	maya
ajax	ajax
zondes	pagsisiyasat
dzeltens	dilaw
dzeltens	yellow
himalaju	himalayan
piederība	kaanib
irākā	iraq
publicēšana	publikasyon
publicēšana	publication
publicēšana	paglalathala
publicēšana	publishing
uzmanības	atensyon
uzmanības	pansin
uzmanības	spotlight
vienkāršas	simple
vienkāršas	simpleng
izpostīja	wasak
tjurku	turkic
nakti	magdamag
nakti	gabi
krūtis	suso
tatjana	tatiana
akadēmiskā	akademikong
ielās	kalye
malta	malta
malta	mehiko
edvīns	edwin
endrū	andrew
miers	peace
miers	kapayapaan
reāli	real
reāli	makatotohanan
galaktikas	galaxies
galaktikas	galactic
ziema	taglamig
ziema	winter
sponsors	sponsor
matemātika	matematika
matemātika	math
slavena	famous
slavena	sikat
pārtraukuma	pagkaantala
trīsdesmit	tatlumpung
trīsdesmit	medya
palātas	chambers
tiešsaistes	online
holivudas	hollywood
bafta	bafta
koordinātas	coordinate
dumpis	paghihimagsik
lietuviešiem	lithuanians
marko	marko
marko	marco
ģerboni	crest
molotova	molotov
kvalifikācija	qualification
simons	simon
simons	simón
numuri	kwarto
ray	sinag
ray	ray
skolēni	estudyante
bagāta	mayaman
bagāta	rich
bagāta	mayayaman
dokumentus	dokumentong
dokumentus	documents
dokumentus	dokumento
kvalitāte	kalidad
kvalitāte	quality
beisbola	baseball
benedikts	benedict
benedikts	benedicto
zirgus	kabayo
bebru	beaver
gotfrīds	gottfried
leņķi	angulo
leņķi	angles
debija	debbie
pelēkais	grey
slēgts	locked
slēgts	nakasara
slēgts	sarado
slēgts	saradong
koncerti	konsiyerto
zīdītāji	mammalian
zīdītāji	mammals
zīdītāji	mamalya
paziņojumu	notification
paziņojumu	abiso
čūska	ahas
point	puntong
point	punto
point	point
dzejoļi	tula
meklējumos	quest
faktors	factor
faktors	kadahilanan
mezgls	node
mezgls	buhol
ses	ses
natālija	natalie
natālija	natalia
atmiņa	memorya
atmiņa	alaala
kristāla	bubog
kristāla	crystal
fragmenti	fragments
ieviešanu	pagpapakilala
ieviešanu	panimula
lejup	down
lejup	pababa
lejup	pababa
cūkas	baboy
cūkas	swine
hits	hits
aktrises	actresses
strāva	current
strāva	kasalukuyan
strāva	kasalukuyang
basketbols	basketbol
basketbols	basketball
licences	lisensiya
licences	lisensya
ice	yelo
ice	ice
rīko	hosting
izstrāde	development
izstrāde	pagpapaunlad
izstrāde	unlad
mītnes	headquarters
nemieri	riot
nemieri	kaguluhan
nesenā	kamakailan
nesenā	recent
apstiprināta	kumpirmado
apstiprināta	nakumpirma
apstiprināta	inaprubahan
apstiprināta	naaprubahan
priedes	pino
balsot	boto
balsot	bumoto
floyd	floyd
lsd	lsd
kalgari	calgary
rojas	rojas
mākoņu	ulap
iļja	ilya
tims	tim
noskaidrot	linawin
cietuma	bilangguan
kolonnas	haligi
volkswagen	volkswagen
asu	asu
asu	matalim
asu	pagkagising
amatpersonas	officials
sastāvdaļas	sangkap
sastāvdaļas	components
deep	malalim
deep	deep
ekspress	ipahayag
ekspress	express
ierašanās	pagdating
ierašanās	arrival
fišers	fisher
nomainīts	pinagpalit
nomainīts	pinalitan
apprecēja	marrying
varde	palaka
konvencijas	conventions
mlb	mlb
tenisa	tennis
vairākumu	majority
vairākumu	karamihan
vairākumu	nakararami
izteiksmes	ekspresyon
vēlmi	pagnanais
vēlmi	desire
vēlmi	nais
pierādīt	patunayan
jaroslavs	jaroslav
veiksmīga	matagumpay
veiksmīga	tagumpay
pēcnācēji	anak
pēcnācēji	descendants
ierobežojumi	paghihigpit
ierobežojumi	limitasyon
ierobežojumi	limitasyon
ierobežojumi	pagbabawal
ielikt	nilagay
ielikt	ilagay
klāja	kubyerta
klāja	deck
augšējo	itaas
augšējo	upper
vadonis	lider
izslēgts	off
izslēgts	excluded
mūks	monk
bloku	harangin
bloku	harang
bloku	block
jeļena	elena
ēst	kain
ēst	kumakain
ēst	kumain
referendumā	reperendum
tornī	tore
tornī	tower
tornī	toreng
bin	bin
smaržu	amoy
smaržu	scent
smaržu	pabango
intel	intel
pāriem	couples
sīlis	jay
paliekas	basura
apļa	bilog
fēlikss	felix
biroju	tanggapan
biroju	katungkulan
biroju	opisina
asfalts	asphalt
proporcionāli	pantay
kopīga	naibahagi
kopīga	ibinahagi
kopīga	nagbahagi
kopīga	dugtong
kopīga	pinagsamang
kontrolēt	kontrol
kontrolēt	kontrolin
kontrolēt	pagkontrol
ņemt	kumuha
pīles	bibi
iekšā	inside
iekšā	loob
vīne	vienna
cunami	tsunami
nopirkts	binili
klasisko	classical
klasisko	klasiko
plastmasas	plastik
plastmasas	plastic
palīdzība	aid
palīdzība	lunas
palīdzība	tulong
palīdzība	tulong
palīdzība	tulungan
ārējais	panlabas
ārējais	panlabas
atbildīgs	responsableng
atbildīgs	responsable
atbildīgs	pananagutan
pirmdienā	lunes
pirmdienā	monday
eirāzijā	eurasya
militāra	military
militāra	pangmilitar
militāra	militar
#ffffff	#ffffff
demo	demo
demo	pagpapakita
pretestība	paglaban
pretestība	pagtutol
pasakas	tales
komēdija	katatawanan
komēdija	comedy
smago	mabigat
anas	anas
ronalds	ronald
kalpot	magsilbi
kalpot	paglingkuran
kalpot	serve
kalpot	maglingkod
niksons	nixon
autonomiju	autonomy
gamma	gamma
fotogrāfiju	photograph
fotogrāfiju	litrato
stambulā	istanbul
morāvijas	morabya
tbilisi	tbilisi
elementa	element
elementa	elementong
elementa	elemento
deg	burns
jaudas	power
jaudas	kapangyarihan
dziedāja	sang
raķete	rocket
bils	kuwenta
bils	bill
bils	bayarin
antena	antena
sēņu	kabute
zīdītājiem	mammals
stepes	steppes
miljonos	milyon
miljonos	millions
geo	geo
vita	vita
tradicionālo	tradisyunal
tradicionālo	tradisyonal
pieejas	pamamaraang
programmatūru	software
plāksne	plate
plāksne	plato
referendums	reperendum
slepkavības	murders
slepkavības	murder
slepkavības	asasinasyon
sadarbojas	magtulungan
sadarbojas	makipagtulungan
sadarbojas	magtulungan
desmitiem	dozens
paziņojums	pagpapahayag
paziņojums	pansinin
paziņojums	paunawa
paziņojums	notification
paziņojums	abiso
paziņojums	pahayag
paziņojums	komunikasyon
sicīlijas	sicilia
sicīlijas	sicily
sicīlijas	sicilian
pieres	noo
ērika	erica
kuba	kubo
kuba	cube
kuba	cuba
izpildījumā	depicted
ninja	ninja
leopards	leopardo
konventa	convention
ltf	ltf
tīģeris	tiger
tīģeris	tigre
canis	canis
led	humantong
led	led
eksperimentu	eksperimento
kanāli	channels
kanāli	channel
kanāli	canals
ilgas	pananabik
pārvietots	inilipat
garīgā	espirituwal
garīgā	spiritual
garīgā	mental
garīgā	kaisipan
kursa	kurso
kursa	course
vēlme	pagnanais
vēlme	desire
vēlme	nais
vēlme	naisin
vēlme	wish
vēlme	batiin
vēlme	nais
vēlme	kulang
laulībā	kasal
laulībā	pagpapakasal
laulībā	kasalan
reģionālā	pampook
reģionālā	regional
reģionālā	rehiyonal
nomainīt	palitan
popularitāte	kasikatan
popularitāte	katanyagan
analīzi	pagsusuri
analīzi	pagtatasa
klintis	cliffs
klintis	bato
lidostā	airport
lidostā	paliparan
miljardus	bilyon
ierēdnis	official
ierēdnis	opisyal
veiksmīgs	matagumpay
wikibase	wikibase
prasmes	skills
prasmes	skill
prasmes	kasanayan
prasmes	kakayahan
sīki	detalyadong
sīki	detalye
automobilis	kotse
automobilis	sasakyan
sesijas	sesyon
sesijas	session
sesijas	sessions
attieksmi	attitudes
laboratorijā	laboratory
laboratorijā	laboratoryo
laboratorijā	lab
piespiedu	pinilit
piespiedu	sapilitang
vista	vista
vista	chicken
vista	manok
kandidāti	nominees
kandidāti	candidates
kandidāti	kandidato
kandidāti	candidate
teodora	teodora
personāls	tauhan
personāls	kawani
personāls	staff
iznīcināti	nawasak
miega	matulog
miega	tulog
miega	sleep
zigfrīds	siegfried
spārnus	wings
spārnus	pakpak
atbrīvot	bitawan
atbrīvot	ilabas
atbrīvot	pakawalan
marmora	marmol
parki	parke
parki	parks
kritums	tanggihan
kritums	taglagas
kritums	mahulog
dzeltena	dilaw
dzeltena	yellow
firma	kompanya
firma	matibay
vilki	wolves
attīstījusies	evolved
privilēģijas	pribilehiyo
aizbēga	nakalabas
pablo	pablo
atsauksmes	feedback
atsauksmes	puna
atsauksmes	comments
tautību	nationalities
ben	ben
pieņemot	assuming
esa	esa
vilnas	lana
vadu	squad
modeļus	models
modeļus	modelo
modeļus	pattern
root	ugat
root	root
institūcija	institusyon
disciplīna	disiplina
reģionālais	pampook
reģionālais	regional
reģionālais	rehiyonal
nsdap	nsdap
aleja	makipot
aleja	alley
lauki	kabukiran
intervija	interview
intervija	panayam
intervija	pakikipanayam
etniskā	etniko
atbildēja	sumagot
atbildēja	nasagot
atbildēja	sinagot
atbildēja	tumugon
atbildēja	sumagot
modifikācijas	pagbabago
šovs	shaw
deja	sayaw
piedalīšanās	attendance
piedalīšanās	pagdalo
piedalīšanās	paglahok
apmācību	pagsasanay
vertikāli	patayo
vertikāli	patayo
zivs	isda
izplatās	nagkakalat
izplatās	kumakalat
smagas	mabigat
smagas	malubha
smagas	severe
smagas	malubhang
pilsonis	mamamayan
pilsonis	citizen
ligzdā	socket
franz	franz
rudzu	rye
negaidīti	biglaan
negaidīti	unexpected
als	als
deviņi	siyam
jūrās	seas
jūrās	kabilang
spilgti	bright
spilgti	maliwanag
sprieguma	boltahe
fiziski	pisikal
noved	leads
noved	pinangunahan
noved	lead
vispārējā	pangkalahatan
vispārējā	heneral
vispārējā	pangkalahatang
vispārējā	general
leģendas	legends
rīcība	aksiyon
rīcība	pagkilos
rīcība	aksyon
villa	villa
burtiski	literal
nova	nowa
nova	nova
cēlonis	sanhi
cēlonis	cause
nulles	sero
nulles	zero
nulles	null
tīri	pulos
tīri	panay
tīri	purong
tīri	pure
tīri	dalisay
tanki	tangke
zaļš	berdeng
zaļš	green
zaļš	berde
novi	novi
ierocis	sandata
ierocis	baril
patvērumu	asylum
izskaidrot	explain
izskaidrot	ipaliwanag
mērķa	target
virsnieka	opisyal
īpašā	espesyal
īpašā	special
maksāt	pay
maksāt	bayaran
maksāt	magbayad
dialekts	dialect
propagandas	propaganda
ārmstrongs	armstrong
nes	nagdadala
minēt	pagbanggit
minēt	mention
minēt	binabanggit
minēt	banggitin
minēt	tumukoy
minēt	cite
pīle	bibi
sky	sky
sky	kalangitan
sky	himpapawid
pienākums	duty
pienākums	tungkulin
pienākums	obligasyon
slēpošanas	ski
princeses	princess
princeses	prinsesa
princeses	princesses
nacionālistu	nationalist
pedro	pedro
nami	nami
pētīt	exploring
teritoriālā	teritoryal
sods	parusa
sods	kaparusahan
sods	parusa
sods	pangungusap
geschichte	geschichte
nepareizi	mali
nepareizi	mali
saucās	tinawagan
saucās	tinatawag
saucās	tinawag
upēs	ilog
izgāja	naglakad
segsēkļi	angiosperms
agresīvi	aggressive
agresīvi	agresibo
agresīvi	mapusok
observatorija	obserbatoryo
panthers	panthers
galvaskausa	cranial
galvaskausa	bungo
dzērienu	inumin
dzērienu	uminom
individuāli	magkakahiwalay
individuāli	indibiduwal
veca	matanda
veca	luma
kirī	curie
ogre	ogre
aragonas	aragon
muskuļi	biceps
muskuļi	muscles
muskuļi	masel
muskuļi	kalamnan
muskuļi	muscle
vaz	vaz
armands	armand
maksa	fee
maksa	bayad
maksa	bayad
hokejs	hockey
torņi	towers
airbus	airbus
amonija	ammonium
beatles	beatles
izpildes	enforcement
xvii	xvii
dabiskā	likas
dabiskā	natural
organizēta	maayos
vjačeslavs	vyacheslav
bass	bass
atis	atis
putekļu	alikabok
apziņas	budhi
bodyclass	bodyclass
devīze	motto
devīze	moto
devīze	islogan
luīze	luisa
luīze	louise
aļaskas	alaska
pieredzes	maranasan
pieredzes	karanasan
klients	customer
klients	kustomer
klients	kliyente
klients	client
uzticību	tiwala
uzticību	kagitingan
uzticību	magtiwala
uzticību	pinagkakatiwalaan
uzticību	tiwala
uzticību	trust
gribēja	wanted
españa	bulebar
mocarts	mozart
vēlākā	mamaya
gailis	titi
komiķis	komedyante
personīgā	personal
šķirnēm	varieties
serbija	serbiya
notiesāts	nahatulang
notiesāts	nahatulan
sacīkstēm	races
demokrātisko	democratic
demokrātisko	demokratikong
sfēras	domain
pārvietot	gumalaw
pārvietot	move
pārvietot	ilipat
pārvietot	galawin
ētikas	etikal
ētikas	ethics
atsevišķs	hiwalay
gumijas	goma
side	gilid
side	tabi
side	karamay
side	tagiliran
beidz	tma
beidz	tumigil
beidz	itigil
beidz	tigil
beidz	huminto
procesors	processor
procesors	cpu
vecākie	elders
žagata	dominiko
logi	windows
sakas	saka
īstais	real
augstākie	itaas
augstākie	upper
amūras	amur
aizmugures	hulihan
gregors	gregor
kaļķakmens	apog
plakāts	poster
sūtnis	envoy
emanuels	emanuel
emanuels	emmanuel
mezglu	buhol
klosterī	kumbento
piedalījušies	lumahok
dec	dis
nosūtīt	magpadala
nosūtīt	ipadala
pēcteči	successors
pēcteči	descendants
klēra	clare
klēra	claire
vilka	lobo
vilka	wolf
java	java
uzbrukumi	umaatake
infobox	infobox
attieksme	ugali
attieksme	attitude
attieksme	saloobin
attieksme	attitudes
šaušanas	shooting
šaušanas	pagbaril
šaušanas	pamamaril
mediji	media
mediji	midya
aprēķina	kalkulahin
olbaltumvielas	protina
olbaltumvielas	proteins
vēji	winds
pēdējoreiz	huling
pēdējoreiz	huli
pēdējoreiz	last
soli	hakbang
soli	step
pieprasījums	hilingin
pieprasījums	kahilingan
pieprasījums	hiling
pieprasījums	request
pieprasījums	humiling
pieprasījums	pangangailangan
pieprasījums	demand
risks	panganib
samazināja	nakababa
piemērotas	naaangkop
piemērotas	angkop
piemērotas	angkop
smilts	buhangin
smilts	sand
pirkstu	daliri
pirkstu	finger
ikviens	lahat
ikviens	sinuman
piedzīvojumu	pakikipagsapalaran
piedzīvojumu	adventure
sadaļa	section
sadaļa	seksyon
sadaļa	seksiyon
publicēt	ilathala
publicēt	publish
variācijas	variation
felipe	felipe
izveidošana	paglikha
izveidošana	paggawa
izveidošana	creation
izveidošana	gusali
izveidošana	pagtatatag
brno	brno
mērķus	goals
express	ipahayag
express	express
klienta	kliyente
klienta	client
monarhs	monarch
globālā	pandaigdigang
globālā	global
globālā	pandaigdigan
aptaujas	botohan
protestantu	protestant
periodiski	sini
edijs	eddie
kritika	kritika
iphone	iphone
pieveica	natalo
pieveica	bagsak
aprindās	activities
kāpurs	higad
kāpurs	larva
sekundēm	seconds
sekundēm	segundo
vēstnieks	ambassador
krustnešiem	crusaders
mednieku	hunter
izdarīts	done
kritiku	kritika
baltkrievija	belarus
modernā	makabagong
modernā	modern
modernā	modernong
modernā	makabago
pola	pola
eds	eds
cementa	semento
krīt	bumabagsak
krīt	talon
krīt	falls
krīt	taglagas
krīt	mahulog
esp	esp
attīstītas	binuo
pārbaudīt	patunayan
pārbaudīt	tingnan
pārbaudīt	check
sanāk	matugunan
sanāk	kilalanin
sanāk	magkita
sanāk	nakakatugon
sanāk	meets
prototips	tularan
prototips	prototype
mantojums	mana
mantojums	legacy
mantojums	iniwang
mantojums	pamana
mantojums	heritage
santa	santa
zīmolu	tatak
zīmolu	branding
tukšs	blangko
tukšs	blank
iznīcināta	nawasak
sitienu	punch
sitienu	sipa
monarhija	monarkiya
kannu	cannes
albāņu	albanian
iesaistīties	isali
iesaistīties	kasali
kardināls	cardinal
kardināls	kardinal
edmontonas	edmonton
svina	lead
svina	humantong
svina	tingga
svina	pamunuan
tehniskais	teknikal
zvans	bell
cinka	sink
apēd	kumain
apēd	kumakain
astoņus	walong
astoņus	otso
astoņus	walo
pirkstiem	daliri
skābeklis	oxygen
linda	linda
kuģus	ships
hovards	howard
komiteju	komite
komiteju	committee
administrators	admin
administrators	administrator
administrators	administrador
administrators	tagapangasiwa
impulsu	momentum
mysql	mysql
normāli	normal
omskas	omsk
staļins	stalin
alžīrijas	algerian
pīļu	bibi
pussarga	halfback
pielietot	apply
pielietot	ilapat
ogas	berries
plūdi	baha
plūdi	flood
plūdi	baha
plūdi	pagbaha
plūdi	baha
plūdi	pagbaha
kazu	kambing
pavēle	orders
identitāti	pagkakakilanlan
identitāti	pagkakilanlan
identitāti	katauhan
api	api
api	apis
spektra	spectrum
vectēvs	lolo
vectēvs	lolo
patlaban	kasalukuyang
margarita	margarita
bite	kagat
bite	bubuyog
bite	bee
labot	edit
mehmeds	mehmed
debesis	heaven
debesis	kalangitan
debesis	langit
debesis	sky
debesis	kalangitan
debesis	himpapawid
debesis	skies
krāteris	crater
padarīt	gumawa
padarīt	gawing
ieslodzīto	bilanggo
ieslodzīto	preso
ieslodzīto	pinalaya
riks	rick
taisni	straight
taisni	tuwid
taisni	diretso
saistība	pinagsamahan
saistība	kaugnayan
saistība	relasyon
zaudējums	kawalan
zaudējums	pagkawala
bēgt	nakatakas
bēgt	tumakas
patiešām	indeed
patiešām	truly
patiešām	talaga
noslēgt	tapusin
poters	potter
molekulā	molecule
gaida	naghihintay
gaida	waiting
kokus	puno
kristālu	bubog
kristālu	crystal
plātnes	plates
plātnes	plato
ieslodzīts	nakulong
ieslodzīts	makukulong
skan	tunog
skan	sounds
zarnas	guts
zarnas	bituka
zarnas	isaw
rakstot	pagsusulat
produkta	produkto
ārsti	doctors
plāni	plano
valentīna	valentina
valentīna	valentine
dimanta	diamond
dimanta	brilyante
debesīm	heaven
debesīm	kalangitan
debesīm	langit
reģistrā	register
pieņemti	tinanggap
kolumbija	columbia
kolumbija	colombia
zemā	mababang
zemā	mababa
zemā	low
nometņu	kampo
vāja	mahirap
vāja	kawawang
vāja	mahina
saīsinājums	abbreviation
nosūta	nagpapadala
mērija	mary
mērija	maria
govs	baka
lokomotīves	locomotives
versaļas	versailles
īsteno	implements
īsteno	nagpapatupad
saglabāšanu	pagaalaga
saglabāšanu	pangangalaga
pretrunā	odds
apakšklase	subclass
palielināts	nadagdagan
definīcijas	kahulugan
santjago	santiago
konvenciju	convention
turciju	turkey
turciju	turkiya
saprata	naintindihan
renē	rené
renē	renee
renē	rene
pozitīvas	positive
pozitīvas	positibong
pozitīvas	positibo
albedo	albedo
komunikāciju	komunikasyon
palielinot	pagtaas
ievērojot	pinagmamasdan
emīlija	emilia
emīlija	emilie
emīlija	emily
komentāri	comments
capri	capri
lūgšanas	panalangin
lūgšanas	dasal
lūgšanas	prayer
lūgšanas	panalangin
lūgšanas	prayers
kontinentālā	kalapagang
reforma	reporma
vietējais	lokal
vietējais	katutubo
vietējais	katutubong
prefektūras	prefectures
laboratorija	laboratory
laboratorija	laboratoryo
laboratorija	lab
bari	bari
atsauce	sanggunian
atsauce	reperensiya
tonijs	tony
titāna	titanium
dāmas	ladies
publicē	ilathala
publicē	publish
lockheed	lockheed
apmeklēt	puntahan
apmeklēt	pagbisita
saimniecība	bukid
saimniecība	hawak
bagāts	mayaman
bagāts	rich
bagāts	mayayaman
lejas	leu
lejas	ibaba
lejas	ilalim
efektīvi	mabisa
efektīvi	epektibo
efektīvi	epektibong
efektīvi	effective
efektīvi	mabisa
strādnieki	manggagawa
otavas	ottawa
apakškārtas	suborder
lidojumi	flight
frekvence	dalas
frekvence	kadalasan
labāka	better
parādīšanās	paglitaw
tilti	tulay
darbinieka	daigdig
darbinieka	empleyado
tekstus	teksto
ļevs	lev
paraksta	lagda
paraksta	pirma
johannes	johannes
western	kanluranin
western	western
kopīgs	naibahagi
kopīgs	ibinahagi
kopīgs	nagbahagi
twitter	twitter
licence	lisensya
licence	licence
licence	lisensiya
licence	lisensya
fiziskā	pisikal
vēlams	preferably
vēlams	desirable
aitu	tupa
paplašināt	pahabain
paplašināt	extend
paplašināt	palakihin
paplašināt	lumaki
paplašināt	paramihin
paplašināt	palawakin
pietiek	sapat
pietiek	sasapat
pietiek	biyernes
model	model
izdevumus	gastusin
izdevumus	gastos
izdevumus	dag
fēru	faroe
meklēja	hinahangad
meklēja	naghanap
meklēja	hinanap
piegādes	pagdadala
piegādes	delivery
piegādes	paghahatid
piegādes	supplies
piegādes	suplay
maksāja	binayaran
maksāja	bayad
maksāja	binabayaran
iesaistīts	involved
iesaistīts	kasangkot
skābes	acid
skābes	asido
skābes	acids
sibīriju	siberia
jebkad	ever
garoza	cortex
iniciatīvu	inisyatiba
iekarot	conquer
iekarot	lupigin
iekarot	masakop
mēle	dila
espn	espn
redzamais	nakikita
sliedes	track
sliedes	riles
virsotni	vertex
emma	emma
atkārtots	ulitin
vāsa	vasa
mošejas	moske
beļģu	belgian
ralfs	ralph
savienots	kaisa
ein	ein
tiesnešu	judges
izvirzīts	nominate
zvejas	pangingisda
martina	martina
torps	thorpe
septītā	ikapitong
algoritms	algorithm
atbildi	sagutin
atbildi	sagot
atbildi	sumagot
atbildi	reply
precizitāti	kawastuhan
asinīm	blood
asinīm	dugo
aprēķināt	kalkulahin
aprēķināt	kalkulahin
pavasaris	spring
pavasaris	tagsibol
gatavo	tapos
bīskapi	bishops
bīskapi	obispo
historia	historia
konvencija	convention
nolemj	nagpasiya
nolemj	nagdesisyon
portu	porto
portu	daungan
frankfurtes	frankfurt
lietojums	paggamit
lietojums	gamitin
sarežģīta	complex
sarežģīta	kumplikadong
sarežģīta	komplikadong
sarežģīta	masalimuot
sarežģīta	komplikado
sarežģīta	kumplikado
sarežģīta	mahirap
dīķi	ponds
dīķi	pond
dīķi	lawa
sabiedriski	palakaibigan
dzīvība	buhay
celulozes	cellulose
celulozes	pulp
atm	atm
smaga	mabigat
smaga	malubha
smaga	severe
smaga	malubhang
luksemburga	luxembourg
kluso	serene
zīmogs	stamp
zīmogs	seal
atdalīts	hiwalay
plaknes	plane
plaknes	eroplano
tradicionālā	tradisyunal
tradicionālā	tradisyonal
nedēļa	linggo
nedēļa	lingguhan
nedēļa	lingo
nasdaq	nasdaq
verdi	verdi
saistības	liabilities
saistības	obligasyon
saistības	pangako
klātbūtni	presensya
klātbūtni	iral
klātbūtni	presence
klātbūtni	presensiya
upuriem	biktima
kolēģijas	colleges
kolēģijas	college
kolēģijas	kolehiyo
parādīt	magpakita
parādīt	ipakita
parādīt	pakita
parādīt	show
ministre	ministro
ministre	minister
pārveidots	binago
osaka	osaka
parametru	parameter
pomerānijas	pomerania
atlaists	umatake
atlaists	fired
uzturēšanas	pagpapanatili
uzturēšanas	maintenance
sumatras	sumatran
ceļoja	dumayo
ceļoja	bumiyahe
piešķirti	assigned
piešķirti	kagustuhang
piešķirti	itinalaga
piešķirti	nakatalaga
osvalds	oswald
homērs	homer
albert	albert
ejot	naglalakad
ejot	lumalakad
dzeltenas	dilaw
dzeltenas	yellow
nafta	langis
nafta	oil
nafta	petroleum
tūrisms	tourism
tūrisms	turismo
saime	kawan
saime	kapamilya
saime	pamilya
veci	matanda
veci	luma
aparatūra	hardware
aparatūra	apparatus
ieteicams	inirerekomenda
ieteicams	inirekomenda
cukurs	asukal
cukurs	sugar
remonta	repair
remonta	pagsasaayos
atklājās	nagsiwalat
sīrijā	syria
sīrijā	suwesya
patērētāju	consumer
patērētāju	mamimili
