το	os
πνεύμα	espirito
βουνά	montanhas
παλιό	antiga
παλιό	velho
παλιό	antigo
παλιό	velha
παλιό	velhos
τομείς	setores
τομείς	sectores
συμφωνώ	concordar
συμφωνώ	concorda
συμφωνώ	concordam
συμφωνώ	concordo
έκδοσης	emitindo
συρία	síria
γενιά	generation
γενιά	geração
κατανομή	repartição
κατανομή	detalhamento
κατανομή	desagregação
κατανομή	discriminação
κατανομή	repartição
κατανομή	afetação
κατανομή	atribuição
κατανομή	alocação
κατανομή	repartição
κατανομή	distribuição
στίχους	versos
στίχους	versículos
στίχους	letra
στίχους	letras
κλειστό	fechou
κλειστό	fechado
κλειστό	fechada
κλειστό	fechados
αυτοκίνητο	carro
αυτοκίνητο	automóvel
αυτοκίνητο	automóvel
εξαρτάται	depende
κατάταξη	ranking
κατάταξη	classificação
κατάταξη	ranking
κατάταξη	rankings
κατάταξη	classificações
δικαιοσύνης	justiça
δικαιοσύνης	justice
μεξικό	méxico
μεξικό	mexico
φυσικός	naturais
φυσικός	natural
φυσικός	físico
τουρνουά	torneio
τουρνουά	torneios
τουρνουά	torneios
σωματεία	uniões
σωματεία	sindicatos
αντίτυπα	exemplares
αντίτυπα	cópias
ημερολόγιο	calendário
ημερολόγιο	diário
ημερολόγιο	jornal
ημερολόγιο	diário
ημερολόγιο	journal
στατιστικά	estatísticas
στατιστικά	estatística
συμβολή	contribuindo
συμβολή	contribuir
συμβολή	contributo
συμβολή	contribuição
βασικές	básicas
βασικές	básica
βασικές	basic
βασικές	básico
βασικές	básicos
στυλ	styles
στυλ	estilos
στυλ	style
στυλ	estilo
ήλιο	hélio
τοπικές	locais
τοπικές	local
ρεάλ	real
ρεάλ	verdadeiro
ρεάλ	reais
ρεάλ	verdadeiros
ρεάλ	verdadeira
βοήθησε	ajudei
βοήθησε	ajudou
βοήθησε	ajudaram
βοήθησε	ajudado
κρατών	estados
γράφτηκε	escrito
γράφτηκε	escritas
γράφτηκε	escritos
γράφτηκε	escrita
θεωρεί	considera
βοηθός	assistente
βοηθός	ajudante
βοηθός	auxiliar
βοηθός	delegada
βοηθός	adjunto
βοηθός	deputado
βοηθός	delegado
ελβετία	suíça
ελβετία	suiça
αναζήτηση	procurar
αναζήτηση	pesquisar
αναζήτηση	pesquisa
αναζήτηση	busca
αναζήτηση	quest
αναζήτηση	demanda
βιομηχανία	industria
βιομηχανία	indústria
υποστήριξε	apoiado
υποστήριξε	suportados
υποστήριξε	suportadas
υποστήριξε	suportada
υποστήριξε	suportado
καλλιτεχνικό	artística
καλλιτεχνικό	artístico
καλλιτεχνικό	artísticas
τεύχος	questão
εσύ	tu
εσύ	você
εσύ	vc
μπάσκετ	basquete
μπάσκετ	basquetebol
επιστρέφει	devoluções
επιστρέφει	devolve
επιστρέφει	retornos
επιστρέφει	retorna
μουσικοί	músicos
κοιλάδα	valley
κοιλάδα	vale
προϊόν	produto
παλάτι	palácio
παλάτι	palace
πασά	pasha
συγχώνευση	fusão
συγχώνευση	concentração
συγχώνευση	fusão
συγχώνευση	fundir
συγχώνευση	junção
συγχώνευση	mesclar
συγχώνευση	mesclagem
συγχώνευση	fundir
συγχώνευση	mesclagem
εμπειρία	experiência
εμπειρία	experiencia
εμπειρία	vivência
σκηνές	cenas
σκηνές	tendas
σκηνές	barracas
καθ	kath
αθλητικά	tênis
αθλητικά	sapatilhas
αθλητικά	desporto
αθλητικά	esportes
αθλητικά	desportos
χρυσός	dourada
χρυσός	dourados
χρυσός	golden
χρυσός	ouro
χρυσός	dourado
χρυσός	ouro
χρυσός	gold
χρυσός	dourado
φίλος	amigo
φίλος	amiga
τρίτος	terceira
τρίτος	terço
τρίτος	terceiro
σύγκριση	comparação
ανακοινώθηκε	anunciou
ανακοινώθηκε	anunciado
ανακοινώθηκε	anunciada
ανακοινώθηκε	anunciados
επιστήμονες	cientistas
περιφέρειες	regiões
ηττήθηκε	derrotou
ηττήθηκε	derrotado
ηττήθηκε	vencido
ηττήθηκε	derrotada
ηττήθηκε	derrotados
δώδεκα	doze
δώδεκα	twelve
δικηγόρος	advogada
δικηγόρος	advogado
δικηγόρος	procurador
δικηγόρος	jurista
δικηγόρος	advogada
δικηγόρος	advogado
διεξαγωγή	conduta
πρίγκιπας	principe
πρίγκιπας	prince
πρίγκιπας	príncipe
έφυγε	gone
έφυγε	ido
έφυγε	sumido
οδηγός	condutor
οδηγός	maquinista
οδηγός	driver
οδηγός	motorista
οδηγός	guia
δρόμος	rua
δρόμος	street
δρόμος	rodoviário
δρόμος	estrada
δρόμος	road
τελικός	finais
τελικός	final
δήμους	municípios
πιστεύεται	acreditou
πιστεύεται	acreditavam
πιστεύεται	acreditava
συνέβη	aconteceu
τοπικά	localmente
τοπικά	locais
τοπικά	local
πίστη	fé
πίστη	faith
πίστη	fidelidade
πίστη	lealdade
παραδοσιακά	tradicional
παραδοσιακά	tradicionais
παραδοσιακά	tradicionalmente
προέλευση	origem
προέλευση	proveniência
προέλευση	procedência
προέλευση	origens
ισχυρή	poderosas
ισχυρή	poderosa
ισχυρή	poderoso
ισχυρή	poderosos
διαχείριση	gerir
διαχείριση	gerenciar
διαχείριση	gerir
διαχείριση	gerenciamento
διαχείριση	gerência
διαχείριση	gestão
διαχείριση	gerenciamento
σταδιοδρομία	carreira
σταδιοδρομία	carreiras
σταδιοδρομία	carreira
ιράν	irã
ιράν	irão
πιθανό	provavelmente
πιθανό	provável
πιθανό	possivel
πιθανό	possíveis
πιθανό	possível
τζορτζ	jorge
τζορτζ	george
παρουσίασε	apresentado
παρουσίασε	apresentadas
παρουσίασε	apresentados
συναυλίες	concertos
συναυλίες	shows
αίμα	sangue
αίμα	blood
ιστορικές	históricas
ιστορικές	histórico
ιστορικές	histórica
ιστορικές	históricos
αντίστοιχη	correspondente
αντίστοιχη	correspondendo
αντίστοιχη	correspondentes
ζωγραφική	pintar
ζωγραφική	pintura
ζωγραφική	pintando
βελτίωση	melhorar
βελτίωση	melhoria
βελτίωση	melhorando
βελτίωση	melhoramentos
βελτίωση	melhorias
βελτίωση	melhorar
βελτίωση	melhora
βελτίωση	melhore
βελτίωση	melhoramento
βελτίωση	aperfeiçoamento
βελτίωση	melhoria
βελτίωση	melhorias
βέλγιο	bélgica
διάμετρος	diâmetro
εξωτερική	externas
εξωτερική	externo
εξωτερική	externos
εξωτερική	externa
υπολογίζεται	calculada
υπολογίζεται	calculados
υπολογίζεται	calculadas
υπολογίζεται	calculado
κτήριο	construção
κτήριο	construindo
κτήριο	edifício
κτήριο	prédio
αστυνομία	polícia
αστυνομία	policia
επιμέλεια	custódia
πτήση	voo
πτήση	vôo
καρκίνο	câncer
καρκίνο	cancro
καρκίνο	cancer
αλεξάνδρεια	alexandria
στίχοι	versos
στίχοι	versículos
στίχοι	letra
στίχοι	letras
απευθείας	directa
απευθείας	direta
απευθείας	diretos
απευθείας	direct
απευθείας	direto
απευθείας	diretamente
απευθείας	directamente
σύμβολα	símbolos
ρωσικά	russa
ρωσικά	russas
ρωσικά	russo
ρωσικά	russos
πρίγκιπα	principe
πρίγκιπα	prince
πρίγκιπα	príncipe
ηλίας	ilias
ηλίας	elijah
ηλίας	elias
ηλίας	elias
φυλή	clã
φυλή	tribo
φυλή	tribos
φυλή	raça
φυλή	corrida
φυλή	race
βενετία	veneza
χαρακτήρας	carácter
χαρακτήρας	caractere
χαρακτήρας	personagem
χαρακτήρας	caracter
χαρακτήρας	caráter
δέχεται	aceita
κόστος	custo
κόστος	cost
κόστος	custos
κόστος	custos
κόστος	despesas
τύποι	tipos
προηγουμένως	anteriormente
σύζυγο	cônjuge
σύζυγο	esposo
σύζυγο	marido
σύζυγο	esposo
σύζυγο	mulher
σύζυγο	esposa
δημοκρατικό	democrata
δημοκρατικό	democrática
δημοκρατικό	democrático
σκωτίας	escócia
σκωτίας	escócia
σκωτίας	escocês
σκωτίας	escoceses
σκωτίας	escocesa
σκωτίας	scottish
λατινικά	latim
λατινικά	latino
λατινικά	latinos
λατινικά	latina
εγκαταστάθηκαν	liquidada
σημείωσε	anotado
σημείωσε	notou
σημείωσε	observou
δυνατή	forte
δυνατή	strong
δυνατή	fortes
μέτρο	medir
μέτρο	mede
μέτρο	medida
κλασική	clássica
κλασική	clássicos
κλασική	clássicas
κλασική	clássico
κλασική	clássica
κλασική	clássicos
κλασική	classic
κλασική	clássico
πιάνο	piano
διπλό	duplicar
διπλό	dupla
διπλό	duplo
διπλό	dobro
προεδρικές	presidenciais
προεδρικές	presidencial
μηχανική	mecânicos
μηχανική	mecânica
μηχανική	engenharia
απώλεια	perda
απώλεια	perdas
υπέστη	sustentado
υπέστη	sustentou
υπέστη	sustentada
υπέστη	sofreram
υπέστη	sofrida
υπέστη	sofria
υπέστη	sofreu
υπέστη	sofrido
καν	cã
καν	khan
ψήφους	votações
ψήφους	votação
ψήφους	votos
ψήφους	vota
αποστολές	envios
αποστολές	remessas
αποστολές	carregamentos
αποστολές	missões
κυριακή	domingos
κυριακή	domingo
βουνό	montanha
ανθρώπινη	humano
ανθρώπινη	humanas
ανθρώπινη	humana
ανθρώπινη	human
πωλήσεις	sales
πωλήσεις	vendas
παραμείνει	permanecer
παραμείνει	permaneça
ηλείας	elis
γεωμετρία	geometria
ερρίκος	henrique
αιγάλεω	egaleo
φιναλίστ	finalista
φιναλίστ	finalistas
σωστά	certo
σωστά	direito
σωστά	direita
σωστά	corrija
σωστά	correcta
σωστά	correto
σωστά	corrigir
άνοιξε	abre
άνοιξε	aberto
άνοιξε	abra
άνοιξε	abrir
άνοιξε	aberta
άνοιξε	open
τρόπους	maneiras
τρόπους	maneiras
τρόπους	modos
κάποτε	outrora
κάποτε	once
εμπορικό	mall
εμπορικό	shopping
νικήτρια	vencedor
νικήτρια	ganhador
νικήτρια	vencedora
γιουγκοσλαβίας	jugoslávia
γιουγκοσλαβίας	iugoslávia
σοβαρά	seriamente
σοβαρά	sério
αφαίρεση	remoção
αφαίρεση	removendo
αφαίρεση	remover
αφαίρεση	remova
αφαίρεση	remover
αφαίρεση	eliminar
αφαίρεση	afastamento
αφαίρεση	remoção
συμπτώματα	sintomas
προσωρινά	temporariamente
προσωρινά	temporários
προσωρινά	temporariamente
προσωρινά	temporário
προσωρινά	temporária
προσωρινά	temporárias
προσωρινά	provisório
προσωρινά	provisórias
προσωρινά	provisória
προσωρινά	provisórios
κερδίζει	vitórias
κερδίζει	ganha
κερδίζει	vence
υδρογόνου	hidrogénio
υδρογόνου	hidrogênio
άγνωστο	desconhecida
άγνωστο	desconhecidos
άγνωστο	desconhecidas
άγνωστο	desconhecido
κύτταρα	células
κύτταρα	celas
συνέντευξη	entrevista
ρουμανία	roménia
ρουμανία	romênia
συνάντηση	conheçam
συνάντηση	conheça
συνάντηση	conhecer
συνάντηση	encontro
συνάντηση	reunião
μετακόμισε	movida
μετακόμισε	movido
μετακόμισε	comovida
μετακόμισε	comovido
οικισμούς	assentamentos
οικισμούς	aglomerações
λουδοβίκος	luiz
λουδοβίκος	luis
λουδοβίκος	luís
λουδοβίκος	louis
λουδοβίκος	ludovico
μιχάλης	michalis
αντ	formiga
αντ	formigas
αντ	ade
ανακάλυψε	descobriram
ανακάλυψε	descoberta
ανακάλυψε	descoberto
ανακάλυψε	descobertos
λογισμικό	software
ενέργειες	acções
ενέργειες	ações
πολωνίας	polônia
