категорія	類別
додати	加上
додати	加
додати	附加
осі	軸
осі	軸心
осі	斧子
сфера	球體
сергійович	sergeyevich
кров	血液
кров	血
кров	血跡
кров	鮮血
відсутності	缺席
герцог	公爵
січень	一月
ссавці	哺乳動物
американські	美式
американські	滾筒
американські	滾輪
послуги	服務業
послуги	服務
інструментів	儀器
інструментів	樂器
інструментів	文書
клітини	細胞
клітини	牢房
кандидатів	候選人
двір	家用
двір	住戶
середовище	環境
двоє	兩
двоє	兩個
двоє	二
технологія	技術
технологія	科技
планування	規劃
формат	格式
формат	形式
формат	格式化
папа	教皇
папа	教宗
вмс	海軍
вмс	陸戰隊
вмс	海軍陸戰隊
захищав	捍衛
річард	理查
річард	richard
софія	sophie
софія	sofia
фрідріх	friedrich
селищі	村民
визначити	界定
визначити	定義
опору	阻力
опору	電阻
опору	抵抗
опору	抵制
ілля	ilia
зростає	增加
шлюб	結婚
шлюб	婚姻
грудень	十二月
моделей	模型
моделей	模特
моделей	型號
моделей	模特兒
частка	顆粒
частка	粒子
частка	微粒
частка	分數
частка	縮水
частка	萎縮
частка	縮小
напис	標題
напис	標籤
автоматично	自動
автоматично	自動
колекції	收藏
колекції	收集
колекції	收藏
прийнятий	接受
березень	三月
обличчя	臉
обличчя	面孔
обличчя	臉
обличчя	臉部
зразок	樣品
зразок	取樣
зразок	抽樣
зразок	樣本
зразок	標本
зразок	樣本
зразок	讚
зразок	就像
зразок	像
зразок	喜歡
концерт	協奏曲
концерт	音樂會
концерт	演唱會
технічний	技術
золото	金
золото	金子
золото	黃金
золото	金色
золото	gold
встановлений	安裝
характеристика	特性
характеристика	特點
характеристика	特徵
шляхи	路線
шляхи	小徑
шляхи	路徑
липень	七月
липень	七月份
вночі	黑夜
берега	岸上
берега	岸
берега	岸邊
берега	海岸
десь	某處
співробітників	僱員
співробітників	員工
росте	生長
росте	成長
сербії	塞爾維亞
пан	龐
пан	潘
пан	泛
пан	pan
аргентини	阿根廷
користувачі	使用者
прямо	直直
прямо	直
храми	教會
храми	教堂
храми	廟宇
храми	寺廟
написати	撰寫
написати	寫
написати	寫信
написати	寫入
написати	寫作
написати	作曲
марки	郵票
литви	立陶宛
зустріч	任用
зустріч	任命
зустріч	預約
зустріч	會議
зустріч	邂逅
зустріч	偶遇
жити	活
жити	直播
жити	live
коледж	學院
коледж	書院
коледж	大學
діаметр	直徑
валентина	情人節
покарання	刑罰
покарання	懲罰
покарання	處罰
занадто	太
становище	情況
звичайний	通用
звичайний	平原
звичайний	定期
звичайний	經常
звичайний	常態
звичайний	正常
бачу	見
фірма	事務所
попередник	前身
продукти	雜貨
продукти	商品
продукти	產品
боїв	緊身衣
поширений	廣泛
ріки	河流
племен	部族
племен	部落
дослідник	探險家
дослідник	explorer
ганна	hannah
ганна	hanna
волосся	頭髮
волосся	毛髮
волосся	髮型
волосся	發
східних	東方
клітин	區分
клітин	微分
особистий	個人
шкіри	肌膚
інтересів	興趣
інтересів	利益
лабораторії	實驗室
лабораторії	實驗室
перу	秘魯
суверенітету	主權
фортеця	堡壘
фортеця	要塞
філософ	哲學家
суспільство	社會
рис	大米
рис	米
рис	米飯
