から	mula
持株	hawak
寄与	kontribusyon
バリエーション	variation
繁栄	kasaganaan
繁栄	ikauunlad
親族	relatives
親族	kamaganak
本物	real
届け	deliver
届け	ihatid
届け	iligtas
届け	naghahatid
加算	addition
加算	karagdagan
加算	magdagdag
加算	add
加算	idagdag
神崎	kanzaki
ケータイ	keitai
通知	pansinin
通知	paunawa
通知	notification
通知	abiso
通知	pumapansin
ウォーズ	wars
名目	nominal
ジュン	joon
神道	shintō
神道	shinto
フアン	juan
吾妻	azuma
不参加	tumanggi
不参加	tinanggihan
スパルタ	isparta
サムネイル	thumbnail
プライベート	pribado
プライベート	pribadong
マツダ	mazda
エニックス	enix
収益	tubo
収益	kumikita
収益	kinita
収益	kita
収益	earnings
収益	kita
阿蘇	aso
人質	hostage
ロッド	rod
楽しむ	enjoy
白川	shirakawa
最年少	bunso
ブラザーズ	brothers
焦点	focus
焦点	tuon
台東	taito
ようこそ	welcome
歩く	naglalakad
歩く	lumalakad
歩く	paglalakad
歩く	maglakad
歩く	lumakad
歩く	lakad
歩く	walk
由美	yumi
ダッシュ	dash
ガム	gum
最上	mogami
絶望	despair
ピッチ	itayo
ピッチ	pitch
サミュエル	samuel
サーバー	server
ひょう	bati
ひょう	hail
ヘッセン	hesse
ユニフォーム	uniporme
ユニフォーム	uniporme
ユニフォーム	uniform
稲垣	inagaki
先住民	katutubo
先住民	indigenous
ファーム	bukid
沿革	chronology
沿革	kasaysayan
沿革	history
カンボジア	cambodian
カンボジア	cambodia
呪い	sumpa
聖人	santo
聖人	santa
ルドルフ	rudolph
ルドルフ	rudolph
ルドルフ	rudolf
モル	mor
モル	mol
秋葉原	akihabara
合う	akma
東海道	tōkaidō
野党	pagsalungat
美穂	miho
小牧	komaki
アンディ	andy
クリーブランド	cleveland
ブロー	suntok
注文	order
注文	orders
デート	date
デート	petsa
デート	dating
気分	feeling
気分	pakiramdam
気分	nararamdaman
気分	kalooban
気分	mood
一揆	ikki
オークランド	oakland
オークランド	auckland
シンガー	singer
立法	legislation
水着	swimsuit
モニター	monitor
ソロモン	salomon
ソロモン	solomon
適応	adapted
適応	adaptation
擁護	ipagtanggol
ビクター	victor
沼田	numata
長崎市	nagasaki
干渉	panghihimasok
チョコレート	tsokolate
チョコレート	chocolate
青少年	kabataan
青少年	tinedyer
エディション	edition
エディション	edisyon
エディション	edisyon
脚注	footnote
脚注	footnotes
レンジ	saklaw
レンジ	hanay
スロット	slot
スロット	slot
野望	ambisyon
隼人	hayato
ワニ	buwaya
年表	chronology
年表	timeline
差し替え	papalitan
リッチ	mayaman
リッチ	rich
リッチ	mayayaman
リッチ	ricci
千里	chisato
バッファ	buffer
断層	kasalanan
堀内	horiuchi
愛する	mapagmahal
愛する	loving
記念碑	memorial
記念碑	monuments
記念碑	monumento
待つ	teka
待つ	maghintay
待つ	wait
アベニュー	avenue
アベニュー	abenida
グルジア	georgia
ワード	salitang
ワード	salita
難民	refugee
予言	hula
予言	predicted
予言	hula
予言	prediction
デバイス	device
デバイス	aparato
シロ	shiro
神学	teologo
神学	teolohiya
門司	moji
武藤	muto
ドライ	tuyo
ドライ	tuyong
明和	meiwa
オックスフォード	oxford
健太	kenta
ファイア	fire
ファイア	sunog
ファイア	apoy
チカ	chica
桃山	momoyama
進撃	attack
進撃	atake
えり	eri
アルゴリズム	algorithm
アルゴリズム	algorithm
括弧	parentheses
括弧	bracket
歩き	paglalakad
歩き	maglakad
歩き	lumakad
歩き	lakad
歩き	walk
浪人	ronin
メンタル	mental
メンタル	kaisipan
花園	hanazono
イスラム教	muslim
イスラム教	islam
合金	alloy
合金	alloys
みずほ	mizuho
迷惑	inis
迷惑	nakakainis
迷惑	inis
迷惑	naiinis
リンゴ	apple
リンゴ	mansanas
リンゴ	mansanas
フォント	font
フォント	fonts
バナナ	saging
計測	sukatin
計測	masukat
クレア	claire
関節	dugtong
関節	pinagsamang
関節	kasu
小室	komuro
免疫	immune
免疫	tinatablan
免疫	kalayaan
混同	pagkalito
離陸	lumipad
カルチャー	kultura
カルチャー	nok
演歌	enka
望ましい	desirable
望ましい	preferable
有形	konkreto
カタルーニャ	catalunya
メモリー	memorya
メモリー	alaala
天津	tianjin
パニック	panic
パニック	gulat
ジャングル	gubat
ジャングル	jungle
堀川	horikawa
ナウ	ngayon
下田	shimoda
プレステージ	prestige
リーチ	maaabot
リーチ	maabot
リーチ	naabot
リーチ	naaabot
リーチ	abot
リーチ	abutin
シューティング	shooter
藤村	fujimura
坂口	sakaguchi
レフ	lev
ドレス	dress
ドレス	damit
ロビン	robin
セールス	pagbenta
セールス	benta
グラント	grant
ブレーブス	braves
ドナルド	donald
鉱業	pagmimina
鉱業	mining
アルベルト	albert
アルベルト	alberto
氏族	angkan
氏族	clan
氏族	kapisanan
勢い	momentum
パブリック	publiko
パブリック	pampubliko
手順	hakbang
手順	steps
手順	pamamaraan
手順	pamamaraan
手順	tagubilin
エージェント	agents
エージェント	ahente
エージェント	agent
強盗	pagnanakaw
ケンブリッジ	cambridge
最速	pinakamabilis
すき	suki
ミルク	gatas
ミルク	milk
作詞家	lyricist
山陰	sanin
最短	pinakamaikling
パブ	pub
パブ	pub
イーグル	agila
キミ	kimi
マルク	marc
マルク	mark
高麗	goryeo
処女	birhen
処女	virgin
処女	birhen
処女	pagkadalaga
処女	maiden
栄光	maluwalhati
晴れ	maaraw
晴れ	sunny
司祭	pari
ディック	dick
ディック	titi
ひまわり	himawari
ひまわり	sunflower
カプセル	capsule
信夫	nobuo
クリーム	cream
微分	pagkita
微分	deribatibo
微分	differential
ボスニア	bosnia
失踪	naglaho
宮田	miyata
革新	makabago
革新	reporma
革新	inobasyon
革新	innovation
宇野	uno
二宮	ninomiya
香取	katori
ランナー	runner
ランナー	runners
北上	kitakami
菊地	kikuchi
可変	variable
担保	collateral
インストール	installation
インストール	pagluklok
インストール	install
子爵	biskonde
ナイフ	kutsilyo
アロー	arrow
中国人	intsik
中国人	tsino
中国人	chinese
デビッド	david
サックス	sacks
サックス	sax
サックス	saxophone
聖子	seiko
星座	konstelasyon
パイオニア	pioneer
金星	venus
灰色	gray
灰色	abo
灰色	grey
神谷	kamiya
ウォルター	walter
オレゴン	oregon
侯爵	marquis
森山	moriyama
ネルソン	nelson
コンゴ	ehipto
コンゴ	congo
除外	excludes
除外	excluding
除外	excluded
アンソニー	anthony
黒木	kuroki
カエル	palaka
カエル	palaka
孤立	paghihiwalay
コーラ	coke
コーラ	kola
コーラ	cora
コーラ	cola
巡査	opisyal
休暇	bakasyon
休暇	vacation
キャロル	carol
岩井	iwai
ネズミ	rat
ネズミ	daga
紙幣	bills
富岡	tomioka
青色	blue
青色	bughaw
青色	asul
想像	imahinasyon
現金	cash
暴行	assault
ゴードン	gordon
詐欺	panloloko
詐欺	pandaraya
軌跡	locus
森下	morishita
シチリア	sicilia
シチリア	sicily
オーク	oak
オーク	robles
金銭	pera
金銭	salapi
尊敬	respect
尊敬	respeto
尊敬	paggalang
カップル	couples
散歩	gala
ブロードウェイ	broadway
拉致	kinidnap
拉致	kidnap
知り合い	kakilala
知り合い	kakilala
ゲオルク	georg
スティーブ	steve
カウンター	kontra
カウンター	counter
両手	kamay
両手	hands
ルネサンス	renaissance
三次	kubiko
センサー	sensor
ジェームス	james
勝者	nagwagi
勝者	winner
勝者	pagandahan
勝者	winners
原稿	manuskrito
エチオピア	ethiopia
エチオピア	ethiopian
ギャング	gangster
ギャング	gang
アイヌ	ainu
デリー	delhi
動詞	pandiwa
レバー	pingga
レバー	atay
自信	kompiyansa
自信	nakatitiyak
自信	tiwala
自信	kagitingan
ラッキー	swerte
ラッキー	suwerte
ラッキー	lucky
誘惑	panunukso
誘惑	tukso
ユキ	yuki
マーチ	marso
グスタフ	gustav
レイアウト	layout
歓迎	welcome
屋外	panlabas
仮説	hipotesis
孤独	malungkot
孤独	lonely
孤独	solitude
バラード	ballad
押す	push
ニックネーム	palayaw
ニックネーム	palayaw
ハイウェイ	highway
等しい	pantay
等しい	katumbas
等しい	equals
パーフェクト	perfect
パーフェクト	perpekto
アイスランド	iceland
カスタム	custom
土井	doi
アーチ	arko
アーチ	arch
アルバート	albert
容器	lalagyan
アンソロジー	anthology
ケルン	cologne
青島	qingdao
コリン	colin
告発	paratang
屋上	rooftop
屋上	bubong
バックス	bucks
カウ	baka
墓所	puntod
墓所	libingan
墓所	grave
キングス	kings
キングス	hari
動機	motibo
ラボ	lab
フィクション	fiction
坂田	sakata
ミラクル	himala
ミラクル	milagro
ミラクル	miracle
バク	tapir
選択肢	pagpipilian
ピート	pete
幸子	yukiko
幸子	sachiko
ウォーク	paglalakad
ウォーク	maglakad
ウォーク	lumakad
ウォーク	lakad
ウォーク	walk
アピール	apila
アピール	umapela
アピール	apela
悲しみ	kalungkutan
悲しみ	pighati
悲しみ	lungkot
悲しみ	saya
悲しみ	hapis
悲しみ	nalungkot
プロセッサ	processor
スターリン	stalin
コカ	coca
十八	eighteen
遠い	malayo
遠い	kalayo
遠い	malayong
遠い	malayo
あかね	akane
運転手	driver
運転手	drayber
パレスチナ	palestine
パレスチナ	palestino
正直	matapat
正直	katapatan
正直	matapat
正直	honest
レジャー	leisure
スマイル	smile
スマイル	ngiti
夏目	natsume
暴動	stonewall
暴動	riot
暴動	kaguluhan
美咲	misaki
サイレント	tahimik
根岸	negishi
調節	adjustment
コロン	colón
コロン	colon
内装	panloob
ムスリム	muslim
アサ	cannabis
プラスチック	plastik
プラスチック	plastic
血管	tisyung
サイモン	simon
コパ	copa
ベートーヴェン	beethoven
中井	nakai
引数	argumento
エビ	hipon
麻薬	narcotic
総統	führer
土壌	lupa
感動	namangha
感動	hawakan
おんな	onna
折り返し	wrap
リム	rim
パラメータ	parameter
パラメータ	parameter
高地	upland
高地	highland
高地	kabundukan
高地	highlands
ピッツバーグ	pittsburgh
ウェイン	wayne
プライム	prime
プライム	punong
ドック	pantalan
バーチャル	birtwal
バーチャル	virtual
賠償	compensation
賠償	sweldo
テラ	terra
飲食店	restawran
飲食店	kainan
飲食店	restaurant
システムズ	systems
システムズ	sistema
セクション	section
セクション	seksyon
セクション	seksiyon
補償	compensation
補償	sweldo
ティム	tim
パナマ	panama
レッスン	lessons
レッスン	lesson
レッスン	aral
ウラン	uranyo
シール	seal
アルミニウム	aluminium
アルミニウム	aluminum
タラ	tara
タラ	cod
関口	sekiguchi
ねこ	neko
ねこ	pusa
ねこ	cat
氷河	glacier
メンテナンス	pagpapanatili
メンテナンス	maintenance
誠一	seiichi
だって	kc
だって	kasi
だって	dahil
プロペラ	propeller
マドンナ	madonna
モーリス	morris
モーリス	maurice
重い	mabigat
ミリオン	milyon
愛子	aiko
木製	kahoy
木製	wood
ネパール	nepal
ホーク	lawin
ホーク	hawk
ホーク	hawke
喫煙	naninigarilyo
喫煙	paninigarilyo
タバコ	sigarilyo
タバコ	tabako
タバコ	sigarilyo
主権	soberanya
寿司	sushi
推力	thrust
みか	mikado
宣教師	missionaries
宣教師	misyonaryo
頂上	summit
頂上	tuktok
志賀	shiga
直ちに	kaagad
直ちに	agad
判例	precedent
通話	tumawag
通話	tawagan
通話	tawag
水沢	mizusawa
ベネズエラ	venezuelan
ベネズエラ	venezuela
ダラス	dallas
ハードウェア	hardware
差異	pagkakaiba
差異	pagkakaiba
並木	namiki
レモン	limon
レモン	lemon
俊彦	toshihiko
服装	kasuotan
服装	kasuotan
工廠	arsenal
ヒント	tips
ヒント	pahiwatig
ヒント	tip
ニコラ	nicola
アラスカ	alaska
デニス	dennis
モノレール	monorail
入り口	pasukan
ラインナップ	pila
硬貨	barya
硬貨	barya
硬貨	coin
時々	minsa
時々	minsan
飯島	iijima
僧侶	monks
静か	tahimik
マイナス	negatibong
マイナス	negatibo
マイナス	negative
マイナス	minus
三上	mikami
急性	malalang
急性	matinding
ジェーン	jane
吉井	yoshii
バンクーバー	vancouver
新羅	silla
カレン	karen
種子	seed
種子	buto
種子	binhi
劇作家	playwright
乗り換え	paglilipat
乗り換え	ilipat
乗り換え	transfer
コンプレックス	complex
コンプレックス	kumplikadong
コンプレックス	komplikadong
コンプレックス	masalimuot
ホルン	sungay
キーワード	keyword
シンセサイザー	synthesizer
プリキュア	precure
フェルナンド	fernando
シンプル	simple
シンプル	simpleng
サポーター	tagasuporta
サポーター	supporters
サポーター	tagasuporta
ビー	bubuyog
ビー	bee
アイオワ	iowa
サーカス	circus
クマ	bears
クマ	madala
クマ	oso
クマ	kinaya
クライマックス	climax
滝川	takigawa
書道	calligraphy
報復	paghihiganti
巡礼	pilgrimage
セミナー	seminar
最悪	pinakamasama
最悪	worst
キューブ	kubo
キューブ	cube
エリート	pili
エリート	elite
一条	ichijō
アルフレッド	alfred
オールド	matanda
オールド	luma
柏原	kashiwabara
一夫	kazuo
ストライク	strike
ストライク	welga
レポーター	reporter
スティーヴ	steve
クリック	click
クリック	klik
クリック	click
代々木	yoyogi
バーナー	burner
カーン	khan
有罪	guilty
初心者	beginners
初心者	baguhan
グレゴリオ	gregorio
交互	alternating
交互	kahaliling
交互	alternatibong
交互	alternate
トリック	trick
物流	logistics
アンケート	botohan
アンケート	poll
アンケート	survey
アンケート	botohan
玄関	pasukan
紳士	ginoo
紳士	gentleman
サハ	saha
随筆	sanaysay
随筆	sanaysay
許容	tolerance
許容	pinahihintulutan
益田	masuda
ハンマー	martilyo
リュウ	ryu
調印	pirmahan
調印	signing
布告	proclamation
布告	pagpapahayag
宮沢	miyazawa
キャンディ	kendi
キャンディ	candy
栄え	masaganang
フライト	flight
フライト	flight
フライト	lipad
エディ	eddie
ビルマ	burma
テンポ	tempo
キャサリン	katherine
キャサリン	catherine
フック	hook
フック	kawit
フック	hooks
小坂	kosaka
置換	papalitan
置換	kapalit
置換	pagpapalit
置換	palitan
田川	tagawa
親善	goodwill
洋一	yoichi
マクドナルド	mcdonald
あえて	dare
実体	entidad
実体	entity
アーキテクチャ	architecture
アーキテクチャ	arkitektura
エルサ	elsa
ローリング	rolling
チーズ	keso
伴奏	pagsasaliw
同窓会	alumni
同窓会	reunion
リフト	angat
窒素	nitrogen
ホーン	sungay
プラチナ	platinum
愛情	pagmamahal
クロード	claude
アウグスト	august
アウグスト	agosto
きみ	kimi
邸宅	residences
ゴッド	god
ゴッド	diyos
ときめき	tokimeki
メロディー	melody
バート	burt
バート	bart
バート	bert
スペクトル	spectrum
代謝	metabolismo
切手	stamp
切手	stamps
賃金	wage
賃金	sahod
大砲	cannon
タール	tar
ライブラリ	aklatan
ライブラリ	library
ひろみ	hiromi
スーパーマーケット	supermarket
弾圧	aapi
順子	junko
転生	tensei
シャイ	nahihiya
シャイ	mahiyain
コメンテーター	komentarista
招聘	paanyaya
招聘	imbitasyon
転写	transcription
智子	tomoko
円盤	disc
真夏	midsummer
ウェブ	web
激怒	fury
激怒	furious
激怒	nagagalit
寸法	sukat
桑原	kuwabara
申し出	alok
申し出	offer
きちんと	neat
リットル	litre
リットル	litro
リットル	litro
リットル	litrong
お金	pera
お金	salapi
バレンシア	valencia
農地	kabukiran
条項	clause
条項	pagkakaloob
食べ物	pagkain
凍結	napakalamig
凍結	freezing
亀井	kamei
寄稿	ambag
ログイン	login
ズーム	zoom
プラント	planta
プラント	halaman
サリー	sally
関ヶ原	sekigahara
バルト	barth
書物	libro
書物	aklat
書物	book
書物	libro
書物	aklat
甘い	sweet
甘い	matamis
延喜	engi
メルセデス	mercedes
煙突	chimney
スロベニア	eslobenya
サミット	summit
サミット	tuktok
理恵	rie
ツイ	tsui
三輪	miwa
網走	abashiri
レシピ	recipes
レシピ	recipe
決闘	duel
オスカー	oscar
バグ	bug
バグ	bugs
大成	taisei
ロビンソン	robinson
つながり	koneksyon
つながり	connection
分ける	hatiin
分ける	paghahati
分ける	split
分ける	hatiin
徴収	kolektahin
商用	pangkalakal
商用	commercial
商用	komersyal
商用	komersiyal
川田	kawada
ひかる	hikaru
スケジュール	iskedyul
スケジュール	schedule
レナ	lena
シンデレラ	cinderella
徳山	tokuyama
