dhe	та
përkatësisht	відповідно
rrugët	доріг
rrugët	дороги
rrugët	вулицям
rrugët	вулиць
rrugët	вуличками
rrugët	вулицями
rrugët	вулиці
rrugët	шляхи
rrugët	маршрутів
rrugët	маршрути
agim	світанок
agim	світанку
agim	світанок
varet	залежить
varet	правильніше
est	est
windows	вікон
windows	windows
windows	вікна
date	дату
date	дата
date	датою
tituj	заголовки
kongresi	конгрес
kongresi	конгресу
elbasan	ельбасан
jugor	південна
jugor	південний
xiii	xiii
amerika	америка
vdes	загине
vdes	die
vdes	померти
vdes	помирають
vdes	вмирають
vdes	вмирає
vdes	гине
vdes	помре
vdes	помирає
manastirit	монастир
pjesërisht	частково
pjesërisht	часткова
pjesërisht	мінлива
pjesërisht	дещо
pjesërisht	частково
kishë	каплиця
kishë	церква
kishë	костел
model	модель
model	моделі
metoda	метод
metoda	способи
metoda	методи
kina	china
kina	китаї
kina	китаю
kina	китай
nxënës	студенти
nxënës	учням
nxënës	студентів
nxënës	студентам
nxënës	учні
nxënës	учням
nxënës	учнів
nxënës	учні
nxënës	учень
nxënës	зіниці
nxënës	студентка
nxënës	студентська
nxënës	студент
nxënës	учениця
interes	відсотки
interes	зацікавлення
interes	відсоткова
interes	інтерес
interes	вигода
çështjet	питань
çështjet	проблеми
çështjet	питання
antonio	антоніо
viii	viii
relativisht	порівняно
relativisht	відносно
trupave	поповнення
trupave	війська
ministria	міністерства
ministria	міністерство
hapi	крок
hapi	кроком
shprehur	висловив
shprehur	висловили
mbahet	тримали
mbahet	проведено
mbahet	збережена
ndahen	відокремлених
ndahen	розійшлися
ndahen	розділені
ndahen	окреме
ndahen	відокремити
ndërtesa	будівля
ndërtesa	будівництво
ndërtesa	будуємо
ndërtesa	будівельні
ndërtesa	будівлі
ndërtesa	будівлі
ndërtesa	будівель
italisht	італійською
italisht	італійський
italisht	італієць
italisht	італійська
italisht	італійської
muzeu	museum
muzeu	музей
klima	клімат
vlerësuar	цінувати
vlerësuar	вдячністю
vlerësuar	оцінила
christian	християни
christian	християнин
christian	крістіан
christian	християнський
christian	християнська
greqia	греції
greqia	греція
baba	баба
baba	тато
baba	батька
baba	батько
baba	батьку
baba	отець
rumani	румунії
rumani	румунія
mësuar	вивчили
mësuar	навчився
mësuar	вивчив
mësuar	навчилися
porta	брама
porta	gate
porta	ворота
porta	порта
ushtri	армії
ushtri	армія
ushtri	військо
ushtri	армійський
gazetar	журналіст
gazetar	репортер
grupet	групи
grupet	груп
grupet	спільноти
krahasim	порівняння
abu	абу
krahina	провінція
richard	річард
ndryshim	зміна
ndryshim	change
ndryshim	змінити
ndryshim	різниця
ndryshim	різниці
vlen	варта
vlen	варто
vlen	варте
vlen	варті
ekonomi	економіка
ekonomi	господарство
ekonomi	економіка
ekonomi	економія
sytë	очі
sytë	очей
sytë	очам
rus	російська
rus	російською
rus	російську
rus	русь
kodër	пагорб
kodër	хілл
kodër	hill
kodër	гілл
veprim	бойовики
veprim	дії
veprim	дія
ndaluar	заборона
ndaluar	заборонено
ndaluar	заборонене
ndaluar	заборонений
ndaluar	заборонені
ndaluar	заборонили
ndaluar	заборонене
pozita	позиції
pozita	позицій
shoqëria	суспільство
shoqëria	товариства
shoqëria	товариство
shoqëria	дружби
shoqëria	дружба
shoqëria	дружбу
master	майстер
master	магістр
master	вчителю
master	master
punimet	працює
themelues	засновники
themelues	заснування
themelues	засновник
dobët	слабкого
dobët	слабка
dobët	слабкий
lokal	локальні
lokal	місцеві
lokal	локальна
lokal	локальний
lokal	місцевий
moment	момент
moment	мить
direkt	пряма
direkt	прямий
direkt	direct
direkt	прямі
direkt	напряму
direkt	безпосередньо
isa	іса
politika	політика
kryeqytet	капітал
kryeqytet	столиця
besim	віра
besim	довіра
besim	впевненість
besim	довіра
besim	переконання
besim	віра
besim	впевнено
pushteti	влада
pushteti	живлення
pushteti	сила
pushteti	power
pop	поп
pop	pop
website	сайті
website	сайт
feja	релігія
feja	релігії
pastër	очистити
pastër	прибрати
pastër	почистити
pastër	чистий
pastër	чисте
pastër	чисті
pastër	чиста
pastër	чистих
stil	стиль
but	завантажувати
but	чоботи
but	завантаження
studio	студія
studio	студії
studio	studio
studio	студію
studio	майстерні
studio	денне
fazën	етапу
fazën	фаза
fazën	фазу
fazën	фази
islamike	ісламський
islamike	ісламське
vëllai	брат
vëllai	брата
vëllai	братик
serbë	сербів
armatosura	озброєний
armatosura	озброєні
armatosura	збройних
verë	літо
verë	літом
verë	summertime
verë	вина
verë	вино
kuptohet	зрозуміла
kuptohet	зрозуміло
kuptohet	зрозуміли
gjëra	things
gjëra	речі
gjëra	речей
gjëra	всякі
urbane	урбан
urbane	міський
erës	вітряк
erës	млин
erës	вітер
teksti	текстовий
teksti	текст
ligjore	правові
ligjore	правова
ligjore	юридична
ligjore	юридичні
ligjore	юридичний
përpjekjet	зусилля
përpjekjet	спроб
përpjekjet	спроби
personal	особисті
personal	особисте
personal	особистий
personal	персональний
ndarja	обмін
ndarja	поширення
ndarja	розділ
bregdetare	берегова
kompani	компанія
kompani	компанії
kompani	компаній
kompani	компаніями
tokësore	земній
tokësore	земних
ekonomia	економіка
ekonomia	господарство
ekonomia	економіка
ekonomia	економія
ari	арі
ari	ведмідь
ari	ведмедик
ari	золота
ari	gold
ari	золоті
ari	золото
media	медіа
media	носії
media	носій
media	мультимедіа
media	змі
dyte	другий
dyte	друге
dyte	друга
