jego	jo
panie	viešpatie
tradycję	tradicijos
tradycję	tradicijomis
tradycję	tradicija
tradycję	tradicijų
cali	cm
edgar	edgaras
twoja	tavo
twoja	savo
twoja	jūsų
twoja	tavo
clausura	clausura
jensen	jensen
fia	fia
przegrana	nugalėti
england	anglija
england	anglijos
england	england
sprzeczne	prieštaringų
sprzeczne	priešingai
sprzeczne	prieštaringas
renata	renata
płock	plocko
asystenta	ass
asystenta	asistentas
asystenta	padėjėjas
podkategorii	subkategorijos
wagon	vagonas
wagon	vežimo
traktuje	vykdomas
dialogu	dialogas
dialogu	dialogo
missisipi	misisipės
christine	kristina
christine	christine
marynarka	švarkas
stężenia	koncentracija
wyjaśnienie	paaiškinimas
wyjaśnienie	išaiškinimas
polo	polo
czynne	aktyviai
czynne	aktyvi
czynne	aktyvus
odbiór	čekis
represji	represijos
represji	represijų
wicehrabia	vikontas
ashley	ashley
piętro	grindys
piętro	grindų
salon	lounge
czynnik	faktorius
czynnik	daugiklis
czynnik	veiksnys
mechaniczne	mechaninis
mechaniczne	mechaninė
mauzoleum	mauzoliejus
liczebności	gausa
obserwuje	stebi
tunezji	tuniso
samuela	samuel
paliwo	kuras
paliwo	benzino
paliwo	benzinas
piłsudski	pilsudskis
skuteczności	veiksmingumas
skuteczności	veiksmingumo
skuteczności	efektyvumas
zatrudnienia	užimtumas
zatrudnienia	įdarbinimas
ren	ren
ren	reino
grey	pilka
tokyo	tokijo
okno	langas
okno	lango
odzyskać	susigrąžinti
kolumbia	kolumbija
kolumbia	kolumbijos
cameron	cameron
piw	alaus
piw	alus
motorsport	motorsport
germain	germain
glenn	glenas
treningi	mokymai
treningi	mokymas
treningi	mokymo
prosi	klausia
leeds	leeds
kwiat	žydėti
kwiat	gėlių
kwiat	gėlė
wieki	amžiaus
aaron	aronas
camp	stovyklos
camp	stovykla
fabio	fabio
fabio	fábio
okrążenie	juosmens
wojciechowski	wojciechowski
komiksów	comics
mann	mann
misje	komandiruotės
misje	misijų
misje	misijos
trzyma	išlaiko
demokratów	demokratai
demokratów	demokratų
demokratów	demokratų
pokonany	mušami
poprosił	paprašė
węgiel	anglys
węgiel	anglis
węgiel	anglis
węgiel	anglis
węgiel	anglies
bass	žemi
aspekty	aspektai
aspekty	aspektus
prosto	tiesus
prosto	tiesiai
prezentacji	pristatymai
stefano	stefano
pracujący	darbingo
pracujący	darbo
wzory	modelių
wzory	modeliai
wzory	dizaino
zatonął	nuskendo
strunowce	chordiniai
ewy	ieva
fra	fra
osobisty	asmeninis
montgomery	montgomery
kompozytorów	kompozitorių
jądro	branduolių
jądro	branduolys
jądro	branduolys
następcę	įpėdinis
wiktoria	viktoria
wiktoria	viktorija
przodków	protėviai
chińskie	kinų
chińskie	kinijos
chińskie	kinas
jowisza	jupiterio
zaangażowanie	sužadėtuvių
zaangażowanie	dalyvavimas
zaangażowanie	įsipareigojimas
zaangażowanie	įsipareigojimą
wer	wer
kompetencji	kompetencija
zapach	kvapas
zapach	kvapą
zapach	kvapas
zapach	kvapas
zapach	kvapo
zapach	kvepalų
żyjący	gyventi
żyjący	gyvenimo
żyjący	gyvos
mercury	gyvsidabris
mercury	gyvsidabrio
konsulat	konsulatas
turków	turkai
kazań	pamokslų
kazań	kazanė
uroczyste	iškilmingą
greckie	graikų
wien	wien
bergen	bergeno
estádio	estádio
ciemne	tamsus
ciemne	tamsi
ciemne	tamsiai
metry	metrų
metry	metrai
metry	metrų
bit	bitų
toma	toma
bomba	bombos
bomba	bomba
tunelu	tunelis
tunelu	tunelio
tunelu	tunelį
ekspertów	ekspertai
ekspertów	ekspertas
sparta	spartos
sparta	spartą
sparta	sparta
misjonarz	misionieriaus
dorosłe	suaugusieji
ściana	sienos
ściana	siena
konstytucyjnego	konstitucinių
newton	niutonas
pzl	pzl
con	con
wiązanie	susiejimas
wiązanie	obligacijų
emanuel	emanuel
dublin	dubline
dublin	dublinas
przeglądu	peržiūra
andre	andre
niebie	dangaus
niebie	dangus
niebie	dangaus
niebie	dangus
gleb	dirvos
umysłu	protas
zastrzeżenia	išlygų
zastrzeżenia	prieštaravimai
zastrzeżenia	protestai
zastrzeżenia	prieštaravimų
sądy	teismai
sądy	teismai
sądy	teismus
jasności	aiškumas
jasności	aiškumo
jasności	ryškumas
sobota	šeštadienį
sobota	šeštadienis
zajęte	užimta
zajęte	okupuotoje
zaleca	rekomenduoja
uczucia	jausmai
uczucia	jausmus
rolnej	agrarinis
elektronów	elektronų
nintendo	nintendo
filozoficzne	filosofinius
cezar	cezario
zainteresowań	interesus
klasycznego	klasikinio
podłogi	grindys
otoczona	apsupti
piasku	smėlio
piasku	smėlis
nestor	nestor
leśnictwa	miškininkystė
volkswagen	volkswagen
zrozumienia	supratimas
wiśniewski	wiśniewski
przeznaczenie	išlikimas
przeznaczenie	tikslas
przeznaczenie	paskirtis
mazurskie	mozūrų
biblia	biblija
biblia	biblijos
naród	tauta
soczi	sočyje
trwało	truko
warta	verta
zmienione	patikslintas
postawa	laikysena
rozpoznanie	žvalgybos
rozpoznanie	diagnozės
rozpoznanie	diagnozė
rozpoznanie	diagnostika
scalemajor	scalemajor
timeaxis	timeaxis
potrzebuje	reikia
chronologia	chronologija
forever	amžinai
cat	katės
cat	katinas
cat	cat
cat	katė
wydawcy	leidėjai
adaptacji	adaptacijos
delegatów	delegatai
imagesize	imagesize
fabrykę	fabrikas
fabrykę	gamykloje
fabrykę	gamykla
ekran	ekranas
ekran	ekrano
burbon	burbono
dołączyła	prisijungė
sal	sal
plotarea	plotarea
sebastiana	sebastianas
allan	alanas
ostry	staigus
ostry	ūmaus
ostry	ūminis
berger	berger
równoległy	lygiagrečiai
bronić	gintis
bronić	ginti
bronić	apsiginti
wells	wells
organizacyjnych	organizacinių
aut	aut
możliwy	įmanoma
oświetlenie	apšvietimas
oświetlenie	apšvietimo
oświetlenie	apšvietimas
oświetlenie	apšvietimo
konsul	konsulas
clarke	clarke
ograniczeń	suvaržymai
ograniczeń	apribojimai
ograniczeń	ribojimai
krążek	pakas
alain	alain
astronomii	astronomijos
protesty	protestas
protesty	protestuoti
protesty	protestas
protesty	protestai
siedliska	buveinių
siedliska	buveinė
ciemności	tamsa
ahmed	ahmed
tatry	tatrai
anatolij	anatolijus
płótnie	drobė
gerhard	gerhard
generacja	karta
modyfikacji	pakeitimai
karate	karate
przybyła	atvyko
kapitału	kapitalas
kapitału	kapitalo
płatki	žiedlapiai
płatki	dribsnių
płatki	dribsniai
płatki	grūdų
płatki	javai
płatki	grūdai
krytykę	kritika
krytykę	kritikos
krytykę	kritiką
olympique	olympique
eugene	eugenijus
druk	spausdinti
burza	audros
burza	audra
tragedii	tragedijų
tragedii	tragedijos
tragedii	tragedija
wystawę	parodos
wystawę	paroda
nowoczesny	moderni
nowoczesny	šiuolaikinio
posterunek	stotis
posterunek	stoties
grobie	kapas
grobie	kapo
utah	jutos
guillermo	guillermo
dochody	pajamos
ruth	rūta
zorganizowane	organizuotu
szerzej	platesnes
towarowy	krovinių
przyjaźń	draugystė
przyjaźń	draugyste
przyjaźń	draugystės
franków	frankų
cywilów	civiliai
med	med
body	kūno
body	kūnas
archeologii	archeologija
crystal	kristalų
dzwon	bell
rozmowa	pokalbis
rozmowa	pokalbio
marcelo	marcelo
toro	toro
lampy	lempa
lampy	žibintas
lampy	lempos
lampy	žibintai
lampy	šviestuvai
lampy	lempoms
dzwony	varpai
wad	defektai
zakup	pirkimas
zakup	pirkti
zakup	pirkimo
zakup	pirkimo
zakup	pirkimai
zakup	pirkimas
zakup	pirkimo
curtis	kurtas
curtis	kurtis
curtis	kurti
spirit	dvasios
spirit	dvasia
leicester	leicester
zorganizowany	organizuotu
gazet	laikraščiai
arabski	arabų
kocha	dievina
kocha	mėgsta
kocha	myli
lin	lynai
lin	virvės
lin	virves
lima	lima
singles	singles
generałowie	generolai
garcia	garcía
bach	bach
wzajemnie	abipusiai
rhein	rhein
pokolenie	karta
uzbrojony	ginkluotas
uzbrojony	ginkluoti
gun	pistoletas
gun	ginklą
gun	ginklas
przybywa	atvyksta
przybywa	atvykstantys
botanik	botanikas
brody	brody
zimy	žiemos
zimy	žiemą
zimy	ziema
zimy	žiema
poziomy	horizontalus
poziomy	horizontali
poziomy	horizontaliai
wyrażenie	frazė
legion	legionas
ustalenie	ryžtas
wyjazd	išvykimas
wyjazd	išvykimo
wyjazd	kelione
wyjazd	kelionė
chana	chan
discovery	atradimas
pełen	pilnas
pełen	visu
mika	žėručio
mika	mika
zorganizowana	organizuotu
otoczenie	aplinka
otoczenie	aplinkos
wizji	vizijas
bojowników	kovotojai
afganistanie	afganistanas
owen	owen
kwiatkowski	kwiatkowski
fisher	fišeris
zbawiciela	gelbėtojas
nicolás	nicolás
galerie	galerijose
beat	nugalėti
kończyny	galūnių
kończyny	galūnių
kończyny	galūnių
kończyny	galūnės
mile	konfliktas
mile	mylios
mile	km
pancernik	kovinį
komiks	comics
rozumie	supranta
cząstki	dalelės
cząstki	dalelės
cząstki	dalelių
wystrój	interjeras
wystrój	dekoracijas
drogowy	kelias
drogowy	kelių
drogowy	kelio
serhij	serhijus
otrzymaniu	čekis
hipoteza	hipotezė
rywala	konkurentas
libanu	libanas
knowles	knowles
uznając	pripažįstant
zabójstwa	žmogžudystė
zabójstwa	žmogžudysčių
düsseldorf	diuseldorfo
religijny	religinių
dunaju	dunojaus
dunaju	dunojus
przydział	paskirstymas
przydział	užduotis
juss	juss
temple	šventyklą
ogrodów	sodai
dociera	atvyksta
ogłoszenia	reklamas
echo	aidas
zwyczaj	įprotis
guillaume	guillaume
bogaty	turtingas
producenci	gamintojai
producenci	gamintojai
mieszanej	sumaišyti
knight	žirgas
knight	riteris
promocja	skatinimas
promocja	propagavimas
promocja	skatinimo
malezji	malaizija
malezji	malaizijos
puszcza	kurpių
schody	žingsniai
schody	laiptai
schody	laiptų
schody	laiptai
aktorką	aktorė
fundusz	fondas
fundusz	fondo
simona	simona
paulina	paulina
muzułmanów	musulmonai
julio	julio
maraton	maratonas
jedynki	singles
buntu	maišto
socjalistów	socialistai
synonimy	sinonimai
mechanik	mechanikas
akty	aktus
ssaki	žinduoliai
ssaki	žinduoliams
arabów	arabai
absolutnie	būtinai
sikorski	sikorski
podróżował	keliavo
dojrzałości	terminas
claire	kler
cezara	cezario
uzupełnienie	papildymas
elena	elena
uczestnictwa	dalyvavimas
wierni	tikinčiuosius
wierni	atsidavusi
wierni	ištikimas
etapy	etapai
etapy	žingsniai
etapy	etapai
etapy	orientyrai
warsztat	garažas
warsztat	seminaras
księża	kunigas
księża	kunigai
prefektura	prefektūra
wychowanie	garbinga
systematycznie	reklama
czeka	laukiu
czeka	laukia
czeka	laukimas
dziedzictwo	palikimas
dziedzictwo	paveldėjimo
dziedzictwo	paveldo
dziedzictwo	paveldas
okręgi	apskritimai
okręgi	apskritys
prawdziwy	tikras
jesse	džesis
discogs	discogs
cieczy	skysčius
cieczy	skysčiai
singh	singh
górnictwa	kasyba
górnictwa	kasybos
plata	plata
ramy	kadrų
ramy	rėmai
ramy	kraštas
ramy	rama
uratować	gelbėjimo
uratować	išsaugoti
uratować	gelbėjimo
uratować	gelbėjimas
komputery	kompiuteris
czarnogóry	juodkalnijoje
czarnogóry	juodkalnijos
arch	arkos
psychologia	psichologai
psychologia	psichologija
flory	floros
flet	fleita
atrakcje	atrakcija
doc	doc
potencjalnie	potencialiai
gorzej	blogiau
lepsza	geresnė
lepsza	geresnis
lepsza	gerėja
lepsza	geriau
dateformat	dateformat
rdzenia	branduolys
torres	torres
aktywne	aktyviai
aktywne	aktyvi
aktywne	aktyvus
rfc	rfc
irina	irina
konstytucję	konstitucija
kroki	pėdomis
kroki	žingsniai
ellen	elena
ellen	elen
ręczna	rankinis
rybnik	rybnik
lena	lena
hale	hale
aktorzy	aktoriai
aktorzy	veikėjai
brzmienie	formuluotė
żołądka	skrandžio
żołądka	skrandis
nokia	nokia
chłopcy	berniukai
bolonii	bolonijos
cenne	vertinga
cenne	vertingas
przekonanie	įsitikinimas
przekonanie	pažiūrų
amatorów	mėgėjai
statystyczne	statistikos
essex	eseksas
price	kaina
price	kainos
obozy	stovyklos
obozy	stovyklose
obozy	stovyklos
obozy	stovykla
sapporo	saporas
étienne	étienne
sachsen	sachsen
chang	chang
religijna	religinių
tysiąc	tūkst
medycyna	vaistas
serbia	serbija
federico	federico
oddaje	fotografuoja
christina	kristina
magii	magija
podkreśla	priimtų
ramię	rankos
touring	ekskursijų
afganistanu	afganistanas
przywrócenie	atstatyti
przywrócenie	atkūrimas
przywrócenie	atstatymas
przywrócenie	atkūrimo
przywrócenie	atkurti
gene	genų
gene	genas
ślubów	vestuvės
ślubów	vestuves
składniki	ingredientų
składniki	ingredientai
randy	rendis
alignbars	alignbars
włókna	pluoštai
włókna	pluoštų
włókna	fiber
włókna	pluošto
włókna	pluoštas
siedlce	sedlcų
ucieczka	nevaldomas
baptiste	baptiste
lokomotyw	lokomotyvai
javier	javier
najdłużej	ilgiausia
najdłużej	ilgiausiu
marty	marti
długosz	dlugošas
profesjonalny	profesinės
profesjonalny	profesionalus
kinga	karalius
kinga	kinga
skrzypek	smuikininkas
przedłużenie	pratęsimas
przedłużenie	atnaujinimas
przedłużenie	atnaujinimo
przedłużenie	pratęsimas
blokada	blokada
blokada	blokadą
martwe	miręs
porter	porter
budowle	konstrukcijos
budowle	struktūras
davies	davies
zbrodnia	žudynės
generałów	generolai
suzuki	suzuki
przekonania	įsitikinimus
przekonania	įsitikinimus
przetrwały	išgyveno
zmiennej	kintamasis
duke	kunigaikštis
świątynie	šventyklą
greków	graikai
porty	uostai
gęsto	tankiai
chemia	chemija
oglądać	stebi
poważny	rimti
poważny	rimta
poważny	rimtas
poważny	rimtų
mieszany	sumaišyti
mieszany	maišomi
hughes	hughes
zabija	žudo
swobodnie	laisvai
winy	kaltė
winy	kaltę
aer	aer
słaby	silpnas
spore	spora
cook	gaminti
integracja	integravimas
integracja	integracijos
integracja	integracija
vista	vista
malmö	malmė
eksperyment	eksperimentas
eksperyment	bandymą
zamierza	ketina
jedność	vienybės
jedność	vienybė
osmańskiego	osmanų
sebastián	sebastián
dziewiąty	devintojo
archeolog	archeologas
wydawanie	išdavimo
christoph	christoph
zamieszkana	apgyvendintas
pogody	orai
pogody	oras
patricia	patricija
bractwo	brolija
bractwo	brolijos
bractwo	brolija
lekcje	pamokos
antonina	antonina
wrota	vartų
wrota	vartai
jekatierina	jekaterina
monografii	monografija
suchy	sausa
suchy	sausas
suchy	sausos
folk	liaudis
kgb	kgb
balet	baleto
floriana	floriana
szeroka	platus
szeroka	platus
szeroka	plati
informator	informatorius
najszybsze	greičiausias
lynn	lynn
burke	burke
gospodarzem	surengė
carey	carey
rabin	rabinas
storm	audros
storm	audra
przywileje	privilegija
przywileje	privilegijos
rezygnację	atsistatydinimo
autorstwo	autorystė
francesca	francesca
genów	genai
cywilne	civilinė
cywilne	civilinės
cywilne	civilinis
cywilne	civilių
karpat	karpatų
absolutna	absoliutas
absolutna	absoliutus
miejscowy	vietinis
świetnie	puikiai
świetnie	puiku
świetnie	puiki
colorado	kolorado
rondo	rondo
sondy	zondai
springs	spyruoklės
interpretacja	išaiškinimas
interpretacja	aiškinimo
interpretacja	aiškinimas
interpretacja	aiškinant
postanowienia	rezoliucijos
postanowienia	rezoliucijų
zabójstwo	žmogžudystė
zabójstwo	žudo
zabójstwo	žudymas
hearts	širdys
falls	krenta
obywatelskiego	civilinė
obywatelskiego	civilinės
zakazu	ban
zakazu	uždrausti
zakazu	uždraudimas
zakazu	draudimas
zakazu	uždraudimas
grzyby	grybai
grzyby	grybas
grzyby	grybai
grzyby	grybai
connor	konor
evil	blogis
evil	blogio
edwin	edvinas
grecka	graikų
nerek	inkstai
kartę	kortelės
kartę	kortelė
likwidacja	likvidavimo
likwidacja	likvidavimas
speed	greitis
speed	greičio
niewolników	vergai
janów	januvo
mięsień	raumenys
mięsień	raumenų
uniwersytetów	universitetų
uniwersytetów	universitetai
sébastien	sébastien
twoim	tavo
twoim	savo
twoim	jūsų
village	kaimo
village	kaime
village	jonava
village	kaimas
kenii	kenijoje
kenii	kenija
kenii	kenijos
sterowanie	kontrolė
brien	brien
łatwe	lengva
łatwe	lengvai
ryba	žuvis
ryba	žuvys
ryba	žuvų
crawford	crawford
wyzwolenie	išlaisvinimo
pochodne	išvestinė
pochodne	išvestinių
dziedzina	laukas
brad	bredas
che	che
brisbane	brisbane
stambule	stambule
stambule	stambulo
szlachta	didikų
delhi	delis
niedźwiedź	matas
psycholog	psichologas
wał	veleno
klienta	klientų
klienta	klientui
klienta	klientas
ulrich	ulrich
odwołanie	skundas
jin	jin
jin	dzin
grobów	duobes
rozrywki	pramogos
rozrywki	pramoga
rozrywki	pramogų
użyteczności	naudingumo
użyteczności	naudingumas
pomiary	matavimo
pomiary	matavimas
pomiary	matavimas
pomiary	matavimai
pomiary	matavimo
pomiary	matavimas
pomiary	matavimai
emocji	emocija
emocji	emocijos
emocji	emocijas
emocji	emocijos
elisabeth	elisabeth
azja	azija
śledztwa	tyrimai
śledztwa	tyrimus
szachy	šachmatų
ekonomiczny	ekonomika
ekonomiczny	ekonomiškas
siedlisk	buveinių
siedlisk	buveinė
zainteresowanych	domina
zainteresowanych	susidomėję
groby	duobes
umiejętność	įgūdžiai
umiejętność	gebėjimas
umiejętność	gebėjimą
chełm	chelmo
końcowe	galutiniai
końcowe	galutinis
końcowe	galutinė
końcowe	finalas
zaprojektowana	suprojektuoti
zaprojektowana	suprojektuotos
zaprojektowana	suprojektuota
zaprojektowana	suprojektuotas
zaprojektowana	gaminamos
tenis	teniso
oferty	pasiūlymai
wiecznego	amžina
gałęzie	filialai
gałęzie	šakos
dźwięki	garsas
dźwięki	skamba
dźwięki	garsus
dźwięki	garsai
asunción	paraguay
czyta	skaito
wczoraj	vakar
tezy	disertaciją
wspieranie	remti
zmienne	kintamasis
dekoracji	dekoravimas
dekoracji	dekoravimo
chirurg	chirurgas
zagłębie	zagłębie
łks	łks
krytycy	kritikai
jenny	dženi
śmigłowców	sraigtasparnių
śmigłowców	sraigtasparniai
elbląg	elbingas
ułatwia	palengvina
poświęcenia	atsidavimą
poświęcenia	atsidavimo
poświęcenia	aukomis
pływanie	plaukimo
pływanie	plaukia
rex	rex
wołodymyr	volodymyras
meczet	mečetė
lille	lilio
zwycięzców	laimėtojus
zwycięzców	laimėtojai
zwycięzców	nugalėtojai
bakterie	bakterijų
bakterie	bakterijas
bakterie	bakterija
bakterie	bakterijos
bakterie	mikrobus
podróżnych	keliautojams
podróżnych	keliautojai
córek	dukros
kontrowersji	nesutarimų
odwołania	skundai
odwołania	apeliacijos
odwołania	skundas
karny	sankcija
karny	bausmę
karny	bauda
karny	bausmė
karny	nuobauda
gibson	gibson
elity	elitas
elity	elite
cień	šešėliai
cień	šešėlis
cień	šešėlis
medium	psichinės
automatyczne	auto
automatyczne	automatinė
johansson	johansson
hindi	hindi
interesy	verslo
interesy	įmonė
interesy	verslas
koncepcje	idėjų
koncepcje	idėjos
koncepcje	sąvokos
koncepcje	sąvokų
narkotyków	narkotikai
uczony	mokslininkas
kwatery	ketvirčiai
kwatery	ketvirčius
spring	pavasario
spring	pavasaris
pal	dūmai
pal	dūmų
waltera	walter
skale	skalės
negocjacje	derybos
negocjacje	derybos
puli	pula
robota	robotas
kręgów	slanksteliai
kingston	kingston
późno	vėlai
liège	lježo
lekarze	gydytojai
lekarze	daktarai
lekarze	gydytojai
prowincje	provincijos
pawilon	paviljone
wzmocnienia	stiprinti
obawy	baimes
wapnia	kalcis
wapnia	kalcio
astronautów	astronautų
zapisać	išsaugoti
parking	stovėjimo
wyróżnieniem	pagyrimu
dodane	pridėtinės
bella	bella
szczerze	nuoširdžiai
szczerze	atvirai
słuchaczy	klausytojai
ban	ban
ban	uždrausti
ban	uždraudimas
transkrypcji	transkripcijos
wykonawczy	generalinis
rozporządzenia	reglamentai
hunt	medžioti
obchody	šventės
wiecznie	amžinai
universidad	universidad
wind	keltuvai
klan	klano
tang	tang
elektroniczne	elektroninių
elektroniczne	elektroniniai
wyprodukowane	gaminami
cape	žaliojo
kill	nužudyti
leone	leonė
ciężka	sunkus
ciężka	galinga
recenzja	peržiūra
kąty	kampai
egipski	egiptas
egipski	egipto
słoweński	slovėnijos
słoweński	slovėnų
tyler	taileris
tyler	smėlis
obrad	svarstymų
obrad	svarstymai
obrad	pasitarimai
najdłuższy	ilgiausia
najdłuższy	ilgiausiu
osłony	skydus
osłony	skydo
osłony	skydas
komunistyczna	komunistų
komunistyczna	komunistai
senatorów	senatoriai
kid	vaikas
cystersów	cistersų
antiochii	antiochas
betty	betty
latarnia	švyturys
player	žaidėjas
espn	espn
maserati	maserati
olimpia	olimpia
cieszyn	cešyno
smok	dragon
ricky	rikis
opactwo	abi
dyscyplina	disciplinos
dyscyplina	drausmė
dyscyplina	disciplina
chi	chi
guido	guido
ballada	baladė
ellis	elis
szkody	traumos
szkody	žala
szkody	trauma
szkody	žalos
szkody	sužalojimas
szkody	žala
szkody	žalos
eye	akies
eye	akių
eye	akis
eye	eye
zachowana	konservuota
zachowana	konservuoti
poniedziałek	pirmadienis
poniedziałek	pirmadienį
pochówku	laidojimo
notre	notre
żywi	maitina
zakopane	zakopane
zakopane	palaidotas
oddania	paaukoti
oddania	padovanoti
flash	flash
szlachcic	didiko
birkenau	birkenau
jakob	jakob
chronione	saugomų
infrastruktura	infrastruktūra
infrastruktura	infrastruktūrą
infrastruktura	infrastruktūros
infrastruktura	infrastruktūra
infrastruktura	infrastruktūros
una	una
organizm	organizmas
zaprojektowane	suprojektuoti
zaprojektowane	suprojektuotos
zaprojektowane	suprojektuota
zaprojektowane	suprojektuotas
zaprojektowane	gaminamos
wieczór	vakaras
wieczór	vakaro
wieczór	vakare
devon	devon
wyglądał	atrodė
auguste	auguste
nos	nosis
tancerka	šokėja
wybuchł	sprogo
wybuchł	pramušė
citroën	citroën
transformacji	transformacija
transformacji	transformacijos
westfalia	vestfalijos
dawn	aušra
dawn	aušros
alina	alina
prawidłowo	tinkamai
dywizje	skyriai
dywizje	kvadratai
nabój	užtaisas
warianty	variantai
warianty	variantų
wydajność	našumas
wydajność	produktyvumas
wydajność	veiksmingumas
nosa	nosis
nosa	nosies
nosa	nosis
piloci	pilotai
jądrowej	branduolinės
jądrowej	branduolinis
negocjacji	derybos
negocjacji	derybos
licznik	kasas
ibrahim	ibrahim
psychiatra	psichiatrijos
psychiatra	psichiatras
brno	brno
pancerz	šarvus
pancerz	šarvai
langwedocja	langedokas
segunda	segunda
trwałe	ilgalaikio
hektarów	hektarų
mancha	mancha
rozwiązana	išspręsta
bólu	skausmas
kompetencje	jėgos
kompetencje	kompetencija
ibm	ibm
przekształcenie	transformacija
przekształcenie	transformacijos
wiązania	apkaustai
wiązania	obligacijų
wiązania	obligacijos
reed	nendrių
estonia	estijos
estonia	estija
podnoszenie	kėlimo
gałąź	filialas
gałąź	šaka
pracownika	darbuotojui
pracownika	darbuotojas
pracownika	darbininkas
pracownika	darbuotojas
posąg	statula
ole	ole
usłyszeć	išgirsti
narodziny	gimimas
aluminium	aliuminio
aluminium	aliuminis
aluminium	aliuminis
carolina	karolina
wojowników	kariai
giacomo	giacomo
saga	saga
łotwie	latvija
taśmy	juostos
stwierdzenia	pareiškimai
głodu	bado
głodu	badas
głodu	bado
pianino	pianino
poprawa	gerinimo
poprawa	pagerėjimas
szary	pilka
definiuje	apibrėžia
sława	įžymybių
sława	fame
kabiny	kabina
kabiny	salono
kabiny	kabina
oleg	oleg
forda	ford
trek	trek
sonic	sonic
tkaniny	audinys
pokarm	maistas
czuje	jaučiasi
wystąpienie	atsiradimą
marin	marin
kupiec	pirkėjai
kupiec	pirkėjas
szkielet	skeletas
eksplozji	sprogimai
zmuszeni	priverstinis
szóstej	šeštoji
szóstej	šešta
szóstej	šeštasis
szóstej	šeštosios
oleju	naftos
oleju	alyva
oleju	aliejus
przeciwnik	oponentas
mieszkaniowe	gyvenamųjų
mocne	stiprūs
mocne	tvirtas
mocne	stipri
mocne	stiprus
mocne	galingas
mocne	galinga
mocne	galingi
mocne	stiprybes
ceramiki	keramika
baterie	baterija
baterie	akumuliatorius
baterie	baterijos
baterie	baterijų
baterie	akumuliatoriai
baterie	baterijos
identyfikacji	identifikavimo
identyfikacji	identifikacija
identyfikacji	identifikavimas
swietłana	svetlana
weteranów	veteranų
gospodarz	šeimininką
siedzących	einančiam
niepotrzebne	nereikalingos
niepotrzebne	nereikalingų
niepotrzebne	nereikalingi
dub	dub
belle	belle
obliczeń	skaičiavimus
obliczeń	skaičiavimai
synonim	sinonimas
osadzone	įtaisytas
osadzone	įterpta
osadzone	įdedamas
osadzone	įmontuotas
dyplomatycznych	diplomatinio
dyplomatycznych	diplomatinis
dyplomatycznych	diplomatinių
wykładów	paskaitos
szansa	galimybė
wątki	gijos
uczy	moko
wykonawca	programuotojas
wykonawca	atlikėjas
wykonawca	atlikėjas
wykonawca	rangovas
korzeni	šaknis
korzeni	šaknys
korzeni	šaknų
korzeni	šakniavaisiai
nacjonalistów	nacionalistai
nadawanie	transliavimas
nadawanie	transliavimo
etnicznych	etninės
boki	šonu
przejazd	ri
tkanek	audinių
tkanek	audiniai
diamond	deimantas
plymouth	plymouth
pradesh	pradešas
mylić	painioti
hiszpańskie	ispanų
hiszpańskie	ispaniškai
hiszpańskie	ispanijos
vicente	vicente
robotnik	darbininkas
robotnik	darbuotojas
pinyin	pinyin
budownictwo	statyba
pokojowych	ramu
pokojowych	taikus
pokojowych	taikaus
gay	gėjai
gay	gėjų
gay	gėjus
mechanika	mechanika
mechanika	mechanikas
intro	intro
hokeja	ritulio
isaac	isaac
kopuły	kupolu
kopuły	olas
carol	kerol
reforma	reformos
boba	bobas
boba	bob
przywrócenia	atkūrimas
przywrócenia	atstatymas
przywrócenia	atkūrimo
geologiczne	geologinio
malcolm	malcolm
piękne	graži
piękne	gražu
vita	vita
baba	baba
komunizmu	komunizmas
otwiera	atveria
krzyże	esančiuose
krzyże	kerta
organizowanie	organizavimą
tomek	tomas
tomek	tom
tajemnice	marijos
tajemnice	paslaptis
baseball	kamuoliukas
baseball	beisbolo
udziały	dalys
pomiar	matavimo
pomiar	matavimas
pomiar	matavimo
pomiar	matavimas
pomiar	matavimai
teofil	teofil
cywilny	civilinė
cywilny	civilinės
cywilny	civilinis
cywilny	civilių
jazzu	džiazo
przywrócić	atstatyti
pamiątkę	memento
składnik	komponento
składnik	ingredientas
inspiracji	įkvėpimas
inspiracji	įkvėpimo
fasady	fasadai
zapisane	išgelbėjo
powell	powell
hołd	duoklę
iskry	kibirkščių
raj	raj
raj	rojų
raj	rojus
drake	drake
kassel	kassel
hal	hai
sally	salis
sally	sale
eagle	erelis
madame	madam
antropologii	antropologija
łyżwiarstwo	čiuožimo
zanurzenie	grimzlė
zanurzenie	nerti
sad	saad
sad	sodą
dyscyplin	visumą
liniowej	linijinės
bradley	bradley
organicznych	ekologinio
włocławek	vloclaveko
casey	keisis
dinozaurów	dinozauras
dinozaurów	dinozaurai
przyjaciółka	draugė
przyjaciółka	draugo
przyjaciółka	drauge
przyjaciółka	draugas
ucznia	mokinių
ucznia	mokinys
remis	susieti
shadow	šešėlis
swift	swift
gang	gaujos
gang	gauja
timothy	timothy
programowanie	programavimo
programowanie	programavimas
grobowiec	kapas
leonid	leonidas
terror	teroro
wieczne	amžina
chęci	pasiryžimas
chęci	noras
chęci	norą
sportowiec	sportininkas
xxiii	xxiii
najszybciej	greičiausias
ciężar	našta
ciężar	naštą
ciężar	svoris
lidia	lidia
gniezno	gnieznas
rękopisy	rankraščiai
targi	mugės
targi	mugėse
targi	parodos
targi	paroda
targi	sąžiningą
federer	federer
